Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-01-27,23300.0,0.0,0,0,0.15,426465,4766255,25091.3,0.17,2026-01-27 14:41:20,35646821
NIFTY,2026-01-27,23350.0,0.0,0,0,0.25,134485,2221570,25091.3,0.17,2026-01-27 14:41:20,34408469
NIFTY,2026-01-27,23400.0,0.0,0,0,0.1,1566955,12458745,25091.3,0.17,2026-01-27 14:41:20,33170794
NIFTY,2026-01-27,23450.0,0.0,0,0,0.15,281255,2887235,25091.3,0.17,2026-01-27 14:41:20,31940940
NIFTY,2026-01-27,23500.0,1588.0,3575,23660,0.15,3796585,23001485,25091.3,0.17,2026-01-27 14:41:20,30712505
NIFTY,2026-01-27,23550.0,1547.7,845,0,0.2,227955,1785160,25091.3,0.17,2026-01-27 14:41:20,29503585
NIFTY,2026-01-27,23600.0,0.0,0,0,0.2,743990,6020495,25091.3,0.17,2026-01-27 14:41:20,28295424
NIFTY,2026-01-27,23650.0,1356.25,65,260,0.2,231075,2941575,25091.3,0.17,2026-01-27 14:41:20,27090843
NIFTY,2026-01-27,23700.0,1295.0,585,455,0.2,788385,9823840,25091.3,0.17,2026-01-27 14:41:20,25887436
NIFTY,2026-01-27,23750.0,1305.0,18330,23010,0.1,1681290,10234055,25091.3,0.17,2026-01-27 14:41:20,24688030
NIFTY,2026-01-27,23800.0,1235.6,11960,6370,0.2,2679625,20156045,25091.3,0.17,2026-01-27 14:41:20,23499437
NIFTY,2026-01-27,23850.0,1290.6,390,1040,0.15,1061060,9195940,25091.3,0.17,2026-01-27 14:41:20,22323351
NIFTY,2026-01-27,23900.0,1129.25,13975,12610,0.1,1960270,18604755,25091.3,0.17,2026-01-27 14:41:20,21151183
NIFTY,2026-01-27,23950.0,1082.3,1235,325,0.2,774540,7289685,25091.3,0.17,2026-01-27 14:41:20,19990410
NIFTY,2026-01-27,24000.0,1111.1,419965,496275,0.25,12921870,106394795,25091.3,0.17,2026-01-27 14:41:20,18832075
NIFTY,2026-01-27,24050.0,1081.65,390,0,0.25,983645,11453065,25091.3,0.17,2026-01-27 14:41:20,17786671
NIFTY,2026-01-27,24100.0,965.65,2145,4615,0.25,2592135,27461005,25091.3,0.17,2026-01-27 14:41:20,16699865
NIFTY,2026-01-27,24150.0,1233.65,130,0,0.3,1277770,18323435,25091.3,0.17,2026-01-27 14:41:20,15626155
NIFTY,2026-01-27,24200.0,839.95,2210,4290,0.3,4898205,58084260,25091.3,0.17,2026-01-27 14:41:20,14558671
NIFTY,2026-01-27,24250.0,814.6,1690,2535,0.3,2864550,29404960,25091.3,0.17,2026-01-27 14:41:20,13515749
NIFTY,2026-01-27,24300.0,750.6,5980,10920,0.35,5792085,69717310,25091.3,0.17,2026-01-27 14:41:20,12487171
NIFTY,2026-01-27,24350.0,777.0,4355,2860,0.35,2991625,41700750,25091.3,0.17,2026-01-27 14:41:20,11487779
NIFTY,2026-01-27,24400.0,715.95,8580,47125,0.35,6453265,87061585,25091.3,0.17,2026-01-27 14:41:20,10503353
NIFTY,2026-01-27,24450.0,566.2,18200,42965,0.35,3526835,74481680,25091.3,0.17,2026-01-27 14:41:20,9551392
NIFTY,2026-01-27,24500.0,613.15,289640,1230125,0.45,12549160,180578515,25091.3,0.17,2026-01-27 14:41:20,8617674
NIFTY,2026-01-27,24550.0,563.05,24180,138060,0.45,3197415,99998340,25091.3,0.17,2026-01-27 14:41:20,7764438
NIFTY,2026-01-27,24600.0,519.8,42640,497185,0.5,7389525,182526890,25091.3,0.17,2026-01-27 14:41:20,6911333
NIFTY,2026-01-27,24650.0,471.55,31330,373100,0.55,3872570,190173425,25091.3,0.17,2026-01-27 14:41:20,6096018
