Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-01-27,23400.0,0.0,0,0,4.0,2291835,9347260,25389.75,0.923,2026-01-22 09:58:18,25284588
NIFTY,2026-01-27,23450.0,0.0,0,0,4.2,181285,1294995,25389.75,0.923,2026-01-22 09:58:18,24366689
NIFTY,2026-01-27,23500.0,1994.3,2015,65,4.2,8802755,23483395,25389.75,0.923,2026-01-22 09:58:18,23450537
NIFTY,2026-01-27,23550.0,1695.65,1105,0,4.6,308750,2093975,25389.75,0.923,2026-01-22 09:58:18,22575190
NIFTY,2026-01-27,23600.0,0.0,0,0,4.85,1186510,4915820,25389.75,0.923,2026-01-22 09:58:18,21704733
NIFTY,2026-01-27,23650.0,0.0,0,0,5.15,236275,1968070,25389.75,0.923,2026-01-22 09:58:18,20839587
NIFTY,2026-01-27,23700.0,1470.0,195,0,5.25,1532960,5369585,25389.75,0.923,2026-01-22 09:58:18,19976076
NIFTY,2026-01-27,23750.0,1696.45,45305,130,5.75,2468050,5347095,25389.75,0.923,2026-01-22 09:58:18,19119577
NIFTY,2026-01-27,23800.0,1600.0,25480,130,5.85,2387775,7818590,25389.75,0.923,2026-01-22 09:58:18,18282688
NIFTY,2026-01-27,23850.0,1522.3,910,130,6.25,368030,2357550,25389.75,0.923,2026-01-22 09:58:18,17454277
NIFTY,2026-01-27,23900.0,1280.0,9230,0,6.45,1413230,7376330,25389.75,0.923,2026-01-22 09:58:18,16624941
NIFTY,2026-01-27,23950.0,1277.65,1430,0,6.9,745225,3619590,25389.75,0.923,2026-01-22 09:58:18,15803078
NIFTY,2026-01-27,24000.0,1431.85,862680,46605,7.2,12056655,33408700,25389.75,0.923,2026-01-22 09:58:18,14984346
NIFTY,2026-01-27,24050.0,1312.4,260,0,7.8,435955,3120715,25389.75,0.923,2026-01-22 09:58:18,14345385
NIFTY,2026-01-27,24100.0,1360.0,4095,910,8.15,2789475,10930335,25389.75,0.923,2026-01-22 09:58:18,13593457
NIFTY,2026-01-27,24150.0,1233.65,130,0,8.8,956345,5310110,25389.75,0.923,2026-01-22 09:58:18,12854087
NIFTY,2026-01-27,24200.0,1151.65,3640,650,9.15,4303910,17765280,25389.75,0.923,2026-01-22 09:58:18,12120390
NIFTY,2026-01-27,24250.0,1231.25,3120,5200,9.85,1972490,8899540,25389.75,0.923,2026-01-22 09:58:18,11405537
NIFTY,2026-01-27,24300.0,1141.25,7605,1105,10.3,4144920,19704620,25389.75,0.923,2026-01-22 09:58:18,10702522
NIFTY,2026-01-27,24350.0,848.4,3900,0,11.0,1397240,10713885,25389.75,0.923,2026-01-22 09:58:18,10018427
NIFTY,2026-01-27,24400.0,1032.0,18785,8840,11.5,4208620,18662930,25389.75,0.923,2026-01-22 09:58:18,9343534
NIFTY,2026-01-27,24450.0,991.7,3315,3250,12.45,2197975,14516905,25389.75,0.923,2026-01-22 09:58:18,8688082
NIFTY,2026-01-27,24500.0,942.75,274170,90415,13.0,8976175,32235190,25389.75,0.923,2026-01-22 09:58:18,8044130
NIFTY,2026-01-27,24550.0,891.5,19630,2990,14.05,1494935,8405150,25389.75,0.923,2026-01-22 09:58:18,7463016
NIFTY,2026-01-27,24600.0,850.0,48360,10335,14.95,4897815,18649215,25389.75,0.923,2026-01-22 09:58:18,6874946
