Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-02-03,23300.0,1802.0,130,0,6.5,4858880,8987420,25322.6,0.585,2026-01-28 11:19:20,10913494
NIFTY,2026-02-03,23350.0,1887.25,65,0,6.95,243620,1613235,25322.6,0.585,2026-01-28 11:19:20,10473067
NIFTY,2026-02-03,23400.0,1702.0,455,0,7.4,2181335,3434080,25322.6,0.585,2026-01-28 11:19:20,10036837
NIFTY,2026-02-03,23450.0,1865.0,195,65,7.8,239720,1530945,25322.6,0.585,2026-01-28 11:19:20,9610136
NIFTY,2026-02-03,23500.0,1760.1,12415,6370,8.3,4731220,9701445,25322.6,0.585,2026-01-28 11:19:20,9186020
NIFTY,2026-02-03,23550.0,1684.25,195,0,8.75,299975,1548430,25322.6,0.585,2026-01-28 11:19:20,8784032
NIFTY,2026-02-03,23600.0,1540.0,520,0,9.25,955565,3650530,25322.6,0.585,2026-01-28 11:19:20,8385057
NIFTY,2026-02-03,23650.0,1654.45,260,0,9.85,261495,1452880,25322.6,0.585,2026-01-28 11:19:20,7990288
NIFTY,2026-02-03,23700.0,1622.4,1105,0,10.4,1336270,4543045,25322.6,0.585,2026-01-28 11:19:20,7597416
NIFTY,2026-02-03,23750.0,1559.55,8580,0,11.15,360035,2123355,25322.6,0.585,2026-01-28 11:19:20,7210236
NIFTY,2026-02-03,23800.0,1499.0,1105,0,11.75,1833325,5715710,25322.6,0.585,2026-01-28 11:19:20,6827046
NIFTY,2026-02-03,23850.0,1213.75,520,0,12.65,347230,1604850,25322.6,0.585,2026-01-28 11:19:20,6450103
NIFTY,2026-02-03,23900.0,1220.0,650,0,13.45,1009840,4293835,25322.6,0.585,2026-01-28 11:19:20,6076512
NIFTY,2026-02-03,23950.0,1304.05,715,0,14.45,473330,2159690,25322.6,0.585,2026-01-28 11:19:20,5707069
NIFTY,2026-02-03,24000.0,1375.7,174785,78845,15.45,4250740,11025690,25322.6,0.585,2026-01-28 11:19:20,5340686
NIFTY,2026-02-03,24050.0,1264.75,650,0,16.6,605475,3035955,25322.6,0.585,2026-01-28 11:19:20,5014498
NIFTY,2026-02-03,24100.0,1185.35,2405,390,17.65,1146405,5235100,25322.6,0.585,2026-01-28 11:19:20,4672940
NIFTY,2026-02-03,24150.0,1202.9,325,65,19.2,437255,3836105,25322.6,0.585,2026-01-28 11:19:20,4336311
NIFTY,2026-02-03,24200.0,1165.95,1625,1430,20.65,3077425,9391135,25322.6,0.585,2026-01-28 11:19:20,4002808
NIFTY,2026-02-03,24250.0,1090.75,2145,2080,22.25,554060,4791280,25322.6,0.585,2026-01-28 11:19:20,3679335
NIFTY,2026-02-03,24300.0,1086.0,9100,7670,24.05,3222180,9220445,25322.6,0.585,2026-01-28 11:19:20,3363810
NIFTY,2026-02-03,24350.0,1043.5,2730,3640,26.3,786825,5027295,25322.6,0.585,2026-01-28 11:19:20,3058678
