Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-02-03,23300.0,1802.0,130,0,3.0,6068010,8340540,25264.4,-0.309,2026-01-29 11:42:47,12208964
NIFTY,2026-02-03,23350.0,1887.25,65,0,3.3,290030,1535040,25264.4,-0.309,2026-01-29 11:42:47,11718011
NIFTY,2026-02-03,23400.0,1702.0,455,0,3.45,2099695,2783105,25264.4,-0.309,2026-01-29 11:42:47,11230222
NIFTY,2026-02-03,23450.0,1860.85,130,65,3.65,361400,1408810,25264.4,-0.309,2026-01-29 11:42:47,10752370
NIFTY,2026-02-03,23500.0,1791.2,12740,1040,3.85,3859635,7221565,25264.4,-0.309,2026-01-29 11:42:47,10276865
NIFTY,2026-02-03,23550.0,1684.25,195,0,4.1,366275,1469845,25264.4,-0.309,2026-01-29 11:42:47,9821626
NIFTY,2026-02-03,23600.0,1690.0,2925,325,4.5,978640,2937935,25264.4,-0.309,2026-01-29 11:42:47,9367305
NIFTY,2026-02-03,23650.0,1564.0,3445,780,4.75,339105,2398240,25264.4,-0.309,2026-01-29 11:42:47,8918064
NIFTY,2026-02-03,23700.0,1616.95,5005,845,5.1,1420575,4269070,25264.4,-0.309,2026-01-29 11:42:47,8470859
NIFTY,2026-02-03,23750.0,1536.5,8580,260,5.25,1628380,3149250,25264.4,-0.309,2026-01-29 11:42:47,8030489
NIFTY,2026-02-03,23800.0,1398.85,1105,65,5.8,2430155,6121700,25264.4,-0.309,2026-01-29 11:42:47,7598683
NIFTY,2026-02-03,23850.0,1213.75,520,0,6.2,1650545,2677155,25264.4,-0.309,2026-01-29 11:42:47,7177314
NIFTY,2026-02-03,23900.0,1417.9,780,845,6.95,1184885,3321435,25264.4,-0.309,2026-01-29 11:42:47,6764496
NIFTY,2026-02-03,23950.0,1367.4,585,390,7.7,607555,2420535,25264.4,-0.309,2026-01-29 11:42:47,6357853
NIFTY,2026-02-03,24000.0,1294.8,158730,26000,8.4,5897515,12833015,25264.4,-0.309,2026-01-29 11:42:47,5954576
NIFTY,2026-02-03,24050.0,1176.45,650,65,9.3,764920,2686125,25264.4,-0.309,2026-01-29 11:42:47,5597567
NIFTY,2026-02-03,24100.0,1221.8,5200,8385,10.05,1574820,6370650,25264.4,-0.309,2026-01-29 11:42:47,5228152
NIFTY,2026-02-03,24150.0,1173.95,845,2405,11.25,896740,4556500,25264.4,-0.309,2026-01-29 11:42:47,4866324
NIFTY,2026-02-03,24200.0,1103.15,6175,8580,12.4,3862365,10709465,25264.4,-0.309,2026-01-29 11:42:47,4509023
NIFTY,2026-02-03,24250.0,1071.6,2275,1755,13.65,752050,5125510,25264.4,-0.309,2026-01-29 11:42:47,4167865
NIFTY,2026-02-03,24300.0,1030.1,12025,11895,15.0,3269305,8753810,25264.4,-0.309,2026-01-29 11:42:47,3833805
NIFTY,2026-02-03,24350.0,973.85,2600,1690,16.9,643370,5193435,25264.4,-0.309,2026-01-29 11:42:47,3513268
NIFTY,2026-02-03,24400.0,900.3,22815,9230,18.95,1586325,9223890,25264.4,-0.309,2026-01-29 11:42:47,3198793
NIFTY,2026-02-03,24450.0,857.85,24375,3705,21.35,565565,4802005,25264.4,-0.309,2026-01-29 11:42:47,2892245
NIFTY,2026-02-03,24500.0,803.1,216320,257920,24.1,4381325,18178745,25264.4,-0.309,2026-01-29 11:42:47,2590483
NIFTY,2026-02-03,24550.0,787.05,31135,9165,27.2,619840,5621265,25264.4,-0.309,2026-01-29 11:42:47,2317639
NIFTY,2026-02-03,24600.0,707.4,80210,35880,30.9,3914430,14182350,25264.4,-0.309,2026-01-29 11:42:47,2042001
NIFTY,2026-02-03,24650.0,666.3,29250,18395,35.25,965640,7258095,25264.4,-0.309,2026-01-29 11:42:47,1779150
NIFTY,2026-02-03,24700.0,627.65,80145,89505,40.2,2075125,16034980,25264.4,-0.309,2026-01-29 11:42:47,1526240
NIFTY,2026-02-03,24750.0,583.15,29770,60840,45.75,991900,9274915,25264.4,-0.309,2026-01-29 11:42:47,1282249
NIFTY,2026-02-03,24800.0,540.0,183365,829920,52.25,2545855,20843095,25264.4,-0.309,2026-01-29 11:42:47,1043877
NIFTY,2026-02-03,24850.0,497.55,55900,175110,59.95,1140165,11363495,25264.4,-0.309,2026-01-29 11:42:47,818552
NIFTY,2026-02-03,24900.0,456.3,219115,800085,68.75,2163135,24049285,25264.4,-0.309,2026-01-29 11:42:47,598554
NIFTY,2026-02-03,24950.0,416.3,112775,467350,78.8,1265420,16725995,25264.4,-0.309,2026-01-29 11:42:47,389648
NIFTY,2026-02-03,25000.0,377.35,2629965,7090980,90.25,6785935,49122515,25264.4,-0.309,2026-01-29 11:42:47,187230
NIFTY,2026-02-03,25050.0,341.2,199680,1850810,103.25,1349530,18888480,25264.4,-0.309,2026-01-29 11:42:47,75166
NIFTY,2026-02-03,25100.0,305.7,1317225,11921650,118.75,3575910,37554010,25264.4,-0.309,2026-01-29 11:42:47,-74270
NIFTY,2026-02-03,25150.0,272.65,834795,13656695,135.35,2427685,38165920,25264.4,-0.309,2026-01-29 11:42:47,-194317
NIFTY,2026-02-03,25200.0,241.95,4845425,64590760,154.4,6668220,85219745,25264.4,-0.309,2026-01-29 11:42:47,-305953
NIFTY,2026-02-03,25250.0,213.15,3205280,48130355,175.65,4052685,57208450,25264.4,-0.309,2026-01-29 11:42:47,-335645
NIFTY,2026-02-03,25300.0,186.85,7946315,81178890,199.3,5931965,75916880,25264.4,-0.309,2026-01-29 11:42:47,-346190
NIFTY,2026-02-03,25350.0,162.65,3059810,29290170,225.0,1436370,18714280,25264.4,-0.309,2026-01-29 11:42:47,-254226
NIFTY,2026-02-03,25400.0,140.65,5326035,38836200,252.95,2016170,17979715,25264.4,-0.309,2026-01-29 11:42:47,-152584
