Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-02-03,23300.0,1802.0,130,0,3.0,6660875,13242255,25353.35,0.042,2026-01-29 13:18:13,13563231
NIFTY,2026-02-03,23350.0,1887.25,65,0,3.2,372060,2232295,25353.35,0.042,2026-01-29 13:18:13,13025886
NIFTY,2026-02-03,23400.0,1702.0,455,0,3.45,2277210,3824470,25353.35,0.042,2026-01-29 13:18:13,12492270
NIFTY,2026-02-03,23450.0,1860.85,130,65,3.7,365560,1890785,25353.35,0.042,2026-01-29 13:18:13,11969441
NIFTY,2026-02-03,23500.0,1897.95,12740,1105,3.95,4060420,9326460,25353.35,0.042,2026-01-29 13:18:13,11449037
NIFTY,2026-02-03,23550.0,1684.25,195,0,4.25,395330,1932320,25353.35,0.042,2026-01-29 13:18:13,10949924
NIFTY,2026-02-03,23600.0,1752.1,2990,390,4.6,1004510,3698825,25353.35,0.042,2026-01-29 13:18:13,10451840
NIFTY,2026-02-03,23650.0,1651.55,3445,910,4.9,348335,2894970,25353.35,0.042,2026-01-29 13:18:13,9958990
NIFTY,2026-02-03,23700.0,1582.75,5005,1430,5.15,1419925,5474040,25353.35,0.042,2026-01-29 13:18:13,9468236
NIFTY,2026-02-03,23750.0,1515.6,8580,390,5.4,1687140,4115085,25353.35,0.042,2026-01-29 13:18:13,8984269
NIFTY,2026-02-03,23800.0,1617.25,1105,130,5.9,2883855,9034090,25353.35,0.042,2026-01-29 13:18:13,8509109
NIFTY,2026-02-03,23850.0,1213.75,520,0,6.2,1660880,3376620,25353.35,0.042,2026-01-29 13:18:13,8046461
NIFTY,2026-02-03,23900.0,1417.9,780,845,6.8,1439360,4560270,25353.35,0.042,2026-01-29 13:18:13,7592677
NIFTY,2026-02-03,23950.0,1367.4,585,390,7.35,593580,2990585,25353.35,0.042,2026-01-29 13:18:13,7146192
NIFTY,2026-02-03,24000.0,1393.35,154895,35295,7.8,6222125,17485715,25353.35,0.042,2026-01-29 13:18:13,6703190
NIFTY,2026-02-03,24050.0,1176.45,650,65,8.55,821015,3441815,25353.35,0.042,2026-01-29 13:18:13,6309158
NIFTY,2026-02-03,24100.0,1290.85,5265,8905,9.2,1441050,8328385,25353.35,0.042,2026-01-29 13:18:13,5901880
NIFTY,2026-02-03,24150.0,1173.95,845,2405,10.0,1001650,5790590,25353.35,0.042,2026-01-29 13:18:13,5501812
NIFTY,2026-02-03,24200.0,1196.6,6240,13520,10.85,3636230,13900380,25353.35,0.042,2026-01-29 13:18:13,5106501
NIFTY,2026-02-03,24250.0,1071.6,2275,1755,11.8,793520,6930950,25353.35,0.042,2026-01-29 13:18:13,4727106
NIFTY,2026-02-03,24300.0,1104.45,12155,12870,12.65,3320460,12011610,25353.35,0.042,2026-01-29 13:18:13,4354196
NIFTY,2026-02-03,24350.0,998.8,2535,1950,14.05,707265,6679140,25353.35,0.042,2026-01-29 13:18:13,3995784
NIFTY,2026-02-03,24400.0,995.6,24505,12935,15.5,2136225,12249120,25353.35,0.042,2026-01-29 13:18:13,3643039
NIFTY,2026-02-03,24450.0,857.85,24375,3705,17.25,735085,6294470,25353.35,0.042,2026-01-29 13:18:13,3300966
NIFTY,2026-02-03,24500.0,908.05,300755,495885,19.35,4629235,24302005,25353.35,0.042,2026-01-29 13:18:13,2964384
NIFTY,2026-02-03,24550.0,853.0,30875,10465,21.3,807885,7400055,25353.35,0.042,2026-01-29 13:18:13,2669982
NIFTY,2026-02-03,24600.0,811.8,79950,41730,24.05,3944005,18187455,25353.35,0.042,2026-01-29 13:18:13,2362335
NIFTY,2026-02-03,24650.0,759.45,29055,20540,27.1,996580,8957065,25353.35,0.042,2026-01-29 13:18:13,2070899
NIFTY,2026-02-03,24700.0,715.9,83525,117845,30.65,2234960,19948565,25353.35,0.042,2026-01-29 13:18:13,1787092
NIFTY,2026-02-03,24750.0,672.65,34775,81770,34.85,1051245,11893570,25353.35,0.042,2026-01-29 13:18:13,1514502
