Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-02-03,23300.0,1778.7,390,780,2.65,11118575,59221045,25097.2,-0.882,2026-02-01 13:07:03,15063377
NIFTY,2026-02-03,23350.0,1922.35,195,325,2.9,848640,11839945,25097.2,-0.882,2026-02-01 13:07:03,14390627
NIFTY,2026-02-03,23400.0,1519.1,975,2015,3.2,2636855,20983365,25097.2,-0.882,2026-02-01 13:07:03,13724789
NIFTY,2026-02-03,23450.0,1882.2,130,0,3.5,825890,9623120,25097.2,-0.882,2026-02-01 13:07:03,13071654
NIFTY,2026-02-03,23500.0,1595.05,14235,10205,3.8,8488350,63500190,25097.2,-0.882,2026-02-01 13:07:03,12423079
NIFTY,2026-02-03,23550.0,1720.05,130,0,4.05,629655,9677460,25097.2,-0.882,2026-02-01 13:07:03,11816328
NIFTY,2026-02-03,23600.0,1372.55,3835,2990,4.45,2191995,22804990,25097.2,-0.882,2026-02-01 13:07:03,11213447
NIFTY,2026-02-03,23650.0,1362.85,3250,1690,4.95,845780,13676130,25097.2,-0.882,2026-02-01 13:07:03,10621329
NIFTY,2026-02-03,23700.0,1355.0,4550,780,5.35,2259205,28806895,25097.2,-0.882,2026-02-01 13:07:03,10033930
NIFTY,2026-02-03,23750.0,1527.5,8580,0,5.9,1084980,15280395,25097.2,-0.882,2026-02-01 13:07:03,9457233
NIFTY,2026-02-03,23800.0,1276.7,1170,2015,6.55,2975700,36896795,25097.2,-0.882,2026-02-01 13:07:03,8887267
NIFTY,2026-02-03,23850.0,1150.0,650,1625,7.3,1060345,18341895,25097.2,-0.882,2026-02-01 13:07:03,8329714
NIFTY,2026-02-03,23900.0,1093.7,1560,2730,7.85,2084290,34244730,25097.2,-0.882,2026-02-01 13:07:03,7778568
NIFTY,2026-02-03,23950.0,766.65,975,1430,9.1,1053065,26231855,25097.2,-0.882,2026-02-01 13:07:03,7237084
