Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
NIFTY,2026-02-03,23300.0,1802.0,130,0,2.5,7985705,6186635,25298.15,-0.475,2026-01-30 09:56:55,15515150
NIFTY,2026-02-03,23350.0,2073.2,130,0,2.65,667030,1671345,25298.15,-0.475,2026-01-30 09:56:55,14899601
NIFTY,2026-02-03,23400.0,2022.9,520,0,2.85,2895295,2674035,25298.15,-0.475,2026-01-30 09:56:55,14289210
NIFTY,2026-02-03,23450.0,1860.85,130,0,3.05,423930,1166555,25298.15,-0.475,2026-01-30 09:56:55,13692729
NIFTY,2026-02-03,23500.0,1770.2,12675,260,3.25,5146440,5622045,25298.15,-0.475,2026-01-30 09:56:55,13098983
NIFTY,2026-02-03,23550.0,1684.25,195,0,3.35,465660,707655,25298.15,-0.475,2026-01-30 09:56:55,12531708
NIFTY,2026-02-03,23600.0,1792.1,2925,0,3.55,1012635,1901445,25298.15,-0.475,2026-01-30 09:56:55,11966069
NIFTY,2026-02-03,23650.0,1591.45,3445,130,3.85,356330,1136135,25298.15,-0.475,2026-01-30 09:56:55,11405795
NIFTY,2026-02-03,23700.0,1582.75,4420,0,4.1,1459965,2979665,25298.15,-0.475,2026-01-30 09:56:55,10847567
NIFTY,2026-02-03,23750.0,1690.55,8580,0,4.35,1733615,2268045,25298.15,-0.475,2026-01-30 09:56:55,10296350
NIFTY,2026-02-03,23800.0,1675.0,1040,0,4.75,2684045,5194605,25298.15,-0.475,2026-01-30 09:56:55,9754440
NIFTY,2026-02-03,23850.0,1591.25,520,0,5.15,1661205,1976780,25298.15,-0.475,2026-01-30 09:56:55,9224158
NIFTY,2026-02-03,23900.0,1435.6,585,65,5.75,1601340,2957175,25298.15,-0.475,2026-01-30 09:56:55,8702512
NIFTY,2026-02-03,23950.0,1495.55,520,0,6.4,703365,1785810,25298.15,-0.475,2026-01-30 09:56:55,8188813
NIFTY,2026-02-03,24000.0,1311.0,230685,27560,7.0,7115615,8594040,25298.15,-0.475,2026-01-30 09:56:55,7679097
NIFTY,2026-02-03,24050.0,1417.95,715,0,7.75,745160,1775670,25298.15,-0.475,2026-01-30 09:56:55,7231746
NIFTY,2026-02-03,24100.0,1356.9,5135,0,8.45,1492400,4346615,25298.15,-0.475,2026-01-30 09:56:55,6762388
NIFTY,2026-02-03,24150.0,1333.3,585,0,9.35,974285,2974660,25298.15,-0.475,2026-01-30 09:56:55,6300428
NIFTY,2026-02-03,24200.0,1129.5,3575,845,10.45,3889665,8858850,25298.15,-0.475,2026-01-30 09:56:55,5843075
NIFTY,2026-02-03,24250.0,1219.45,2990,0,11.6,992290,3162250,25298.15,-0.475,2026-01-30 09:56:55,5402359
NIFTY,2026-02-03,24300.0,1020.7,11635,2145,12.8,4452175,7040865,25298.15,-0.475,2026-01-30 09:56:55,4969495
NIFTY,2026-02-03,24350.0,980.0,3640,3445,14.5,1016145,2982200,25298.15,-0.475,2026-01-30 09:56:55,4555225
NIFTY,2026-02-03,24400.0,936.15,24700,1040,16.3,2386865,5274685,25298.15,-0.475,2026-01-30 09:56:55,4149448
NIFTY,2026-02-03,24450.0,882.9,24310,2665,18.6,744510,3321695,25298.15,-0.475,2026-01-30 09:56:55,3755267
NIFTY,2026-02-03,24500.0,829.4,289900,133575,21.15,5458765,12962495,25298.15,-0.475,2026-01-30 09:56:55,3367271
NIFTY,2026-02-03,24550.0,802.05,31070,2535,24.1,971035,3604575,25298.15,-0.475,2026-01-30 09:56:55,3019755
NIFTY,2026-02-03,24600.0,744.1,82940,25350,27.55,4071145,8440900,25298.15,-0.475,2026-01-30 09:56:55,2664902
NIFTY,2026-02-03,24650.0,680.15,34320,2145,31.7,897975,3968055,25298.15,-0.475,2026-01-30 09:56:55,2325624
NIFTY,2026-02-03,24700.0,647.9,73775,48685,36.45,2542215,8529885,25298.15,-0.475,2026-01-30 09:56:55,1995539
NIFTY,2026-02-03,24750.0,599.25,37245,20800,42.0,1225055,6089590,25298.15,-0.475,2026-01-30 09:56:55,1674560
NIFTY,2026-02-03,24800.0,556.25,177385,211250,48.45,3764735,15702700,25298.15,-0.475,2026-01-30 09:56:55,1361466
NIFTY,2026-02-03,24850.0,514.0,48035,66690,55.95,1249430,6938425,25298.15,-0.475,2026-01-30 09:56:55,1062622
NIFTY,2026-02-03,24900.0,474.1,236405,339690,64.6,3327480,14531855,25298.15,-0.475,2026-01-30 09:56:55,774118
NIFTY,2026-02-03,24950.0,434.0,97825,198445,74.85,1565850,10442965,25298.15,-0.475,2026-01-30 09:56:55,497667
NIFTY,2026-02-03,25000.0,396.0,2647970,3864250,86.25,8557315,36450765,25298.15,-0.475,2026-01-30 09:56:55,232347
NIFTY,2026-02-03,25050.0,360.0,179920,666705,99.5,2035475,13513695,25298.15,-0.475,2026-01-30 09:56:55,61580
NIFTY,2026-02-03,25100.0,324.75,1149460,4169490,114.3,4487925,25282725,25298.15,-0.475,2026-01-30 09:56:55,-142936
NIFTY,2026-02-03,25150.0,290.15,761800,5444725,130.9,3012685,21232055,25298.15,-0.475,2026-01-30 09:56:55,-319459
NIFTY,2026-02-03,25200.0,259.75,4037085,24921390,149.55,7508345,53027910,25298.15,-0.475,2026-01-30 09:56:55,-480474
NIFTY,2026-02-03,25250.0,231.05,4176055,35488245,170.35,5273190,42756025,25298.15,-0.475,2026-01-30 09:56:55,-573854
NIFTY,2026-02-03,25300.0,204.0,10644855,61732905,193.0,8443370,51651080,25298.15,-0.475,2026-01-30 09:56:55,-605904
NIFTY,2026-02-03,25350.0,179.2,3914885,24245650,218.5,2041000,11393980,25298.15,-0.475,2026-01-30 09:56:55,-494974
NIFTY,2026-02-03,25400.0,156.85,6567340,34258055,245.6,3210025,13593970,25298.15,-0.475,2026-01-30 09:56:55,-382904
NIFTY,2026-02-03,25450.0,136.2,2781545,14805180,275.65,908960,3442010,25298.15,-0.475,2026-01-30 09:56:55,-223335
NIFTY,2026-02-03,25500.0,118.25,9799725,37858990,307.45,2377570,6039540,25298.15,-0.475,2026-01-30 09:56:55,-56655
NIFTY,2026-02-03,25550.0,101.85,2785900,14648920,341.35,306475,786500,25298.15,-0.475,2026-01-30 09:56:55,200865
NIFTY,2026-02-03,25600.0,87.85,5640180,21508175,378.5,682370,933270,25298.15,-0.475,2026-01-30 09:56:55,448977
NIFTY,2026-02-03,25650.0,75.1,2480075,10657855,415.0,172120,323635,25298.15,-0.475,2026-01-30 09:56:55,734510
NIFTY,2026-02-03,25700.0,64.2,5385770,17991415,454.5,553670,380900,25298.15,-0.475,2026-01-30 09:56:55,1021065
NIFTY,2026-02-03,25750.0,54.75,2317250,10203700,494.7,140660,119925,25298.15,-0.475,2026-01-30 09:56:55,1335248
NIFTY,2026-02-03,25800.0,46.65,5320510,15551510,537.05,724555,257010,25298.15,-0.475,2026-01-30 09:56:55,1658036
