Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1179.1,-0.916,2026-01-01 15:21,2512
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1179.1,-0.916,2026-01-01 15:21,1780
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1179.1,-0.916,2026-01-01 15:21,1418
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1179.1,-0.916,2026-01-01 15:21,1059
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1179.1,-0.916,2026-01-01 15:21,703
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1179.1,-0.916,2026-01-01 15:21,394
360ONE,2026-01-27,1100.0,0.0,0.0,9.0,21500.0,1179.1,-0.916,2026-01-01 15:21,98
360ONE,2026-01-27,1120.0,0.0,0.0,14.0,1000.0,1179.1,-0.916,2026-01-01 15:21,-193
360ONE,2026-01-27,1140.0,65.7,1500.0,19.65,14500.0,1179.1,-0.916,2026-01-01 15:21,-464
360ONE,2026-01-27,1160.0,53.25,15500.0,27.0,20500.0,1179.1,-0.916,2026-01-01 15:21,-721
360ONE,2026-01-27,1180.0,39.5,46000.0,35.0,42000.0,1179.1,-0.916,2026-01-01 15:21,-859
360ONE,2026-01-27,1200.0,30.3,187500.0,46.1,61000.0,1179.1,-0.916,2026-01-01 15:21,-815
360ONE,2026-01-27,1220.0,22.0,35000.0,0.0,0.0,1179.1,-0.916,2026-01-01 15:21,-21
360ONE,2026-01-27,1240.0,17.25,16000.0,72.05,1000.0,1179.1,-0.916,2026-01-01 15:21,632
360ONE,2026-01-27,1260.0,12.9,37500.0,0.0,0.0,1179.1,-0.916,2026-01-01 15:21,1264
360ONE,2026-01-27,1280.0,9.5,54000.0,113.9,1000.0,1179.1,-0.916,2026-01-01 15:21,1998
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1179.1,-0.916,2026-01-01 15:21,2834
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1179.1,-0.916,2026-01-01 15:21,3689
360ONE,2026-01-27,1360.0,3.05,33000.0,0.0,0.0,1179.1,-0.916,2026-01-01 15:21,5378
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5169.5,-0.01,2026-01-01 15:21,35084
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5169.5,-0.01,2026-01-01 15:21,31058
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5169.5,-0.01,2026-01-01 15:21,27065
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5169.5,-0.01,2026-01-01 15:21,25058
