Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1176.2,0.478,2025-12-30 13:20,16551
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1176.2,0.478,2025-12-30 13:20,13403
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1176.2,0.478,2025-12-30 13:20,10181
360ONE,2025-12-30,980.0,179.2,2000.0,0.15,2500.0,1176.2,0.478,2025-12-30 13:20,8599
360ONE,2025-12-30,1000.0,173.2,3500.0,0.05,44000.0,1176.2,0.478,2025-12-30 13:20,7036
360ONE,2025-12-30,1020.0,152.25,0.0,0.1,59500.0,1176.2,0.478,2025-12-30 13:20,5592
360ONE,2025-12-30,1040.0,129.15,4500.0,0.05,113500.0,1176.2,0.478,2025-12-30 13:20,4207
360ONE,2025-12-30,1060.0,86.5,8500.0,0.1,49000.0,1176.2,0.478,2025-12-30 13:20,3115
360ONE,2025-12-30,1080.0,97.4,13500.0,0.05,63000.0,1176.2,0.478,2025-12-30 13:20,2154
360ONE,2025-12-30,1100.0,81.3,71500.0,0.15,46500.0,1176.2,0.478,2025-12-30 13:20,1404
360ONE,2025-12-30,1120.0,56.9,58000.0,0.1,67500.0,1176.2,0.478,2025-12-30 13:20,1340
360ONE,2025-12-30,1140.0,35.1,60500.0,0.2,156500.0,1176.2,0.478,2025-12-30 13:20,1275
360ONE,2025-12-30,1160.0,19.1,63000.0,2.5,81500.0,1176.2,0.478,2025-12-30 13:20,1524
360ONE,2025-12-30,1180.0,4.05,56500.0,12.15,63500.0,1176.2,0.478,2025-12-30 13:20,1953
360ONE,2025-12-30,1200.0,0.05,134500.0,23.0,34000.0,1176.2,0.478,2025-12-30 13:20,2468
360ONE,2025-12-30,1220.0,0.05,124500.0,34.55,16500.0,1176.2,0.478,2025-12-30 13:20,3297
360ONE,2025-12-30,1240.0,0.05,274000.0,59.85,6500.0,1176.2,0.478,2025-12-30 13:20,4428
360ONE,2025-12-30,1260.0,0.05,96500.0,83.75,2000.0,1176.2,0.478,2025-12-30 13:20,6140
