Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.0,5000.0,6500.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,14861
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,11288
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,5.05,39000.0,61000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,9509
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,7.05,10500.0,22000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,7789
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.05,1500.0,3500.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,6103
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,14.1,58000.0,131500.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,4470
360ONE,2026-01-27,1100.0,65.2,76000.0,4500.0,19.8,166000.0,417000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,2864
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,27.5,47000.0,118000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,1965
360ONE,2026-01-27,1140.0,37.85,23000.0,27500.0,35.6,74000.0,267000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,864
360ONE,2026-01-27,1160.0,29.4,45000.0,75500.0,46.85,102000.0,219000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,-90
360ONE,2026-01-27,1180.0,21.9,112000.0,134500.0,58.65,127500.0,69500.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,-919
360ONE,2026-01-27,1200.0,16.55,263000.0,267000.0,68.65,183500.0,28500.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,-1427
360ONE,2026-01-27,1220.0,12.0,196500.0,295000.0,88.65,29000.0,9000.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,-1363
360ONE,2026-01-27,1240.0,8.55,186500.0,138500.0,99.8,41500.0,6500.0,1139.7,1184.4,1135.8,-3.652,2026-01-09 13:32:03,-45
