Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,0.65,2000.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,13058
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,9786
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,2.9,19000.0,23000.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,8157
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,1.95,2000.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,6562
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.8,500.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,4975
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,8.0,38000.0,55500.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,3435
360ONE,2026-01-27,1100.0,93.0,76000.0,487000.0,11.35,103500.0,211500.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,1931
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,15.2,79000.0,160000.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,1381
360ONE,2026-01-27,1140.0,61.5,17000.0,75000.0,21.8,57500.0,183500.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,278
360ONE,2026-01-27,1160.0,48.9,23500.0,292000.0,30.75,107500.0,312000.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,-574
360ONE,2026-01-27,1180.0,38.25,116000.0,904000.0,38.95,123500.0,754000.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,-1361
360ONE,2026-01-27,1200.0,28.05,271500.0,1103500.0,50.4,200000.0,1240000.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,-1490
360ONE,2026-01-27,1220.0,22.35,201000.0,1047500.0,62.05,36000.0,296500.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,-886
360ONE,2026-01-27,1240.0,15.8,188000.0,495000.0,77.55,37500.0,413500.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,664
360ONE,2026-01-27,1260.0,12.0,117000.0,294500.0,76.0,5000.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,2446
360ONE,2026-01-27,1280.0,8.0,162500.0,274500.0,113.9,1000.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,4569
360ONE,2026-01-27,1300.0,3.55,102500.0,142000.0,126.0,500.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,7034
360ONE,2026-01-27,1320.0,3.85,72000.0,128000.0,0.0,0.0,0.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,9617
360ONE,2026-01-27,1360.0,2.55,42500.0,69000.0,168.3,3500.0,6500.0,1182.9,1197.1,1170.3,-0.747,2026-01-09 04:06:43,15039
ABB,2026-01-27,4300.0,935.0,250.0,0.0,11.0,15000.0,21250.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,54744
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,47414
ABB,2026-01-27,4500.0,556.25,375.0,750.0,21.0,17125.0,22125.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,40133
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,36541
ABB,2026-01-27,4600.0,0.0,0.0,0.0,31.0,15375.0,31625.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,32999
ABB,2026-01-27,4650.0,0.0,0.0,0.0,37.85,4875.0,6000.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,29453
ABB,2026-01-27,4700.0,0.0,0.0,0.0,44.55,35375.0,221500.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,25961
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,22506
ABB,2026-01-27,4800.0,0.0,0.0,0.0,65.0,81375.0,357500.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,19210
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,15791
ABB,2026-01-27,4900.0,211.3,2875.0,4125.0,93.65,42625.0,160500.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,12901
ABB,2026-01-27,4950.0,182.9,125.0,2500.0,111.25,18750.0,61625.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,9900
ABB,2026-01-27,5000.0,165.0,18000.0,30000.0,126.65,101375.0,439500.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,7125
ABB,2026-01-27,5050.0,137.1,10375.0,17250.0,153.75,8500.0,45750.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,4167
ABB,2026-01-27,5100.0,115.0,51500.0,109250.0,184.15,83750.0,303750.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,2302
ABB,2026-01-27,5150.0,92.3,20125.0,50250.0,210.9,36125.0,130250.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,151
ABB,2026-01-27,5200.0,77.55,150750.0,493375.0,243.35,114750.0,276125.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,-1343
ABB,2026-01-27,5250.0,64.65,49750.0,190000.0,274.6,22250.0,66500.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,-2559
ABB,2026-01-27,5300.0,53.0,196750.0,1091375.0,312.0,46875.0,128750.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,-2080
ABB,2026-01-27,5350.0,42.5,62875.0,529375.0,376.35,1875.0,6875.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,-513
ABB,2026-01-27,5400.0,33.4,165625.0,1147000.0,410.95,11500.0,20750.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,1992
ABB,2026-01-27,5450.0,26.9,25625.0,97125.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,5269
ABB,2026-01-27,5500.0,22.25,123500.0,833125.0,480.0,16625.0,3375.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,8661
ABB,2026-01-27,5550.0,17.6,18750.0,31000.0,506.4,250.0,250.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,12162
ABB,2026-01-27,5600.0,15.0,72500.0,307375.0,304.9,17250.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,16302
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,20453
ABB,2026-01-27,5700.0,11.0,91250.0,212500.0,521.85,7000.0,1375.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,25021
ABB,2026-01-27,5750.0,8.7,7250.0,14750.0,412.0,1250.0,1375.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,29816
ABB,2026-01-27,5800.0,7.7,118750.0,327625.0,586.4,2375.0,625.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,34872
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,40532
ABB,2026-01-27,5900.0,5.35,3250.0,8500.0,0.0,0.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,46242
ABB,2026-01-27,6000.0,4.5,77500.0,202500.0,751.4,28000.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,57695
ABB,2026-01-27,6100.0,4.0,7375.0,6250.0,855.0,18625.0,0.0,5021.0,5368.0,4983.5,-5.246,2026-01-09 04:06:43,68132
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.1,24800.0,6200.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,54023
ABCAPITAL,2026-01-27,300.0,56.95,843200.0,6200.0,0.25,170500.0,37200.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,32881
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.0,0.35,328600.0,65100.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,28121
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.0,0.5,192200.0,99200.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,24088
ABCAPITAL,2026-01-27,320.0,44.4,89900.0,0.0,0.75,610700.0,142600.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,19630
ABCAPITAL,2026-01-27,325.0,27.25,24800.0,0.0,1.0,365800.0,133300.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,15874
ABCAPITAL,2026-01-27,330.0,33.55,142600.0,0.0,1.3,818400.0,362700.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,11992
ABCAPITAL,2026-01-27,335.0,25.1,31000.0,31000.0,1.85,502200.0,241800.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,8930
ABCAPITAL,2026-01-27,340.0,21.4,238700.0,46500.0,2.85,992000.0,837000.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,5749
ABCAPITAL,2026-01-27,345.0,17.15,204600.0,49600.0,3.95,1019900.0,1013700.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,3425
ABCAPITAL,2026-01-27,350.0,13.9,1023000.0,446400.0,5.65,2008800.0,2712500.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,1434
ABCAPITAL,2026-01-27,355.0,10.8,350300.0,607600.0,7.55,654100.0,1444600.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,1298
ABCAPITAL,2026-01-27,360.0,8.45,2058400.0,4423700.0,9.8,1007500.0,1726700.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,1262
ABCAPITAL,2026-01-27,365.0,6.35,1822800.0,3016300.0,12.8,973400.0,393700.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,3626
ABCAPITAL,2026-01-27,370.0,4.7,2436600.0,3354200.0,16.05,434000.0,204600.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,6547
ABCAPITAL,2026-01-27,375.0,3.5,1221400.0,2070800.0,19.85,204600.0,83700.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,11441
ABCAPITAL,2026-01-27,380.0,2.6,1633700.0,2442800.0,22.1,43400.0,0.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,16621
ABCAPITAL,2026-01-27,385.0,1.95,6627800.0,3013200.0,30.1,55800.0,9300.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,22947
ABCAPITAL,2026-01-27,390.0,1.4,1971600.0,889700.0,27.4,120900.0,0.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,33410
ABCAPITAL,2026-01-27,395.0,1.3,567300.0,114700.0,34.0,6200.0,0.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,43740
ABCAPITAL,2026-01-27,400.0,0.9,2532700.0,1156300.0,37.25,62000.0,0.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,54464
ABCAPITAL,2026-01-27,410.0,0.45,415400.0,279000.0,0.0,0.0,0.0,358.55,363.1,354.6,-0.706,2026-01-09 04:06:43,78400
ADANIENSOL,2026-01-27,840.0,160.55,2025.0,0.0,0.0,0.0,0.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,30964
ADANIENSOL,2026-01-27,860.0,165.5,4050.0,0.0,0.5,34425.0,0.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,26389
ADANIENSOL,2026-01-27,880.0,0.0,0.0,0.0,3.65,38475.0,28350.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,21924
ADANIENSOL,2026-01-27,890.0,0.0,0.0,0.0,8.55,2700.0,0.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,19683
ADANIENSOL,2026-01-27,900.0,108.05,4725.0,1350.0,5.95,207900.0,165375.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,17457
ADANIENSOL,2026-01-27,910.0,0.0,0.0,0.0,5.0,29025.0,1350.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,15373
ADANIENSOL,2026-01-27,920.0,135.25,2025.0,0.0,8.1,22950.0,22275.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,13376
ADANIENSOL,2026-01-27,930.0,0.0,0.0,0.0,9.85,35100.0,23625.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,11427
ADANIENSOL,2026-01-27,940.0,0.0,0.0,0.0,12.2,150525.0,153225.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,9470
ADANIENSOL,2026-01-27,950.0,61.15,7425.0,2700.0,15.2,164700.0,221400.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,7514
ADANIENSOL,2026-01-27,960.0,52.0,4050.0,2025.0,18.0,61425.0,137025.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,5710
ADANIENSOL,2026-01-27,970.0,0.0,0.0,0.0,22.55,12825.0,31725.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,4086
ADANIENSOL,2026-01-27,980.0,92.0,12150.0,0.0,25.0,350325.0,137025.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,2536
ADANIENSOL,2026-01-27,990.0,32.1,8775.0,15525.0,28.35,31050.0,84375.0,994.3,1032.0,988.0,-3.793,2026-01-09 04:06:43,613
