Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,31918
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.35,25000.0,0.0,0,0,2026-01-22 09:57:18,24598
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,21026
360ONE,2026-01-27,1000.0,105.95,25500.0,1500.0,0.2,49000.0,38000.0,0,0,2026-01-22 09:57:18,17419
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.6,47000.0,0.0,0,0,2026-01-22 09:57:18,14230
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,0,0,2026-01-22 09:57:18,10863
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.85,616500.0,87500.0,0,0,2026-01-22 09:57:18,7583
360ONE,2026-01-27,1080.0,30.55,4000.0,4500.0,3.15,292500.0,50000.0,0,0,2026-01-22 09:57:18,5529
360ONE,2026-01-27,1100.0,15.6,109500.0,49000.0,9.6,188500.0,58000.0,0,0,2026-01-22 09:57:18,4003
360ONE,2026-01-27,1120.0,7.9,218500.0,168000.0,20.9,74000.0,6000.0,0,0,2026-01-22 09:57:18,3141
360ONE,2026-01-27,1140.0,3.55,407500.0,163000.0,44.2,109000.0,0.0,0,0,2026-01-22 09:57:18,2893
360ONE,2026-01-27,1160.0,2.15,234000.0,175500.0,52.55,56000.0,2500.0,0,0,2026-01-22 09:57:18,3323
360ONE,2026-01-27,1180.0,1.35,257000.0,65500.0,74.0,121000.0,500.0,0,0,2026-01-22 09:57:18,4426
360ONE,2026-01-27,1200.0,1.1,518500.0,95000.0,94.15,74000.0,1000.0,0,0,2026-01-22 09:57:18,5669
360ONE,2026-01-27,1220.0,0.8,537500.0,247000.0,112.85,30500.0,0.0,0,0,2026-01-22 09:57:18,8317
360ONE,2026-01-27,1240.0,0.6,317500.0,32500.0,141.1,70000.0,0.0,0,0,2026-01-22 09:57:18,12440
360ONE,2026-01-27,1260.0,0.55,220000.0,22500.0,121.1,23500.0,0.0,0,0,2026-01-22 09:57:18,16670
360ONE,2026-01-27,1280.0,0.5,193000.0,22500.0,81.0,1000.0,0.0,0,0,2026-01-22 09:57:18,22084
360ONE,2026-01-27,1300.0,0.45,213500.0,11000.0,120.0,6000.0,0.0,0,0,2026-01-22 09:57:18,28159
360ONE,2026-01-27,1320.0,0.35,68500.0,500.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,34610
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,143.6,0.0,0.0,0,0,2026-01-22 09:57:18,41262
360ONE,2026-01-27,1360.0,0.35,149000.0,0.0,152.1,4000.0,0.0,0,0,2026-01-22 09:57:18,47958
360ONE,2026-01-27,1380.0,0.35,62500.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,54904
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,49669
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,44609
ABB,2026-01-27,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,39549
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,37019
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,34489
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,31959
ABB,2026-01-27,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,29429
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,0,0,2026-01-22 09:57:18,26899
ABB,2026-01-27,4400.0,786.0,625.0,0.0,2.9,13000.0,3875.0,0,0,2026-01-22 09:57:18,24380
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.65,17875.0,0.0,0,0,2026-01-22 09:57:18,21976
ABB,2026-01-27,4500.0,232.8,625.0,0.0,5.0,43625.0,10375.0,0,0,2026-01-22 09:57:18,19603
ABB,2026-01-27,4550.0,180.85,1000.0,0.0,6.15,16750.0,5750.0,0,0,2026-01-22 09:57:18,17457
ABB,2026-01-27,4600.0,179.0,1500.0,875.0,8.7,62875.0,30125.0,0,0,2026-01-22 09:57:18,15414
ABB,2026-01-27,4650.0,0.0,0.0,0.0,12.35,25375.0,12375.0,0,0,2026-01-22 09:57:18,13658
ABB,2026-01-27,4700.0,122.7,26125.0,20625.0,18.35,38000.0,16375.0,0,0,2026-01-22 09:57:18,12026
ABB,2026-01-27,4750.0,82.0,30000.0,23625.0,29.0,25500.0,9125.0,0,0,2026-01-22 09:57:18,10996
ABB,2026-01-27,4800.0,52.0,56500.0,61000.0,44.95,37375.0,15375.0,0,0,2026-01-22 09:57:18,10165
ABB,2026-01-27,4850.0,28.75,29375.0,21750.0,75.0,5125.0,4000.0,0,0,2026-01-22 09:57:18,9757
ABB,2026-01-27,4900.0,16.5,49375.0,47375.0,109.95,26250.0,6375.0,0,0,2026-01-22 09:57:18,9442
ABB,2026-01-27,4950.0,9.65,18875.0,15000.0,159.25,9375.0,2125.0,0,0,2026-01-22 09:57:18,9252
ABB,2026-01-27,5000.0,6.45,122625.0,61625.0,193.9,57625.0,14625.0,0,0,2026-01-22 09:57:18,9279
ABB,2026-01-27,5050.0,4.4,49125.0,5875.0,254.4,8625.0,1125.0,0,0,2026-01-22 09:57:18,9300
ABB,2026-01-27,5100.0,0.0,0.0,0.0,376.1,41250.0,0.0,0,0,2026-01-22 09:57:18,10450
ABB,2026-01-27,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,10453
ABB,2026-01-27,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,12007
ABB,2026-01-27,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,13562
ABB,2026-01-27,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,15116
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,16671
ABB,2026-01-27,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,18225
ABB,2026-01-27,5450.0,1.0,21250.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,19779
ABB,2026-01-27,5500.0,1.0,82875.0,4625.0,776.35,13250.0,0.0,0,0,2026-01-22 09:57:18,21442
ABB,2026-01-27,5550.0,1.25,20375.0,0.0,506.4,375.0,0.0,0,0,2026-01-22 09:57:18,22563
ABB,2026-01-27,5600.0,1.75,28375.0,0.0,861.2,16875.0,0.0,0,0,2026-01-22 09:57:18,24791
ABB,2026-01-27,5650.0,1.0,250.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,25814
ABB,2026-01-27,5700.0,1.6,42500.0,0.0,521.85,6875.0,0.0,0,0,2026-01-22 09:57:18,28287
ABB,2026-01-27,5750.0,0.9,9375.0,250.0,412.0,1375.0,0.0,0,0,2026-01-22 09:57:18,30654
ABB,2026-01-27,5800.0,1.2,34125.0,0.0,586.4,2750.0,0.0,0,0,2026-01-22 09:57:18,33372
ABB,2026-01-27,5850.0,1.15,750.0,0.0,990.9,375.0,0.0,0,0,2026-01-22 09:57:18,36172
ABB,2026-01-27,5900.0,0.5,875.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,39098
ABB,2026-01-27,6000.0,0.9,22125.0,0.0,1265.0,14750.0,0.0,0,0,2026-01-22 09:57:18,45033
ABB,2026-01-27,6100.0,0.5,3500.0,0.0,1385.55,18250.0,0.0,0,0,2026-01-22 09:57:18,49473
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ABCAPITAL,2026-01-27,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,0
ADANIENSOL,2026-01-27,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,37071
ADANIENSOL,2026-01-27,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,34349
ADANIENSOL,2026-01-27,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,31627
ADANIENSOL,2026-01-27,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,28906
ADANIENSOL,2026-01-27,790.0,0.0,0.0,0.0,1.65,2025.0,0.0,0,0,2026-01-22 09:57:18,27545
ADANIENSOL,2026-01-27,800.0,0.0,0.0,0.0,0.45,54675.0,3375.0,0,0,2026-01-22 09:57:18,26186
ADANIENSOL,2026-01-27,810.0,0.0,0.0,0.0,0.55,13500.0,27000.0,0,0,2026-01-22 09:57:18,24879
ADANIENSOL,2026-01-27,820.0,90.7,2025.0,0.0,0.6,27000.0,13500.0,0,0,2026-01-22 09:57:18,23588
ADANIENSOL,2026-01-27,830.0,0.0,0.0,0.0,1.05,56700.0,4725.0,0,0,2026-01-22 09:57:18,22343
ADANIENSOL,2026-01-27,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,21132
ADANIENSOL,2026-01-27,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,19927
ADANIENSOL,2026-01-27,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,18723
ADANIENSOL,2026-01-27,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,17518
ADANIENSOL,2026-01-27,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,16313
ADANIENSOL,2026-01-27,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,15108
ADANIENSOL,2026-01-27,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,13903
ADANIENSOL,2026-01-27,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,12698
ADANIENSOL,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,11493
ADANIENSOL,2026-01-27,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,10288
ADANIENSOL,2026-01-27,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,9084
ADANIENSOL,2026-01-27,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,7879
ADANIENSOL,2026-01-27,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,6674
ADANIENSOL,2026-01-27,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026-01-22 09:57:18,5469
ADANIENSOL,2026-01-27,980.0,3.25,342225.0,347625.0,81.1,284850.0,0.0,0,0,2026-01-22 09:57:18,4264
ADANIENSOL,2026-01-27,990.0,2.95,49275.0,58050.0,65.7,30375.0,1350.0,0,0,2026-01-22 09:57:18,1487
ADANIENSOL,2026-01-27,1000.0,2.25,643950.0,217350.0,72.15,257175.0,2700.0,0,0,2026-01-22 09:57:18,804
