Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.0,5000.0,6500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,14517
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,11052
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,4.2,39000.0,64000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,9327
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.4,11000.0,24000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,7665
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,9.35,2000.0,4000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,6034
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,14.0,57500.0,137000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,4457
360ONE,2026-01-27,1100.0,60.3,76500.0,5500.0,18.9,163000.0,432500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,2907
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,26.15,47000.0,128000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,2044
360ONE,2026-01-27,1140.0,36.75,25000.0,37500.0,37.05,51500.0,317000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,999
360ONE,2026-01-27,1160.0,27.8,49000.0,91000.0,46.1,103500.0,228500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,132
360ONE,2026-01-27,1180.0,20.5,117000.0,163500.0,58.35,124000.0,75500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,-672
360ONE,2026-01-27,1200.0,15.1,268000.0,281000.0,75.45,183000.0,30500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,-1138
360ONE,2026-01-27,1220.0,10.7,191000.0,413500.0,84.7,29000.0,10500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,-1194
360ONE,2026-01-27,1240.0,7.75,180000.0,147500.0,98.9,42000.0,7000.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,124
360ONE,2026-01-27,1260.0,5.75,113500.0,64500.0,76.0,5000.0,0.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,1652
360ONE,2026-01-27,1280.0,4.4,129000.0,124000.0,128.0,1000.0,500.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,3720
360ONE,2026-01-27,1300.0,3.3,111500.0,88500.0,126.0,500.0,0.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,6065
360ONE,2026-01-27,1320.0,2.9,69000.0,21500.0,0.0,0.0,0.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,8620
360ONE,2026-01-27,1360.0,1.85,47500.0,36500.0,168.3,3000.0,0.0,1135.9,1184.4,1133.5,-3.973,2026-01-09 14:11:41,13966
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,66538
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,62358
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.25,23625.0,31625.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,58178
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,54128
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,50068
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,46059
ABB,2026-01-27,4500.0,556.25,375.0,0.0,10.3,29625.0,87125.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,42002
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,38085
ABB,2026-01-27,4600.0,0.0,0.0,0.0,15.35,16875.0,14500.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,34213
ABB,2026-01-27,4650.0,0.0,0.0,0.0,17.2,4250.0,4000.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,30366
ABB,2026-01-27,4700.0,0.0,0.0,0.0,22.35,43500.0,112875.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,26560
ABB,2026-01-27,4750.0,0.0,0.0,0.0,29.25,625.0,2125.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,22881
ABB,2026-01-27,4800.0,0.0,0.0,0.0,33.85,116750.0,621750.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,19300
ABB,2026-01-27,4850.0,0.0,0.0,0.0,44.95,500.0,1125.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,15910
ABB,2026-01-27,4900.0,267.2,6875.0,4625.0,53.4,46875.0,140625.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,12915
ABB,2026-01-27,4950.0,219.7,2750.0,3625.0,66.7,15625.0,51000.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,10125
ABB,2026-01-27,5000.0,185.15,22875.0,105625.0,82.1,116625.0,262125.0,5092.5,5138.0,4983.5,1.424,2026-01-09 14:11:41,7449
