Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1175.5,-1.218,2026-01-01 13:59,2584
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1175.5,-1.218,2026-01-01 13:59,1858
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1175.5,-1.218,2026-01-01 13:59,1499
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1175.5,-1.218,2026-01-01 13:59,1143
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1175.5,-1.218,2026-01-01 13:59,791
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1175.5,-1.218,2026-01-01 13:59,484
360ONE,2026-01-27,1100.0,0.0,0.0,11.0,19500.0,1175.5,-1.218,2026-01-01 13:59,191
360ONE,2026-01-27,1120.0,0.0,0.0,14.0,500.0,1175.5,-1.218,2026-01-01 13:59,-102
360ONE,2026-01-27,1140.0,65.7,1500.0,20.7,15500.0,1175.5,-1.218,2026-01-01 13:59,-375
360ONE,2026-01-27,1160.0,53.25,15500.0,27.0,20500.0,1175.5,-1.218,2026-01-01 13:59,-635
360ONE,2026-01-27,1180.0,35.7,44000.0,38.25,42000.0,1175.5,-1.218,2026-01-01 13:59,-774
360ONE,2026-01-27,1200.0,27.3,193000.0,46.1,61000.0,1175.5,-1.218,2026-01-01 13:59,-772
360ONE,2026-01-27,1220.0,21.95,36500.0,0.0,0.0,1175.5,-1.218,2026-01-01 13:59,-12
360ONE,2026-01-27,1240.0,16.0,15000.0,72.05,1000.0,1175.5,-1.218,2026-01-01 13:59,654
360ONE,2026-01-27,1260.0,11.25,25000.0,0.0,0.0,1175.5,-1.218,2026-01-01 13:59,1290
360ONE,2026-01-27,1280.0,8.9,53500.0,113.9,1000.0,1175.5,-1.218,2026-01-01 13:59,1987
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1175.5,-1.218,2026-01-01 13:59,2801
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1175.5,-1.218,2026-01-01 13:59,3638
360ONE,2026-01-27,1360.0,3.05,33000.0,0.0,0.0,1175.5,-1.218,2026-01-01 13:59,5291
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5166.0,-0.077,2026-01-01 13:59,34649
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5166.0,-0.077,2026-01-01 13:59,30695
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5166.0,-0.077,2026-01-01 13:59,26774
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5166.0,-0.077,2026-01-01 13:59,24802
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5166.0,-0.077,2026-01-01 13:59,22869
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5166.0,-0.077,2026-01-01 13:59,20902
ABB,2026-01-27,4700.0,0.0,0.0,8.05,15000.0,5166.0,-0.077,2026-01-01 13:59,18948
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5166.0,-0.077,2026-01-01 13:59,17057
ABB,2026-01-27,4800.0,0.0,0.0,12.75,22500.0,5166.0,-0.077,2026-01-01 13:59,15179
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5166.0,-0.077,2026-01-01 13:59,13385
ABB,2026-01-27,4900.0,0.0,0.0,21.1,10000.0,5166.0,-0.077,2026-01-01 13:59,11619
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5166.0,-0.077,2026-01-01 13:59,9883
