Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1179.7,0.0,2026-01-02 07:12,2540
360ONE,2026-01-27,1000.0,217.6,0.0,7.0,3000.0,1179.7,0.0,2026-01-02 07:12,1810
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1179.7,0.0,2026-01-02 07:12,1449
360ONE,2026-01-27,1040.0,189.4,0.0,1.95,2000.0,1179.7,0.0,2026-01-02 07:12,1091
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1179.7,0.0,2026-01-02 07:12,736
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1179.7,0.0,2026-01-02 07:12,428
360ONE,2026-01-27,1100.0,97.65,0.0,9.4,22500.0,1179.7,0.0,2026-01-02 07:12,133
360ONE,2026-01-27,1120.0,140.2,0.0,14.0,1000.0,1179.7,0.0,2026-01-02 07:12,-157
360ONE,2026-01-27,1140.0,65.7,1500.0,19.55,13000.0,1179.7,0.0,2026-01-02 07:12,-425
360ONE,2026-01-27,1160.0,53.25,15500.0,27.0,20500.0,1179.7,0.0,2026-01-02 07:12,-679
360ONE,2026-01-27,1180.0,38.2,44500.0,34.7,42000.0,1179.7,0.0,2026-01-02 07:12,-817
360ONE,2026-01-27,1200.0,29.1,184500.0,46.1,61000.0,1179.7,0.0,2026-01-02 07:12,-786
360ONE,2026-01-27,1220.0,22.0,36000.0,135.9,0.0,1179.7,0.0,2026-01-02 07:12,-32
360ONE,2026-01-27,1240.0,17.25,15500.0,72.05,1000.0,1179.7,0.0,2026-01-02 07:12,616
360ONE,2026-01-27,1260.0,12.9,38000.0,164.5,0.0,1179.7,0.0,2026-01-02 07:12,1238
360ONE,2026-01-27,1280.0,9.6,53500.0,113.9,1000.0,1179.7,0.0,2026-01-02 07:12,1966
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1179.7,0.0,2026-01-02 07:12,2794
360ONE,2026-01-27,1320.0,9.15,1000.0,186.65,0.0,1179.7,0.0,2026-01-02 07:12,3642
360ONE,2026-01-27,1360.0,3.05,33000.0,215.8,0.0,1179.7,0.0,2026-01-02 07:12,5314
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5176.5,0.0,2026-01-02 07:12,35574
ABB,2026-01-27,4400.0,786.0,625.0,73.0,0.0,5176.5,0.0,2026-01-02 07:12,31470
ABB,2026-01-27,4500.0,836.5,0.0,6.5,3125.0,5176.5,0.0,2026-01-02 07:12,27399
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5176.5,0.0,2026-01-02 07:12,25353
ABB,2026-01-27,4600.0,761.7,0.0,8.0,125.0,5176.5,0.0,2026-01-02 07:12,23344
