Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1182.0,2025-12-26 11:12,27876
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1182.0,2025-12-26 11:12,23129
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1182.0,2025-12-26 11:12,18309
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1182.0,2025-12-26 11:12,15928
360ONE,2025-12-30,1000.0,173.2,3500.0,0.4,30000.0,1182.0,2025-12-26 11:12,13565
360ONE,2025-12-30,1020.0,152.25,0.0,0.45,57000.0,1182.0,2025-12-26 11:12,11292
360ONE,2025-12-30,1040.0,129.15,4500.0,0.45,93000.0,1182.0,2025-12-26 11:12,9072
360ONE,2025-12-30,1060.0,86.5,8500.0,0.45,50500.0,1182.0,2025-12-26 11:12,7103
360ONE,2025-12-30,1080.0,124.85,14000.0,0.45,64500.0,1182.0,2025-12-26 11:12,5269
360ONE,2025-12-30,1100.0,88.5,73000.0,0.55,65500.0,1182.0,2025-12-26 11:12,3693
360ONE,2025-12-30,1120.0,76.35,58500.0,0.6,59500.0,1182.0,2025-12-26 11:12,2864
360ONE,2025-12-30,1140.0,50.0,79500.0,0.85,163500.0,1182.0,2025-12-26 11:12,2073
360ONE,2025-12-30,1160.0,25.0,92000.0,1.75,320500.0,1182.0,2025-12-26 11:12,1707
360ONE,2025-12-30,1180.0,10.55,71000.0,6.65,200500.0,1182.0,2025-12-26 11:12,1957
360ONE,2025-12-30,1200.0,3.5,190500.0,18.8,73000.0,1182.0,2025-12-26 11:12,2518
360ONE,2025-12-30,1220.0,1.1,204500.0,37.15,18000.0,1182.0,2025-12-26 11:12,3593
360ONE,2025-12-30,1240.0,0.45,489500.0,28.6,6500.0,1182.0,2025-12-26 11:12,5140
360ONE,2025-12-30,1260.0,0.35,110000.0,73.1,1500.0,1182.0,2025-12-26 11:12,7726
360ONE,2025-12-30,1280.0,0.25,89500.0,92.15,2000.0,1182.0,2025-12-26 11:12,10525
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1182.0,2025-12-26 11:12,13498
360ONE,2025-12-30,1320.0,0.2,96500.0,0.0,0.0,1182.0,2025-12-26 11:12,16487
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1182.0,2025-12-26 11:12,22853
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5217.5,2025-12-26 11:12,62345
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5217.5,2025-12-26 11:12,49245
ABB,2025-12-30,4350.0,0.0,0.0,1.0,1875.0,5217.5,2025-12-26 11:12,45970
ABB,2025-12-30,4400.0,780.0,1125.0,0.6,5750.0,5217.5,2025-12-26 11:12,42705
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5217.5,2025-12-26 11:12,39562
ABB,2025-12-30,4500.0,668.0,500.0,1.0,1625.0,5217.5,2025-12-26 11:12,36359
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5217.5,2025-12-26 11:12,33201
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5217.5,2025-12-26 11:12,30017
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10625.0,5217.5,2025-12-26 11:12,26828
ABB,2025-12-30,4700.0,481.25,125.0,1.0,57250.0,5217.5,2025-12-26 11:12,23690
ABB,2025-12-30,4750.0,431.6,0.0,1.8,14375.0,5217.5,2025-12-26 11:12,20841
ABB,2025-12-30,4800.0,421.15,500.0,1.55,29375.0,5217.5,2025-12-26 11:12,18061
ABB,2025-12-30,4850.0,320.2,125.0,0.0,0.0,5217.5,2025-12-26 11:12,15450
ABB,2025-12-30,4900.0,323.4,6375.0,2.0,41625.0,5217.5,2025-12-26 11:12,12826
ABB,2025-12-30,4950.0,261.55,2250.0,2.55,25875.0,5217.5,2025-12-26 11:12,10637
ABB,2025-12-30,5000.0,226.0,43625.0,4.75,95750.0,5217.5,2025-12-26 11:12,8442
ABB,2025-12-30,5050.0,179.1,9250.0,5.85,34125.0,5217.5,2025-12-26 11:12,7832
ABB,2025-12-30,5100.0,130.65,46625.0,9.25,66750.0,5217.5,2025-12-26 11:12,6645
ABB,2025-12-30,5150.0,83.0,12500.0,15.0,32500.0,5217.5,2025-12-26 11:12,6426
ABB,2025-12-30,5200.0,48.0,66000.0,28.3,72000.0,5217.5,2025-12-26 11:12,5940
ABB,2025-12-30,5250.0,25.45,103250.0,52.1,18250.0,5217.5,2025-12-26 11:12,6202
ABB,2025-12-30,5300.0,10.6,107250.0,87.0,57000.0,5217.5,2025-12-26 11:12,7126
ABB,2025-12-30,5350.0,5.0,42250.0,125.95,5375.0,5217.5,2025-12-26 11:12,8321
ABB,2025-12-30,5400.0,2.6,78375.0,170.0,9500.0,5217.5,2025-12-26 11:12,10090
ABB,2025-12-30,5450.0,1.8,45625.0,0.0,0.0,5217.5,2025-12-26 11:12,12204
ABB,2025-12-30,5500.0,1.4,100750.0,270.0,22125.0,5217.5,2025-12-26 11:12,14695
