Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
ADANIENT,2025-12-30,1940.0,0.0,0.0,0.2,7107.0,2235.7,2025-12-26 12:30,230255
ADANIENT,2025-12-30,1960.0,0.0,0.0,0.65,31518.0,2235.7,2025-12-26 12:30,216077
ADANIENT,2025-12-30,1977.75,0.0,0.0,0.4,60873.0,2235.7,2025-12-26 12:30,203547
ADANIENT,2025-12-30,1980.0,0.0,0.0,0.0,0.0,2235.7,2025-12-26 12:30,201971
ADANIENT,2025-12-30,2000.0,228.0,4635.0,0.4,290151.0,2235.7,2025-12-26 12:30,187977
ADANIENT,2025-12-30,2016.55,0.0,0.0,0.55,50367.0,2235.7,2025-12-26 12:30,176980
ADANIENT,2025-12-30,2020.0,0.0,0.0,0.6,41715.0,2235.7,2025-12-26 12:30,174682
ADANIENT,2025-12-30,2035.9,0.0,0.0,0.65,30900.0,2235.7,2025-12-26 12:30,164170
ADANIENT,2025-12-30,2040.0,0.0,0.0,0.8,43569.0,2235.7,2025-12-26 12:30,161471
ADANIENT,2025-12-30,2055.3,0.0,0.0,0.75,73542.0,2235.7,2025-12-26 12:30,151468
ADANIENT,2025-12-30,2060.0,0.0,0.0,0.7,28737.0,2235.7,2025-12-26 12:30,148426
ADANIENT,2025-12-30,2074.7,0.0,0.0,1.75,30282.0,2235.7,2025-12-26 12:30,138967
ADANIENT,2025-12-30,2080.0,170.0,1236.0,0.75,68907.0,2235.7,2025-12-26 12:30,135568
ADANIENT,2025-12-30,2094.1,154.95,0.0,1.0,33990.0,2235.7,2025-12-26 12:30,126655
ADANIENT,2025-12-30,2100.0,143.25,38316.0,1.1,392430.0,2235.7,2025-12-26 12:30,122935
ADANIENT,2025-12-30,2113.5,329.5,309.0,1.6,39243.0,2235.7,2025-12-26 12:30,115519
ADANIENT,2025-12-30,2120.0,110.2,618.0,1.25,256779.0,2235.7,2025-12-26 12:30,111735
ADANIENT,2025-12-30,2132.85,101.55,12051.0,1.65,164388.0,2235.7,2025-12-26 12:30,104551
ADANIENT,2025-12-30,2140.0,101.0,8343.0,1.7,94554.0,2235.7,2025-12-26 12:30,100789
ADANIENT,2025-12-30,2152.25,0.0,0.0,2.15,51912.0,2235.7,2025-12-26 12:30,94375
ADANIENT,2025-12-30,2160.0,82.7,22557.0,2.45,55620.0,2235.7,2025-12-26 12:30,90303
ADANIENT,2025-12-30,2171.65,0.0,0.0,3.35,15759.0,2235.7,2025-12-26 12:30,84463
ADANIENT,2025-12-30,2180.0,64.2,38934.0,3.85,159753.0,2235.7,2025-12-26 12:30,80161
ADANIENT,2025-12-30,2191.05,0.0,0.0,5.35,38316.0,2235.7,2025-12-26 12:30,74883
ADANIENT,2025-12-30,2200.0,46.55,362766.0,7.05,495018.0,2235.7,2025-12-26 12:30,70469
ADANIENT,2025-12-30,2210.45,0.0,0.0,9.7,76941.0,2235.7,2025-12-26 12:30,67575
ADANIENT,2025-12-30,2220.0,31.3,75087.0,12.35,189108.0,2235.7,2025-12-26 12:30,63705
ADANIENT,2025-12-30,2229.8,25.65,66435.0,16.65,155118.0,2235.7,2025-12-26 12:30,60071
ADANIENT,2025-12-30,2240.0,20.5,334029.0,21.4,379143.0,2235.7,2025-12-26 12:30,56425
ADANIENT,2025-12-30,2249.2,17.25,71688.0,0.0,0.0,2235.7,2025-12-26 12:30,53746
ADANIENT,2025-12-30,2260.0,14.05,1825881.0,34.5,350715.0,2235.7,2025-12-26 12:30,50950
ADANIENT,2025-12-30,2268.6,11.3,80031.0,0.0,0.0,2235.7,2025-12-26 12:30,51852
ADANIENT,2025-12-30,2280.0,8.8,342990.0,48.0,160989.0,2235.7,2025-12-26 12:30,51433
ADANIENT,2025-12-30,2288.0,7.55,48204.0,0.0,0.0,2235.7,2025-12-26 12:30,51008
ADANIENT,2025-12-30,2300.0,5.8,2136426.0,67.0,720897.0,2235.7,2025-12-26 12:30,51171
ADANIENT,2025-12-30,2307.35,5.05,123600.0,73.9,52530.0,2235.7,2025-12-26 12:30,49757
ADANIENT,2025-12-30,2320.0,4.05,393666.0,85.3,114021.0,2235.7,2025-12-26 12:30,53402
ADANIENT,2025-12-30,2326.75,3.4,200541.0,92.3,193434.0,2235.7,2025-12-26 12:30,55050
ADANIENT,2025-12-30,2340.0,2.6,366474.0,95.05,144303.0,2235.7,2025-12-26 12:30,58687
ADANIENT,2025-12-30,2346.15,2.4,154500.0,108.35,84048.0,2235.7,2025-12-26 12:30,60209
ADANIENT,2025-12-30,2360.0,2.05,445887.0,122.0,154809.0,2235.7,2025-12-26 12:30,65970
ADANIENT,2025-12-30,2365.55,1.8,190344.0,129.0,146466.0,2235.7,2025-12-26 12:30,67164
ADANIENT,2025-12-30,2380.0,1.45,253380.0,127.3,60873.0,2235.7,2025-12-26 12:30,73585
ADANIENT,2025-12-30,2384.95,1.65,52839.0,147.25,7725.0,2235.7,2025-12-26 12:30,75837
ADANIENT,2025-12-30,2400.0,1.3,2095947.0,161.25,368019.0,2235.7,2025-12-26 12:30,84916
ADANIENT,2025-12-30,2404.3,1.4,67053.0,164.95,40788.0,2235.7,2025-12-26 12:30,82938
ADANIENT,2025-12-30,2420.0,1.15,105369.0,170.95,19776.0,2235.7,2025-12-26 12:30,95892
ADANIENT,2025-12-30,2423.7,1.1,196833.0,187.0,176748.0,2235.7,2025-12-26 12:30,98822
ADANIENT,2025-12-30,2440.0,1.0,243801.0,202.35,40788.0,2235.7,2025-12-26 12:30,110490
ADANIENT,2025-12-30,2443.1,1.05,24102.0,0.0,0.0,2235.7,2025-12-26 12:30,112621
ADANIENT,2025-12-30,2460.0,0.9,204867.0,217.25,63345.0,2235.7,2025-12-26 12:30,128647
ADANIENT,2025-12-30,2462.5,0.9,40479.0,220.0,27810.0,2235.7,2025-12-26 12:30,129727
ADANIENT,2025-12-30,2480.0,0.8,44805.0,225.5,6180.0,2235.7,2025-12-26 12:30,146300
ADANIENT,2025-12-30,2481.9,0.75,52530.0,211.7,41715.0,2235.7,2025-12-26 12:30,148039
ADANIENT,2025-12-30,2500.0,0.75,844806.0,263.0,224025.0,2235.7,2025-12-26 12:30,165193
ADANIENT,2025-12-30,2501.25,0.65,65199.0,160.0,7107.0,2235.7,2025-12-26 12:30,160743
ADANIENT,2025-12-30,2520.0,0.6,35535.0,283.0,15759.0,2235.7,2025-12-26 12:30,181454
ADANIENT,2025-12-30,2520.65,0.6,151719.0,285.55,63345.0,2235.7,2025-12-26 12:30,181736
ADANIENT,2025-12-30,2540.0,0.55,29973.0,0.0,0.0,2235.7,2025-12-26 12:30,201938
ADANIENT,2025-12-30,2540.05,0.6,61491.0,154.3,309.0,2235.7,2025-12-26 12:30,201997
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2235.7,2025-12-26 12:30,224233
ADANIENT,2025-12-30,2560.0,0.5,90228.0,153.0,309.0,2235.7,2025-12-26 12:30,224804
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2235.7,2025-12-26 12:30,246584
ADANIENT,2025-12-30,2598.2,0.2,26574.0,198.5,3399.0,2235.7,2025-12-26 12:30,268863
ADANIENT,2025-12-30,2600.0,0.45,197760.0,362.0,63036.0,2235.7,2025-12-26 12:30,270882
ADANIENT,2025-12-30,2617.6,0.4,105678.0,365.0,41406.0,2235.7,2025-12-26 12:30,289461
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2235.7,2025-12-26 12:30,290833
ADANIENT,2025-12-30,2640.0,0.7,35844.0,400.0,618.0,2235.7,2025-12-26 12:30,314793
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2235.7,2025-12-26 12:30,338836
ADANIENT,2025-12-30,2680.0,0.65,29046.0,0.0,0.0,2235.7,2025-12-26 12:30,362895
ADANIENT,2025-12-30,2700.0,0.5,115566.0,464.2,9888.0,2235.7,2025-12-26 12:30,387021
ADANIENT,2025-12-30,2714.55,0.1,101661.0,460.0,186327.0,2235.7,2025-12-26 12:30,404301
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2235.7,2025-12-26 12:30,402530
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2235.7,2025-12-26 12:30,419875
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2235.7,2025-12-26 12:30,444057
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2235.7,2025-12-26 12:30,452327
ADANIENT,2025-12-30,2792.1,0.1,81885.0,344.45,927.0,2235.7,2025-12-26 12:30,492377
ADANIENT,2025-12-30,2800.0,0.25,43569.0,562.0,5871.0,2235.7,2025-12-26 12:30,502271
ADANIENT,2025-12-30,2840.0,0.0,0.0,596.5,140286.0,2235.7,2025-12-26 12:30,552391
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.1,142200.0,1023.8,2025-12-26 12:30,75797
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.1,255000.0,1023.8,2025-12-26 12:30,56272
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.15,155400.0,1023.8,2025-12-26 12:30,47103
ADANIGREEN,2025-12-30,920.0,94.85,21000.0,0.35,468000.0,1023.8,2025-12-26 12:30,38525
ADANIGREEN,2025-12-30,940.0,80.8,32400.0,0.4,515400.0,1023.8,2025-12-26 12:30,30805
ADANIGREEN,2025-12-30,960.0,65.5,69000.0,0.45,320400.0,1023.8,2025-12-26 12:30,24238
ADANIGREEN,2025-12-30,980.0,44.0,146400.0,0.65,368400.0,1023.8,2025-12-26 12:30,18647
ADANIGREEN,2025-12-30,1000.0,25.85,378000.0,1.8,829800.0,1023.8,2025-12-26 12:30,14268
ADANIGREEN,2025-12-30,1020.0,10.15,551400.0,6.3,570000.0,1023.8,2025-12-26 12:30,12512
ADANIGREEN,2025-12-30,1040.0,3.9,1501800.0,19.45,405000.0,1023.8,2025-12-26 12:30,12372
ADANIGREEN,2025-12-30,1060.0,1.9,1220400.0,37.55,204000.0,1023.8,2025-12-26 12:30,15643
ADANIGREEN,2025-12-30,1080.0,0.7,822000.0,56.55,138600.0,1023.8,2025-12-26 12:30,21430
ADANIGREEN,2025-12-30,1100.0,0.45,1461600.0,75.2,208800.0,1023.8,2025-12-26 12:30,28947
ADANIGREEN,2025-12-30,1120.0,0.35,372600.0,102.3,25200.0,1023.8,2025-12-26 12:30,39026
ADANIGREEN,2025-12-30,1140.0,0.2,238200.0,115.2,12600.0,1023.8,2025-12-26 12:30,51161
ADANIGREEN,2025-12-30,1160.0,0.25,407400.0,141.5,28800.0,1023.8,2025-12-26 12:30,63901
ADANIGREEN,2025-12-30,1180.0,0.25,102000.0,165.25,9600.0,1023.8,2025-12-26 12:30,77257
ADANIGREEN,2025-12-30,1200.0,0.1,636000.0,176.0,360600.0,1023.8,2025-12-26 12:30,91077
ADANIGREEN,2025-12-30,1220.0,0.05,152400.0,171.35,4800.0,1023.8,2025-12-26 12:30,100707
ADANIGREEN,2025-12-30,1240.0,0.05,138000.0,0.0,0.0,1023.8,2025-12-26 12:30,116909
ADANIGREEN,2025-12-30,1280.0,0.15,84000.0,267.0,600.0,1023.8,2025-12-26 12:30,150030
ADANIGREEN,2025-12-30,1320.0,0.15,130800.0,0.0,0.0,1023.8,2025-12-26 12:30,183473
ADANIENSOL,2025-12-30,840.0,152.2,0.0,0.05,41850.0,1017.5,2025-12-26 12:30,19088
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.2,46575.0,1017.5,2025-12-26 12:30,15040
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.3,22275.0,1017.5,2025-12-26 12:30,11085
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,70875.0,1017.5,2025-12-26 12:30,9159
ADANIENSOL,2025-12-30,900.0,114.0,17550.0,0.3,380025.0,1017.5,2025-12-26 12:30,7272
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.4,106650.0,1017.5,2025-12-26 12:30,5977
ADANIENSOL,2025-12-30,920.0,78.6,4725.0,0.3,14175.0,1017.5,2025-12-26 12:30,4648
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.2,93150.0,1017.5,2025-12-26 12:30,3333
ADANIENSOL,2025-12-30,940.0,56.75,33750.0,0.3,66150.0,1017.5,2025-12-26 12:30,2072
ADANIENSOL,2025-12-30,950.0,63.65,14175.0,0.3,189675.0,1017.5,2025-12-26 12:30,1102
ADANIENSOL,2025-12-30,960.0,55.7,134325.0,0.25,113400.0,1017.5,2025-12-26 12:30,232
ADANIENSOL,2025-12-30,970.0,42.2,46575.0,0.3,246375.0,1017.5,2025-12-26 12:30,270
ADANIENSOL,2025-12-30,980.0,36.7,50625.0,0.65,157275.0,1017.5,2025-12-26 12:30,44
ADANIENSOL,2025-12-30,990.0,26.65,96525.0,1.25,103950.0,1017.5,2025-12-26 12:30,13
ADANIENSOL,2025-12-30,1000.0,19.65,439425.0,2.8,233550.0,1017.5,2025-12-26 12:30,252
ADANIENSOL,2025-12-30,1010.0,12.65,199800.0,5.7,62100.0,1017.5,2025-12-26 12:30,1717
ADANIENSOL,2025-12-30,1020.0,7.85,379350.0,10.75,28350.0,1017.5,2025-12-26 12:30,2863
ADANIENSOL,2025-12-30,1030.0,4.7,233550.0,17.55,20925.0,1017.5,2025-12-26 12:30,4467
ADANIENSOL,2025-12-30,1040.0,2.3,263925.0,42.65,19575.0,1017.5,2025-12-26 12:30,6131
ADANIENSOL,2025-12-30,1050.0,1.25,665550.0,54.45,17550.0,1017.5,2025-12-26 12:30,7982
ADANIENSOL,2025-12-30,1060.0,0.95,152550.0,60.5,11475.0,1017.5,2025-12-26 12:30,10528
ADANIENSOL,2025-12-30,1070.0,0.75,105300.0,70.7,6075.0,1017.5,2025-12-26 12:30,13194
ADANIENSOL,2025-12-30,1080.0,0.5,114750.0,0.0,0.0,1017.5,2025-12-26 12:30,15992
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,1017.5,2025-12-26 12:30,18946
ADANIENSOL,2025-12-30,1100.0,0.4,402975.0,109.1,11475.0,1017.5,2025-12-26 12:30,22040
ADANIENSOL,2025-12-30,1120.0,0.3,64125.0,113.25,2025.0,1017.5,2025-12-26 12:30,28924
ADANIENSOL,2025-12-30,1140.0,0.1,134325.0,0.0,0.0,1017.5,2025-12-26 12:30,36028
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47025.0,1490.3,2025-12-26 12:30,69460
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.2,50350.0,1490.3,2025-12-26 12:30,55707
ADANIPORTS,2025-12-30,1300.0,195.0,2850.0,0.15,57000.0,1490.3,2025-12-26 12:30,48930
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.3,10450.0,1490.3,2025-12-26 12:30,42329
ADANIPORTS,2025-12-30,1340.0,160.0,1425.0,0.1,206150.0,1490.3,2025-12-26 12:30,35694
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.3,261725.0,1490.3,2025-12-26 12:30,29495
ADANIPORTS,2025-12-30,1380.0,126.3,12825.0,0.3,105450.0,1490.3,2025-12-26 12:30,23829
ADANIPORTS,2025-12-30,1400.0,95.05,58425.0,0.3,260300.0,1490.3,2025-12-26 12:30,18533
ADANIPORTS,2025-12-30,1420.0,70.0,21850.0,0.35,110200.0,1490.3,2025-12-26 12:30,14263
ADANIPORTS,2025-12-30,1440.0,51.25,175275.0,0.5,429875.0,1490.3,2025-12-26 12:30,9859
ADANIPORTS,2025-12-30,1460.0,32.85,37050.0,1.55,313975.0,1490.3,2025-12-26 12:30,7392
ADANIPORTS,2025-12-30,1480.0,16.55,218025.0,5.3,414675.0,1490.3,2025-12-26 12:30,4824
ADANIPORTS,2025-12-30,1500.0,7.1,1070650.0,15.75,589475.0,1490.3,2025-12-26 12:30,3590
ADANIPORTS,2025-12-30,1520.0,3.5,1862950.0,32.05,270275.0,1490.3,2025-12-26 12:30,5366
ADANIPORTS,2025-12-30,1540.0,1.8,908200.0,50.2,144875.0,1490.3,2025-12-26 12:30,11363
ADANIPORTS,2025-12-30,1560.0,0.95,836475.0,70.1,66975.0,1490.3,2025-12-26 12:30,19117
ADANIPORTS,2025-12-30,1580.0,0.65,344850.0,86.6,23275.0,1490.3,2025-12-26 12:30,28851
ADANIPORTS,2025-12-30,1600.0,0.55,1605025.0,108.65,82175.0,1490.3,2025-12-26 12:30,39532
ADANIPORTS,2025-12-30,1620.0,0.45,193325.0,131.0,37525.0,1490.3,2025-12-26 12:30,52962
ADANIPORTS,2025-12-30,1640.0,0.3,251275.0,144.0,1425.0,1490.3,2025-12-26 12:30,67176
ADANIPORTS,2025-12-30,1660.0,0.15,230375.0,0.0,0.0,1490.3,2025-12-26 12:30,82365
ADANIPORTS,2025-12-30,1680.0,0.3,182400.0,187.55,475.0,1490.3,2025-12-26 12:30,98031
ADANIPORTS,2025-12-30,1720.0,0.15,193325.0,227.75,1425.0,1490.3,2025-12-26 12:30,130084
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,5526.5,2025-12-26 12:30,13272
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,5526.5,2025-12-26 12:30,11507
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,5526.5,2025-12-26 12:30,9781
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,5526.5,2025-12-26 12:30,8904
ALKEM,2025-12-30,5000.0,516.0,125.0,0.15,375.0,5526.5,2025-12-26 12:30,8028
ALKEM,2025-12-30,5050.0,0.0,0.0,1.35,6500.0,5526.5,2025-12-26 12:30,7161
ALKEM,2025-12-30,5100.0,0.0,0.0,3.5,13125.0,5526.5,2025-12-26 12:30,6319
ALKEM,2025-12-30,5150.0,0.0,0.0,2.15,4750.0,5526.5,2025-12-26 12:30,5538
ALKEM,2025-12-30,5200.0,0.0,0.0,2.0,7250.0,5526.5,2025-12-26 12:30,4786
