Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,1500.0,1191.5,-0.008,2025-12-31 14:29,2301
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1191.5,-0.008,2025-12-31 14:29,1585
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1191.5,-0.008,2025-12-31 14:29,1231
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,1500.0,1191.5,-0.008,2025-12-31 14:29,880
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1191.5,-0.008,2025-12-31 14:29,531
360ONE,2026-01-27,1080.0,113.0,2000.0,7.35,13500.0,1191.5,-0.008,2025-12-31 14:29,229
360ONE,2026-01-27,1100.0,0.0,0.0,10.6,15500.0,1191.5,-0.008,2025-12-31 14:29,-68
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1191.5,-0.008,2025-12-31 14:29,-363
360ONE,2026-01-27,1140.0,65.7,1000.0,20.0,20500.0,1191.5,-0.008,2025-12-31 14:29,-642
360ONE,2026-01-27,1160.0,52.5,17000.0,25.85,22500.0,1191.5,-0.008,2025-12-31 14:29,-912
360ONE,2026-01-27,1180.0,42.9,45500.0,36.0,38000.0,1191.5,-0.008,2025-12-31 14:29,-1036
360ONE,2026-01-27,1200.0,33.15,215000.0,46.25,60500.0,1191.5,-0.008,2025-12-31 14:29,-967
360ONE,2026-01-27,1220.0,26.0,39500.0,0.0,0.0,1191.5,-0.008,2025-12-31 14:29,27
360ONE,2026-01-27,1240.0,18.3,15500.0,110.0,500.0,1191.5,-0.008,2025-12-31 14:29,771
360ONE,2026-01-27,1260.0,14.7,23000.0,0.0,0.0,1191.5,-0.008,2025-12-31 14:29,1466
360ONE,2026-01-27,1280.0,10.8,50500.0,113.9,1000.0,1191.5,-0.008,2025-12-31 14:29,2219
