Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1180.1,2025-12-26 15:01,27552
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1180.1,2025-12-26 15:01,22866
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1180.1,2025-12-26 15:01,18106
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1180.1,2025-12-26 15:01,15754
360ONE,2025-12-30,1000.0,173.2,3500.0,0.35,30000.0,1180.1,2025-12-26 15:01,13421
360ONE,2025-12-30,1020.0,152.25,0.0,0.35,57000.0,1180.1,2025-12-26 15:01,11179
360ONE,2025-12-30,1040.0,129.15,4500.0,0.3,94000.0,1180.1,2025-12-26 15:01,8989
360ONE,2025-12-30,1060.0,86.5,8500.0,0.45,53000.0,1180.1,2025-12-26 15:01,7053
360ONE,2025-12-30,1080.0,97.4,13000.0,0.45,62500.0,1180.1,2025-12-26 15:01,5256
360ONE,2025-12-30,1100.0,88.5,73000.0,0.5,64000.0,1180.1,2025-12-26 15:01,3663
360ONE,2025-12-30,1120.0,76.35,58500.0,0.55,65000.0,1180.1,2025-12-26 15:01,2863
360ONE,2025-12-30,1140.0,41.0,73500.0,0.7,144000.0,1180.1,2025-12-26 15:01,2110
360ONE,2025-12-30,1160.0,22.0,88000.0,1.9,340500.0,1180.1,2025-12-26 15:01,1640
360ONE,2025-12-30,1180.0,9.35,73500.0,7.15,191500.0,1180.1,2025-12-26 15:01,1865
360ONE,2025-12-30,1200.0,4.05,175500.0,21.3,61000.0,1180.1,2025-12-26 15:01,2423
360ONE,2025-12-30,1220.0,1.75,186000.0,40.5,18000.0,1180.1,2025-12-26 15:01,3463
360ONE,2025-12-30,1240.0,0.85,344500.0,28.6,6500.0,1180.1,2025-12-26 15:01,4930
360ONE,2025-12-30,1260.0,0.65,106500.0,73.1,1500.0,1180.1,2025-12-26 15:01,7149
360ONE,2025-12-30,1280.0,0.55,102000.0,92.15,2000.0,1180.1,2025-12-26 15:01,9570
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1180.1,2025-12-26 15:01,12190
360ONE,2025-12-30,1320.0,0.35,103000.0,0.0,0.0,1180.1,2025-12-26 15:01,14823
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1180.1,2025-12-26 15:01,20505
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5191.0,2025-12-26 15:01,58018
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5191.0,2025-12-26 15:01,45928
ABB,2025-12-30,4350.0,0.0,0.0,1.0,1875.0,5191.0,2025-12-26 15:01,42906
ABB,2025-12-30,4400.0,780.0,1125.0,0.6,5750.0,5191.0,2025-12-26 15:01,39893
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5191.0,2025-12-26 15:01,37003
ABB,2025-12-30,4500.0,668.0,500.0,0.8,1500.0,5191.0,2025-12-26 15:01,34053
