Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,1.8,5500.0,7000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,14276
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,3.35,4000.0,1500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,10849
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,4.6,40000.0,70500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,9143
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.75,10500.0,32500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,7499
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.0,4000.0,8500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,5888
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,13.95,56500.0,162000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,4333
360ONE,2026-01-27,1100.0,57.0,76000.0,7000.0,19.2,158000.0,451500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,2808
360ONE,2026-01-27,1120.0,49.0,0.0,500.0,26.0,45500.0,147000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,1932
360ONE,2026-01-27,1140.0,37.6,26500.0,45500.0,34.5,54500.0,379000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,900
360ONE,2026-01-27,1160.0,28.7,55500.0,109500.0,46.7,102500.0,261500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,60
360ONE,2026-01-27,1180.0,21.65,113500.0,173500.0,58.2,122500.0,80000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,-695
360ONE,2026-01-27,1200.0,15.6,267000.0,299500.0,73.1,179000.0,38500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,-1126
360ONE,2026-01-27,1220.0,11.0,192000.0,431500.0,89.6,28000.0,11000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,-1090
360ONE,2026-01-27,1240.0,8.15,179000.0,160500.0,98.9,42000.0,7000.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,237
360ONE,2026-01-27,1260.0,6.4,100000.0,92500.0,76.0,5000.0,0.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,1778
360ONE,2026-01-27,1280.0,4.65,131000.0,131000.0,128.0,1000.0,500.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,3824
360ONE,2026-01-27,1300.0,3.4,112000.0,94500.0,126.0,500.0,0.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,6156
360ONE,2026-01-27,1320.0,2.65,68500.0,37000.0,0.0,0.0,0.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,8697
360ONE,2026-01-27,1360.0,1.7,51500.0,55500.0,168.3,3000.0,0.0,1137.7,1184.4,1130.0,-3.821,2026-01-09 14:56:35,14007
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,66093
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,61917
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.75,23500.0,31875.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,57741
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,53694
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,49637
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,45633
ABB,2026-01-27,4500.0,556.25,375.0,0.0,10.25,30875.0,97500.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,41579
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,37671
ABB,2026-01-27,4600.0,0.0,0.0,0.0,15.45,16750.0,16375.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,33809
ABB,2026-01-27,4650.0,0.0,0.0,0.0,18.9,18625.0,20625.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,29972
ABB,2026-01-27,4700.0,0.0,0.0,0.0,22.25,41875.0,121625.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,26219
ABB,2026-01-27,4750.0,0.0,0.0,0.0,27.5,875.0,2500.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,22617
ABB,2026-01-27,4800.0,0.0,0.0,0.0,34.7,114125.0,656000.0,5099.0,5138.0,4983.5,1.553,2026-01-09 14:56:35,19110
