Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5200.0,2025-12-26 14:08,28583
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10625.0,5200.0,2025-12-26 14:08,25604
ABB,2025-12-30,4700.0,481.25,125.0,1.1,54875.0,5200.0,2025-12-26 14:08,22676
ABB,2025-12-30,4750.0,431.6,0.0,1.05,14375.0,5200.0,2025-12-26 14:08,20025
ABB,2025-12-30,4800.0,421.15,500.0,1.5,26125.0,5200.0,2025-12-26 14:08,17444
ABB,2025-12-30,4850.0,320.2,125.0,0.0,0.0,5200.0,2025-12-26 14:08,15015
ABB,2025-12-30,4900.0,318.65,6250.0,2.0,30000.0,5200.0,2025-12-26 14:08,12573
ABB,2025-12-30,4950.0,261.55,2250.0,2.5,24000.0,5200.0,2025-12-26 14:08,10502
ABB,2025-12-30,5000.0,206.0,42250.0,4.2,93000.0,5200.0,2025-12-26 14:08,8422
ABB,2025-12-30,5050.0,168.5,8375.0,6.2,28125.0,5200.0,2025-12-26 14:08,7796
ABB,2025-12-30,5100.0,117.0,41000.0,11.0,67125.0,5200.0,2025-12-26 14:08,6645
ABB,2025-12-30,5150.0,78.8,12875.0,19.25,30125.0,5200.0,2025-12-26 14:08,6317
ABB,2025-12-30,5200.0,37.75,64000.0,36.0,68250.0,5200.0,2025-12-26 14:08,5842
ABB,2025-12-30,5250.0,18.55,91625.0,68.3,17875.0,5200.0,2025-12-26 14:08,5981
ABB,2025-12-30,5300.0,7.65,109750.0,107.55,52500.0,5200.0,2025-12-26 14:08,6718
ABB,2025-12-30,5350.0,3.4,39750.0,139.3,5000.0,5200.0,2025-12-26 14:08,7739
ABB,2025-12-30,5400.0,2.6,78750.0,188.2,8875.0,5200.0,2025-12-26 14:08,9408
ABB,2025-12-30,5450.0,1.75,35500.0,0.0,0.0,5200.0,2025-12-26 14:08,11424
ABB,2025-12-30,5500.0,1.45,95750.0,303.0,21000.0,5200.0,2025-12-26 14:08,13771
ABB,2025-12-30,5550.0,1.4,21000.0,0.0,0.0,5200.0,2025-12-26 14:08,16073
ABB,2025-12-30,5600.0,1.25,21875.0,406.0,8750.0,5200.0,2025-12-26 14:08,19106
ABB,2025-12-30,5650.0,1.35,37125.0,0.0,0.0,5200.0,2025-12-26 14:08,21936
ABB,2025-12-30,5700.0,0.5,500.0,460.3,4250.0,5200.0,2025-12-26 14:08,25309
ABB,2025-12-30,5750.0,0.4,11125.0,455.0,1875.0,5200.0,2025-12-26 14:08,28505
ABB,2025-12-30,5800.0,1.1,2625.0,555.0,2375.0,5200.0,2025-12-26 14:08,31877
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,5200.0,2025-12-26 14:08,35227
ABB,2025-12-30,5900.0,0.05,15375.0,650.85,500.0,5200.0,2025-12-26 14:08,38714
ABB,2025-12-30,6000.0,0.05,36125.0,799.0,9375.0,5200.0,2025-12-26 14:08,45812
ABB,2025-12-30,6100.0,0.05,15125.0,857.5,18625.0,5200.0,2025-12-26 14:08,52650
ABCAPITAL,2025-12-30,260.0,89.6,282100.0,0.05,182900.0,348.55,2025-12-26 14:08,92889
ABCAPITAL,2025-12-30,270.0,79.0,24800.0,0.0,0.0,348.55,2025-12-26 14:08,81549
ABCAPITAL,2025-12-30,280.0,85.5,27900.0,0.05,124000.0,348.55,2025-12-26 14:08,67904
ABCAPITAL,2025-12-30,285.0,56.9,15500.0,0.1,86800.0,348.55,2025-12-26 14:08,61297
ABCAPITAL,2025-12-30,290.0,61.0,554900.0,0.05,471200.0,348.55,2025-12-26 14:08,54591
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,348.55,2025-12-26 14:08,51692
ABCAPITAL,2025-12-30,300.0,49.75,220100.0,0.1,418500.0,348.55,2025-12-26 14:08,46132
ABCAPITAL,2025-12-30,305.0,45.5,3100.0,0.05,80600.0,348.55,2025-12-26 14:08,41379
ABCAPITAL,2025-12-30,310.0,37.7,52700.0,0.1,486700.0,348.55,2025-12-26 14:08,35591
ABCAPITAL,2025-12-30,315.0,35.5,27900.0,0.15,827700.0,348.55,2025-12-26 14:08,30253
ABCAPITAL,2025-12-30,320.0,28.35,133300.0,0.15,1255500.0,348.55,2025-12-26 14:08,25236
ABCAPITAL,2025-12-30,325.0,23.65,99200.0,0.15,607600.0,348.55,2025-12-26 14:08,21185
ABCAPITAL,2025-12-30,330.0,18.6,192200.0,0.2,1122200.0,348.55,2025-12-26 14:08,17354
ABCAPITAL,2025-12-30,335.0,14.55,232500.0,0.4,1354700.0,348.55,2025-12-26 14:08,14290
ABCAPITAL,2025-12-30,340.0,9.95,492900.0,1.05,1987100.0,348.55,2025-12-26 14:08,11968
ABCAPITAL,2025-12-30,345.0,6.05,2030500.0,2.35,1395000.0,348.55,2025-12-26 14:08,10885
ABCAPITAL,2025-12-30,350.0,3.25,2275400.0,4.6,1568600.0,348.55,2025-12-26 14:08,12133
ABCAPITAL,2025-12-30,355.0,1.6,1956100.0,8.0,725400.0,348.55,2025-12-26 14:08,14420
ABCAPITAL,2025-12-30,360.0,0.85,2461400.0,12.4,434000.0,348.55,2025-12-26 14:08,17762
ABCAPITAL,2025-12-30,365.0,0.45,2092500.0,17.95,523900.0,348.55,2025-12-26 14:08,22491
ABCAPITAL,2025-12-30,370.0,0.25,2315700.0,26.5,297600.0,348.55,2025-12-26 14:08,28011
ABCAPITAL,2025-12-30,375.0,0.15,2594700.0,27.85,89900.0,348.55,2025-12-26 14:08,34952
ABCAPITAL,2025-12-30,380.0,0.15,1674000.0,32.7,102300.0,348.55,2025-12-26 14:08,43756
ABCAPITAL,2025-12-30,385.0,0.1,660300.0,0.0,0.0,348.55,2025-12-26 14:08,53349
ABCAPITAL,2025-12-30,390.0,0.05,1122200.0,32.05,58900.0,348.55,2025-12-26 14:08,63589
ABCAPITAL,2025-12-30,395.0,0.05,86800.0,0.0,0.0,348.55,2025-12-26 14:08,74229
ABCAPITAL,2025-12-30,400.0,0.05,1094300.0,43.8,9300.0,348.55,2025-12-26 14:08,85097
ADANIENT,2025-12-30,1840.0,0.0,0.0,0.25,1236.0,2236.1,2025-12-26 14:08,293377
ADANIENT,2025-12-30,1880.0,0.0,0.0,0.05,9888.0,2236.1,2025-12-26 14:08,265316
ADANIENT,2025-12-30,1900.2,335.5,8343.0,0.25,96408.0,2236.1,2025-12-26 14:08,251165
ADANIENT,2025-12-30,1920.0,0.0,0.0,0.3,7107.0,2236.1,2025-12-26 14:08,237779
ADANIENT,2025-12-30,1938.95,0.0,0.0,0.3,59946.0,2236.1,2025-12-26 14:08,224716
ADANIENT,2025-12-30,1940.0,0.0,0.0,0.2,7107.0,2236.1,2025-12-26 14:08,223996
ADANIENT,2025-12-30,1960.0,0.0,0.0,0.45,31518.0,2236.1,2025-12-26 14:08,210343
ADANIENT,2025-12-30,1977.75,0.0,0.0,0.35,49749.0,2236.1,2025-12-26 14:08,198281
ADANIENT,2025-12-30,1980.0,0.0,0.0,0.0,0.0,2236.1,2025-12-26 14:08,196762
ADANIENT,2025-12-30,2000.0,228.0,4635.0,0.4,283662.0,2236.1,2025-12-26 14:08,183271
ADANIENT,2025-12-30,2016.55,0.0,0.0,0.45,49131.0,2236.1,2025-12-26 14:08,172679
ADANIENT,2025-12-30,2020.0,0.0,0.0,0.55,41715.0,2236.1,2025-12-26 14:08,170467
ADANIENT,2025-12-30,2035.9,0.0,0.0,0.5,30282.0,2236.1,2025-12-26 14:08,160342
ADANIENT,2025-12-30,2040.0,0.0,0.0,0.5,42951.0,2236.1,2025-12-26 14:08,157743
ADANIENT,2025-12-30,2055.3,0.0,0.0,0.4,73233.0,2236.1,2025-12-26 14:08,148113
ADANIENT,2025-12-30,2060.0,0.0,0.0,0.55,27192.0,2236.1,2025-12-26 14:08,145187
ADANIENT,2025-12-30,2074.7,0.0,0.0,1.75,30282.0,2236.1,2025-12-26 14:08,136083
ADANIENT,2025-12-30,2080.0,170.0,1236.0,0.65,68907.0,2236.1,2025-12-26 14:08,132811
ADANIENT,2025-12-30,2094.1,154.95,0.0,0.7,33372.0,2236.1,2025-12-26 14:08,124238
ADANIENT,2025-12-30,2100.0,143.25,38316.0,0.75,393357.0,2236.1,2025-12-26 14:08,120662
ADANIENT,2025-12-30,2113.5,329.5,309.0,0.8,36153.0,2236.1,2025-12-26 14:08,113585
ADANIENT,2025-12-30,2120.0,110.2,618.0,0.9,148011.0,2236.1,2025-12-26 14:08,109958
ADANIENT,2025-12-30,2132.85,101.55,12051.0,1.05,161607.0,2236.1,2025-12-26 14:08,102959
ADANIENT,2025-12-30,2140.0,101.0,8343.0,1.05,80031.0,2236.1,2025-12-26 14:08,99298
ADANIENT,2025-12-30,2152.25,0.0,0.0,1.25,49131.0,2236.1,2025-12-26 14:08,93028
ADANIENT,2025-12-30,2160.0,78.0,22248.0,1.45,62418.0,2236.1,2025-12-26 14:08,89046
ADANIENT,2025-12-30,2171.65,0.0,0.0,1.9,15450.0,2236.1,2025-12-26 14:08,83332
ADANIENT,2025-12-30,2180.0,64.2,38934.0,2.15,152646.0,2236.1,2025-12-26 14:08,79128
ADANIENT,2025-12-30,2191.05,0.0,0.0,3.5,36771.0,2236.1,2025-12-26 14:08,73998
ADANIENT,2025-12-30,2200.0,44.7,355041.0,4.75,476169.0,2236.1,2025-12-26 14:08,69688
ADANIENT,2025-12-30,2210.45,0.0,0.0,7.0,72924.0,2236.1,2025-12-26 14:08,66899
ADANIENT,2025-12-30,2220.0,29.9,71379.0,9.5,187254.0,2236.1,2025-12-26 14:08,63125
ADANIENT,2025-12-30,2229.8,23.55,65199.0,13.8,143067.0,2236.1,2025-12-26 14:08,59594
ADANIENT,2025-12-30,2240.0,18.8,351951.0,18.4,378216.0,2236.1,2025-12-26 14:08,56050
ADANIENT,2025-12-30,2249.2,16.25,79104.0,0.0,0.0,2236.1,2025-12-26 14:08,53531
ADANIENT,2025-12-30,2260.0,12.95,1839168.0,33.4,346698.0,2236.1,2025-12-26 14:08,50828
ADANIENT,2025-12-30,2268.6,10.55,78486.0,0.0,0.0,2236.1,2025-12-26 14:08,51677
ADANIENT,2025-12-30,2280.0,8.4,354423.0,48.6,158517.0,2236.1,2025-12-26 14:08,51352
ADANIENT,2025-12-30,2288.0,7.2,47895.0,0.0,0.0,2236.1,2025-12-26 14:08,51004
ADANIENT,2025-12-30,2300.0,5.3,2011899.0,65.15,697413.0,2236.1,2025-12-26 14:08,51282
ADANIENT,2025-12-30,2307.35,4.5,122982.0,73.9,52530.0,2236.1,2025-12-26 14:08,49946
ADANIENT,2025-12-30,2320.0,3.65,386868.0,84.45,114330.0,2236.1,2025-12-26 14:08,53519
ADANIENT,2025-12-30,2326.75,2.9,200541.0,92.0,193434.0,2236.1,2025-12-26 14:08,55118
ADANIENT,2025-12-30,2340.0,2.4,365547.0,106.0,136578.0,2236.1,2025-12-26 14:08,58674
ADANIENT,2025-12-30,2346.15,2.2,152955.0,108.35,84048.0,2236.1,2025-12-26 14:08,60073
ADANIENT,2025-12-30,2360.0,1.55,441561.0,127.25,154500.0,2236.1,2025-12-26 14:08,65737
ADANIENT,2025-12-30,2365.55,1.5,193434.0,126.85,146157.0,2236.1,2025-12-26 14:08,66791
ADANIENT,2025-12-30,2380.0,1.3,256470.0,127.3,60873.0,2236.1,2025-12-26 14:08,73142
ADANIENT,2025-12-30,2384.95,1.65,52839.0,147.25,7725.0,2236.1,2025-12-26 14:08,75358
ADANIENT,2025-12-30,2400.0,1.2,2070918.0,162.5,367710.0,2236.1,2025-12-26 14:08,84337
ADANIENT,2025-12-30,2404.3,1.0,59019.0,168.75,39243.0,2236.1,2025-12-26 14:08,82254
ADANIENT,2025-12-30,2420.0,1.15,99807.0,170.95,19776.0,2236.1,2025-12-26 14:08,95058
ADANIENT,2025-12-30,2423.7,1.0,184782.0,183.9,169332.0,2236.1,2025-12-26 14:08,97947
ADANIENT,2025-12-30,2440.0,0.8,244419.0,202.2,40788.0,2236.1,2025-12-26 14:08,109598
ADANIENT,2025-12-30,2443.1,0.8,23484.0,0.0,0.0,2236.1,2025-12-26 14:08,111685
ADANIENT,2025-12-30,2460.0,0.85,207957.0,217.25,63345.0,2236.1,2025-12-26 14:08,127498
ADANIENT,2025-12-30,2462.5,0.7,38007.0,220.0,27810.0,2236.1,2025-12-26 14:08,128546
ADANIENT,2025-12-30,2480.0,0.8,44805.0,225.5,6180.0,2236.1,2025-12-26 14:08,144898
ADANIENT,2025-12-30,2481.9,0.8,46350.0,211.7,41715.0,2236.1,2025-12-26 14:08,146614
ADANIENT,2025-12-30,2500.0,0.7,842334.0,260.0,217845.0,2236.1,2025-12-26 14:08,163529
ADANIENT,2025-12-30,2501.25,0.55,63963.0,160.0,7107.0,2236.1,2025-12-26 14:08,159286
ADANIENT,2025-12-30,2520.0,0.5,31518.0,283.0,15759.0,2236.1,2025-12-26 14:08,179731
ADANIENT,2025-12-30,2520.65,0.55,142140.0,282.0,61800.0,2236.1,2025-12-26 14:08,180002
ADANIENT,2025-12-30,2540.0,0.5,27810.0,0.0,0.0,2236.1,2025-12-26 14:08,199966
ADANIENT,2025-12-30,2540.05,0.45,57165.0,154.3,309.0,2236.1,2025-12-26 14:08,200023
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2236.1,2025-12-26 14:08,221942
ADANIENT,2025-12-30,2560.0,0.45,86211.0,153.0,309.0,2236.1,2025-12-26 14:08,222504
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2236.1,2025-12-26 14:08,243969
ADANIENT,2025-12-30,2598.2,0.2,26574.0,363.0,3399.0,2236.1,2025-12-26 14:08,265924
ADANIENT,2025-12-30,2600.0,0.3,194052.0,361.0,53766.0,2236.1,2025-12-26 14:08,267857
ADANIENT,2025-12-30,2617.6,0.4,105060.0,365.0,41406.0,2236.1,2025-12-26 14:08,286457
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2236.1,2025-12-26 14:08,287786
ADANIENT,2025-12-30,2640.0,0.7,35844.0,400.0,618.0,2236.1,2025-12-26 14:08,311384
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2236.1,2025-12-26 14:08,335065
ADANIENT,2025-12-30,2680.0,0.65,29046.0,0.0,0.0,2236.1,2025-12-26 14:08,358763
ADANIENT,2025-12-30,2700.0,0.25,101043.0,463.0,8652.0,2236.1,2025-12-26 14:08,382528
ADANIENT,2025-12-30,2714.55,0.15,101661.0,460.0,186327.0,2236.1,2025-12-26 14:08,399577
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2236.1,2025-12-26 14:08,397699
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2236.1,2025-12-26 14:08,414770
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2236.1,2025-12-26 14:08,438571
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2236.1,2025-12-26 14:08,446709
ADANIENT,2025-12-30,2792.1,0.3,76323.0,344.45,927.0,2236.1,2025-12-26 14:08,486129
ADANIENT,2025-12-30,2800.0,0.25,43569.0,562.0,5871.0,2236.1,2025-12-26 14:08,495865
ADANIENT,2025-12-30,2840.0,0.0,0.0,602.0,136578.0,2236.1,2025-12-26 14:08,545176
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.2,135000.0,1021.0,2025-12-26 14:08,74963
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.1,249600.0,1021.0,2025-12-26 14:08,55820
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.15,143400.0,1021.0,2025-12-26 14:08,46833
ADANIGREEN,2025-12-30,920.0,94.85,21000.0,0.3,467400.0,1021.0,2025-12-26 14:08,38412
ADANIGREEN,2025-12-30,940.0,80.8,32400.0,0.3,490800.0,1021.0,2025-12-26 14:08,30850
ADANIGREEN,2025-12-30,960.0,64.15,67800.0,0.4,308400.0,1021.0,2025-12-26 14:08,24397
ADANIGREEN,2025-12-30,980.0,43.7,144000.0,0.6,366600.0,1021.0,2025-12-26 14:08,18871
ADANIGREEN,2025-12-30,1000.0,23.0,356400.0,1.9,818400.0,1021.0,2025-12-26 14:08,14551
ADANIGREEN,2025-12-30,1020.0,8.0,529800.0,6.85,550200.0,1021.0,2025-12-26 14:08,12638
ADANIGREEN,2025-12-30,1040.0,3.25,1575000.0,21.9,404400.0,1021.0,2025-12-26 14:08,12267
ADANIGREEN,2025-12-30,1060.0,1.65,1200600.0,37.45,203400.0,1021.0,2025-12-26 14:08,15434
ADANIGREEN,2025-12-30,1080.0,0.7,812400.0,56.5,136200.0,1021.0,2025-12-26 14:08,21220
ADANIGREEN,2025-12-30,1100.0,0.5,1369800.0,78.5,204000.0,1021.0,2025-12-26 14:08,28754
ADANIGREEN,2025-12-30,1120.0,0.35,353400.0,102.3,25200.0,1021.0,2025-12-26 14:08,38615
ADANIGREEN,2025-12-30,1140.0,0.3,235200.0,115.2,12600.0,1021.0,2025-12-26 14:08,50521
ADANIGREEN,2025-12-30,1160.0,0.3,397800.0,141.5,28800.0,1021.0,2025-12-26 14:08,63029
ADANIGREEN,2025-12-30,1180.0,0.25,102000.0,165.25,9600.0,1021.0,2025-12-26 14:08,76134
ADANIGREEN,2025-12-30,1200.0,0.1,630000.0,176.0,360600.0,1021.0,2025-12-26 14:08,89701
ADANIGREEN,2025-12-30,1220.0,0.05,151200.0,171.35,4800.0,1021.0,2025-12-26 14:08,99065
ADANIGREEN,2025-12-30,1240.0,0.15,127800.0,0.0,0.0,1021.0,2025-12-26 14:08,115000
ADANIGREEN,2025-12-30,1280.0,0.1,82200.0,267.0,600.0,1021.0,2025-12-26 14:08,147546
ADANIGREEN,2025-12-30,1320.0,0.2,136200.0,0.0,0.0,1021.0,2025-12-26 14:08,180406
ADANIENSOL,2025-12-30,840.0,152.2,0.0,0.05,41850.0,1016.3,2025-12-26 14:08,20154
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.2,36450.0,1016.3,2025-12-26 14:08,16059
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.1,18900.0,1016.3,2025-12-26 14:08,12037
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,70875.0,1016.3,2025-12-26 14:08,10073
ADANIENSOL,2025-12-30,900.0,114.0,17550.0,0.25,378000.0,1016.3,2025-12-26 14:08,8150
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.4,106650.0,1016.3,2025-12-26 14:08,6817
ADANIENSOL,2025-12-30,920.0,78.6,4725.0,0.3,14175.0,1016.3,2025-12-26 14:08,5449
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.25,93150.0,1016.3,2025-12-26 14:08,4094
ADANIENSOL,2025-12-30,940.0,56.75,33750.0,0.25,66825.0,1016.3,2025-12-26 14:08,2794
ADANIENSOL,2025-12-30,950.0,63.65,14175.0,0.2,169425.0,1016.3,2025-12-26 14:08,1786
ADANIENSOL,2025-12-30,960.0,55.7,134325.0,0.2,107325.0,1016.3,2025-12-26 14:08,859
ADANIENSOL,2025-12-30,970.0,46.2,45900.0,0.3,220050.0,1016.3,2025-12-26 14:08,833
ADANIENSOL,2025-12-30,980.0,36.5,47925.0,0.55,157950.0,1016.3,2025-12-26 14:08,533
ADANIENSOL,2025-12-30,990.0,27.2,90450.0,1.5,136350.0,1016.3,2025-12-26 14:08,398
ADANIENSOL,2025-12-30,1000.0,18.75,429975.0,2.85,249750.0,1016.3,2025-12-26 14:08,550
ADANIENSOL,2025-12-30,1010.0,11.35,168075.0,5.8,83700.0,1016.3,2025-12-26 14:08,1892
ADANIENSOL,2025-12-30,1020.0,6.6,394875.0,11.0,48600.0,1016.3,2025-12-26 14:08,2892
ADANIENSOL,2025-12-30,1030.0,3.55,220725.0,17.55,20925.0,1016.3,2025-12-26 14:08,4400
ADANIENSOL,2025-12-30,1040.0,1.6,252450.0,42.65,19575.0,1016.3,2025-12-26 14:08,5985
ADANIENSOL,2025-12-30,1050.0,0.75,660150.0,34.85,17550.0,1016.3,2025-12-26 14:08,7757
ADANIENSOL,2025-12-30,1060.0,0.65,142425.0,44.7,11475.0,1016.3,2025-12-26 14:08,10238
ADANIENSOL,2025-12-30,1070.0,0.55,105975.0,70.7,6075.0,1016.3,2025-12-26 14:08,12843
ADANIENSOL,2025-12-30,1080.0,0.5,115425.0,0.0,0.0,1016.3,2025-12-26 14:08,15564
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,1016.3,2025-12-26 14:08,18444
ADANIENSOL,2025-12-30,1100.0,0.35,368550.0,109.1,11475.0,1016.3,2025-12-26 14:08,21465
ADANIENSOL,2025-12-30,1120.0,0.3,63450.0,113.25,2025.0,1016.3,2025-12-26 14:08,28129
ADANIENSOL,2025-12-30,1140.0,0.3,130275.0,0.0,0.0,1016.3,2025-12-26 14:08,35016
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47025.0,1490.2,2025-12-26 14:08,68145
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.2,50350.0,1490.2,2025-12-26 14:08,54681
ADANIPORTS,2025-12-30,1300.0,195.0,2850.0,0.25,46550.0,1490.2,2025-12-26 14:08,48049
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.3,10450.0,1490.2,2025-12-26 14:08,41571
ADANIPORTS,2025-12-30,1340.0,160.0,1425.0,0.15,206150.0,1490.2,2025-12-26 14:08,35060
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.25,261725.0,1490.2,2025-12-26 14:08,28983
ADANIPORTS,2025-12-30,1380.0,126.3,12825.0,0.3,104500.0,1490.2,2025-12-26 14:08,23442
ADANIPORTS,2025-12-30,1400.0,92.1,54625.0,0.35,260300.0,1490.2,2025-12-26 14:08,18267
ADANIPORTS,2025-12-30,1420.0,69.0,18050.0,0.3,105925.0,1490.2,2025-12-26 14:08,14058
ADANIPORTS,2025-12-30,1440.0,50.2,174325.0,0.5,426550.0,1490.2,2025-12-26 14:08,9724
ADANIPORTS,2025-12-30,1460.0,31.2,35150.0,1.35,305425.0,1490.2,2025-12-26 14:08,7324
ADANIPORTS,2025-12-30,1480.0,14.8,212325.0,5.35,413250.0,1490.2,2025-12-26 14:08,4820
ADANIPORTS,2025-12-30,1500.0,6.55,1057350.0,16.8,568575.0,1490.2,2025-12-26 14:08,3591
ADANIPORTS,2025-12-30,1520.0,3.4,1821150.0,33.75,266000.0,1490.2,2025-12-26 14:08,5259
ADANIPORTS,2025-12-30,1540.0,1.5,880650.0,51.55,127775.0,1490.2,2025-12-26 14:08,11085
ADANIPORTS,2025-12-30,1560.0,0.7,719150.0,70.75,66025.0,1490.2,2025-12-26 14:08,18680
ADANIPORTS,2025-12-30,1580.0,0.55,326325.0,86.6,23275.0,1490.2,2025-12-26 14:08,27955
ADANIPORTS,2025-12-30,1600.0,0.5,1594575.0,108.65,82175.0,1490.2,2025-12-26 14:08,38163
ADANIPORTS,2025-12-30,1620.0,0.4,190950.0,131.0,37525.0,1490.2,2025-12-26 14:08,51094
ADANIPORTS,2025-12-30,1640.0,0.3,241300.0,144.0,1425.0,1490.2,2025-12-26 14:08,64812
ADANIPORTS,2025-12-30,1660.0,0.3,217550.0,0.0,0.0,1490.2,2025-12-26 14:08,79486
ADANIPORTS,2025-12-30,1680.0,0.25,179075.0,187.55,475.0,1490.2,2025-12-26 14:08,94614
ADANIPORTS,2025-12-30,1720.0,0.25,184775.0,227.75,1425.0,1490.2,2025-12-26 14:08,125572
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,5520.5,2025-12-26 14:08,13124
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,5520.5,2025-12-26 14:08,11377
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,5520.5,2025-12-26 14:08,9670
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,5520.5,2025-12-26 14:08,8803
ALKEM,2025-12-30,5000.0,516.0,125.0,0.15,375.0,5520.5,2025-12-26 14:08,7936
ALKEM,2025-12-30,5050.0,0.0,0.0,1.35,6500.0,5520.5,2025-12-26 14:08,7078
ALKEM,2025-12-30,5100.0,0.0,0.0,3.5,13125.0,5520.5,2025-12-26 14:08,6245
ALKEM,2025-12-30,5150.0,0.0,0.0,2.15,4750.0,5520.5,2025-12-26 14:08,5474
ALKEM,2025-12-30,5200.0,0.0,0.0,2.0,7250.0,5520.5,2025-12-26 14:08,4731
