Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,timestamp,Stock_LTP,Max_Pain
ABB,2025-12-30,4600.0,685.75,0.0,0.55,375.0,2025-12-24 13:01,5240.0,33008
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10875.0,2025-12-24 13:01,5240.0,29579
ABB,2025-12-30,4700.0,481.25,125.0,1.35,60250.0,2025-12-24 13:01,5240.0,26203
ABB,2025-12-30,4750.0,431.6,0.0,1.6,14625.0,2025-12-24 13:01,5240.0,23129
ABB,2025-12-30,4800.0,421.15,500.0,1.7,30500.0,2025-12-24 13:01,5240.0,20127
ABB,2025-12-30,4850.0,320.2,125.0,0.0,0.0,2025-12-24 13:01,5240.0,17299
ABB,2025-12-30,4900.0,305.55,6625.0,2.25,43125.0,2025-12-24 13:01,5240.0,14459
ABB,2025-12-30,4950.0,261.55,2250.0,2.6,26000.0,2025-12-24 13:01,5240.0,12057
ABB,2025-12-30,5000.0,251.15,47375.0,3.75,91625.0,2025-12-24 13:01,5240.0,9655
ABB,2025-12-30,5050.0,167.75,10000.0,5.7,39125.0,2025-12-24 13:01,5240.0,9052
ABB,2025-12-30,5100.0,154.1,48625.0,9.0,80250.0,2025-12-24 13:01,5240.0,7684
ABB,2025-12-30,5150.0,110.8,14500.0,14.0,40750.0,2025-12-24 13:01,5240.0,7492
ABB,2025-12-30,5200.0,70.5,71500.0,24.45,63375.0,2025-12-24 13:01,5240.0,7003
ABB,2025-12-30,5250.0,42.2,76250.0,47.45,22625.0,2025-12-24 13:01,5240.0,7434
ABB,2025-12-30,5300.0,23.25,132375.0,76.35,59500.0,2025-12-24 13:01,5240.0,8225
ABB,2025-12-30,5350.0,12.0,42750.0,114.1,5875.0,2025-12-24 13:01,5240.0,9614
ABB,2025-12-30,5400.0,7.05,83250.0,160.3,9500.0,2025-12-24 13:01,5240.0,11377
ABB,2025-12-30,5450.0,4.05,49500.0,0.0,0.0,2025-12-24 13:01,5240.0,13526
ABB,2025-12-30,5500.0,3.05,108125.0,258.0,26250.0,2025-12-24 13:01,5240.0,16036
ABB,2025-12-30,5550.0,2.3,17625.0,0.0,0.0,2025-12-24 13:01,5240.0,18554
ABB,2025-12-30,5600.0,2.1,17500.0,406.0,8750.0,2025-12-24 13:01,5240.0,21808
ABB,2025-12-30,5650.0,1.5,39875.0,0.0,0.0,2025-12-24 13:01,5240.0,24837
ABB,2025-12-30,5700.0,1.05,750.0,438.2,7250.0,2025-12-24 13:01,5240.0,28424
ABB,2025-12-30,5750.0,0.35,11875.0,455.0,1875.0,2025-12-24 13:01,5240.0,31727
ABB,2025-12-30,5800.0,1.1,2625.0,555.0,2750.0,2025-12-24 13:01,5240.0,35332
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,2025-12-24 13:01,5240.0,38895
ABB,2025-12-30,5900.0,0.1,15375.0,650.85,500.0,2025-12-24 13:01,5240.0,42616
ABB,2025-12-30,6000.0,0.15,37750.0,755.0,11875.0,2025-12-24 13:01,5240.0,50184
ABB,2025-12-30,6100.0,0.05,15125.0,856.7,30250.0,2025-12-24 13:01,5240.0,57384
ABCAPITAL,2025-12-30,260.0,85.5,282100.0,0.1,182900.0,2025-12-24 13:01,349.05,97897
ABCAPITAL,2025-12-30,270.0,81.75,24800.0,0.0,0.0,2025-12-24 13:01,349.05,85644
ABCAPITAL,2025-12-30,280.0,85.5,27900.0,0.1,120900.0,2025-12-24 13:01,349.05,71209
ABCAPITAL,2025-12-30,285.0,56.9,15500.0,0.1,52700.0,2025-12-24 13:01,349.05,64201
ABCAPITAL,2025-12-30,290.0,61.0,558000.0,0.1,471200.0,2025-12-24 13:01,349.05,57078
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,2025-12-24 13:01,349.05,53782
ABCAPITAL,2025-12-30,300.0,52.0,322400.0,0.15,396800.0,2025-12-24 13:01,349.05,47805
ABCAPITAL,2025-12-30,305.0,45.5,3100.0,0.1,93000.0,2025-12-24 13:01,349.05,43257
ABCAPITAL,2025-12-30,310.0,37.75,55800.0,0.15,499100.0,2025-12-24 13:01,349.05,37100
ABCAPITAL,2025-12-30,315.0,35.5,27900.0,0.15,833900.0,2025-12-24 13:01,349.05,31410
ABCAPITAL,2025-12-30,320.0,33.25,130200.0,0.15,1258600.0,2025-12-24 13:01,349.05,26034
ABCAPITAL,2025-12-30,325.0,27.3,105400.0,0.2,706800.0,2025-12-24 13:01,349.05,21681
ABCAPITAL,2025-12-30,330.0,19.5,235600.0,0.25,1218300.0,2025-12-24 13:01,349.05,17593
ABCAPITAL,2025-12-30,335.0,15.1,226300.0,0.45,1367100.0,2025-12-24 13:01,349.05,14387
ABCAPITAL,2025-12-30,340.0,11.2,672700.0,1.05,1971600.0,2025-12-24 13:01,349.05,11829
ABCAPITAL,2025-12-30,345.0,7.05,2142100.0,2.15,1466300.0,2025-12-24 13:01,349.05,10859
ABCAPITAL,2025-12-30,350.0,4.25,2281600.0,4.2,1655400.0,2025-12-24 13:01,349.05,12343
ABCAPITAL,2025-12-30,355.0,2.35,2566800.0,7.25,1054000.0,2025-12-24 13:01,349.05,14874
ABCAPITAL,2025-12-30,360.0,1.3,2926400.0,11.25,589000.0,2025-12-24 13:01,349.05,18780
ABCAPITAL,2025-12-30,365.0,0.75,2145200.0,14.9,527000.0,2025-12-24 13:01,349.05,24323
ABCAPITAL,2025-12-30,370.0,0.5,2718700.0,20.8,291400.0,2025-12-24 13:01,349.05,30860
ABCAPITAL,2025-12-30,375.0,0.35,2731100.0,24.35,80600.0,2025-12-24 13:01,349.05,39055
ABCAPITAL,2025-12-30,380.0,0.2,1729800.0,28.75,102300.0,2025-12-24 13:01,349.05,49027
ABCAPITAL,2025-12-30,385.0,0.2,703700.0,0.0,0.0,2025-12-24 13:01,349.05,59755
ABCAPITAL,2025-12-30,390.0,0.15,1168700.0,32.05,58900.0,2025-12-24 13:01,349.05,71109
ABCAPITAL,2025-12-30,395.0,0.15,195300.0,0.0,0.0,2025-12-24 13:01,349.05,82891
ABCAPITAL,2025-12-30,400.0,0.05,1249300.0,43.8,9300.0,2025-12-24 13:01,349.05,94945
ADANIENT,2025-12-30,1840.0,0.0,0.0,1.0,3399.0,2025-12-24 13:01,2238.1,313436
ADANIENT,2025-12-30,1880.0,0.0,0.0,0.55,15759.0,2025-12-24 13:01,2238.1,282801
ADANIENT,2025-12-30,1900.2,355.0,9579.0,0.6,98880.0,2025-12-24 13:01,2238.1,267362
ADANIENT,2025-12-30,1920.0,0.0,0.0,1.1,8343.0,2025-12-24 13:01,2238.1,252778
ADANIENT,2025-12-30,1938.95,0.0,0.0,1.0,73542.0,2025-12-24 13:01,2238.1,238515
ADANIENT,2025-12-30,1940.0,0.0,0.0,1.25,9888.0,2025-12-24 13:01,2238.1,237725
ADANIENT,2025-12-30,1960.0,0.0,0.0,0.7,44187.0,2025-12-24 13:01,2238.1,222839
ADANIENT,2025-12-30,1977.75,0.0,0.0,0.7,62727.0,2025-12-24 13:01,2238.1,209704
ADANIENT,2025-12-30,1980.0,0.0,0.0,0.0,0.0,2025-12-24 13:01,2238.1,208049
ADANIENT,2025-12-30,2000.0,247.5,4635.0,0.85,325686.0,2025-12-24 13:01,2238.1,193377
ADANIENT,2025-12-30,2016.55,0.0,0.0,0.95,57474.0,2025-12-24 13:01,2238.1,181871
ADANIENT,2025-12-30,2020.0,0.0,0.0,1.0,48513.0,2025-12-24 13:01,2238.1,179468
ADANIENT,2025-12-30,2035.9,0.0,0.0,1.1,36462.0,2025-12-24 13:01,2238.1,168493
ADANIENT,2025-12-30,2040.0,0.0,0.0,1.15,44496.0,2025-12-24 13:01,2238.1,165676
ADANIENT,2025-12-30,2055.3,0.0,0.0,1.3,75087.0,2025-12-24 13:01,2238.1,155238
ADANIENT,2025-12-30,2060.0,0.0,0.0,1.3,33063.0,2025-12-24 13:01,2238.1,152059
ADANIENT,2025-12-30,2074.7,0.0,0.0,2.55,31827.0,2025-12-24 13:01,2238.1,142191
ADANIENT,2025-12-30,2080.0,170.0,1236.0,1.75,71688.0,2025-12-24 13:01,2238.1,138643
ADANIENT,2025-12-30,2094.1,154.95,0.0,1.85,25029.0,2025-12-24 13:01,2238.1,129338
ADANIENT,2025-12-30,2100.0,150.2,45732.0,2.2,368019.0,2025-12-24 13:01,2238.1,125451
ADANIENT,2025-12-30,2113.5,329.5,309.0,2.55,39552.0,2025-12-24 13:01,2238.1,117732
ADANIENT,2025-12-30,2120.0,110.2,618.0,2.65,262032.0,2025-12-24 13:01,2238.1,113749
ADANIENT,2025-12-30,2132.85,120.05,12360.0,3.45,199923.0,2025-12-24 13:01,2238.1,106151
ADANIENT,2025-12-30,2140.0,110.5,11433.0,3.7,92082.0,2025-12-24 13:01,2238.1,102189
ADANIENT,2025-12-30,2152.25,0.0,0.0,4.35,66744.0,2025-12-24 13:01,2238.1,95485
ADANIENT,2025-12-30,2160.0,91.6,22866.0,5.1,65199.0,2025-12-24 13:01,2238.1,91208
ADANIENT,2025-12-30,2171.65,0.0,0.0,6.2,14832.0,2025-12-24 13:01,2238.1,85100
ADANIENT,2025-12-30,2180.0,74.0,40788.0,7.0,152646.0,2025-12-24 13:01,2238.1,80600
ADANIENT,2025-12-30,2191.05,0.0,0.0,8.75,47895.0,2025-12-24 13:01,2238.1,75065
ADANIENT,2025-12-30,2200.0,57.0,393048.0,10.75,463809.0,2025-12-24 13:01,2238.1,70425
ADANIENT,2025-12-30,2210.45,0.0,0.0,11.65,83121.0,2025-12-24 13:01,2238.1,67694
ADANIENT,2025-12-30,2220.0,42.6,94863.0,16.0,199305.0,2025-12-24 13:01,2238.1,63588
ADANIENT,2025-12-30,2229.8,36.35,69525.0,19.3,177675.0,2025-12-24 13:01,2238.1,59848
ADANIENT,2025-12-30,2240.0,30.0,229896.0,24.0,306837.0,2025-12-24 13:01,2238.1,56029
ADANIENT,2025-12-30,2249.2,25.75,57474.0,0.0,0.0,2025-12-24 13:01,2238.1,53112
ADANIENT,2025-12-30,2260.0,21.2,2010663.0,34.75,408189.0,2025-12-24 13:01,2238.1,49953
ADANIENT,2025-12-30,2268.6,18.0,85593.0,0.0,0.0,2025-12-24 13:01,2238.1,52245
ADANIENT,2025-12-30,2280.0,14.05,385941.0,48.2,191580.0,2025-12-24 13:01,2238.1,51763
ADANIENT,2025-12-30,2288.0,12.25,94554.0,0.0,0.0,2025-12-24 13:01,2238.1,51398
ADANIENT,2025-12-30,2300.0,9.75,2097801.0,63.25,773427.0,2025-12-24 13:01,2238.1,51651
ADANIENT,2025-12-30,2307.35,8.35,128544.0,67.0,55620.0,2025-12-24 13:01,2238.1,51000
ADANIENT,2025-12-30,2320.0,6.6,374817.0,75.4,121746.0,2025-12-24 13:01,2238.1,54744
ADANIENT,2025-12-30,2326.75,5.8,194670.0,83.95,206721.0,2025-12-24 13:01,2238.1,56549
ADANIENT,2025-12-30,2340.0,4.6,365238.0,93.3,153573.0,2025-12-24 13:01,2238.1,60316
ADANIENT,2025-12-30,2346.15,4.15,178911.0,96.05,84666.0,2025-12-24 13:01,2238.1,61872
ADANIENT,2025-12-30,2360.0,3.5,440325.0,109.25,161607.0,2025-12-24 13:01,2238.1,67851
ADANIENT,2025-12-30,2365.55,3.2,165933.0,119.5,150174.0,2025-12-24 13:01,2238.1,69266
ADANIENT,2025-12-30,2380.0,2.6,282117.0,127.3,61182.0,2025-12-24 13:01,2238.1,75860
ADANIENT,2025-12-30,2384.95,2.45,55002.0,147.25,7725.0,2025-12-24 13:01,2238.1,78179
ADANIENT,2025-12-30,2400.0,2.25,2097801.0,156.0,391812.0,2025-12-24 13:01,2238.1,87372
ADANIENT,2025-12-30,2404.3,2.1,76941.0,161.1,41406.0,2025-12-24 13:01,2238.1,85457
ADANIENT,2025-12-30,2420.0,1.85,139050.0,147.75,21012.0,2025-12-24 13:01,2238.1,98594
ADANIENT,2025-12-30,2423.7,1.6,217536.0,178.0,229278.0,2025-12-24 13:01,2238.1,101618
ADANIENT,2025-12-30,2440.0,1.45,315489.0,186.5,43260.0,2025-12-24 13:01,2238.1,112876
ADANIENT,2025-12-30,2443.1,1.4,36153.0,0.0,0.0,2025-12-24 13:01,2238.1,115137
ADANIENT,2025-12-30,2460.0,1.25,224643.0,209.0,66744.0,2025-12-24 13:01,2238.1,131678
ADANIENT,2025-12-30,2462.5,1.2,60873.0,214.5,30591.0,2025-12-24 13:01,2238.1,132830
ADANIENT,2025-12-30,2480.0,1.1,46041.0,225.5,6180.0,2025-12-24 13:01,2238.1,149973
ADANIENT,2025-12-30,2481.9,1.05,62109.0,211.7,41715.0,2025-12-24 13:01,2238.1,151780
ADANIENT,2025-12-30,2500.0,0.95,934416.0,247.0,254307.0,2025-12-24 13:01,2238.1,169589
ADANIENT,2025-12-30,2501.25,0.9,66744.0,160.0,7107.0,2025-12-24 13:01,2238.1,164835
ADANIENT,2025-12-30,2520.0,0.8,38316.0,271.3,16068.0,2025-12-24 13:01,2238.1,186450
ADANIENT,2025-12-30,2520.65,0.65,177984.0,272.8,64272.0,2025-12-24 13:01,2238.1,186774
ADANIENT,2025-12-30,2540.0,0.7,31209.0,0.0,0.0,2025-12-24 13:01,2238.1,208025
ADANIENT,2025-12-30,2540.05,0.65,67671.0,154.3,309.0,2025-12-24 13:01,2238.1,208086
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2025-12-24 13:01,2238.1,231330
ADANIENT,2025-12-30,2560.0,0.6,95790.0,153.0,309.0,2025-12-24 13:01,2238.1,231930
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2025-12-24 13:01,2238.1,254700
ADANIENT,2025-12-30,2598.2,0.35,26265.0,198.5,3399.0,2025-12-24 13:01,2238.1,277995
ADANIENT,2025-12-30,2600.0,0.55,225261.0,347.3,64581.0,2025-12-24 13:01,2238.1,280108
ADANIENT,2025-12-30,2617.6,0.45,125145.0,365.0,41406.0,2025-12-24 13:01,2238.1,299704
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2025-12-24 13:01,2238.1,301215
ADANIENT,2025-12-30,2640.0,0.7,35844.0,400.0,618.0,2025-12-24 13:01,2238.1,326320
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2025-12-24 13:01,2238.1,351509
ADANIENT,2025-12-30,2680.0,0.65,29046.0,0.0,0.0,2025-12-24 13:01,2238.1,376714
ADANIENT,2025-12-30,2700.0,0.25,128544.0,448.0,11433.0,2025-12-24 13:01,2238.1,401986
ADANIENT,2025-12-30,2714.55,0.1,102897.0,460.0,186327.0,2025-12-24 13:01,2238.1,420065
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2025-12-24 13:01,2238.1,418615
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2025-12-24 13:01,2238.1,436781
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2025-12-24 13:01,2238.1,462105
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2025-12-24 13:01,2238.1,470766
ADANIENT,2025-12-30,2792.1,0.15,82503.0,344.45,927.0,2025-12-24 13:01,2238.1,512706
ADANIENT,2025-12-30,2800.0,0.2,44187.0,560.5,6489.0,2025-12-24 13:01,2238.1,523065
ADANIENT,2025-12-30,2840.0,0.0,0.0,517.0,140286.0,2025-12-24 13:01,2238.1,575513
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.2,149400.0,2025-12-24 13:01,1020.4,78060
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.2,265200.0,2025-12-24 13:01,1020.4,57748
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.35,187200.0,2025-12-24 13:01,1020.4,48205
ADANIGREEN,2025-12-30,920.0,124.35,21000.0,0.45,478800.0,2025-12-24 13:01,1020.4,39315
ADANIGREEN,2025-12-30,940.0,82.6,31200.0,0.6,510000.0,2025-12-24 13:01,1020.4,31364
ADANIGREEN,2025-12-30,960.0,63.6,70800.0,0.65,391200.0,2025-12-24 13:01,1020.4,24484
ADANIGREEN,2025-12-30,980.0,44.2,156600.0,1.15,378000.0,2025-12-24 13:01,1020.4,18725
ADANIGREEN,2025-12-30,1000.0,26.1,444600.0,3.15,808200.0,2025-12-24 13:01,1020.4,14259
ADANIGREEN,2025-12-30,1020.0,12.1,654000.0,9.1,600000.0,2025-12-24 13:01,1020.4,12556
ADANIGREEN,2025-12-30,1040.0,4.8,1437600.0,21.3,412200.0,2025-12-24 13:01,1020.4,12701
ADANIGREEN,2025-12-30,1060.0,2.25,1158000.0,39.1,199200.0,2025-12-24 13:01,1020.4,16112
ADANIGREEN,2025-12-30,1080.0,1.15,861000.0,58.45,155400.0,2025-12-24 13:01,1020.4,21907
ADANIGREEN,2025-12-30,1100.0,0.75,1729200.0,77.45,238200.0,2025-12-24 13:01,1020.4,29443
ADANIGREEN,2025-12-30,1120.0,0.45,410400.0,96.6,25800.0,2025-12-24 13:01,1020.4,40009
ADANIGREEN,2025-12-30,1140.0,0.35,289200.0,117.15,14400.0,2025-12-24 13:01,1020.4,52931
ADANIGREEN,2025-12-30,1160.0,0.35,396000.0,141.5,28800.0,2025-12-24 13:01,1020.4,66533
ADANIGREEN,2025-12-30,1180.0,0.15,99600.0,158.2,10200.0,2025-12-24 13:01,1020.4,80750
ADANIGREEN,2025-12-30,1200.0,0.15,670200.0,176.3,369000.0,2025-12-24 13:01,1020.4,95419
ADANIGREEN,2025-12-30,1220.0,0.1,158400.0,171.35,4800.0,2025-12-24 13:01,1020.4,105832
ADANIGREEN,2025-12-30,1240.0,0.1,147000.0,0.0,0.0,2025-12-24 13:01,1020.4,122986
ADANIGREEN,2025-12-30,1280.0,0.2,97200.0,267.0,600.0,2025-12-24 13:01,1020.4,158044
ADANIGREEN,2025-12-30,1320.0,0.3,129600.0,0.0,0.0,2025-12-24 13:01,1020.4,193478
ADANIENSOL,2025-12-30,840.0,175.4,1350.0,0.2,43200.0,2025-12-24 13:01,998.1,20580
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.2,59400.0,2025-12-24 13:01,998.1,16338
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.3,25650.0,2025-12-24 13:01,998.1,12191
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,70875.0,2025-12-24 13:01,998.1,10172
ADANIENSOL,2025-12-30,900.0,99.15,20925.0,0.3,396900.0,2025-12-24 13:01,998.1,8193
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.4,118800.0,2025-12-24 13:01,998.1,6832
ADANIENSOL,2025-12-30,920.0,78.6,4725.0,0.35,20250.0,2025-12-24 13:01,998.1,5443
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.4,94500.0,2025-12-24 13:01,998.1,4073
ADANIENSOL,2025-12-30,940.0,62.0,35775.0,0.55,193050.0,2025-12-24 13:01,998.1,2758
ADANIENSOL,2025-12-30,950.0,50.45,20925.0,0.6,202500.0,2025-12-24 13:01,998.1,1886
ADANIENSOL,2025-12-30,960.0,40.6,135000.0,0.85,126225.0,2025-12-24 13:01,998.1,1121
ADANIENSOL,2025-12-30,970.0,31.55,51300.0,1.6,247725.0,2025-12-24 13:01,998.1,1060
ADANIENSOL,2025-12-30,980.0,22.8,59400.0,2.85,145125.0,2025-12-24 13:01,998.1,883
ADANIENSOL,2025-12-30,990.0,15.2,128250.0,5.45,76950.0,2025-12-24 13:01,998.1,883
ADANIENSOL,2025-12-30,1000.0,9.0,487350.0,9.5,176850.0,2025-12-24 13:01,998.1,1146
ADANIENSOL,2025-12-30,1010.0,5.45,430650.0,16.7,37125.0,2025-12-24 13:01,998.1,2192
ADANIENSOL,2025-12-30,1020.0,3.15,311175.0,23.2,37125.0,2025-12-24 13:01,998.1,3607
ADANIENSOL,2025-12-30,1030.0,1.8,216000.0,42.05,27000.0,2025-12-24 13:01,998.1,5210
ADANIENSOL,2025-12-30,1040.0,1.25,260550.0,41.15,23625.0,2025-12-24 13:01,998.1,6969
ADANIENSOL,2025-12-30,1050.0,0.75,683100.0,51.05,20250.0,2025-12-24 13:01,998.1,9023
ADANIENSOL,2025-12-30,1060.0,0.6,130950.0,60.5,11475.0,2025-12-24 13:01,998.1,11792
ADANIENSOL,2025-12-30,1070.0,0.55,124200.0,70.7,6075.0,2025-12-24 13:01,998.1,14695
ADANIENSOL,2025-12-30,1080.0,0.5,68175.0,0.0,0.0,2025-12-24 13:01,998.1,17753
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,2025-12-24 13:01,998.1,20918
ADANIENSOL,2025-12-30,1100.0,0.35,450225.0,100.0,14175.0,2025-12-24 13:01,998.1,24227
ADANIENSOL,2025-12-30,1120.0,0.45,80325.0,113.25,2025.0,2025-12-24 13:01,998.1,31623
ADANIENSOL,2025-12-30,1140.0,0.25,178200.0,0.0,0.0,2025-12-24 13:01,998.1,39291
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47025.0,2025-12-24 13:01,1505.5,77928
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.3,50350.0,2025-12-24 13:01,1505.5,62255
ADANIPORTS,2025-12-30,1300.0,208.0,2850.0,0.15,60325.0,2025-12-24 13:01,1505.5,54517
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.3,10925.0,2025-12-24 13:01,1505.5,46966
ADANIPORTS,2025-12-30,1340.0,154.7,1425.0,0.15,206150.0,2025-12-24 13:01,1505.5,39378
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.35,290225.0,2025-12-24 13:01,1505.5,32225
ADANIPORTS,2025-12-30,1380.0,126.3,13300.0,0.4,120650.0,2025-12-24 13:01,1505.5,25660
ADANIPORTS,2025-12-30,1400.0,107.5,60800.0,0.5,293550.0,2025-12-24 13:01,1505.5,19504
ADANIPORTS,2025-12-30,1420.0,87.4,31825.0,0.5,122550.0,2025-12-24 13:01,1505.5,14532
ADANIPORTS,2025-12-30,1440.0,67.75,201400.0,0.65,485450.0,2025-12-24 13:01,1505.5,9502
ADANIPORTS,2025-12-30,1460.0,47.4,63175.0,1.25,328700.0,2025-12-24 13:01,1505.5,6907
ADANIPORTS,2025-12-30,1480.0,28.1,240350.0,3.25,442225.0,2025-12-24 13:01,1505.5,4021
ADANIPORTS,2025-12-30,1500.0,14.35,1001775.0,9.15,772350.0,2025-12-24 13:01,1505.5,2773
ADANIPORTS,2025-12-30,1520.0,6.5,1820200.0,21.4,359100.0,2025-12-24 13:01,1505.5,5273
ADANIPORTS,2025-12-30,1540.0,3.0,1207450.0,36.9,160075.0,2025-12-24 13:01,1505.5,11815
ADANIPORTS,2025-12-30,1560.0,1.55,777575.0,54.2,65550.0,2025-12-24 13:01,1505.5,20449
ADANIPORTS,2025-12-30,1580.0,1.0,405175.0,73.5,24225.0,2025-12-24 13:01,1505.5,30763
ADANIPORTS,2025-12-30,1600.0,0.85,1769850.0,93.5,85025.0,2025-12-24 13:01,1505.5,42033
ADANIPORTS,2025-12-30,1620.0,0.7,198075.0,104.2,37525.0,2025-12-24 13:01,1505.5,56506
ADANIPORTS,2025-12-30,1640.0,0.55,336300.0,137.8,1425.0,2025-12-24 13:01,1505.5,71717
ADANIPORTS,2025-12-30,1660.0,0.5,218975.0,0.0,0.0,2025-12-24 13:01,1505.5,87980
ADANIPORTS,2025-12-30,1680.0,0.35,188100.0,187.55,475.0,2025-12-24 13:01,1505.5,104693
ADANIPORTS,2025-12-30,1720.0,0.3,216125.0,227.75,1425.0,2025-12-24 13:01,1505.5,138849
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,2025-12-24 13:01,5564.5,14756
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,2025-12-24 13:01,5564.5,12780
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,2025-12-24 13:01,5564.5,10842
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,2025-12-24 13:01,5564.5,9860
ALKEM,2025-12-30,5000.0,720.0,125.0,3.8,375.0,2025-12-24 13:01,5564.5,8878
ALKEM,2025-12-30,5050.0,0.0,0.0,1.45,6875.0,2025-12-24 13:01,5564.5,7908
ALKEM,2025-12-30,5100.0,0.0,0.0,1.8,13750.0,2025-12-24 13:01,5564.5,6962
ALKEM,2025-12-30,5150.0,0.0,0.0,3.9,4750.0,2025-12-24 13:01,5564.5,6083
ALKEM,2025-12-30,5200.0,0.0,0.0,2.0,7375.0,2025-12-24 13:01,5564.5,5228
ALKEM,2025-12-30,5250.0,0.0,0.0,2.85,8250.0,2025-12-24 13:01,5564.5,4411
