Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,0.65,2000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,5912
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,7.0,3000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,4256
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,3.6,500.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,3432
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,1.95,2000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,2611
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.8,500.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,1793
360ONE,2026-01-27,1080.0,124.95,2000.0,0.0,4.6,20000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,1022
360ONE,2026-01-27,1100.0,0.0,0.0,0.0,5.8,54500.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,271
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,9.05,58500.0,4500.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,-416
360ONE,2026-01-27,1140.0,74.7,1500.0,0.0,13.7,44500.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,-1009
360ONE,2026-01-27,1160.0,52.0,14000.0,0.0,17.85,61000.0,23500.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,-1507
360ONE,2026-01-27,1180.0,39.9,30000.0,0.0,27.55,53000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,-1841
360ONE,2026-01-27,1200.0,35.0,274500.0,59000.0,34.6,111000.0,25000.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,-1999
360ONE,2026-01-27,1220.0,25.55,140000.0,38000.0,50.85,2000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,-784
360ONE,2026-01-27,1240.0,18.95,73000.0,10500.0,66.9,1000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,486
360ONE,2026-01-27,1260.0,14.0,81500.0,10500.0,66.9,1000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,1689
360ONE,2026-01-27,1280.0,7.4,133500.0,0.0,113.9,1000.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,3032
360ONE,2026-01-27,1300.0,7.5,152000.0,3000.0,126.0,500.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,4624
360ONE,2026-01-27,1320.0,4.6,9500.0,0.0,0.0,0.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,6542
360ONE,2026-01-27,1360.0,3.0,56000.0,2500.0,0.0,0.0,0.0,1201.1,1206.0,1195.1,0.175,2026-01-06 09:25,10204
ABB,2026-01-27,4300.0,875.0,250.0,0.0,3.45,750.0,0.0,5163.5,5181.0,5160.5,-0.097,2026-01-06 09:25,38983
