Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1177.5,-1.05,2026-01-01 11:15,2578
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1177.5,-1.05,2026-01-01 11:15,1858
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1177.5,-1.05,2026-01-01 11:15,1502
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1177.5,-1.05,2026-01-01 11:15,1149
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1177.5,-1.05,2026-01-01 11:15,800
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1177.5,-1.05,2026-01-01 11:15,496
360ONE,2026-01-27,1100.0,0.0,0.0,11.0,19500.0,1177.5,-1.05,2026-01-01 11:15,206
360ONE,2026-01-27,1120.0,0.0,0.0,14.0,500.0,1177.5,-1.05,2026-01-01 11:15,-84
360ONE,2026-01-27,1140.0,65.7,1500.0,21.5,15500.0,1177.5,-1.05,2026-01-01 11:15,-354
360ONE,2026-01-27,1160.0,53.25,15500.0,26.3,20500.0,1177.5,-1.05,2026-01-01 11:15,-613
360ONE,2026-01-27,1180.0,35.5,36000.0,40.0,40500.0,1177.5,-1.05,2026-01-01 11:15,-747
360ONE,2026-01-27,1200.0,28.95,185500.0,46.1,61000.0,1177.5,-1.05,2026-01-01 11:15,-791
360ONE,2026-01-27,1220.0,20.0,37000.0,0.0,0.0,1177.5,-1.05,2026-01-01 11:15,-52
360ONE,2026-01-27,1240.0,15.7,14500.0,72.05,1000.0,1177.5,-1.05,2026-01-01 11:15,578
360ONE,2026-01-27,1260.0,11.95,24500.0,0.0,0.0,1177.5,-1.05,2026-01-01 11:15,1181
360ONE,2026-01-27,1280.0,8.95,51000.0,113.9,1000.0,1177.5,-1.05,2026-01-01 11:15,1847
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1177.5,-1.05,2026-01-01 11:15,2623
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1177.5,-1.05,2026-01-01 11:15,3423
360ONE,2026-01-27,1360.0,3.2,32500.0,0.0,0.0,1177.5,-1.05,2026-01-01 11:15,5002
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5167.0,-0.058,2026-01-01 11:15,34462
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,30526
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5167.0,-0.058,2026-01-01 11:15,26624
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,24662
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5167.0,-0.058,2026-01-01 11:15,22737
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5167.0,-0.058,2026-01-01 11:15,20780
ABB,2026-01-27,4700.0,0.0,0.0,8.4,15125.0,5167.0,-0.058,2026-01-01 11:15,18835
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,16954
ABB,2026-01-27,4800.0,0.0,0.0,13.3,22625.0,5167.0,-0.058,2026-01-01 11:15,15086
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,13301
ABB,2026-01-27,4900.0,0.0,0.0,23.05,9875.0,5167.0,-0.058,2026-01-01 11:15,11546
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,9817
ABB,2026-01-27,5000.0,244.7,11250.0,39.95,78875.0,5167.0,-0.058,2026-01-01 11:15,8112
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,6817
ABB,2026-01-27,5100.0,162.0,20250.0,64.6,29500.0,5167.0,-0.058,2026-01-01 11:15,5562
ABB,2026-01-27,5150.0,130.05,13625.0,85.35,12875.0,5167.0,-0.058,2026-01-01 11:15,4693
ABB,2026-01-27,5200.0,103.7,108375.0,110.45,97250.0,5167.0,-0.058,2026-01-01 11:15,3887
ABB,2026-01-27,5250.0,82.1,21375.0,135.2,8500.0,5167.0,-0.058,2026-01-01 11:15,4091
ABB,2026-01-27,5300.0,62.5,61125.0,166.95,21000.0,5167.0,-0.058,2026-01-01 11:15,4455
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,5201
ABB,2026-01-27,5400.0,37.3,46000.0,240.0,5500.0,5167.0,-0.058,2026-01-01 11:15,5915
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5167.0,-0.058,2026-01-01 11:15,6927
ABB,2026-01-27,5500.0,20.3,23875.0,361.9,17000.0,5167.0,-0.058,2026-01-01 11:15,7899
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5167.0,-0.058,2026-01-01 11:15,8508
