Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,0.65,2000.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,9253
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,7.0,3000.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,6984
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,3.6,1000.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,5854
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,1.95,2000.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,4728
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.8,500.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,3606
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,9.3,37000.0,4000.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,2529
360ONE,2026-01-27,1100.0,99.0,4000.0,0.0,13.4,47000.0,19000.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,1484
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,13.55,65500.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,525
360ONE,2026-01-27,1140.0,74.7,1500.0,0.0,24.0,46500.0,2500.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,-367
360ONE,2026-01-27,1160.0,52.0,14000.0,500.0,30.55,104500.0,15000.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,-1175
360ONE,2026-01-27,1180.0,38.4,33500.0,11500.0,40.05,92500.0,29000.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,-1892
360ONE,2026-01-27,1200.0,29.5,265500.0,110000.0,48.8,161000.0,4500.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,-2353
360ONE,2026-01-27,1220.0,21.35,171500.0,112000.0,42.05,2500.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,-1722
360ONE,2026-01-27,1240.0,17.15,86000.0,7500.0,75.0,1500.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,-384
360ONE,2026-01-27,1260.0,11.15,95000.0,16000.0,66.9,1000.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,908
360ONE,2026-01-27,1280.0,9.6,155500.0,23500.0,113.9,1000.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,2356
360ONE,2026-01-27,1300.0,5.5,100000.0,15000.0,126.0,500.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,4156
360ONE,2026-01-27,1320.0,4.3,14500.0,1000.0,0.0,0.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,6068
360ONE,2026-01-27,1360.0,2.65,66000.0,1000.0,0.0,0.0,0.0,1175.1,1196.0,1173.6,-1.003,2026-01-07 11:52,9858
ABB,2026-01-27,4300.0,935.0,250.0,0.0,3.45,750.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,39351
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,0.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,34611
ABB,2026-01-27,4500.0,0.0,0.0,0.0,7.1,4625.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,29904
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,27546
ABB,2026-01-27,4600.0,0.0,0.0,0.0,8.0,125.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,25227
ABB,2026-01-27,4650.0,0.0,0.0,0.0,6.35,2625.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,22875
ABB,2026-01-27,4700.0,0.0,0.0,0.0,6.15,19375.0,3375.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,20534
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,18281
ABB,2026-01-27,4800.0,0.0,0.0,0.0,9.25,26500.0,500.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,16039
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,13905
ABB,2026-01-27,4900.0,0.0,0.0,0.0,17.8,16125.0,3000.0,5216.0,5239.0,5181.5,-0.163,2026-01-07 11:52,11795
