Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
ADANIENT,2025-12-30,2132.85,101.55,12051.0,1.25,163770.0,2232.5,2025-12-26 13:28,104067
ADANIENT,2025-12-30,2140.0,101.0,8343.0,1.3,92700.0,2232.5,2025-12-26 13:28,100372
ADANIENT,2025-12-30,2152.25,0.0,0.0,1.6,49131.0,2232.5,2025-12-26 13:28,94063
ADANIENT,2025-12-30,2160.0,80.5,22557.0,1.9,55929.0,2232.5,2025-12-26 13:28,90056
ADANIENT,2025-12-30,2171.65,0.0,0.0,2.6,15141.0,2232.5,2025-12-26 13:28,84306
ADANIENT,2025-12-30,2180.0,64.2,38934.0,3.15,156972.0,2232.5,2025-12-26 13:28,80072
ADANIENT,2025-12-30,2191.05,0.0,0.0,4.55,37080.0,2232.5,2025-12-26 13:28,74890
ADANIENT,2025-12-30,2200.0,41.1,358440.0,6.15,478023.0,2232.5,2025-12-26 13:28,70547
ADANIENT,2025-12-30,2210.45,0.0,0.0,9.05,73233.0,2232.5,2025-12-26 13:28,67549
ADANIENT,2025-12-30,2220.0,27.4,73233.0,12.55,183855.0,2232.5,2025-12-26 13:28,63735
ADANIENT,2025-12-30,2229.8,22.2,69834.0,17.1,149556.0,2232.5,2025-12-26 13:28,60112
ADANIENT,2025-12-30,2240.0,17.95,347007.0,22.75,375435.0,2232.5,2025-12-26 13:28,56495
ADANIENT,2025-12-30,2249.2,15.0,81885.0,0.0,0.0,2232.5,2025-12-26 13:28,53756
ADANIENT,2025-12-30,2260.0,12.35,1841949.0,37.0,348243.0,2232.5,2025-12-26 13:28,51024
ADANIENT,2025-12-30,2268.6,10.3,78486.0,0.0,0.0,2232.5,2025-12-26 13:28,51621
ADANIENT,2025-12-30,2280.0,7.75,353805.0,53.15,158208.0,2232.5,2025-12-26 13:28,51275
ADANIENT,2025-12-30,2288.0,6.0,47586.0,0.0,0.0,2232.5,2025-12-26 13:28,50818
ADANIENT,2025-12-30,2300.0,5.15,2027967.0,69.95,704829.0,2232.5,2025-12-26 13:28,51069
ADANIENT,2025-12-30,2307.35,4.4,124836.0,73.9,52530.0,2232.5,2025-12-26 13:28,49328
ADANIENT,2025-12-30,2320.0,3.6,390576.0,86.8,114330.0,2232.5,2025-12-26 13:28,52910
ADANIENT,2025-12-30,2326.75,3.4,200541.0,92.3,193434.0,2232.5,2025-12-26 13:28,54488
ADANIENT,2025-12-30,2340.0,2.35,362148.0,109.0,143685.0,2232.5,2025-12-26 13:28,58063
ADANIENT,2025-12-30,2346.15,2.1,151410.0,108.35,84048.0,2232.5,2025-12-26 13:28,59350
ADANIENT,2025-12-30,2360.0,1.55,442179.0,127.25,154500.0,2232.5,2025-12-26 13:28,65030
ADANIENT,2025-12-30,2365.55,1.45,190344.0,129.0,146466.0,2232.5,2025-12-26 13:28,66091
ADANIENT,2025-12-30,2380.0,1.35,256470.0,127.3,60873.0,2232.5,2025-12-26 13:28,72421
ADANIENT,2025-12-30,2384.95,1.65,52839.0,147.25,7725.0,2232.5,2025-12-26 13:28,74644
ADANIENT,2025-12-30,2400.0,1.25,2075862.0,161.25,368019.0,2232.5,2025-12-26 13:28,83639
ADANIENT,2025-12-30,2404.3,1.0,59019.0,168.75,39243.0,2232.5,2025-12-26 13:28,81616
ADANIENT,2025-12-30,2420.0,1.05,98571.0,170.95,19776.0,2232.5,2025-12-26 13:28,94444
ADANIENT,2025-12-30,2423.7,0.95,186018.0,189.3,174585.0,2232.5,2025-12-26 13:28,97338
ADANIENT,2025-12-30,2440.0,0.8,245964.0,202.35,40788.0,2232.5,2025-12-26 13:28,108831
ADANIENT,2025-12-30,2443.1,0.8,24102.0,0.0,0.0,2232.5,2025-12-26 13:28,110926
ADANIENT,2025-12-30,2460.0,0.85,207030.0,217.25,63345.0,2232.5,2025-12-26 13:28,126778
ADANIENT,2025-12-30,2462.5,0.75,38625.0,220.0,27810.0,2232.5,2025-12-26 13:28,127832
ADANIENT,2025-12-30,2480.0,0.8,44805.0,225.5,6180.0,2232.5,2025-12-26 13:28,144225
ADANIENT,2025-12-30,2481.9,0.65,47895.0,211.7,41715.0,2232.5,2025-12-26 13:28,145945
ADANIENT,2025-12-30,2500.0,0.65,845733.0,264.0,220935.0,2232.5,2025-12-26 13:28,162904
ADANIENT,2025-12-30,2501.25,0.55,64581.0,160.0,7107.0,2232.5,2025-12-26 13:28,158492
ADANIENT,2025-12-30,2520.0,0.5,32136.0,283.0,15759.0,2232.5,2025-12-26 13:28,178997
ADANIENT,2025-12-30,2520.65,0.45,149556.0,285.75,62418.0,2232.5,2025-12-26 13:28,179270
ADANIENT,2025-12-30,2540.0,0.4,28119.0,0.0,0.0,2232.5,2025-12-26 13:28,199270
ADANIENT,2025-12-30,2540.05,0.4,57474.0,154.3,309.0,2232.5,2025-12-26 13:28,199328
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2232.5,2025-12-26 13:28,221326
ADANIENT,2025-12-30,2560.0,0.4,86211.0,153.0,309.0,2232.5,2025-12-26 13:28,221890
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2232.5,2025-12-26 13:28,243432
ADANIENT,2025-12-30,2598.2,0.2,26574.0,198.5,3399.0,2232.5,2025-12-26 13:28,265467
ADANIENT,2025-12-30,2600.0,0.3,194052.0,362.55,57783.0,2232.5,2025-12-26 13:28,267463
ADANIENT,2025-12-30,2617.6,0.4,105060.0,365.0,41406.0,2232.5,2025-12-26 13:28,285989
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2232.5,2025-12-26 13:28,287328
ADANIENT,2025-12-30,2640.0,0.7,35844.0,400.0,618.0,2232.5,2025-12-26 13:28,311016
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2232.5,2025-12-26 13:28,334788
ADANIENT,2025-12-30,2680.0,0.65,29046.0,0.0,0.0,2232.5,2025-12-26 13:28,358576
ADANIENT,2025-12-30,2700.0,0.25,101043.0,463.0,8652.0,2232.5,2025-12-26 13:28,382431
ADANIENT,2025-12-30,2714.55,0.2,101661.0,460.0,186327.0,2232.5,2025-12-26 13:28,399546
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2232.5,2025-12-26 13:28,397693
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2232.5,2025-12-26 13:28,414827
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2232.5,2025-12-26 13:28,438715
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2232.5,2025-12-26 13:28,446884
ADANIENT,2025-12-30,2792.1,0.3,76323.0,344.45,927.0,2232.5,2025-12-26 13:28,486449
ADANIENT,2025-12-30,2800.0,0.25,43569.0,562.0,5871.0,2232.5,2025-12-26 13:28,496220
ADANIENT,2025-12-30,2840.0,0.0,0.0,602.0,136578.0,2232.5,2025-12-26 13:28,545711
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.2,135000.0,1022.4,2025-12-26 13:28,75072
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.15,250800.0,1022.4,2025-12-26 13:28,55824
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.15,143400.0,1022.4,2025-12-26 13:28,46785
ADANIGREEN,2025-12-30,920.0,94.85,21000.0,0.3,468000.0,1022.4,2025-12-26 13:28,38314
ADANIGREEN,2025-12-30,940.0,80.8,32400.0,0.35,492600.0,1022.4,2025-12-26 13:28,30702
ADANIGREEN,2025-12-30,960.0,64.15,67800.0,0.4,321600.0,1022.4,2025-12-26 13:28,24201
ADANIGREEN,2025-12-30,980.0,43.7,144000.0,0.65,366000.0,1022.4,2025-12-26 13:28,18655
ADANIGREEN,2025-12-30,1000.0,25.3,366600.0,1.95,823800.0,1022.4,2025-12-26 13:28,14313
ADANIGREEN,2025-12-30,1020.0,9.5,531000.0,6.85,553800.0,1022.4,2025-12-26 13:28,12513
ADANIGREEN,2025-12-30,1040.0,3.6,1496400.0,19.25,405600.0,1022.4,2025-12-26 13:28,12241
ADANIGREEN,2025-12-30,1060.0,1.8,1194000.0,37.45,203400.0,1022.4,2025-12-26 13:28,15406
ADANIGREEN,2025-12-30,1080.0,0.75,811200.0,56.5,136200.0,1022.4,2025-12-26 13:28,21060
ADANIGREEN,2025-12-30,1100.0,0.55,1403400.0,76.45,204000.0,1022.4,2025-12-26 13:28,28448
ADANIGREEN,2025-12-30,1120.0,0.35,361200.0,102.3,25200.0,1022.4,2025-12-26 13:28,38277
ADANIGREEN,2025-12-30,1140.0,0.3,237000.0,115.2,12600.0,1022.4,2025-12-26 13:28,50116
ADANIGREEN,2025-12-30,1160.0,0.3,398400.0,141.5,28800.0,1022.4,2025-12-26 13:28,62561
ADANIGREEN,2025-12-30,1180.0,0.25,102000.0,165.25,9600.0,1022.4,2025-12-26 13:28,75603
ADANIGREEN,2025-12-30,1200.0,0.1,631800.0,176.0,360600.0,1022.4,2025-12-26 13:28,89108
ADANIGREEN,2025-12-30,1220.0,0.05,151200.0,171.35,4800.0,1022.4,2025-12-26 13:28,98413
ADANIGREEN,2025-12-30,1240.0,0.05,134400.0,0.0,0.0,1022.4,2025-12-26 13:28,114289
ADANIGREEN,2025-12-30,1280.0,0.1,82200.0,267.0,600.0,1022.4,2025-12-26 13:28,146743
ADANIGREEN,2025-12-30,1320.0,0.2,136200.0,0.0,0.0,1022.4,2025-12-26 13:28,179511
ADANIENSOL,2025-12-30,840.0,152.2,0.0,0.05,41850.0,1016.55,2025-12-26 13:28,19883
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.2,46575.0,1016.55,2025-12-26 13:28,15780
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.1,19575.0,1016.55,2025-12-26 13:28,11769
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,70875.0,1016.55,2025-12-26 13:28,9812
ADANIENSOL,2025-12-30,900.0,114.0,17550.0,0.25,379350.0,1016.55,2025-12-26 13:28,7896
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.4,106650.0,1016.55,2025-12-26 13:28,6571
ADANIENSOL,2025-12-30,920.0,78.6,4725.0,0.3,14175.0,1016.55,2025-12-26 13:28,5211
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.3,93150.0,1016.55,2025-12-26 13:28,3865
ADANIENSOL,2025-12-30,940.0,56.75,33750.0,0.25,66825.0,1016.55,2025-12-26 13:28,2572
ADANIENSOL,2025-12-30,950.0,63.65,14175.0,0.15,174825.0,1016.55,2025-12-26 13:28,1573
ADANIENSOL,2025-12-30,960.0,55.7,134325.0,0.2,107325.0,1016.55,2025-12-26 13:28,660
ADANIENSOL,2025-12-30,970.0,46.5,47250.0,0.25,225450.0,1016.55,2025-12-26 13:28,647
ADANIENSOL,2025-12-30,980.0,36.7,48600.0,0.6,157950.0,1016.55,2025-12-26 13:28,375
ADANIENSOL,2025-12-30,990.0,27.65,93150.0,1.4,134325.0,1016.55,2025-12-26 13:28,265
ADANIENSOL,2025-12-30,1000.0,19.45,431325.0,2.9,238950.0,1016.55,2025-12-26 13:28,452
ADANIENSOL,2025-12-30,1010.0,11.95,176850.0,5.45,76275.0,1016.55,2025-12-26 13:28,1840
ADANIENSOL,2025-12-30,1020.0,7.1,390150.0,10.95,49950.0,1016.55,2025-12-26 13:28,2881
ADANIENSOL,2025-12-30,1030.0,3.9,226800.0,17.55,20925.0,1016.55,2025-12-26 13:28,4415
ADANIENSOL,2025-12-30,1040.0,1.65,249750.0,42.65,19575.0,1016.55,2025-12-26 13:28,6026
ADANIENSOL,2025-12-30,1050.0,1.05,661500.0,54.45,17550.0,1016.55,2025-12-26 13:28,7812
ADANIENSOL,2025-12-30,1060.0,0.75,145125.0,60.5,11475.0,1016.55,2025-12-26 13:28,10293
ADANIENSOL,2025-12-30,1070.0,0.6,105975.0,70.7,6075.0,1016.55,2025-12-26 13:28,12899
ADANIENSOL,2025-12-30,1080.0,0.45,115425.0,0.0,0.0,1016.55,2025-12-26 13:28,15639
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,1016.55,2025-12-26 13:28,18536
ADANIENSOL,2025-12-30,1100.0,0.4,369900.0,109.1,11475.0,1016.55,2025-12-26 13:28,21574
ADANIENSOL,2025-12-30,1120.0,0.3,64125.0,113.25,2025.0,1016.55,2025-12-26 13:28,28278
ADANIENSOL,2025-12-30,1140.0,0.3,130275.0,0.0,0.0,1016.55,2025-12-26 13:28,35204
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47025.0,1492.2,2025-12-26 13:28,68286
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.2,50350.0,1492.2,2025-12-26 13:28,54746
ADANIPORTS,2025-12-30,1300.0,195.0,2850.0,0.15,47025.0,1492.2,2025-12-26 13:28,48076
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.3,10450.0,1492.2,2025-12-26 13:28,41561
ADANIPORTS,2025-12-30,1340.0,160.0,1425.0,0.1,206150.0,1492.2,2025-12-26 13:28,35013
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.35,261725.0,1492.2,2025-12-26 13:28,28900
ADANIPORTS,2025-12-30,1380.0,126.3,12825.0,0.35,104975.0,1492.2,2025-12-26 13:28,23319
ADANIPORTS,2025-12-30,1400.0,95.05,58425.0,0.3,260300.0,1492.2,2025-12-26 13:28,18108
ADANIPORTS,2025-12-30,1420.0,69.0,18050.0,0.35,107350.0,1492.2,2025-12-26 13:28,13924
ADANIPORTS,2025-12-30,1440.0,53.0,175750.0,0.4,426550.0,1492.2,2025-12-26 13:28,9563
ADANIPORTS,2025-12-30,1460.0,34.3,34675.0,1.1,305425.0,1492.2,2025-12-26 13:28,7201
ADANIPORTS,2025-12-30,1480.0,16.8,215175.0,4.4,408025.0,1492.2,2025-12-26 13:28,4690
ADANIPORTS,2025-12-30,1500.0,7.4,1055450.0,14.75,577600.0,1492.2,2025-12-26 13:28,3522
ADANIPORTS,2025-12-30,1520.0,3.9,1820675.0,31.0,267425.0,1492.2,2025-12-26 13:28,5367
ADANIPORTS,2025-12-30,1540.0,1.75,877325.0,50.0,139175.0,1492.2,2025-12-26 13:28,11341
ADANIPORTS,2025-12-30,1560.0,0.8,733875.0,70.75,66025.0,1492.2,2025-12-26 13:28,18924
ADANIPORTS,2025-12-30,1580.0,0.6,336300.0,86.6,23275.0,1492.2,2025-12-26 13:28,28241
ADANIPORTS,2025-12-30,1600.0,0.55,1589350.0,108.65,82175.0,1492.2,2025-12-26 13:28,38503
ADANIPORTS,2025-12-30,1620.0,0.4,191900.0,131.0,37525.0,1492.2,2025-12-26 13:28,51485
ADANIPORTS,2025-12-30,1640.0,0.4,244150.0,144.0,1425.0,1492.2,2025-12-26 13:28,65248
ADANIPORTS,2025-12-30,1660.0,0.25,217550.0,0.0,0.0,1492.2,2025-12-26 13:28,79974
ADANIPORTS,2025-12-30,1680.0,0.2,179550.0,187.55,475.0,1492.2,2025-12-26 13:28,95152
ADANIPORTS,2025-12-30,1720.0,0.3,183350.0,227.75,1425.0,1492.2,2025-12-26 13:28,126212
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,5523.0,2025-12-26 13:28,13150
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,5523.0,2025-12-26 13:28,11400
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,5523.0,2025-12-26 13:28,9688
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,5523.0,2025-12-26 13:28,8819
ALKEM,2025-12-30,5000.0,516.0,125.0,0.15,375.0,5523.0,2025-12-26 13:28,7951
ALKEM,2025-12-30,5050.0,0.0,0.0,1.35,6500.0,5523.0,2025-12-26 13:28,7091
ALKEM,2025-12-30,5100.0,0.0,0.0,3.5,13125.0,5523.0,2025-12-26 13:28,6256
ALKEM,2025-12-30,5150.0,0.0,0.0,2.15,4750.0,5523.0,2025-12-26 13:28,5484
ALKEM,2025-12-30,5200.0,0.0,0.0,2.0,7250.0,5523.0,2025-12-26 13:28,4738
