Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1211.3,0.933,2026-01-05 13:14,4045
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1211.3,0.933,2026-01-05 13:14,2699
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1211.3,0.933,2026-01-05 13:14,2029
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1211.3,0.933,2026-01-05 13:14,1363
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1211.3,0.933,2026-01-05 13:14,701
360ONE,2026-01-27,1080.0,124.95,2000.0,4.15,15500.0,1211.3,0.933,2026-01-05 13:14,84
360ONE,2026-01-27,1100.0,0.0,0.0,5.85,54000.0,1211.3,0.933,2026-01-05 13:14,-516
360ONE,2026-01-27,1120.0,0.0,0.0,8.0,53000.0,1211.3,0.933,2026-01-05 13:14,-1060
360ONE,2026-01-27,1140.0,74.7,1500.0,11.8,27000.0,1211.3,0.933,2026-01-05 13:14,-1508
360ONE,2026-01-27,1160.0,68.0,14000.0,17.35,38000.0,1211.3,0.933,2026-01-05 13:14,-1878
360ONE,2026-01-27,1180.0,53.25,30000.0,24.8,55500.0,1211.3,0.933,2026-01-05 13:14,-2094
360ONE,2026-01-27,1200.0,37.65,292000.0,33.5,82500.0,1211.3,0.933,2026-01-05 13:14,-2145
360ONE,2026-01-27,1220.0,28.0,139000.0,40.0,2000.0,1211.3,0.933,2026-01-05 13:14,-647
360ONE,2026-01-27,1240.0,21.0,67500.0,64.9,500.0,1211.3,0.933,2026-01-05 13:14,690
360ONE,2026-01-27,1260.0,14.9,82500.0,66.9,1000.0,1211.3,0.933,2026-01-05 13:14,1921
360ONE,2026-01-27,1280.0,11.0,135000.0,113.9,1000.0,1211.3,0.933,2026-01-05 13:14,3297
360ONE,2026-01-27,1300.0,8.1,143000.0,126.0,500.0,1211.3,0.933,2026-01-05 13:14,4967
360ONE,2026-01-27,1320.0,7.0,9000.0,0.0,0.0,1211.3,0.933,2026-01-05 13:14,6895
360ONE,2026-01-27,1360.0,3.4,55500.0,0.0,0.0,1211.3,0.933,2026-01-05 13:14,10575
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5182.0,-0.451,2026-01-05 13:14,37785
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,33356
ABB,2026-01-27,4500.0,0.0,0.0,3.65,4000.0,5182.0,-0.451,2026-01-05 13:14,28962
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,26758
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5182.0,-0.451,2026-01-05 13:14,24592
ABB,2026-01-27,4650.0,0.0,0.0,4.1,2500.0,5182.0,-0.451,2026-01-05 13:14,22393
ABB,2026-01-27,4700.0,0.0,0.0,7.3,18500.0,5182.0,-0.451,2026-01-05 13:14,20206
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,18099
ABB,2026-01-27,4800.0,0.0,0.0,12.4,25375.0,5182.0,-0.451,2026-01-05 13:14,16005
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,14007
ABB,2026-01-27,4900.0,0.0,0.0,20.05,12375.0,5182.0,-0.451,2026-01-05 13:14,12040
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,10110
ABB,2026-01-27,5000.0,238.0,10250.0,35.2,74750.0,5182.0,-0.451,2026-01-05 13:14,8205
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,6706
ABB,2026-01-27,5100.0,169.9,23625.0,61.4,44000.0,5182.0,-0.451,2026-01-05 13:14,5226
ABB,2026-01-27,5150.0,137.5,18250.0,80.7,23250.0,5182.0,-0.451,2026-01-05 13:14,4215
ABB,2026-01-27,5200.0,107.0,126500.0,99.3,106250.0,5182.0,-0.451,2026-01-05 13:14,3344
ABB,2026-01-27,5250.0,85.0,30500.0,130.1,16875.0,5182.0,-0.451,2026-01-05 13:14,3872
ABB,2026-01-27,5300.0,65.0,68375.0,160.3,22500.0,5182.0,-0.451,2026-01-05 13:14,4378
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,5382
ABB,2026-01-27,5400.0,38.35,60375.0,240.0,5625.0,5182.0,-0.451,2026-01-05 13:14,6303
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5182.0,-0.451,2026-01-05 13:14,7650
