Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,timestamp,Stock_LTP,Max_Pain
ABCAPITAL,2025-12-30,340.0,9.05,740900.0,1.7,2216500.0,2025-12-24 04:56,346.8,11944
ABCAPITAL,2025-12-30,345.0,5.65,2427300.0,3.3,1590300.0,2025-12-24 04:56,346.8,10838
ABCAPITAL,2025-12-30,350.0,3.35,3478200.0,5.8,1804200.0,2025-12-24 04:56,346.8,12294
ABCAPITAL,2025-12-30,355.0,1.85,1810400.0,9.25,688200.0,2025-12-24 04:56,346.8,15663
ABCAPITAL,2025-12-30,360.0,1.1,2935700.0,13.75,564200.0,2025-12-24 04:56,346.8,19861
ABCAPITAL,2025-12-30,365.0,0.7,2163800.0,18.05,530100.0,2025-12-24 04:56,346.8,25658
ABCAPITAL,2025-12-30,370.0,0.5,2765200.0,24.65,297600.0,2025-12-24 04:56,346.8,32449
ABCAPITAL,2025-12-30,375.0,0.4,2411800.0,28.3,83700.0,2025-12-24 04:56,346.8,40982
ABCAPITAL,2025-12-30,380.0,0.25,1965400.0,34.05,120900.0,2025-12-24 04:56,346.8,51217
ABCAPITAL,2025-12-30,385.0,0.2,641700.0,0.0,0.0,2025-12-24 04:56,346.8,62273
ABCAPITAL,2025-12-30,390.0,0.15,1243100.0,32.05,58900.0,2025-12-24 04:56,346.8,74026
ABCAPITAL,2025-12-30,395.0,0.15,220100.0,0.0,0.0,2025-12-24 04:56,346.8,86247
ABCAPITAL,2025-12-30,400.0,0.1,1354700.0,43.8,9300.0,2025-12-24 04:56,346.8,98751
ADANIENT,2025-12-30,1840.0,0.0,0.0,1.0,4017.0,2025-12-24 04:56,2248.8,336230
ADANIENT,2025-12-30,1880.0,0.0,0.0,1.55,16377.0,2025-12-24 04:56,2248.8,302374
ADANIENT,2025-12-30,1900.2,331.2,9579.0,1.05,100734.0,2025-12-24 04:56,2248.8,285308
ADANIENT,2025-12-30,1920.0,0.0,0.0,1.05,8652.0,2025-12-24 04:56,2248.8,269107
ADANIENT,2025-12-30,1938.95,0.0,0.0,1.0,73542.0,2025-12-24 04:56,2248.8,253323
ADANIENT,2025-12-30,1940.0,0.0,0.0,1.25,10506.0,2025-12-24 04:56,2248.8,252449
ADANIENT,2025-12-30,1960.0,0.0,0.0,1.3,45732.0,2025-12-24 04:56,2248.8,235959
ADANIENT,2025-12-30,1977.75,0.0,0.0,1.45,64581.0,2025-12-24 04:56,2248.8,221401
ADANIENT,2025-12-30,1980.0,0.0,0.0,0.0,0.0,2025-12-24 04:56,2248.8,219561
ADANIENT,2025-12-30,2000.0,247.5,4635.0,1.7,640557.0,2025-12-24 04:56,2248.8,203293
ADANIENT,2025-12-30,2016.55,0.0,0.0,1.85,57474.0,2025-12-24 04:56,2248.8,190904
ADANIENT,2025-12-30,2020.0,0.0,0.0,1.95,49749.0,2025-12-24 04:56,2248.8,188330
ADANIENT,2025-12-30,2035.9,0.0,0.0,2.1,34608.0,2025-12-24 04:56,2248.8,176583
ADANIENT,2025-12-30,2040.0,0.0,0.0,2.2,49440.0,2025-12-24 04:56,2248.8,173564
ADANIENT,2025-12-30,2055.3,0.0,0.0,2.2,75087.0,2025-12-24 04:56,2248.8,162387
ADANIENT,2025-12-30,2060.0,0.0,0.0,2.4,32445.0,2025-12-24 04:56,2248.8,158976
ADANIENT,2025-12-30,2074.7,0.0,0.0,2.55,32445.0,2025-12-24 04:56,2248.8,148399
ADANIENT,2025-12-30,2080.0,170.0,1236.0,2.75,91464.0,2025-12-24 04:56,2248.8,144597
ADANIENT,2025-12-30,2094.1,154.95,0.0,2.95,21012.0,2025-12-24 04:56,2248.8,134631
ADANIENT,2025-12-30,2100.0,157.9,46968.0,3.35,441870.0,2025-12-24 04:56,2248.8,130469
ADANIENT,2025-12-30,2113.5,329.5,309.0,3.3,31827.0,2025-12-24 04:56,2248.8,122213
ADANIENT,2025-12-30,2120.0,110.2,618.0,3.7,262650.0,2025-12-24 04:56,2248.8,117973
ADANIENT,2025-12-30,2132.85,119.15,12669.0,4.45,201777.0,2025-12-24 04:56,2248.8,109839
ADANIENT,2025-12-30,2140.0,115.35,12051.0,4.7,84357.0,2025-12-24 04:56,2248.8,105578
ADANIENT,2025-12-30,2152.25,0.0,0.0,5.35,68289.0,2025-12-24 04:56,2248.8,98390
ADANIENT,2025-12-30,2160.0,100.0,23175.0,6.0,84975.0,2025-12-24 04:56,2248.8,93796
ADANIENT,2025-12-30,2171.65,0.0,0.0,7.25,16377.0,2025-12-24 04:56,2248.8,87252
ADANIENT,2025-12-30,2180.0,79.25,43260.0,8.0,156972.0,2025-12-24 04:56,2248.8,82434
ADANIENT,2025-12-30,2191.05,0.0,0.0,9.8,51294.0,2025-12-24 04:56,2248.8,76512
ADANIENT,2025-12-30,2200.0,62.05,425493.0,11.3,483276.0,2025-12-24 04:56,2248.8,71535
ADANIENT,2025-12-30,2210.45,0.0,0.0,12.6,81576.0,2025-12-24 04:56,2248.8,68826
ADANIENT,2025-12-30,2220.0,47.9,148320.0,15.65,226806.0,2025-12-24 04:56,2248.8,64413
ADANIENT,2025-12-30,2229.8,40.45,94245.0,19.3,197142.0,2025-12-24 04:56,2248.8,60712
ADANIENT,2025-12-30,2240.0,35.2,262650.0,23.15,336192.0,2025-12-24 04:56,2248.8,56788
ADANIENT,2025-12-30,2249.2,30.0,58401.0,0.0,0.0,2025-12-24 04:56,2248.8,53945
ADANIENT,2025-12-30,2260.0,25.05,1824027.0,33.2,463500.0,2025-12-24 04:56,2248.8,50675
ADANIENT,2025-12-30,2268.6,20.9,81267.0,0.0,0.0,2025-12-24 04:56,2248.8,52929
ADANIENT,2025-12-30,2280.0,17.1,375435.0,45.1,197142.0,2025-12-24 04:56,2248.8,52162
ADANIENT,2025-12-30,2288.0,14.15,77868.0,0.0,0.0,2025-12-24 04:56,2248.8,51715
ADANIENT,2025-12-30,2300.0,11.5,2024259.0,60.0,910623.0,2025-12-24 04:56,2248.8,51620
ADANIENT,2025-12-30,2307.35,9.65,129780.0,65.0,59328.0,2025-12-24 04:56,2248.8,50516
ADANIENT,2025-12-30,2320.0,8.1,376053.0,75.6,120201.0,2025-12-24 04:56,2248.8,53991
ADANIENT,2025-12-30,2326.75,7.25,220317.0,84.0,206721.0,2025-12-24 04:56,2248.8,55715
ADANIENT,2025-12-30,2340.0,5.85,379143.0,95.85,158826.0,2025-12-24 04:56,2248.8,59274
ADANIENT,2025-12-30,2346.15,5.35,184782.0,96.05,84666.0,2025-12-24 04:56,2248.8,60688
ADANIENT,2025-12-30,2360.0,4.3,424875.0,113.9,161298.0,2025-12-24 04:56,2248.8,66460
ADANIENT,2025-12-30,2365.55,4.05,166551.0,115.0,151410.0,2025-12-24 04:56,2248.8,67730
ADANIENT,2025-12-30,2380.0,3.45,259251.0,126.0,62109.0,2025-12-24 04:56,2248.8,74131
ADANIENT,2025-12-30,2384.95,3.2,59019.0,147.25,7725.0,2025-12-24 04:56,2248.8,76363
ADANIENT,2025-12-30,2400.0,2.95,1922907.0,152.0,419004.0,2025-12-24 04:56,2248.8,85261
ADANIENT,2025-12-30,2404.3,2.75,84048.0,133.7,42642.0,2025-12-24 04:56,2248.8,83036
ADANIENT,2025-12-30,2420.0,2.3,170568.0,147.75,21012.0,2025-12-24 04:56,2248.8,95747
ADANIENT,2025-12-30,2423.7,2.25,242874.0,175.55,256161.0,2025-12-24 04:56,2248.8,98671
ADANIENT,2025-12-30,2440.0,2.0,291078.0,182.0,44187.0,2025-12-24 04:56,2248.8,109119
ADANIENT,2025-12-30,2443.1,2.0,67362.0,0.0,0.0,2025-12-24 04:56,2248.8,111308
ADANIENT,2025-12-30,2460.0,1.45,247200.0,204.05,67980.0,2025-12-24 04:56,2248.8,127440
ADANIENT,2025-12-30,2462.5,1.65,74160.0,227.1,31518.0,2025-12-24 04:56,2248.8,128552
ADANIENT,2025-12-30,2480.0,1.4,87138.0,225.5,6180.0,2025-12-24 04:56,2248.8,145276
ADANIENT,2025-12-30,2481.9,2.6,85593.0,211.7,41715.0,2025-12-24 04:56,2248.8,147059
ADANIENT,2025-12-30,2500.0,1.2,1045038.0,248.4,265431.0,2025-12-24 04:56,2248.8,164622
ADANIENT,2025-12-30,2501.25,1.15,59328.0,160.0,7107.0,2025-12-24 04:56,2248.8,159590
ADANIENT,2025-12-30,2520.0,1.0,44187.0,271.3,16068.0,2025-12-24 04:56,2248.8,181151
ADANIENT,2025-12-30,2520.65,1.05,193743.0,253.0,64272.0,2025-12-24 04:56,2248.8,181474
ADANIENT,2025-12-30,2540.0,1.05,33063.0,0.0,0.0,2025-12-24 04:56,2248.8,202845
ADANIENT,2025-12-30,2540.05,1.0,68289.0,154.3,309.0,2025-12-24 04:56,2248.8,202908
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2025-12-24 04:56,2248.8,226144
ADANIENT,2025-12-30,2560.0,0.85,100425.0,153.0,309.0,2025-12-24 04:56,2248.8,226743
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2025-12-24 04:56,2248.8,249515
ADANIENT,2025-12-30,2598.2,0.45,26574.0,198.5,3399.0,2025-12-24 04:56,2248.8,272807
ADANIENT,2025-12-30,2600.0,0.7,259251.0,328.0,65508.0,2025-12-24 04:56,2248.8,274921
ADANIENT,2025-12-30,2617.6,0.7,125454.0,346.0,41406.0,2025-12-24 04:56,2248.8,294677
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2025-12-24 04:56,2248.8,296278
ADANIENT,2025-12-30,2640.0,0.7,38007.0,350.0,618.0,2025-12-24 04:56,2248.8,321453
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2025-12-24 04:56,2248.8,346719
ADANIENT,2025-12-30,2680.0,0.65,29355.0,0.0,0.0,2025-12-24 04:56,2248.8,371997
ADANIENT,2025-12-30,2700.0,0.5,129162.0,338.5,11433.0,2025-12-24 04:56,2248.8,397343
ADANIENT,2025-12-30,2714.55,0.2,104751.0,492.9,186327.0,2025-12-24 04:56,2248.8,415605
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2025-12-24 04:56,2248.8,413565
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2025-12-24 04:56,2248.8,431786
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2025-12-24 04:56,2248.8,457187
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2025-12-24 04:56,2248.8,465874
ADANIENT,2025-12-30,2792.1,0.35,83430.0,344.45,927.0,2025-12-24 04:56,2248.8,507941
ADANIENT,2025-12-30,2800.0,0.4,46350.0,580.0,6489.0,2025-12-24 04:56,2248.8,518334
ADANIENT,2025-12-30,2840.0,0.0,0.0,517.0,140286.0,2025-12-24 04:56,2248.8,570941
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.45,145800.0,2025-12-24 04:56,1016.9,85213
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.55,270000.0,2025-12-24 04:56,1016.9,62803
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.8,381000.0,2025-12-24 04:56,1016.9,52212
ADANIGREEN,2025-12-30,920.0,124.35,21000.0,1.3,459600.0,2025-12-24 04:56,1016.9,42647
ADANIGREEN,2025-12-30,940.0,76.3,34200.0,1.05,524400.0,2025-12-24 04:56,1016.9,33969
ADANIGREEN,2025-12-30,960.0,58.5,71400.0,1.4,390600.0,2025-12-24 04:56,1016.9,26414
ADANIGREEN,2025-12-30,980.0,39.45,157200.0,2.7,411600.0,2025-12-24 04:56,1016.9,19939
ADANIGREEN,2025-12-30,1000.0,23.6,514200.0,6.0,933000.0,2025-12-24 04:56,1016.9,14748
ADANIGREEN,2025-12-30,1020.0,12.1,748800.0,14.5,660000.0,2025-12-24 04:56,1016.9,12596
ADANIGREEN,2025-12-30,1040.0,5.75,1543200.0,28.7,423600.0,2025-12-24 04:56,1016.9,12557
ADANIGREEN,2025-12-30,1060.0,2.9,1068000.0,45.85,261600.0,2025-12-24 04:56,1016.9,16175
ADANIGREEN,2025-12-30,1080.0,1.5,859200.0,64.55,154800.0,2025-12-24 04:56,1016.9,21890
ADANIGREEN,2025-12-30,1100.0,0.95,1822200.0,85.2,250200.0,2025-12-24 04:56,1016.9,29652
ADANIGREEN,2025-12-30,1120.0,0.65,441000.0,97.6,28800.0,2025-12-24 04:56,1016.9,40471
ADANIGREEN,2025-12-30,1140.0,0.55,315600.0,117.15,14400.0,2025-12-24 04:56,1016.9,53936
ADANIGREEN,2025-12-30,1160.0,0.4,404400.0,141.45,28800.0,2025-12-24 04:56,1016.9,68162
ADANIGREEN,2025-12-30,1180.0,0.2,104400.0,161.75,10200.0,2025-12-24 04:56,1016.9,83014
ADANIGREEN,2025-12-30,1200.0,0.15,705600.0,180.65,393000.0,2025-12-24 04:56,1016.9,98324
ADANIGREEN,2025-12-30,1220.0,0.15,162600.0,171.35,4800.0,2025-12-24 04:56,1016.9,108905
ADANIGREEN,2025-12-30,1240.0,0.1,148800.0,0.0,0.0,2025-12-24 04:56,1016.9,126830
ADANIGREEN,2025-12-30,1280.0,0.2,96600.0,267.0,600.0,2025-12-24 04:56,1016.9,163436
ADANIGREEN,2025-12-30,1320.0,0.15,126600.0,0.0,0.0,2025-12-24 04:56,1016.9,200416
ADANIENSOL,2025-12-30,840.0,175.4,1350.0,0.2,43200.0,2025-12-24 04:56,994.6,21870
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.25,59400.0,2025-12-24 04:56,994.6,17335
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.65,38475.0,2025-12-24 04:56,994.6,12895
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,72225.0,2025-12-24 04:56,994.6,10740
ADANIENSOL,2025-12-30,900.0,99.15,20925.0,0.7,402300.0,2025-12-24 04:56,994.6,8629
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.75,118800.0,2025-12-24 04:56,994.6,7125
ADANIENSOL,2025-12-30,920.0,75.05,5400.0,0.7,28350.0,2025-12-24 04:56,994.6,5604
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.8,103275.0,2025-12-24 04:56,994.6,4119
ADANIENSOL,2025-12-30,940.0,55.35,35775.0,0.95,297000.0,2025-12-24 04:56,994.6,2689
ADANIENSOL,2025-12-30,950.0,45.35,24300.0,1.35,213975.0,2025-12-24 04:56,994.6,1771
ADANIENSOL,2025-12-30,960.0,35.75,136350.0,2.1,124200.0,2025-12-24 04:56,994.6,1003
ADANIENSOL,2025-12-30,970.0,27.35,55350.0,3.7,250425.0,2025-12-24 04:56,994.6,875
ADANIENSOL,2025-12-30,980.0,19.85,58725.0,5.9,144450.0,2025-12-24 04:56,994.6,650
ADANIENSOL,2025-12-30,990.0,13.8,130950.0,9.55,83025.0,2025-12-24 04:56,994.6,601
ADANIENSOL,2025-12-30,1000.0,9.1,509625.0,15.3,155250.0,2025-12-24 04:56,994.6,836
ADANIENSOL,2025-12-30,1010.0,5.75,487350.0,21.75,37800.0,2025-12-24 04:56,994.6,1861
ADANIENSOL,2025-12-30,1020.0,3.8,306450.0,29.05,43200.0,2025-12-24 04:56,994.6,3382
ADANIENSOL,2025-12-30,1030.0,2.5,239625.0,42.05,25650.0,2025-12-24 04:56,994.6,5047
ADANIENSOL,2025-12-30,1040.0,1.55,259200.0,63.4,27000.0,2025-12-24 04:56,994.6,6937
ADANIENSOL,2025-12-30,1050.0,1.15,660825.0,47.4,20250.0,2025-12-24 04:56,994.6,9031
ADANIENSOL,2025-12-30,1060.0,0.9,141075.0,68.0,12825.0,2025-12-24 04:56,994.6,11917
ADANIENSOL,2025-12-30,1070.0,0.9,129600.0,72.25,6075.0,2025-12-24 04:56,994.6,14902
ADANIENSOL,2025-12-30,1080.0,0.75,66825.0,0.0,0.0,2025-12-24 04:56,994.6,18065
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,2025-12-24 04:56,994.6,21333
ADANIENSOL,2025-12-30,1100.0,0.6,453600.0,86.65,14175.0,2025-12-24 04:56,994.6,24741
ADANIENSOL,2025-12-30,1120.0,0.4,78300.0,113.25,2025.0,2025-12-24 04:56,994.6,32375
ADANIENSOL,2025-12-30,1140.0,0.5,187650.0,0.0,0.0,2025-12-24 04:56,994.6,40244
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47975.0,2025-12-24 04:56,1493.6,80658
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.25,52250.0,2025-12-24 04:56,1493.6,64540
ADANIPORTS,2025-12-30,1300.0,208.0,2850.0,0.3,61750.0,2025-12-24 04:56,1493.6,56584
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.45,11400.0,2025-12-24 04:56,1493.6,48817
ADANIPORTS,2025-12-30,1340.0,154.7,1425.0,0.3,209950.0,2025-12-24 04:56,1493.6,41014
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.95,284525.0,2025-12-24 04:56,1493.6,33650
ADANIPORTS,2025-12-30,1380.0,142.0,13300.0,0.6,115900.0,2025-12-24 04:56,1493.6,26850
ADANIPORTS,2025-12-30,1400.0,94.75,68875.0,1.05,309700.0,2025-12-24 04:56,1493.6,20484
ADANIPORTS,2025-12-30,1420.0,89.6,33725.0,1.0,131100.0,2025-12-24 04:56,1493.6,15314
ADANIPORTS,2025-12-30,1440.0,56.0,204250.0,1.65,512525.0,2025-12-24 04:56,1493.6,10143
ADANIPORTS,2025-12-30,1460.0,38.1,63175.0,3.75,350550.0,2025-12-24 04:56,1493.6,7175
ADANIPORTS,2025-12-30,1480.0,23.05,266000.0,8.3,417525.0,2025-12-24 04:56,1493.6,4085
ADANIPORTS,2025-12-30,1500.0,12.25,1386050.0,17.5,765225.0,2025-12-24 04:56,1493.6,2519
ADANIPORTS,2025-12-30,1520.0,6.3,1765100.0,31.9,408025.0,2025-12-24 04:56,1493.6,5347
ADANIPORTS,2025-12-30,1540.0,3.3,1124325.0,48.2,165775.0,2025-12-24 04:56,1493.6,11974
ADANIPORTS,2025-12-30,1560.0,1.9,837900.0,60.35,77900.0,2025-12-24 04:56,1493.6,20943
ADANIPORTS,2025-12-30,1580.0,1.05,441275.0,79.05,23750.0,2025-12-24 04:56,1493.6,31860
ADANIPORTS,2025-12-30,1600.0,0.95,1750375.0,98.75,90725.0,2025-12-24 04:56,1493.6,43876
ADANIPORTS,2025-12-30,1620.0,0.85,253650.0,104.2,37525.0,2025-12-24 04:56,1493.6,58987
ADANIPORTS,2025-12-30,1640.0,0.65,346275.0,137.8,1425.0,2025-12-24 04:56,1493.6,75040
ADANIPORTS,2025-12-30,1660.0,0.55,209475.0,0.0,0.0,2025-12-24 04:56,1493.6,92161
ADANIPORTS,2025-12-30,1680.0,0.4,182400.0,187.55,475.0,2025-12-24 04:56,1493.6,109710
ADANIPORTS,2025-12-30,1720.0,0.35,219450.0,227.75,1425.0,2025-12-24 04:56,1493.6,145514
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,2025-12-24 04:56,5597.0,14577
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,2025-12-24 04:56,5597.0,12615
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,2025-12-24 04:56,5597.0,10691
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,2025-12-24 04:56,5597.0,9716
ALKEM,2025-12-30,5000.0,720.0,125.0,3.8,375.0,2025-12-24 04:56,5597.0,8741
ALKEM,2025-12-30,5050.0,0.0,0.0,2.75,7625.0,2025-12-24 04:56,5597.0,7777
ALKEM,2025-12-30,5100.0,0.0,0.0,4.5,12875.0,2025-12-24 04:56,5597.0,6841
ALKEM,2025-12-30,5150.0,0.0,0.0,3.95,4750.0,2025-12-24 04:56,5597.0,5965
ALKEM,2025-12-30,5200.0,0.0,0.0,3.95,9500.0,2025-12-24 04:56,5597.0,5117
ALKEM,2025-12-30,5250.0,0.0,0.0,4.0,8125.0,2025-12-24 04:56,5597.0,4314
