Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.7,1.315,2026-01-22 10:28:29,31855
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.2,23500.0,6000.0,1109.7,1.315,2026-01-22 10:28:29,24537
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.7,1.315,2026-01-22 10:28:29,20964
360ONE,2026-01-27,1000.0,111.0,25500.0,3500.0,0.25,48500.0,44000.0,1109.7,1.315,2026-01-22 10:28:29,17355
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.25,48000.0,9500.0,1109.7,1.315,2026-01-22 10:28:29,14176
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1109.7,1.315,2026-01-22 10:28:29,10809
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.55,609500.0,178500.0,1109.7,1.315,2026-01-22 10:28:29,7528
360ONE,2026-01-27,1080.0,32.3,4500.0,5000.0,2.4,289000.0,118500.0,1109.7,1.315,2026-01-22 10:28:29,5478
360ONE,2026-01-27,1100.0,18.85,115000.0,59000.0,8.0,202000.0,105000.0,1109.7,1.315,2026-01-22 10:28:29,3956
360ONE,2026-01-27,1120.0,9.35,210000.0,252500.0,18.95,73000.0,7000.0,1109.7,1.315,2026-01-22 10:28:29,3177
360ONE,2026-01-27,1140.0,4.1,412000.0,203000.0,34.1,109000.0,2000.0,1109.7,1.315,2026-01-22 10:28:29,2967
360ONE,2026-01-27,1160.0,2.25,245500.0,226500.0,52.15,55000.0,4500.0,1109.7,1.315,2026-01-22 10:28:29,3538
360ONE,2026-01-27,1180.0,1.35,254000.0,95000.0,65.4,120500.0,1500.0,1109.7,1.315,2026-01-22 10:28:29,4681
360ONE,2026-01-27,1200.0,0.95,523500.0,145500.0,94.15,74000.0,1000.0,1109.7,1.315,2026-01-22 10:28:29,6052
360ONE,2026-01-27,1220.0,0.75,531000.0,283500.0,112.85,30500.0,0.0,1109.7,1.315,2026-01-22 10:28:29,8724
360ONE,2026-01-27,1240.0,0.6,313500.0,53500.0,130.2,70000.0,500.0,1109.7,1.315,2026-01-22 10:28:29,12861
360ONE,2026-01-27,1260.0,0.5,208500.0,35000.0,121.1,23500.0,0.0,1109.7,1.315,2026-01-22 10:28:29,17178
360ONE,2026-01-27,1280.0,0.5,175000.0,43500.0,81.0,1000.0,0.0,1109.7,1.315,2026-01-22 10:28:29,22577
360ONE,2026-01-27,1300.0,0.3,213000.0,14500.0,120.0,6000.0,0.0,1109.7,1.315,2026-01-22 10:28:29,28602
360ONE,2026-01-27,1320.0,0.35,68000.0,1500.0,0.0,0.0,0.0,1109.7,1.315,2026-01-22 10:28:29,35000
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,226.9,0.0,1500.0,1109.7,1.315,2026-01-22 10:28:29,41601
360ONE,2026-01-27,1360.0,0.2,149000.0,5500.0,152.1,4000.0,0.0,1109.7,1.315,2026-01-22 10:28:29,48246
360ONE,2026-01-27,1380.0,0.3,61000.0,2000.0,0.0,0.0,0.0,1109.7,1.315,2026-01-22 10:28:29,55138
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,73900
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,66856
ABB,2026-01-27,4100.0,0.0,0.0,0.0,1.45,875.0,0.0,4759.0,1.094,2026-01-22 10:28:29,59813
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,56295
ABB,2026-01-27,4200.0,615.0,0.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,52777
ABB,2026-01-27,4250.0,0.0,0.0,0.0,3.25,2750.0,0.0,4759.0,1.094,2026-01-22 10:28:29,49260
ABB,2026-01-27,4300.0,725.0,125.0,0.0,3.3,29875.0,13250.0,4759.0,1.094,2026-01-22 10:28:29,45755
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,4759.0,1.094,2026-01-22 10:28:29,42401
ABB,2026-01-27,4400.0,786.0,625.0,0.0,5.0,12750.0,11250.0,4759.0,1.094,2026-01-22 10:28:29,39059
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.65,17875.0,0.0,4759.0,1.094,2026-01-22 10:28:29,35827
ABB,2026-01-27,4500.0,232.8,625.0,0.0,7.75,44000.0,16125.0,4759.0,1.094,2026-01-22 10:28:29,32628
ABB,2026-01-27,4550.0,180.85,1000.0,0.0,9.5,16500.0,7500.0,4759.0,1.094,2026-01-22 10:28:29,29647
ABB,2026-01-27,4600.0,179.0,1500.0,875.0,12.8,64000.0,42000.0,4759.0,1.094,2026-01-22 10:28:29,26775
ABB,2026-01-27,4650.0,0.0,0.0,0.0,17.45,19875.0,25750.0,4759.0,1.094,2026-01-22 10:28:29,24173
ABB,2026-01-27,4700.0,95.0,24625.0,32750.0,25.75,37750.0,33750.0,4759.0,1.094,2026-01-22 10:28:29,21691
ABB,2026-01-27,4750.0,61.9,28750.0,31250.0,35.35,25750.0,16125.0,4759.0,1.094,2026-01-22 10:28:29,19692
ABB,2026-01-27,4800.0,33.35,60750.0,109250.0,62.65,30000.0,41375.0,4759.0,1.094,2026-01-22 10:28:29,17916
ABB,2026-01-27,4850.0,15.8,29500.0,31625.0,79.95,5000.0,4250.0,4759.0,1.094,2026-01-22 10:28:29,16521
ABB,2026-01-27,4900.0,8.15,53250.0,63750.0,131.4,24000.0,20750.0,4759.0,1.094,2026-01-22 10:28:29,15291
ABB,2026-01-27,4950.0,5.45,18750.0,20500.0,159.25,9375.0,2125.0,4759.0,1.094,2026-01-22 10:28:29,14168
ABB,2026-01-27,5000.0,3.6,127750.0,98625.0,220.0,55125.0,18500.0,4759.0,1.094,2026-01-22 10:28:29,13319
ABB,2026-01-27,5050.0,2.75,62500.0,24625.0,254.4,8625.0,1125.0,4759.0,1.094,2026-01-22 10:28:29,12357
ABB,2026-01-27,5100.0,1.55,66375.0,92375.0,295.0,41125.0,250.0,4759.0,1.094,2026-01-22 10:28:29,12714
ABB,2026-01-27,5150.0,1.2,30625.0,12500.0,377.25,25875.0,1000.0,4759.0,1.094,2026-01-22 10:28:29,12609
ABB,2026-01-27,5200.0,1.0,118250.0,40875.0,432.05,90750.0,3375.0,4759.0,1.094,2026-01-22 10:28:29,13017
ABB,2026-01-27,5250.0,1.1,44750.0,7875.0,454.3,18000.0,375.0,4759.0,1.094,2026-01-22 10:28:29,11533
ABB,2026-01-27,5300.0,1.15,155750.0,23500.0,598.9,34500.0,0.0,4759.0,1.094,2026-01-22 10:28:29,13459
ABB,2026-01-27,5350.0,1.35,44375.0,3250.0,617.45,5000.0,0.0,4759.0,1.094,2026-01-22 10:28:29,15100
ABB,2026-01-27,5400.0,1.15,135500.0,13875.0,675.5,7625.0,0.0,4759.0,1.094,2026-01-22 10:28:29,18734
ABB,2026-01-27,5450.0,1.0,21250.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,22887
ABB,2026-01-27,5500.0,1.0,82750.0,11375.0,776.35,13250.0,0.0,4759.0,1.094,2026-01-22 10:28:29,27648
ABB,2026-01-27,5550.0,1.25,20375.0,0.0,506.4,375.0,0.0,4759.0,1.094,2026-01-22 10:28:29,31867
ABB,2026-01-27,5600.0,0.6,28375.0,875.0,861.2,16875.0,0.0,4759.0,1.094,2026-01-22 10:28:29,37193
ABB,2026-01-27,5650.0,1.0,250.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,41310
ABB,2026-01-27,5700.0,1.6,42500.0,0.0,521.85,6875.0,0.0,4759.0,1.094,2026-01-22 10:28:29,46880
ABB,2026-01-27,5750.0,0.9,9375.0,250.0,412.0,1375.0,0.0,4759.0,1.094,2026-01-22 10:28:29,52345
ABB,2026-01-27,5800.0,1.2,34125.0,0.0,586.4,2750.0,0.0,4759.0,1.094,2026-01-22 10:28:29,58160
ABB,2026-01-27,5850.0,1.2,750.0,125.0,990.9,375.0,0.0,4759.0,1.094,2026-01-22 10:28:29,64057
ABB,2026-01-27,5900.0,0.5,875.0,0.0,0.0,0.0,0.0,4759.0,1.094,2026-01-22 10:28:29,70081
ABB,2026-01-27,6000.0,0.9,22125.0,0.0,1265.0,14750.0,0.0,4759.0,1.094,2026-01-22 10:28:29,82211
ABB,2026-01-27,6100.0,0.5,3500.0,0.0,1385.55,18250.0,0.0,4759.0,1.094,2026-01-22 10:28:29,92846
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.1,27900.0,0.0,353.35,2.051,2026-01-22 10:28:29,74192
ABCAPITAL,2026-01-27,300.0,47.85,725400.0,0.0,0.05,189100.0,0.0,353.35,2.051,2026-01-22 10:28:29,48269
ABCAPITAL,2026-01-27,310.0,37.05,89900.0,0.0,0.1,272800.0,77500.0,353.35,2.051,2026-01-22 10:28:29,39693
ABCAPITAL,2026-01-27,315.0,36.0,18600.0,0.0,0.15,182900.0,176700.0,353.35,2.051,2026-01-22 10:28:29,34181
