Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1184.8,-0.437,2026-01-01 09:27,2488
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1184.8,-0.437,2026-01-01 09:27,1780
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1184.8,-0.437,2026-01-01 09:27,1430
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1184.8,-0.437,2026-01-01 09:27,1083
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1184.8,-0.437,2026-01-01 09:27,739
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1184.8,-0.437,2026-01-01 09:27,442
360ONE,2026-01-27,1100.0,0.0,0.0,9.45,15000.0,1184.8,-0.437,2026-01-01 09:27,158
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1184.8,-0.437,2026-01-01 09:27,-129
360ONE,2026-01-27,1140.0,65.7,1500.0,20.5,18000.0,1184.8,-0.437,2026-01-01 09:27,-402
360ONE,2026-01-27,1160.0,53.25,15500.0,26.3,20500.0,1184.8,-0.437,2026-01-01 09:27,-662
360ONE,2026-01-27,1180.0,36.45,34000.0,32.0,39500.0,1184.8,-0.437,2026-01-01 09:27,-794
360ONE,2026-01-27,1200.0,29.35,187500.0,46.1,61000.0,1184.8,-0.437,2026-01-01 09:27,-810
360ONE,2026-01-27,1220.0,25.25,37000.0,0.0,0.0,1184.8,-0.437,2026-01-01 09:27,-58
360ONE,2026-01-27,1240.0,19.0,15000.0,72.05,1000.0,1184.8,-0.437,2026-01-01 09:27,591
360ONE,2026-01-27,1260.0,13.1,24500.0,0.0,0.0,1184.8,-0.437,2026-01-01 09:27,1201
360ONE,2026-01-27,1280.0,11.2,50000.0,113.9,1000.0,1184.8,-0.437,2026-01-01 09:27,1871
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1184.8,-0.437,2026-01-01 09:27,2656
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1184.8,-0.437,2026-01-01 09:27,3455
360ONE,2026-01-27,1360.0,4.0,32500.0,0.0,0.0,1184.8,-0.437,2026-01-01 09:27,5032
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5168.5,-0.029,2026-01-01 09:27,34020
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5168.5,-0.029,2026-01-01 09:27,30155
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5168.5,-0.029,2026-01-01 09:27,26325
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5168.5,-0.029,2026-01-01 09:27,24398
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5168.5,-0.029,2026-01-01 09:27,22509
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5168.5,-0.029,2026-01-01 09:27,20588
ABB,2026-01-27,4700.0,0.0,0.0,8.4,15125.0,5168.5,-0.029,2026-01-01 09:27,18678
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5168.5,-0.029,2026-01-01 09:27,16833
ABB,2026-01-27,4800.0,0.0,0.0,13.25,22375.0,5168.5,-0.029,2026-01-01 09:27,15000
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5168.5,-0.029,2026-01-01 09:27,13250
ABB,2026-01-27,4900.0,0.0,0.0,21.7,8375.0,5168.5,-0.029,2026-01-01 09:27,11530
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5168.5,-0.029,2026-01-01 09:27,9833
ABB,2026-01-27,5000.0,244.7,11250.0,37.0,76125.0,5168.5,-0.029,2026-01-01 09:27,8154
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5168.5,-0.029,2026-01-01 09:27,6906
