Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,timestamp,Stock_LTP,Max_Pain
ABB,2025-12-30,5100.0,137.0,47375.0,9.05,70750.0,2025-12-24 15:17,5216.0,7985
ABB,2025-12-30,5150.0,79.7,13875.0,15.5,33625.0,2025-12-24 15:17,5216.0,7801
ABB,2025-12-30,5200.0,48.4,69250.0,31.0,54625.0,2025-12-24 15:17,5216.0,7328
ABB,2025-12-30,5250.0,26.9,72875.0,56.7,20375.0,2025-12-24 15:17,5216.0,7582
ABB,2025-12-30,5300.0,11.65,123875.0,88.5,57625.0,2025-12-24 15:17,5216.0,8217
ABB,2025-12-30,5350.0,6.05,43000.0,114.1,5875.0,2025-12-24 15:17,5216.0,9313
ABB,2025-12-30,5400.0,3.45,83500.0,153.1,9500.0,2025-12-24 15:17,5216.0,10978
ABB,2025-12-30,5450.0,2.35,48625.0,0.0,0.0,2025-12-24 15:17,5216.0,13033
ABB,2025-12-30,5500.0,1.8,105625.0,275.0,25000.0,2025-12-24 15:17,5216.0,15459
ABB,2025-12-30,5550.0,1.7,15125.0,0.0,0.0,2025-12-24 15:17,5216.0,17858
ABB,2025-12-30,5600.0,1.55,18125.0,406.0,8750.0,2025-12-24 15:17,5216.0,21003
ABB,2025-12-30,5650.0,1.35,37375.0,0.0,0.0,2025-12-24 15:17,5216.0,23929
ABB,2025-12-30,5700.0,1.05,750.0,438.2,7250.0,2025-12-24 15:17,5216.0,27398
ABB,2025-12-30,5750.0,0.35,11750.0,455.0,1875.0,2025-12-24 15:17,5216.0,30585
ABB,2025-12-30,5800.0,1.1,2625.0,555.0,2750.0,2025-12-24 15:17,5216.0,34072
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,2025-12-24 15:17,5216.0,37519
ABB,2025-12-30,5900.0,0.1,15375.0,650.85,500.0,2025-12-24 15:17,5216.0,41123
ABB,2025-12-30,6000.0,0.15,37250.0,745.0,11750.0,2025-12-24 15:17,5216.0,48457
ABB,2025-12-30,6100.0,0.05,15125.0,857.5,29000.0,2025-12-24 15:17,5216.0,55438
ABCAPITAL,2025-12-30,260.0,85.5,282100.0,0.1,182900.0,2025-12-24 15:18,347.5,96910
ABCAPITAL,2025-12-30,270.0,81.75,24800.0,0.0,0.0,2025-12-24 15:18,347.5,84945
ABCAPITAL,2025-12-30,280.0,85.5,27900.0,0.1,120900.0,2025-12-24 15:18,347.5,70798
ABCAPITAL,2025-12-30,285.0,56.9,15500.0,0.1,52700.0,2025-12-24 15:18,347.5,63935
ABCAPITAL,2025-12-30,290.0,61.0,558000.0,0.1,471200.0,2025-12-24 15:18,347.5,56956
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,2025-12-24 15:18,347.5,53803
ABCAPITAL,2025-12-30,300.0,49.1,319300.0,0.15,399900.0,2025-12-24 15:18,347.5,47971
ABCAPITAL,2025-12-30,305.0,45.5,3100.0,0.1,83700.0,2025-12-24 15:18,347.5,43459
ABCAPITAL,2025-12-30,310.0,37.75,55800.0,0.15,492900.0,2025-12-24 15:18,347.5,37441
ABCAPITAL,2025-12-30,315.0,35.5,27900.0,0.2,833900.0,2025-12-24 15:18,347.5,31887
ABCAPITAL,2025-12-30,320.0,27.8,133300.0,0.2,1258600.0,2025-12-24 15:18,347.5,26644
ABCAPITAL,2025-12-30,325.0,23.15,102300.0,0.25,697500.0,2025-12-24 15:18,347.5,22359
ABCAPITAL,2025-12-30,330.0,17.9,232500.0,0.25,1196600.0,2025-12-24 15:18,347.5,18349
ABCAPITAL,2025-12-30,335.0,13.55,229400.0,0.55,1323700.0,2025-12-24 15:18,347.5,15220
ABCAPITAL,2025-12-30,340.0,9.05,657200.0,1.3,1962300.0,2025-12-24 15:18,347.5,12719
ABCAPITAL,2025-12-30,345.0,5.55,2166900.0,2.65,1472500.0,2025-12-24 15:18,347.5,11629
ABCAPITAL,2025-12-30,350.0,3.05,2352900.0,5.35,1584100.0,2025-12-24 15:18,347.5,12833
ABCAPITAL,2025-12-30,355.0,1.6,2201000.0,9.25,942400.0,2025-12-24 15:18,347.5,15062
ABCAPITAL,2025-12-30,360.0,1.0,2780700.0,13.2,558000.0,2025-12-24 15:18,347.5,18473
ABCAPITAL,2025-12-30,365.0,0.55,2170000.0,17.6,523900.0,2025-12-24 15:18,347.5,23615
ABCAPITAL,2025-12-30,370.0,0.4,2721800.0,23.3,300700.0,2025-12-24 15:18,347.5,29759
ABCAPITAL,2025-12-30,375.0,0.25,2684600.0,28.0,89900.0,2025-12-24 15:18,347.5,37626
ABCAPITAL,2025-12-30,380.0,0.2,1692600.0,33.25,102300.0,2025-12-24 15:18,347.5,47287
ABCAPITAL,2025-12-30,385.0,0.1,703700.0,0.0,0.0,2025-12-24 15:18,347.5,57723
ABCAPITAL,2025-12-30,390.0,0.15,1143900.0,32.05,58900.0,2025-12-24 15:18,347.5,68825
ABCAPITAL,2025-12-30,395.0,0.1,192200.0,0.0,0.0,2025-12-24 15:18,347.5,80350
ABCAPITAL,2025-12-30,400.0,0.1,1249300.0,43.8,9300.0,2025-12-24 15:18,347.5,92144
ADANIENT,2025-12-30,1840.0,0.0,0.0,0.25,2472.0,2025-12-24 15:18,2221.4,313337
ADANIENT,2025-12-30,1880.0,0.0,0.0,0.55,10815.0,2025-12-24 15:18,2221.4,283058
ADANIENT,2025-12-30,1900.2,335.0,8961.0,0.55,98571.0,2025-12-24 15:18,2221.4,267788
ADANIENT,2025-12-30,1920.0,0.0,0.0,1.1,8343.0,2025-12-24 15:18,2221.4,253329
ADANIENT,2025-12-30,1938.95,0.0,0.0,1.0,73542.0,2025-12-24 15:18,2221.4,239223
ADANIENT,2025-12-30,1940.0,0.0,0.0,0.7,9270.0,2025-12-24 15:18,2221.4,238442
ADANIENT,2025-12-30,1960.0,0.0,0.0,0.65,33063.0,2025-12-24 15:18,2221.4,223720
ADANIENT,2025-12-30,1977.75,0.0,0.0,0.65,63036.0,2025-12-24 15:18,2221.4,210712
ADANIENT,2025-12-30,1980.0,0.0,0.0,0.0,0.0,2025-12-24 15:18,2221.4,209074
ADANIENT,2025-12-30,2000.0,247.5,4635.0,0.85,320433.0,2025-12-24 15:18,2221.4,194545
ADANIENT,2025-12-30,2016.55,0.0,0.0,0.95,55620.0,2025-12-24 15:18,2221.4,183148
ADANIENT,2025-12-30,2020.0,0.0,0.0,1.0,44805.0,2025-12-24 15:18,2221.4,180768
ADANIENT,2025-12-30,2035.9,0.0,0.0,1.15,35844.0,2025-12-24 15:18,2221.4,169890
ADANIENT,2025-12-30,2040.0,0.0,0.0,1.2,44187.0,2025-12-24 15:18,2221.4,167096
ADANIENT,2025-12-30,2055.3,0.0,0.0,1.4,74778.0,2025-12-24 15:18,2221.4,156750
ADANIENT,2025-12-30,2060.0,0.0,0.0,1.45,39243.0,2025-12-24 15:18,2221.4,153598
ADANIENT,2025-12-30,2074.7,0.0,0.0,2.55,31827.0,2025-12-24 15:18,2221.4,143825
ADANIENT,2025-12-30,2080.0,170.0,1236.0,1.85,66126.0,2025-12-24 15:18,2221.4,140312
ADANIENT,2025-12-30,2094.1,154.95,0.0,1.95,33990.0,2025-12-24 15:18,2221.4,131091
ADANIENT,2025-12-30,2100.0,137.35,46350.0,2.4,393048.0,2025-12-24 15:18,2221.4,127243
ADANIENT,2025-12-30,2113.5,329.5,309.0,2.35,39552.0,2025-12-24 15:18,2221.4,119588
ADANIENT,2025-12-30,2120.0,110.2,618.0,3.1,263577.0,2025-12-24 15:18,2221.4,115668
ADANIENT,2025-12-30,2132.85,106.55,12051.0,3.7,200541.0,2025-12-24 15:18,2221.4,108181
ADANIENT,2025-12-30,2140.0,99.05,11124.0,4.45,80649.0,2025-12-24 15:18,2221.4,104263
ADANIENT,2025-12-30,2152.25,0.0,0.0,4.95,67671.0,2025-12-24 15:18,2221.4,97644
ADANIENT,2025-12-30,2160.0,76.4,22866.0,6.25,63036.0,2025-12-24 15:18,2221.4,93429
ADANIENT,2025-12-30,2171.65,0.0,0.0,7.65,12360.0,2025-12-24 15:18,2221.4,87378
ADANIENT,2025-12-30,2180.0,61.5,41715.0,9.25,158826.0,2025-12-24 15:18,2221.4,82944
ADANIENT,2025-12-30,2191.05,0.0,0.0,11.4,46968.0,2025-12-24 15:18,2221.4,77422
ADANIENT,2025-12-30,2200.0,43.45,380070.0,13.5,483276.0,2025-12-24 15:18,2221.4,72848
ADANIENT,2025-12-30,2210.45,0.0,0.0,16.7,77250.0,2025-12-24 15:18,2221.4,69472
ADANIENT,2025-12-30,2220.0,31.0,83430.0,21.25,181692.0,2025-12-24 15:18,2221.4,65418
ADANIENT,2025-12-30,2229.8,25.5,64272.0,25.1,159753.0,2025-12-24 15:18,2221.4,61523
ADANIENT,2025-12-30,2240.0,21.15,319815.0,31.35,317961.0,2025-12-24 15:18,2221.4,57593
ADANIENT,2025-12-30,2249.2,18.25,57783.0,0.0,0.0,2025-12-24 15:18,2221.4,54528
ADANIENT,2025-12-30,2260.0,14.35,2078334.0,44.95,389031.0,2025-12-24 15:18,2221.4,51475
ADANIENT,2025-12-30,2268.6,12.1,92082.0,0.0,0.0,2025-12-24 15:18,2221.4,52315
ADANIENT,2025-12-30,2280.0,9.65,350715.0,59.95,171804.0,2025-12-24 15:18,2221.4,52009
ADANIENT,2025-12-30,2288.0,8.4,81576.0,0.0,0.0,2025-12-24 15:18,2221.4,51444
ADANIENT,2025-12-30,2300.0,6.7,2073699.0,76.0,765702.0,2025-12-24 15:18,2221.4,51798
ADANIENT,2025-12-30,2307.35,5.75,115875.0,78.3,55002.0,2025-12-24 15:18,2221.4,49631
ADANIENT,2025-12-30,2320.0,4.6,370800.0,89.5,121437.0,2025-12-24 15:18,2221.4,53376
ADANIENT,2025-12-30,2326.75,4.05,185091.0,97.55,203940.0,2025-12-24 15:18,2221.4,54985
ADANIENT,2025-12-30,2340.0,3.3,360294.0,108.15,152337.0,2025-12-24 15:18,2221.4,58543
ADANIENT,2025-12-30,2346.15,3.1,163461.0,96.05,84666.0,2025-12-24 15:18,2221.4,59870
ADANIENT,2025-12-30,2360.0,2.5,448977.0,116.75,160680.0,2025-12-24 15:18,2221.4,65881
ADANIENT,2025-12-30,2365.55,2.25,155736.0,135.05,148320.0,2025-12-24 15:18,2221.4,67170
ADANIENT,2025-12-30,2380.0,1.95,279954.0,127.3,61182.0,2025-12-24 15:18,2221.4,73590
ADANIENT,2025-12-30,2384.95,1.8,54075.0,147.25,7725.0,2025-12-24 15:18,2221.4,75908
ADANIENT,2025-12-30,2400.0,1.7,2076480.0,172.95,380070.0,2025-12-24 15:18,2221.4,85146
ADANIENT,2025-12-30,2404.3,1.7,72306.0,176.4,41715.0,2025-12-24 15:18,2221.4,82651
ADANIENT,2025-12-30,2420.0,1.4,138741.0,147.75,21012.0,2025-12-24 15:18,2221.4,95709
ADANIENT,2025-12-30,2423.7,1.4,213210.0,187.55,228042.0,2025-12-24 15:18,2221.4,98725
ADANIENT,2025-12-30,2440.0,1.25,285516.0,206.1,42951.0,2025-12-24 15:18,2221.4,109766
ADANIENT,2025-12-30,2443.1,1.2,33063.0,0.0,0.0,2025-12-24 15:18,2221.4,111926
ADANIENT,2025-12-30,2460.0,1.05,220626.0,226.3,66126.0,2025-12-24 15:18,2221.4,128391
ADANIENT,2025-12-30,2462.5,1.0,58092.0,228.0,30282.0,2025-12-24 15:18,2221.4,129425
ADANIENT,2025-12-30,2480.0,0.9,46659.0,225.5,6180.0,2025-12-24 15:18,2221.4,146443
ADANIENT,2025-12-30,2481.9,0.85,60873.0,211.7,41715.0,2025-12-24 15:18,2221.4,148240
ADANIENT,2025-12-30,2500.0,0.85,910932.0,270.1,248127.0,2025-12-24 15:18,2221.4,165953
ADANIENT,2025-12-30,2501.25,0.75,69834.0,160.0,7107.0,2025-12-24 15:18,2221.4,160757
ADANIENT,2025-12-30,2520.0,0.7,36153.0,271.3,16068.0,2025-12-24 15:18,2221.4,182224
ADANIENT,2025-12-30,2520.65,0.7,162534.0,277.7,63654.0,2025-12-24 15:18,2221.4,182542
ADANIENT,2025-12-30,2540.0,0.65,31518.0,0.0,0.0,2025-12-24 15:18,2221.4,203591
ADANIENT,2025-12-30,2540.05,0.65,62109.0,154.3,309.0,2025-12-24 15:18,2221.4,203652
ADANIENT,2025-12-30,2559.45,0.0,0.0,321.0,1854.0,2025-12-24 15:18,2221.4,226698
ADANIENT,2025-12-30,2560.0,0.6,89301.0,153.0,309.0,2025-12-24 15:18,2221.4,227292
ADANIENT,2025-12-30,2578.85,0.0,0.0,340.0,2472.0,2025-12-24 15:18,2221.4,249858
ADANIENT,2025-12-30,2598.2,2.1,25647.0,198.5,3399.0,2025-12-24 15:18,2221.4,272942
ADANIENT,2025-12-30,2600.0,0.6,219081.0,347.3,64581.0,2025-12-24 15:18,2221.4,275041
ADANIENT,2025-12-30,2617.6,0.45,108459.0,365.0,41406.0,2025-12-24 15:18,2221.4,294434
ADANIENT,2025-12-30,2620.0,0.0,0.0,266.6,1236.0,2025-12-24 15:18,2221.4,295913
ADANIENT,2025-12-30,2640.0,0.7,35844.0,400.0,618.0,2025-12-24 15:18,2221.4,320754
ADANIENT,2025-12-30,2660.0,0.0,0.0,225.25,309.0,2025-12-24 15:18,2221.4,345679
ADANIENT,2025-12-30,2680.0,0.65,29046.0,0.0,0.0,2025-12-24 15:18,2221.4,370620
ADANIENT,2025-12-30,2700.0,0.3,125454.0,455.0,10506.0,2025-12-24 15:18,2221.4,395628
ADANIENT,2025-12-30,2714.55,0.2,102279.0,460.0,186327.0,2025-12-24 15:18,2221.4,413544
ADANIENT,2025-12-30,2720.0,0.0,0.0,283.55,2163.0,2025-12-24 15:18,2221.4,412021
ADANIENT,2025-12-30,2733.95,0.0,0.0,286.2,927.0,2025-12-24 15:18,2221.4,429996
ADANIENT,2025-12-30,2753.35,0.0,0.0,321.55,927.0,2025-12-24 15:18,2221.4,455055
ADANIENT,2025-12-30,2760.0,0.0,0.0,312.15,309.0,2025-12-24 15:18,2221.4,463625
ADANIENT,2025-12-30,2792.1,0.2,82194.0,344.45,927.0,2025-12-24 15:18,2221.4,505127
ADANIENT,2025-12-30,2800.0,0.25,43569.0,565.0,6489.0,2025-12-24 15:18,2221.4,515379
ADANIENT,2025-12-30,2840.0,0.0,0.0,517.0,140286.0,2025-12-24 15:18,2221.4,567274
ADANIGREEN,2025-12-30,840.0,0.0,0.0,0.2,143400.0,2025-12-24 15:18,1014.0,77639
ADANIGREEN,2025-12-30,880.0,139.45,5400.0,0.2,263400.0,2025-12-24 15:18,1014.0,57649
ADANIGREEN,2025-12-30,900.0,124.2,24600.0,0.35,178200.0,2025-12-24 15:18,1014.0,48263
ADANIGREEN,2025-12-30,920.0,94.85,21000.0,0.45,480600.0,2025-12-24 15:18,1014.0,39512
ADANIGREEN,2025-12-30,940.0,77.75,31800.0,0.5,524400.0,2025-12-24 15:18,1014.0,31642
ADANIGREEN,2025-12-30,960.0,59.5,70800.0,0.6,387600.0,2025-12-24 15:18,1014.0,24928
ADANIGREEN,2025-12-30,980.0,36.85,154200.0,1.2,367200.0,2025-12-24 15:18,1014.0,19308
ADANIGREEN,2025-12-30,1000.0,19.0,433200.0,3.95,789000.0,2025-12-24 15:18,1014.0,14857
ADANIGREEN,2025-12-30,1020.0,7.5,664800.0,12.4,568200.0,2025-12-24 15:18,1014.0,12838
ADANIGREEN,2025-12-30,1040.0,3.2,1535400.0,27.45,411000.0,2025-12-24 15:18,1014.0,12567
ADANIGREEN,2025-12-30,1060.0,1.7,1405800.0,45.7,205200.0,2025-12-24 15:18,1014.0,15758
ADANIGREEN,2025-12-30,1080.0,0.85,826200.0,64.95,147600.0,2025-12-24 15:18,1014.0,22109
ADANIGREEN,2025-12-30,1100.0,0.6,1700400.0,84.45,226200.0,2025-12-24 15:18,1014.0,30219
ADANIGREEN,2025-12-30,1120.0,0.4,385200.0,102.3,25800.0,2025-12-24 15:18,1014.0,41261
ADANIGREEN,2025-12-30,1140.0,0.3,275400.0,120.75,13800.0,2025-12-24 15:18,1014.0,54685
ADANIGREEN,2025-12-30,1160.0,0.35,387000.0,141.5,28800.0,2025-12-24 15:18,1014.0,68778
ADANIGREEN,2025-12-30,1180.0,0.2,99600.0,165.25,10200.0,2025-12-24 15:18,1014.0,83467
ADANIGREEN,2025-12-30,1200.0,0.15,666600.0,182.2,364200.0,2025-12-24 15:18,1014.0,98603
ADANIGREEN,2025-12-30,1220.0,0.05,158400.0,171.35,4800.0,2025-12-24 15:18,1014.0,109341
ADANIGREEN,2025-12-30,1240.0,0.1,145800.0,0.0,0.0,2025-12-24 15:18,1014.0,126950
ADANIGREEN,2025-12-30,1280.0,0.45,95400.0,267.0,600.0,2025-12-24 15:18,1014.0,162916
ADANIGREEN,2025-12-30,1320.0,0.15,128400.0,0.0,0.0,2025-12-24 15:18,1014.0,199252
ADANIENSOL,2025-12-30,840.0,152.2,675.0,0.2,43200.0,2025-12-24 15:18,996.15,20374
ADANIENSOL,2025-12-30,860.0,0.0,0.0,0.65,58725.0,2025-12-24 15:18,996.15,16234
ADANIENSOL,2025-12-30,880.0,131.05,2025.0,0.3,25650.0,2025-12-24 15:18,996.15,12197
ADANIENSOL,2025-12-30,890.0,0.0,0.0,0.6,70875.0,2025-12-24 15:18,996.15,10235
ADANIENSOL,2025-12-30,900.0,91.0,20925.0,0.45,392175.0,2025-12-24 15:18,996.15,8313
ADANIENSOL,2025-12-30,910.0,68.7,6750.0,0.4,118800.0,2025-12-24 15:18,996.15,6981
ADANIENSOL,2025-12-30,920.0,78.6,4725.0,0.65,16875.0,2025-12-24 15:18,996.15,5643
ADANIENSOL,2025-12-30,930.0,0.0,0.0,0.45,93825.0,2025-12-24 15:18,996.15,4322
ADANIENSOL,2025-12-30,940.0,56.75,34425.0,0.45,158625.0,2025-12-24 15:18,996.15,3054
ADANIENSOL,2025-12-30,950.0,47.25,18900.0,0.5,193050.0,2025-12-24 15:18,996.15,2172
ADANIENSOL,2025-12-30,960.0,38.4,134325.0,0.8,125550.0,2025-12-24 15:18,996.15,1393
ADANIENSOL,2025-12-30,970.0,29.15,45900.0,1.25,242325.0,2025-12-24 15:18,996.15,1300
ADANIENSOL,2025-12-30,980.0,19.5,61425.0,2.7,149175.0,2025-12-24 15:18,996.15,1093
ADANIENSOL,2025-12-30,990.0,12.5,105975.0,5.15,81675.0,2025-12-24 15:18,996.15,1073
ADANIENSOL,2025-12-30,1000.0,7.05,506925.0,10.0,179550.0,2025-12-24 15:18,996.15,1251
ADANIENSOL,2025-12-30,1010.0,3.9,388125.0,17.0,36450.0,2025-12-24 15:18,996.15,2203
ADANIENSOL,2025-12-30,1020.0,2.35,326700.0,25.85,34425.0,2025-12-24 15:18,996.15,3491
ADANIENSOL,2025-12-30,1030.0,1.4,212625.0,42.05,27000.0,2025-12-24 15:18,996.15,5039
ADANIENSOL,2025-12-30,1040.0,0.95,253800.0,42.65,19575.0,2025-12-24 15:18,996.15,6755
ADANIENSOL,2025-12-30,1050.0,0.7,669600.0,54.45,19575.0,2025-12-24 15:18,996.15,8768
ADANIENSOL,2025-12-30,1060.0,0.6,132300.0,60.5,11475.0,2025-12-24 15:18,996.15,11470
ADANIENSOL,2025-12-30,1070.0,0.5,118125.0,70.7,6075.0,2025-12-24 15:18,996.15,14315
ADANIENSOL,2025-12-30,1080.0,0.5,73575.0,0.0,0.0,2025-12-24 15:18,996.15,17308
ADANIENSOL,2025-12-30,1090.0,0.9,134325.0,0.0,0.0,2025-12-24 15:18,996.15,20415
ADANIENSOL,2025-12-30,1100.0,0.35,446850.0,109.1,12150.0,2025-12-24 15:18,996.15,23665
ADANIENSOL,2025-12-30,1120.0,0.45,80325.0,113.25,2025.0,2025-12-24 15:18,996.15,30942
ADANIENSOL,2025-12-30,1140.0,0.25,164700.0,0.0,0.0,2025-12-24 15:18,996.15,38482
ADANIPORTS,2025-12-30,1240.0,0.0,0.0,0.15,47025.0,2025-12-24 15:18,1494.1,74307
ADANIPORTS,2025-12-30,1280.0,0.0,0.0,0.3,50350.0,2025-12-24 15:18,1494.1,59606
ADANIPORTS,2025-12-30,1300.0,195.0,2850.0,0.15,59850.0,2025-12-24 15:18,1494.1,52355
ADANIPORTS,2025-12-30,1320.0,0.0,0.0,0.3,10925.0,2025-12-24 15:18,1494.1,45286
ADANIPORTS,2025-12-30,1340.0,160.0,1425.0,0.15,206150.0,2025-12-24 15:18,1494.1,38183
ADANIPORTS,2025-12-30,1360.0,138.95,2375.0,0.3,265525.0,2025-12-24 15:18,1494.1,31516
ADANIPORTS,2025-12-30,1380.0,126.3,13300.0,0.35,110675.0,2025-12-24 15:18,1494.1,25390
ADANIPORTS,2025-12-30,1400.0,95.0,60325.0,0.45,269800.0,2025-12-24 15:18,1494.1,19651
ADANIPORTS,2025-12-30,1420.0,77.7,31350.0,0.6,114475.0,2025-12-24 15:18,1494.1,14969
ADANIPORTS,2025-12-30,1440.0,55.8,190475.0,0.75,484500.0,2025-12-24 15:18,1494.1,10254
ADANIPORTS,2025-12-30,1460.0,36.9,44650.0,1.6,327275.0,2025-12-24 15:18,1494.1,7679
ADANIPORTS,2025-12-30,1480.0,20.3,229425.0,4.8,416100.0,2025-12-24 15:18,1494.1,4934
ADANIPORTS,2025-12-30,1500.0,8.85,1005575.0,13.4,656450.0,2025-12-24 15:18,1494.1,3633
ADANIPORTS,2025-12-30,1520.0,4.05,1899050.0,28.45,340100.0,2025-12-24 15:18,1494.1,5401
ADANIPORTS,2025-12-30,1540.0,1.95,1155200.0,45.6,149150.0,2025-12-24 15:18,1494.1,11438
ADANIPORTS,2025-12-30,1560.0,1.05,769500.0,66.2,65075.0,2025-12-24 15:18,1494.1,19828
ADANIPORTS,2025-12-30,1580.0,0.75,369075.0,86.6,23275.0,2025-12-24 15:18,1494.1,29992
ADANIPORTS,2025-12-30,1600.0,0.7,1790275.0,105.05,84550.0,2025-12-24 15:18,1494.1,41116
ADANIPORTS,2025-12-30,1620.0,0.5,190950.0,104.2,37525.0,2025-12-24 15:18,1494.1,55401
ADANIPORTS,2025-12-30,1640.0,0.35,283100.0,144.0,1425.0,2025-12-24 15:18,1494.1,70525
ADANIPORTS,2025-12-30,1660.0,0.3,233700.0,0.0,0.0,2025-12-24 15:18,1494.1,86588
ADANIPORTS,2025-12-30,1680.0,0.3,184300.0,187.55,475.0,2025-12-24 15:18,1494.1,103137
ADANIPORTS,2025-12-30,1720.0,0.3,215175.0,227.75,1425.0,2025-12-24 15:18,1494.1,136955
ALKEM,2025-12-30,4700.0,0.0,0.0,0.0,0.0,2025-12-24 15:18,5572.0,13890
ALKEM,2025-12-30,4800.0,796.95,375.0,2.9,500.0,2025-12-24 15:18,5572.0,12039
ALKEM,2025-12-30,4900.0,0.0,0.0,1.3,375.0,2025-12-24 15:18,5572.0,10226
ALKEM,2025-12-30,4950.0,0.0,0.0,0.0,0.0,2025-12-24 15:18,5572.0,9307
ALKEM,2025-12-30,5000.0,720.0,125.0,3.8,375.0,2025-12-24 15:18,5572.0,8387
ALKEM,2025-12-30,5050.0,0.0,0.0,1.45,6875.0,2025-12-24 15:18,5572.0,7479
ALKEM,2025-12-30,5100.0,0.0,0.0,2.25,13125.0,2025-12-24 15:18,5572.0,6596
ALKEM,2025-12-30,5150.0,0.0,0.0,3.9,4750.0,2025-12-24 15:18,5572.0,5776
ALKEM,2025-12-30,5200.0,0.0,0.0,2.3,7625.0,2025-12-24 15:18,5572.0,4981
ALKEM,2025-12-30,5250.0,0.0,0.0,2.85,8250.0,2025-12-24 15:18,5572.0,4224
