Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1180.0,2025-12-26 15:29,27082
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1180.0,2025-12-26 15:29,22474
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1180.0,2025-12-26 15:29,17792
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1180.0,2025-12-26 15:29,15479
360ONE,2025-12-30,1000.0,173.2,3500.0,0.35,30000.0,1180.0,2025-12-26 15:29,13185
360ONE,2025-12-30,1020.0,152.25,0.0,0.3,55000.0,1180.0,2025-12-26 15:29,10982
360ONE,2025-12-30,1040.0,129.15,4500.0,0.35,95000.0,1180.0,2025-12-26 15:29,8827
360ONE,2025-12-30,1060.0,86.5,8500.0,0.35,54000.0,1180.0,2025-12-26 15:29,6928
360ONE,2025-12-30,1080.0,97.4,13000.0,0.5,62500.0,1180.0,2025-12-26 15:29,5171
360ONE,2025-12-30,1100.0,88.5,73000.0,0.45,61500.0,1180.0,2025-12-26 15:29,3616
360ONE,2025-12-30,1120.0,76.35,58500.0,0.5,64000.0,1180.0,2025-12-26 15:29,2850
360ONE,2025-12-30,1140.0,41.0,73500.0,0.55,140500.0,1180.0,2025-12-26 15:29,2130
360ONE,2025-12-30,1160.0,21.65,88000.0,1.6,337000.0,1180.0,2025-12-26 15:29,1687
360ONE,2025-12-30,1180.0,7.2,69500.0,5.5,185500.0,1180.0,2025-12-26 15:29,1938
360ONE,2025-12-30,1200.0,2.75,172500.0,20.65,58500.0,1180.0,2025-12-26 15:29,2510
360ONE,2025-12-30,1220.0,1.0,186500.0,41.6,17500.0,1180.0,2025-12-26 15:29,3523
360ONE,2025-12-30,1240.0,0.65,341500.0,28.6,6500.0,1180.0,2025-12-26 15:29,4962
360ONE,2025-12-30,1260.0,0.55,105500.0,73.1,1500.0,1180.0,2025-12-26 15:29,7156
360ONE,2025-12-30,1280.0,0.45,102500.0,92.15,2000.0,1180.0,2025-12-26 15:29,9555
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1180.0,2025-12-26 15:29,12154
360ONE,2025-12-30,1320.0,0.3,102000.0,0.0,0.0,1180.0,2025-12-26 15:29,14767
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1180.0,2025-12-26 15:29,20404
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5195.0,2025-12-26 15:29,56461
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5195.0,2025-12-26 15:29,44726
ABB,2025-12-30,4350.0,0.0,0.0,1.0,1875.0,5195.0,2025-12-26 15:29,41793
ABB,2025-12-30,4400.0,780.0,1125.0,0.6,5750.0,5195.0,2025-12-26 15:29,38869
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5195.0,2025-12-26 15:29,36067
ABB,2025-12-30,4500.0,668.0,500.0,1.35,1500.0,5195.0,2025-12-26 15:29,33206
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5195.0,2025-12-26 15:29,30388
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5195.0,2025-12-26 15:29,27545
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10625.0,5195.0,2025-12-26 15:29,24696
ABB,2025-12-30,4700.0,481.25,125.0,1.5,51625.0,5195.0,2025-12-26 15:29,21899
ABB,2025-12-30,4750.0,431.6,0.0,1.05,14375.0,5195.0,2025-12-26 15:29,19361
ABB,2025-12-30,4800.0,390.0,500.0,1.7,24875.0,5195.0,2025-12-26 15:29,16894
ABB,2025-12-30,4850.0,320.2,125.0,0.0,0.0,5195.0,2025-12-26 15:29,14571
ABB,2025-12-30,4900.0,318.65,6250.0,2.1,31500.0,5195.0,2025-12-26 15:29,12238
ABB,2025-12-30,4950.0,261.55,2250.0,2.0,27250.0,5195.0,2025-12-26 15:29,10282
ABB,2025-12-30,5000.0,191.85,41125.0,3.95,89125.0,5195.0,2025-12-26 15:29,8334
ABB,2025-12-30,5050.0,148.7,8125.0,5.2,27750.0,5195.0,2025-12-26 15:29,7738
ABB,2025-12-30,5100.0,99.0,39750.0,10.65,64625.0,5195.0,2025-12-26 15:29,6673
ABB,2025-12-30,5150.0,57.15,12125.0,19.9,21375.0,5195.0,2025-12-26 15:29,6349
ABB,2025-12-30,5200.0,25.5,62500.0,37.05,62750.0,5195.0,2025-12-26 15:29,5895
ABB,2025-12-30,5250.0,11.0,93125.0,78.0,16125.0,5195.0,2025-12-26 15:29,5967
ABB,2025-12-30,5300.0,5.0,99250.0,119.7,51250.0,5195.0,2025-12-26 15:29,6635
ABB,2025-12-30,5350.0,2.45,38500.0,169.55,5000.0,5195.0,2025-12-26 15:29,7514
ABB,2025-12-30,5400.0,1.95,72750.0,221.0,8375.0,5195.0,2025-12-26 15:29,9100
ABB,2025-12-30,5450.0,3.45,30625.0,0.0,0.0,5195.0,2025-12-26 15:29,10996
ABB,2025-12-30,5500.0,1.4,93875.0,317.75,19875.0,5195.0,2025-12-26 15:29,13227
ABB,2025-12-30,5550.0,1.3,21125.0,0.0,0.0,5195.0,2025-12-26 15:29,15397
ABB,2025-12-30,5600.0,1.2,22000.0,406.0,8750.0,5195.0,2025-12-26 15:29,18294
ABB,2025-12-30,5650.0,1.35,37125.0,0.0,0.0,5195.0,2025-12-26 15:29,20990
ABB,2025-12-30,5700.0,0.5,500.0,520.0,4125.0,5195.0,2025-12-26 15:29,24229
ABB,2025-12-30,5750.0,0.4,11125.0,455.0,1875.0,5195.0,2025-12-26 15:29,27271
ABB,2025-12-30,5800.0,1.1,2625.0,555.0,2375.0,5195.0,2025-12-26 15:29,30508
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,5195.0,2025-12-26 15:29,33723
ABB,2025-12-30,5900.0,0.05,15375.0,650.85,500.0,5195.0,2025-12-26 15:29,37075
ABB,2025-12-30,6000.0,0.05,36125.0,817.35,8750.0,5195.0,2025-12-26 15:29,43904
ABB,2025-12-30,6100.0,0.05,15125.0,857.5,18625.0,5195.0,2025-12-26 15:29,50499
ABCAPITAL,2025-12-30,260.0,89.6,282100.0,0.05,182900.0,347.65,2025-12-26 15:29,90399
ABCAPITAL,2025-12-30,270.0,79.0,24800.0,0.0,0.0,347.65,2025-12-26 15:29,79440
ABCAPITAL,2025-12-30,280.0,85.5,27900.0,0.05,124000.0,347.65,2025-12-26 15:29,66176
ABCAPITAL,2025-12-30,285.0,56.9,15500.0,0.1,86800.0,347.65,2025-12-26 15:29,59760
ABCAPITAL,2025-12-30,290.0,61.0,554900.0,0.05,471200.0,347.65,2025-12-26 15:29,53244
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,347.65,2025-12-26 15:29,50537
ABCAPITAL,2025-12-30,300.0,47.3,189100.0,0.1,517700.0,347.65,2025-12-26 15:29,45167
