Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.0,5000.0,6500.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,14349
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,10852
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,3.8,39000.0,63000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,9111
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.4,11000.0,24000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,7434
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.05,1500.0,3500.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,5787
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,11.7,57500.0,135000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,4194
360ONE,2026-01-27,1100.0,65.2,76000.0,4500.0,16.75,163500.0,421500.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,2640
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,23.95,48000.0,121500.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,1829
360ONE,2026-01-27,1140.0,41.2,25000.0,33000.0,31.9,57000.0,297000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,777
360ONE,2026-01-27,1160.0,32.2,45000.0,83500.0,42.2,103000.0,222000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,-74
360ONE,2026-01-27,1180.0,24.65,116000.0,148000.0,54.35,125500.0,74000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,-841
360ONE,2026-01-27,1200.0,18.5,266500.0,273500.0,68.65,183500.0,28500.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,-1231
360ONE,2026-01-27,1220.0,12.95,200500.0,334000.0,88.65,29000.0,9000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,-1091
360ONE,2026-01-27,1240.0,9.65,186500.0,139500.0,98.9,42000.0,7000.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,275
360ONE,2026-01-27,1260.0,6.7,115000.0,61500.0,76.0,5000.0,0.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,1862
360ONE,2026-01-27,1280.0,5.25,129500.0,122000.0,128.0,1000.0,500.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,3963
360ONE,2026-01-27,1300.0,4.15,113000.0,86000.0,126.0,500.0,0.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,6341
360ONE,2026-01-27,1320.0,3.2,69500.0,20500.0,0.0,0.0,0.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,8932
360ONE,2026-01-27,1360.0,1.95,47000.0,33000.0,168.3,3000.0,0.0,1144.1,1184.4,1135.8,-3.28,2026-01-09 13:50:17,14332
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,66667
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,62492
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.8,23625.0,31500.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,58317
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,54271
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,50216
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,46212
ABB,2026-01-27,4500.0,556.25,375.0,0.0,11.0,28375.0,85625.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,42160
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,38241
ABB,2026-01-27,4600.0,0.0,0.0,0.0,14.75,16875.0,14125.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,34368
ABB,2026-01-27,4650.0,0.0,0.0,0.0,17.2,4250.0,4000.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,30521
ABB,2026-01-27,4700.0,0.0,0.0,0.0,23.65,43375.0,112375.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,26713
ABB,2026-01-27,4750.0,0.0,0.0,0.0,29.25,625.0,2125.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,23027
ABB,2026-01-27,4800.0,0.0,0.0,0.0,36.75,117875.0,617875.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,19444
ABB,2026-01-27,4850.0,0.0,0.0,0.0,44.95,500.0,1125.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,16020
ABB,2026-01-27,4900.0,267.2,6875.0,4625.0,50.0,46875.0,139500.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,13029
ABB,2026-01-27,4950.0,219.7,2750.0,3625.0,62.8,15750.0,50500.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,10258
ABB,2026-01-27,5000.0,182.55,22750.0,105500.0,85.5,116250.0,258875.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,7592
ABB,2026-01-27,5050.0,159.9,13500.0,71875.0,103.65,18375.0,73375.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,5081
ABB,2026-01-27,5100.0,124.15,61125.0,575000.0,124.15,78375.0,168000.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,3333
ABB,2026-01-27,5150.0,99.0,24875.0,87500.0,144.1,32125.0,31375.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,2043
ABB,2026-01-27,5200.0,81.4,151625.0,335500.0,173.35,112875.0,32125.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,1036
ABB,2026-01-27,5250.0,67.3,59375.0,93625.0,226.3,21375.0,2000.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,846
ABB,2026-01-27,5300.0,48.8,177250.0,355375.0,234.35,44500.0,8500.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,1697
ABB,2026-01-27,5350.0,39.15,69125.0,102250.0,277.25,9875.0,14125.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,3564
ABB,2026-01-27,5400.0,30.1,145375.0,296000.0,317.0,11250.0,2375.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,6000
ABB,2026-01-27,5450.0,24.3,28125.0,43750.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,9303
ABB,2026-01-27,5500.0,18.4,132125.0,268625.0,425.0,16625.0,750.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,12735
ABB,2026-01-27,5550.0,16.15,18250.0,5875.0,506.4,375.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,16378
ABB,2026-01-27,5600.0,12.05,66625.0,65000.0,304.9,17250.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,20589
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,24762
ABB,2026-01-27,5700.0,8.7,90875.0,60250.0,521.85,6875.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,29382
ABB,2026-01-27,5750.0,7.7,9875.0,6625.0,412.0,1375.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,34210
ABB,2026-01-27,5800.0,6.75,103500.0,140625.0,586.4,2750.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,39325
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,44930
ABB,2026-01-27,5900.0,5.95,3125.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,50627
ABB,2026-01-27,6000.0,3.95,77625.0,25875.0,751.4,28000.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,62055
ABB,2026-01-27,6100.0,2.8,7750.0,2000.0,855.0,18625.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:50:17,72465
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.05,21700.0,9300.0,357.25,363.3,355.5,-0.363,2026-01-09 13:50:17,54411
ABCAPITAL,2026-01-27,300.0,59.8,843200.0,3100.0,0.3,179800.0,12400.0,357.25,363.3,355.5,-0.363,2026-01-09 13:50:17,33262
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.0,0.3,331700.0,96100.0,357.25,363.3,355.5,-0.363,2026-01-09 13:50:17,28748
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.0,0.45,182900.0,34100.0,357.25,363.3,355.5,-0.363,2026-01-09 13:50:17,24721
ABCAPITAL,2026-01-27,320.0,38.0,89900.0,3100.0,0.65,635500.0,195300.0,357.25,363.3,355.5,-0.363,2026-01-09 13:50:17,20264
ABCAPITAL,2026-01-27,325.0,27.25,24800.0,0.0,0.75,384400.0,99200.0,357.25,363.3,355.5,-0.363,2026-01-09 13:50:17,16468
