Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1180.8,0.093,2026-01-02 10:03,2478
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1180.8,0.093,2026-01-02 10:03,1748
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1180.8,0.093,2026-01-02 10:03,1387
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1180.8,0.093,2026-01-02 10:03,1029
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1180.8,0.093,2026-01-02 10:03,674
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1180.8,0.093,2026-01-02 10:03,366
360ONE,2026-01-27,1100.0,0.0,0.0,9.5,22000.0,1180.8,0.093,2026-01-02 10:03,71
360ONE,2026-01-27,1120.0,0.0,0.0,14.0,1000.0,1180.8,0.093,2026-01-02 10:03,-219
360ONE,2026-01-27,1140.0,65.7,1500.0,19.55,13000.0,1180.8,0.093,2026-01-02 10:03,-489
360ONE,2026-01-27,1160.0,50.0,15500.0,25.55,21000.0,1180.8,0.093,2026-01-02 10:03,-743
360ONE,2026-01-27,1180.0,38.8,44500.0,34.7,42000.0,1180.8,0.093,2026-01-02 10:03,-885
360ONE,2026-01-27,1200.0,29.35,198000.0,46.1,61000.0,1180.8,0.093,2026-01-02 10:03,-851
360ONE,2026-01-27,1220.0,22.0,50500.0,0.0,0.0,1180.8,0.093,2026-01-02 10:03,-27
360ONE,2026-01-27,1240.0,17.25,15500.0,72.05,1000.0,1180.8,0.093,2026-01-02 10:03,710
360ONE,2026-01-27,1260.0,11.15,38000.0,0.0,0.0,1180.8,0.093,2026-01-02 10:03,1388
360ONE,2026-01-27,1280.0,9.2,53500.0,113.9,1000.0,1180.8,0.093,2026-01-02 10:03,2165
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1180.8,0.093,2026-01-02 10:03,3047
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1180.8,0.093,2026-01-02 10:03,3950
360ONE,2026-01-27,1360.0,3.05,33000.0,0.0,0.0,1180.8,0.093,2026-01-02 10:03,5735
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5177.0,0.01,2026-01-02 10:03,36019
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5177.0,0.01,2026-01-02 10:03,31856
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5177.0,0.01,2026-01-02 10:03,27726
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5177.0,0.01,2026-01-02 10:03,25650
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5177.0,0.01,2026-01-02 10:03,23612
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5177.0,0.01,2026-01-02 10:03,21541
ABB,2026-01-27,4700.0,0.0,0.0,7.1,15250.0,5177.0,0.01,2026-01-02 10:03,19482
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5177.0,0.01,2026-01-02 10:03,17490
ABB,2026-01-27,4800.0,0.0,0.0,11.5,26250.0,5177.0,0.01,2026-01-02 10:03,15509
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5177.0,0.01,2026-01-02 10:03,13629
ABB,2026-01-27,4900.0,0.0,0.0,19.8,12250.0,5177.0,0.01,2026-01-02 10:03,11779
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5177.0,0.01,2026-01-02 10:03,9966
ABB,2026-01-27,5000.0,239.2,10750.0,35.05,79000.0,5177.0,0.01,2026-01-02 10:03,8177
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5177.0,0.01,2026-01-02 10:03,6817
ABB,2026-01-27,5100.0,168.85,22625.0,59.45,33625.0,5177.0,0.01,2026-01-02 10:03,5477
ABB,2026-01-27,5150.0,134.1,16125.0,77.85,22125.0,5177.0,0.01,2026-01-02 10:03,4601
ABB,2026-01-27,5200.0,106.65,112500.0,99.95,99625.0,5177.0,0.01,2026-01-02 10:03,3777
ABB,2026-01-27,5250.0,83.85,23125.0,126.15,8750.0,5177.0,0.01,2026-01-02 10:03,4174
ABB,2026-01-27,5300.0,64.3,60875.0,158.55,21125.0,5177.0,0.01,2026-01-02 10:03,4610
