Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.8,0.959,2026-01-22 09:58:13,31989
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.15,25000.0,1500.0,1105.8,0.959,2026-01-22 09:58:13,24653
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.8,0.959,2026-01-22 09:58:13,21073
360ONE,2026-01-27,1000.0,105.95,25500.0,1500.0,0.2,48500.0,39000.0,1105.8,0.959,2026-01-22 09:58:13,17458
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.2,47000.0,4000.0,1105.8,0.959,2026-01-22 09:58:13,14261
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1105.8,0.959,2026-01-22 09:58:13,10887
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.75,616500.0,88000.0,1105.8,0.959,2026-01-22 09:58:13,7597
360ONE,2026-01-27,1080.0,30.55,4000.0,4500.0,3.15,291500.0,52500.0,1105.8,0.959,2026-01-22 09:58:13,5541
360ONE,2026-01-27,1100.0,15.6,109500.0,49000.0,9.65,194500.0,61500.0,1105.8,0.959,2026-01-22 09:58:13,4003
360ONE,2026-01-27,1120.0,8.15,219000.0,173000.0,20.9,74000.0,6000.0,1105.8,0.959,2026-01-22 09:58:13,3137
360ONE,2026-01-27,1140.0,3.7,408500.0,163000.0,44.2,109000.0,0.0,1105.8,0.959,2026-01-22 09:58:13,2896
360ONE,2026-01-27,1160.0,2.05,234500.0,176500.0,53.6,55500.0,3000.0,1105.8,0.959,2026-01-22 09:58:13,3337
360ONE,2026-01-27,1180.0,1.35,257000.0,74000.0,74.0,121000.0,500.0,1105.8,0.959,2026-01-22 09:58:13,4438
360ONE,2026-01-27,1200.0,1.0,519500.0,98000.0,94.15,74000.0,1000.0,1105.8,0.959,2026-01-22 09:58:13,5685
360ONE,2026-01-27,1220.0,0.8,537500.0,247000.0,112.85,30500.0,0.0,1105.8,0.959,2026-01-22 09:58:13,8334
360ONE,2026-01-27,1240.0,0.6,316500.0,34000.0,141.1,70000.0,0.0,1105.8,0.959,2026-01-22 09:58:13,12463
360ONE,2026-01-27,1260.0,0.55,220000.0,22500.0,121.1,23500.0,0.0,1105.8,0.959,2026-01-22 09:58:13,16697
360ONE,2026-01-27,1280.0,0.5,193000.0,22500.0,81.0,1000.0,0.0,1105.8,0.959,2026-01-22 09:58:13,22114
360ONE,2026-01-27,1300.0,0.45,213500.0,11000.0,120.0,6000.0,0.0,1105.8,0.959,2026-01-22 09:58:13,28194
360ONE,2026-01-27,1320.0,0.35,68500.0,500.0,0.0,0.0,0.0,1105.8,0.959,2026-01-22 09:58:13,34649
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,143.6,0.0,0.0,1105.8,0.959,2026-01-22 09:58:13,41305
360ONE,2026-01-27,1360.0,0.35,149000.0,0.0,152.1,4000.0,0.0,1105.8,0.959,2026-01-22 09:58:13,48005
360ONE,2026-01-27,1380.0,0.35,62500.0,0.0,0.0,0.0,0.0,1105.8,0.959,2026-01-22 09:58:13,54955
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.0,1.859,2026-01-22 09:58:13,75169
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.0,1.859,2026-01-22 09:58:13,67942
ABB,2026-01-27,4100.0,0.0,0.0,0.0,1.45,875.0,0.0,4795.0,1.859,2026-01-22 09:58:13,60716
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.0,1.859,2026-01-22 09:58:13,57107
ABB,2026-01-27,4200.0,615.0,0.0,0.0,0.0,0.0,0.0,4795.0,1.859,2026-01-22 09:58:13,53498
ABB,2026-01-27,4250.0,0.0,0.0,0.0,3.25,2750.0,0.0,4795.0,1.859,2026-01-22 09:58:13,49890
ABB,2026-01-27,4300.0,725.0,125.0,0.0,3.05,30000.0,9125.0,4795.0,1.859,2026-01-22 09:58:13,46294
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,4795.0,1.859,2026-01-22 09:58:13,42849
ABB,2026-01-27,4400.0,786.0,625.0,0.0,2.9,13000.0,3875.0,4795.0,1.859,2026-01-22 09:58:13,39417
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.65,17875.0,0.0,4795.0,1.859,2026-01-22 09:58:13,36098
ABB,2026-01-27,4500.0,232.8,625.0,0.0,5.25,43750.0,10500.0,4795.0,1.859,2026-01-22 09:58:13,32810
ABB,2026-01-27,4550.0,180.85,1000.0,0.0,6.15,16750.0,5750.0,4795.0,1.859,2026-01-22 09:58:13,29749
ABB,2026-01-27,4600.0,179.0,1500.0,875.0,8.7,62875.0,30125.0,4795.0,1.859,2026-01-22 09:58:13,26793
ABB,2026-01-27,4650.0,0.0,0.0,0.0,12.35,25375.0,12375.0,4795.0,1.859,2026-01-22 09:58:13,24124
ABB,2026-01-27,4700.0,122.65,26125.0,21000.0,18.35,38000.0,16875.0,4795.0,1.859,2026-01-22 09:58:13,21577
ABB,2026-01-27,4750.0,84.15,30000.0,24250.0,28.1,25500.0,9500.0,4795.0,1.859,2026-01-22 09:58:13,19634
ABB,2026-01-27,4800.0,54.15,56500.0,68375.0,45.7,37375.0,16750.0,4795.0,1.859,2026-01-22 09:58:13,17897
ABB,2026-01-27,4850.0,28.9,29875.0,21875.0,75.0,5125.0,4000.0,4795.0,1.859,2026-01-22 09:58:13,16585
ABB,2026-01-27,4900.0,16.35,49875.0,48500.0,109.95,26250.0,6375.0,4795.0,1.859,2026-01-22 09:58:13,15361
ABB,2026-01-27,4950.0,9.3,18875.0,15875.0,159.25,9375.0,2125.0,4795.0,1.859,2026-01-22 09:58:13,14262
ABB,2026-01-27,5000.0,6.25,122500.0,62125.0,199.95,57625.0,15000.0,4795.0,1.859,2026-01-22 09:58:13,13379
ABB,2026-01-27,5050.0,4.4,49125.0,5875.0,254.4,8625.0,1125.0,4795.0,1.859,2026-01-22 09:58:13,12454
ABB,2026-01-27,5100.0,2.5,66125.0,84875.0,295.0,41250.0,125.0,4795.0,1.859,2026-01-22 09:58:13,12694
ABB,2026-01-27,5150.0,2.0,29875.0,9125.0,359.3,25875.0,125.0,4795.0,1.859,2026-01-22 09:58:13,12470
ABB,2026-01-27,5200.0,1.7,119000.0,16375.0,389.75,91625.0,2500.0,4795.0,1.859,2026-01-22 09:58:13,12800
ABB,2026-01-27,5250.0,1.6,44750.0,4625.0,450.0,18250.0,250.0,4795.0,1.859,2026-01-22 09:58:13,11557
ABB,2026-01-27,5300.0,1.7,160375.0,12250.0,598.9,34500.0,0.0,4795.0,1.859,2026-01-22 09:58:13,13365
ABB,2026-01-27,5350.0,1.3,44625.0,2750.0,617.45,5000.0,0.0,4795.0,1.859,2026-01-22 09:58:13,14923
ABB,2026-01-27,5400.0,1.5,135250.0,9875.0,675.5,7625.0,0.0,4795.0,1.859,2026-01-22 09:58:13,18465
ABB,2026-01-27,5450.0,1.0,21250.0,0.0,0.0,0.0,0.0,4795.0,1.859,2026-01-22 09:58:13,22530
ABB,2026-01-27,5500.0,1.0,82875.0,4625.0,776.35,13250.0,0.0,4795.0,1.859,2026-01-22 09:58:13,27198
