Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1190.0,0.873,2026-01-02 11:15,2391
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1190.0,0.873,2026-01-02 11:15,1663
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1190.0,0.873,2026-01-02 11:15,1303
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1190.0,0.873,2026-01-02 11:15,946
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1190.0,0.873,2026-01-02 11:15,592
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1190.0,0.873,2026-01-02 11:15,285
360ONE,2026-01-27,1100.0,0.0,0.0,7.2,22500.0,1190.0,0.873,2026-01-02 11:15,-8
360ONE,2026-01-27,1120.0,0.0,0.0,12.0,1000.0,1190.0,0.873,2026-01-02 11:15,-293
360ONE,2026-01-27,1140.0,65.7,1500.0,19.55,13000.0,1190.0,0.873,2026-01-02 11:15,-560
360ONE,2026-01-27,1160.0,54.5,15500.0,21.9,20000.0,1190.0,0.873,2026-01-02 11:15,-812
360ONE,2026-01-27,1180.0,42.9,44500.0,34.7,42000.0,1190.0,0.873,2026-01-02 11:15,-938
360ONE,2026-01-27,1200.0,32.55,193000.0,43.0,61000.0,1190.0,0.873,2026-01-02 11:15,-886
360ONE,2026-01-27,1220.0,24.8,47500.0,0.0,0.0,1190.0,0.873,2026-01-02 11:15,-5
360ONE,2026-01-27,1240.0,18.0,15500.0,64.9,1000.0,1190.0,0.873,2026-01-02 11:15,722
360ONE,2026-01-27,1260.0,11.15,38000.0,0.0,0.0,1190.0,0.873,2026-01-02 11:15,1387
360ONE,2026-01-27,1280.0,9.0,52000.0,113.9,1000.0,1190.0,0.873,2026-01-02 11:15,2148
360ONE,2026-01-27,1300.0,6.85,23000.0,126.0,500.0,1190.0,0.873,2026-01-02 11:15,3008
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1190.0,0.873,2026-01-02 11:15,3890
360ONE,2026-01-27,1360.0,3.05,33000.0,0.0,0.0,1190.0,0.873,2026-01-02 11:15,5639
