Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,1.8,5500.0,7000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,14276
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,3.35,4000.0,1500.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,10839
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,5.05,40500.0,72000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,9128
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.45,10500.0,33000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,7479
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.0,4000.0,8500.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,5864
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,13.7,56000.0,163000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,4305
360ONE,2026-01-27,1100.0,57.0,76000.0,7000.0,18.95,158000.0,453500.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,2776
360ONE,2026-01-27,1120.0,49.0,0.0,500.0,27.0,46000.0,149000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,1900
360ONE,2026-01-27,1140.0,38.5,29000.0,46000.0,36.8,56000.0,381500.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,858
360ONE,2026-01-27,1160.0,28.7,55500.0,109500.0,47.75,103000.0,264000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,15
360ONE,2026-01-27,1180.0,21.25,113000.0,174500.0,58.2,122500.0,80000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,-747
360ONE,2026-01-27,1200.0,16.0,270500.0,305000.0,73.1,179000.0,38500.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,-1180
360ONE,2026-01-27,1220.0,11.7,191500.0,433500.0,89.6,28000.0,11000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,-1117
360ONE,2026-01-27,1240.0,8.2,186000.0,161000.0,98.9,42000.0,7000.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,233
360ONE,2026-01-27,1260.0,6.15,100000.0,93500.0,76.0,5000.0,0.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,1804
360ONE,2026-01-27,1280.0,4.75,131500.0,131500.0,128.0,1000.0,500.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,3872
360ONE,2026-01-27,1300.0,3.4,112000.0,94500.0,126.0,500.0,0.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,6231
360ONE,2026-01-27,1320.0,2.75,68500.0,37500.0,0.0,0.0,0.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,8796
360ONE,2026-01-27,1360.0,1.7,51500.0,55500.0,168.3,3000.0,0.0,1138.3,1184.4,1130.0,-3.77,2026-01-09 15:01:37,14157
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,65881
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,61723
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.75,23500.0,31875.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,57566
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,53537
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,49498
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,45512
ABB,2026-01-27,4500.0,556.25,375.0,0.0,10.0,30125.0,98625.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,41476
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,37584
ABB,2026-01-27,4600.0,0.0,0.0,0.0,14.35,16750.0,16500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,33736
ABB,2026-01-27,4650.0,0.0,0.0,0.0,18.9,18625.0,20625.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,29915
ABB,2026-01-27,4700.0,0.0,0.0,0.0,22.7,41750.0,122250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,26176
ABB,2026-01-27,4750.0,0.0,0.0,0.0,27.5,875.0,2500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,22587
ABB,2026-01-27,4800.0,0.0,0.0,0.0,34.4,114000.0,657125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,19094
ABB,2026-01-27,4850.0,0.0,0.0,0.0,53.45,500.0,1250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,15781
ABB,2026-01-27,4900.0,267.2,6875.0,4625.0,52.5,45375.0,148250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,12860
ABB,2026-01-27,4950.0,199.6,2875.0,3750.0,66.5,15625.0,53125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,10149
ABB,2026-01-27,5000.0,186.15,21500.0,109625.0,85.3,105625.0,294250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,7538
ABB,2026-01-27,5050.0,152.1,14250.0,76500.0,100.0,17375.0,80125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,5108
ABB,2026-01-27,5100.0,129.45,56750.0,606125.0,123.3,77750.0,184625.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,3380
ABB,2026-01-27,5150.0,100.9,25125.0,94875.0,153.8,32125.0,32000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,2058
ABB,2026-01-27,5200.0,83.0,150250.0,364875.0,208.25,113000.0,33000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,1006
ABB,2026-01-27,5250.0,66.25,60375.0,102000.0,234.1,21250.0,2250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,404
ABB,2026-01-27,5300.0,52.0,171000.0,386625.0,245.0,44375.0,9375.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,1219
ABB,2026-01-27,5350.0,40.9,67875.0,110500.0,277.25,9875.0,14125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,3011
ABB,2026-01-27,5400.0,32.1,144500.0,313000.0,327.1,11250.0,2500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,5392
ABB,2026-01-27,5450.0,25.3,29250.0,47750.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,8645
ABB,2026-01-27,5500.0,19.5,128500.0,283125.0,419.0,16500.0,875.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,12022
ABB,2026-01-27,5550.0,13.8,16750.0,8500.0,506.4,375.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,15610
ABB,2026-01-27,5600.0,12.8,66000.0,74250.0,304.9,17250.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,19728
ABB,2026-01-27,5650.0,8.5,0.0,500.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,23816
ABB,2026-01-27,5700.0,8.6,90250.0,65875.0,521.85,6875.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,28346
ABB,2026-01-27,5750.0,7.7,9875.0,6625.0,412.0,1375.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,33081
ABB,2026-01-27,5800.0,6.8,102125.0,145875.0,586.4,2750.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,38103
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,43608
ABB,2026-01-27,5900.0,5.8,3125.0,125.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,49206
ABB,2026-01-27,6000.0,3.65,78250.0,28500.0,751.4,28000.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,60435
ABB,2026-01-27,6100.0,2.8,7750.0,2000.0,855.0,18625.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 15:01:37,70650
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.15,21700.0,18600.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,61344
ABCAPITAL,2026-01-27,300.0,59.8,843200.0,3100.0,0.3,210800.0,83700.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,38298
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.0,0.45,344100.0,164300.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,32865
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.0,0.6,170500.0,102300.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,28380
ABCAPITAL,2026-01-27,320.0,33.95,86800.0,21700.0,0.9,672700.0,325500.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,23463
ABCAPITAL,2026-01-27,325.0,27.25,24800.0,0.0,1.4,378200.0,161200.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,19158
ABCAPITAL,2026-01-27,330.0,33.55,142600.0,0.0,1.8,818400.0,700600.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,14836
ABCAPITAL,2026-01-27,335.0,25.1,34100.0,0.0,2.55,455700.0,440200.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,11311
ABCAPITAL,2026-01-27,340.0,19.45,248000.0,86800.0,3.6,1013700.0,1081900.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,7669
ABCAPITAL,2026-01-27,345.0,15.1,161200.0,58900.0,5.05,1063300.0,1590300.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,4806
ABCAPITAL,2026-01-27,350.0,11.8,1075700.0,1137700.0,6.75,3028700.0,5710200.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,2144
ABCAPITAL,2026-01-27,355.0,9.0,520800.0,1178000.0,9.05,616900.0,1850700.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,1052
ABCAPITAL,2026-01-27,360.0,6.8,2036700.0,4677900.0,11.75,951700.0,2073900.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,1215
ABCAPITAL,2026-01-27,365.0,5.1,1717400.0,3202300.0,15.2,933100.0,409200.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,3229
ABCAPITAL,2026-01-27,370.0,3.8,2507900.0,3971100.0,17.35,403000.0,71300.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,5759
ABCAPITAL,2026-01-27,375.0,2.85,1336100.0,2157600.0,22.45,170500.0,83700.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,10540
ABCAPITAL,2026-01-27,380.0,2.1,1667800.0,2049100.0,22.1,43400.0,0.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,15819
ABCAPITAL,2026-01-27,385.0,1.65,6541000.0,2393200.0,30.1,58900.0,0.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,22210
ABCAPITAL,2026-01-27,390.0,1.2,1999500.0,632400.0,27.4,120900.0,0.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,32548
ABCAPITAL,2026-01-27,395.0,0.9,548700.0,213900.0,34.0,6200.0,0.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,42953
ABCAPITAL,2026-01-27,400.0,0.75,2573000.0,1032300.0,37.25,62000.0,0.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,53756
ABCAPITAL,2026-01-27,410.0,0.5,461900.0,139500.0,0.0,0.0,0.0,354.55,363.3,351.45,-1.116,2026-01-09 15:01:37,77901
ADANIENSOL,2026-01-27,840.0,160.55,2025.0,0.0,0.0,0.0,0.0,967.5,999.1,956.0,-2.695,2026-01-09 15:01:37,31537
ADANIENSOL,2026-01-27,860.0,165.5,4050.0,0.0,3.45,49275.0,40500.0,967.5,999.1,956.0,-2.695,2026-01-09 15:01:37,26757
ADANIENSOL,2026-01-27,880.0,0.0,0.0,0.0,5.4,49950.0,56700.0,967.5,999.1,956.0,-2.695,2026-01-09 15:01:37,22101
ADANIENSOL,2026-01-27,890.0,0.0,0.0,0.0,6.75,3375.0,2025.0,967.5,999.1,956.0,-2.695,2026-01-09 15:01:37,19771
