Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.0,5000.0,6500.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,14377
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,10878
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,3.85,39000.0,63500.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,9135
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.4,11000.0,24000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,7457
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.05,1500.0,3500.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,5809
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,11.7,57500.0,135000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,4215
360ONE,2026-01-27,1100.0,65.2,76000.0,4500.0,16.75,163500.0,421500.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,2660
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,23.85,48500.0,122000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,1848
360ONE,2026-01-27,1140.0,41.2,25000.0,33000.0,32.2,56500.0,298000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,795
360ONE,2026-01-27,1160.0,32.2,45000.0,83500.0,41.7,103500.0,223000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,-56
360ONE,2026-01-27,1180.0,23.9,117000.0,149000.0,54.35,125500.0,74000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,-820
360ONE,2026-01-27,1200.0,18.05,266500.0,274000.0,68.65,183500.0,28500.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,-1215
360ONE,2026-01-27,1220.0,12.95,200500.0,334000.0,88.65,29000.0,9000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,-1085
360ONE,2026-01-27,1240.0,9.65,186500.0,139500.0,98.9,42000.0,7000.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,283
360ONE,2026-01-27,1260.0,6.7,115000.0,61500.0,76.0,5000.0,0.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,1872
360ONE,2026-01-27,1280.0,5.25,129500.0,122000.0,128.0,1000.0,500.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,3975
360ONE,2026-01-27,1300.0,4.15,113000.0,86000.0,126.0,500.0,0.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,6355
360ONE,2026-01-27,1320.0,3.2,69500.0,20500.0,0.0,0.0,0.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,8948
360ONE,2026-01-27,1360.0,1.95,47000.0,33000.0,168.3,3000.0,0.0,1142.7,1184.4,1135.8,-3.398,2026-01-09 13:51:41,14352
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:51:41,66679
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:51:41,62500
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.8,23625.0,31500.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:51:41,58321
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.5,5138.0,4983.5,1.404,2026-01-09 13:51:41,54272
