Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1181.3,0.161,2025-12-29 09:26,27168
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1181.3,0.161,2025-12-29 09:26,22539
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1181.3,0.161,2025-12-29 09:26,17837
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1181.3,0.161,2025-12-29 09:26,15515
360ONE,2025-12-30,1000.0,173.2,3500.0,0.35,29500.0,1181.3,0.161,2025-12-29 09:26,13211
360ONE,2025-12-30,1020.0,152.25,0.0,1.2,57000.0,1181.3,0.161,2025-12-29 09:26,10997
360ONE,2025-12-30,1040.0,129.15,4500.0,0.35,94500.0,1181.3,0.161,2025-12-29 09:26,8830
360ONE,2025-12-30,1060.0,86.5,8500.0,1.0,55000.0,1181.3,0.161,2025-12-29 09:26,6923
360ONE,2025-12-30,1080.0,97.4,13500.0,0.5,62500.0,1181.3,0.161,2025-12-29 09:26,5156
360ONE,2025-12-30,1100.0,88.5,73000.0,0.5,61000.0,1181.3,0.161,2025-12-29 09:26,3601
360ONE,2025-12-30,1120.0,76.35,58500.0,0.5,64000.0,1181.3,0.161,2025-12-29 09:26,2829
360ONE,2025-12-30,1140.0,36.9,73500.0,0.25,142000.0,1181.3,0.161,2025-12-29 09:26,2102
360ONE,2025-12-30,1160.0,21.65,87500.0,1.0,339000.0,1181.3,0.161,2025-12-29 09:26,1631
360ONE,2025-12-30,1180.0,9.4,67500.0,6.95,187500.0,1181.3,0.161,2025-12-29 09:26,1901
360ONE,2025-12-30,1200.0,3.45,184500.0,20.95,57500.0,1181.3,0.161,2025-12-29 09:26,2458
360ONE,2025-12-30,1220.0,1.3,182500.0,39.75,17000.0,1181.3,0.161,2025-12-29 09:26,3509
360ONE,2025-12-30,1240.0,1.0,340500.0,28.6,6500.0,1181.3,0.161,2025-12-29 09:26,4972
360ONE,2025-12-30,1260.0,0.65,105500.0,73.1,1000.0,1181.3,0.161,2025-12-29 09:26,7189
360ONE,2025-12-30,1280.0,0.5,102500.0,92.15,2000.0,1181.3,0.161,2025-12-29 09:26,9602
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1181.3,0.161,2025-12-29 09:26,12212
360ONE,2025-12-30,1320.0,0.35,99500.0,0.0,0.0,1181.3,0.161,2025-12-29 09:26,14835
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1181.3,0.161,2025-12-29 09:26,20482
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5194.5,0.222,2025-12-29 09:26,51217
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5194.5,0.222,2025-12-29 09:26,40537
ABB,2025-12-30,4350.0,0.0,0.0,1.0,1875.0,5194.5,0.222,2025-12-29 09:26,37867
ABB,2025-12-30,4400.0,780.0,1125.0,0.6,5750.0,5194.5,0.222,2025-12-29 09:26,35207
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5194.5,0.222,2025-12-29 09:26,32669
