Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,0.85,90500.0,52000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,30309
360ONE,2026-01-27,1000.0,157.0,25500.0,0.0,1.15,77000.0,80000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,22422
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,1.1,43500.0,104000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,19078
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,1.55,46000.0,28000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,15425
360ONE,2026-01-27,1060.0,97.25,3000.0,0.0,1.9,77500.0,64500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,11862
360ONE,2026-01-27,1080.0,80.85,3000.0,0.0,2.35,63500.0,105500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,8482
360ONE,2026-01-27,1100.0,108.2,92500.0,15000.0,3.2,162500.0,563500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,5229
360ONE,2026-01-27,1120.0,89.45,24000.0,61000.0,4.65,104500.0,362500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,3426
360ONE,2026-01-27,1140.0,72.3,45000.0,151500.0,7.05,288000.0,659500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,1097
360ONE,2026-01-27,1160.0,56.2,51500.0,306000.0,11.4,404500.0,997000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,-609
360ONE,2026-01-27,1180.0,43.0,71500.0,303000.0,17.25,215500.0,1043500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,-1697
360ONE,2026-01-27,1200.0,31.15,402000.0,3027500.0,26.05,294500.0,1718000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,-2105
360ONE,2026-01-27,1220.0,21.35,412500.0,2681500.0,36.2,102500.0,593500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,-570
360ONE,2026-01-27,1240.0,14.1,517500.0,3648000.0,49.35,81000.0,268500.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,2019
360ONE,2026-01-27,1260.0,9.15,584500.0,2759500.0,54.8,5000.0,2000.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,5626
360ONE,2026-01-27,1280.0,6.1,310000.0,1735000.0,131.8,1000.0,0.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,10589
360ONE,2026-01-27,1300.0,4.4,353000.0,2104000.0,150.5,500.0,0.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,15843
360ONE,2026-01-27,1320.0,3.1,161000.0,532000.0,0.0,0.0,0.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,21776
360ONE,2026-01-27,1360.0,1.9,330500.0,1460000.0,208.65,3000.0,0.0,1200.0,1236.2,1187.0,4.42,2026-01-16 11:03:35,34040
ABB,2026-01-27,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,71911
ABB,2026-01-27,4200.0,743.6,125.0,0.0,0.0,0.0,0.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,63976
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,60019
ABB,2026-01-27,4300.0,644.6,125.0,0.0,4.95,23875.0,1000.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,56052
ABB,2026-01-27,4350.0,0.0,0.0,0.0,2.0,0.0,0.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,52201
ABB,2026-01-27,4400.0,546.9,625.0,0.0,3.3,250.0,0.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,48354
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.0,9375.0,4750.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,44546
ABB,2026-01-27,4500.0,451.9,375.0,0.0,8.05,35375.0,7500.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,40744
ABB,2026-01-27,4550.0,406.0,500.0,0.0,8.1,8500.0,125.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,37115
ABB,2026-01-27,4600.0,0.0,0.0,0.0,13.95,27375.0,3500.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,33557
ABB,2026-01-27,4650.0,0.0,0.0,0.0,18.0,17375.0,2875.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,30084
ABB,2026-01-27,4700.0,0.0,0.0,0.0,23.85,58500.0,20250.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,26704
ABB,2026-01-27,4750.0,240.95,1000.0,0.0,31.2,6875.0,1625.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,23509
ABB,2026-01-27,4800.0,205.6,750.0,0.0,42.65,67750.0,22375.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,20496
ABB,2026-01-27,4850.0,0.0,0.0,0.0,58.5,1750.0,3500.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,17548
ABB,2026-01-27,4900.0,125.85,10750.0,9750.0,73.8,44375.0,31875.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,14873
ABB,2026-01-27,4950.0,92.9,21250.0,33000.0,98.2,9250.0,10500.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,12292
ABB,2026-01-27,5000.0,71.35,93750.0,101375.0,123.45,100250.0,28000.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,10161
ABB,2026-01-27,5050.0,53.0,36125.0,18500.0,142.0,11750.0,3875.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,8326
ABB,2026-01-27,5100.0,39.55,102750.0,61250.0,200.0,62000.0,1000.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,7323
ABB,2026-01-27,5150.0,28.75,29875.0,9625.0,231.5,29875.0,2375.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,6285
ABB,2026-01-27,5200.0,20.5,179125.0,40500.0,277.55,107375.0,375.0,4939.0,4960.0,4905.0,0.081,2026-01-16 11:03:35,5775
