Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-02-24,920.0,0.0,0.0,0.0,2.0,44500.0,71500.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,6530
360ONE,2026-02-24,940.0,0.0,0.0,0.0,2.65,0.0,5000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,5501
360ONE,2026-02-24,960.0,0.0,0.0,0.0,1.9,3000.0,2000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,4481
360ONE,2026-02-24,980.0,0.0,0.0,0.0,3.05,9500.0,12000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,3467
360ONE,2026-02-24,1000.0,178.0,5500.0,2500.0,3.7,82500.0,145000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,2469
360ONE,2026-02-24,1020.0,155.0,3000.0,2500.0,4.35,6500.0,4500.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,1717
360ONE,2026-02-24,1040.0,66.7,1500.0,0.0,5.75,20500.0,23000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,961
360ONE,2026-02-24,1060.0,118.0,9000.0,1000.0,6.45,52000.0,65500.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,203
360ONE,2026-02-24,1080.0,93.15,12000.0,3500.0,10.2,43000.0,63000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,-357
360ONE,2026-02-24,1100.0,81.4,65500.0,18000.0,14.0,93500.0,169500.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,-813
360ONE,2026-02-24,1120.0,64.05,65000.0,14500.0,17.5,9000.0,22000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,-617
360ONE,2026-02-24,1140.0,51.2,26500.0,37000.0,25.0,30000.0,14000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,-274
360ONE,2026-02-24,1160.0,39.3,140500.0,326000.0,32.3,101000.0,125000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,-159
360ONE,2026-02-24,1180.0,29.75,28500.0,139500.0,40.4,7000.0,1500.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,604
360ONE,2026-02-24,1200.0,22.05,85000.0,181500.0,50.35,46500.0,6000.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,1270
360ONE,2026-02-24,1220.0,16.5,53000.0,73000.0,87.4,500.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,2095
360ONE,2026-02-24,1240.0,12.2,41000.0,226000.0,145.45,2000.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,3157
360ONE,2026-02-24,1260.0,9.3,26000.0,37500.0,0.0,0.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,4243
360ONE,2026-02-24,1280.0,7.05,26500.0,14000.0,95.0,500.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,5384
360ONE,2026-02-24,1300.0,5.75,136500.0,189000.0,194.8,2500.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,6569
360ONE,2026-02-24,1320.0,8.0,1000.0,0.0,200.7,500.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,8048
360ONE,2026-02-24,1360.0,3.0,50500.0,52500.0,0.0,0.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,10943
360ONE,2026-02-24,1380.0,2.7,43000.0,42000.0,0.0,0.0,0.0,1160.0,1188.5,1150.0,4.457,2026-02-03 13:48:02,12511
ABB,2026-02-24,3900.0,0.0,0.0,0.0,2.05,2000.0,0.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,73091
ABB,2026-02-24,4000.0,1450.0,375.0,0.0,5.2,16875.0,6000.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,64692
ABB,2026-02-24,4100.0,0.0,0.0,0.0,5.8,1375.0,0.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,56512
ABB,2026-02-24,4200.0,1212.45,125.0,0.0,6.15,8000.0,3125.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,48298
ABB,2026-02-24,4300.0,0.0,0.0,0.0,5.4,9625.0,0.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,40177
ABB,2026-02-24,4350.0,0.0,0.0,0.0,7.35,2000.0,0.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,36155
ABB,2026-02-24,4400.0,1135.0,625.0,0.0,9.85,16875.0,7875.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,32146
ABB,2026-02-24,4450.0,0.0,0.0,0.0,10.0,1875.0,0.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,28280
ABB,2026-02-24,4500.0,1139.5,1500.0,250.0,10.0,18125.0,6750.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,24367
ABB,2026-02-24,4550.0,0.0,0.0,0.0,10.15,1000.0,0.0,5647.5,5769.0,5608.0,3.283,2026-02-03 13:48:02,20708
