Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,1.251,2026-01-22 10:16:38,32046
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.2,23500.0,6000.0,1109.0,1.251,2026-01-22 10:16:38,24666
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,1.251,2026-01-22 10:16:38,21061
360ONE,2026-01-27,1000.0,111.0,25500.0,3500.0,0.25,48500.0,44000.0,1109.0,1.251,2026-01-22 10:16:38,17421
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.2,49500.0,8000.0,1109.0,1.251,2026-01-22 10:16:38,14211
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1109.0,1.251,2026-01-22 10:16:38,10817
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.7,616500.0,140000.0,1109.0,1.251,2026-01-22 10:16:38,7508
360ONE,2026-01-27,1080.0,30.55,4000.0,4500.0,2.4,291500.0,94000.0,1109.0,1.251,2026-01-22 10:16:38,5435
360ONE,2026-01-27,1100.0,20.65,114000.0,54500.0,8.1,205000.0,97500.0,1109.0,1.251,2026-01-22 10:16:38,3899
360ONE,2026-01-27,1120.0,9.35,213500.0,231500.0,20.9,74000.0,6000.0,1109.0,1.251,2026-01-22 10:16:38,3128
360ONE,2026-01-27,1140.0,4.4,408500.0,196500.0,31.5,109000.0,1000.0,1109.0,1.251,2026-01-22 10:16:38,2908
360ONE,2026-01-27,1160.0,2.4,246000.0,216500.0,53.6,55500.0,3000.0,1109.0,1.251,2026-01-22 10:16:38,3515
360ONE,2026-01-27,1180.0,1.45,252500.0,87000.0,65.4,120500.0,1500.0,1109.0,1.251,2026-01-22 10:16:38,4649
360ONE,2026-01-27,1200.0,1.0,519000.0,137500.0,94.15,74000.0,1000.0,1109.0,1.251,2026-01-22 10:16:38,6017
360ONE,2026-01-27,1220.0,0.85,530500.0,278000.0,112.85,30500.0,0.0,1109.0,1.251,2026-01-22 10:16:38,8677
360ONE,2026-01-27,1240.0,0.6,314500.0,48500.0,130.2,70000.0,500.0,1109.0,1.251,2026-01-22 10:16:38,12805
360ONE,2026-01-27,1260.0,0.55,212000.0,29000.0,121.1,23500.0,0.0,1109.0,1.251,2026-01-22 10:16:38,17108
360ONE,2026-01-27,1280.0,0.5,186500.0,39500.0,81.0,1000.0,0.0,1109.0,1.251,2026-01-22 10:16:38,22502
360ONE,2026-01-27,1300.0,0.35,213000.0,14500.0,120.0,6000.0,0.0,1109.0,1.251,2026-01-22 10:16:38,28546
360ONE,2026-01-27,1320.0,0.35,68000.0,1500.0,0.0,0.0,0.0,1109.0,1.251,2026-01-22 10:16:38,34961
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,226.9,0.0,1500.0,1109.0,1.251,2026-01-22 10:16:38,41579
360ONE,2026-01-27,1360.0,0.3,149000.0,5000.0,152.1,4000.0,0.0,1109.0,1.251,2026-01-22 10:16:38,48241
360ONE,2026-01-27,1380.0,0.3,62500.0,1500.0,0.0,0.0,0.0,1109.0,1.251,2026-01-22 10:16:38,55152
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,1.498,2026-01-22 10:16:38,74764
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,1.498,2026-01-22 10:16:38,67608
ABB,2026-01-27,4100.0,0.0,0.0,0.0,1.45,875.0,0.0,4778.0,1.498,2026-01-22 10:16:38,60452
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,1.498,2026-01-22 10:16:38,56878
ABB,2026-01-27,4200.0,615.0,0.0,0.0,0.0,0.0,0.0,4778.0,1.498,2026-01-22 10:16:38,53304
ABB,2026-01-27,4250.0,0.0,0.0,0.0,3.25,2750.0,0.0,4778.0,1.498,2026-01-22 10:16:38,49730
ABB,2026-01-27,4300.0,725.0,125.0,0.0,3.45,29375.0,10500.0,4778.0,1.498,2026-01-22 10:16:38,46170
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,4778.0,1.498,2026-01-22 10:16:38,42756
ABB,2026-01-27,4400.0,786.0,625.0,0.0,4.55,13125.0,5500.0,4778.0,1.498,2026-01-22 10:16:38,39355
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.65,17875.0,0.0,4778.0,1.498,2026-01-22 10:16:38,36067
ABB,2026-01-27,4500.0,232.8,625.0,0.0,7.4,43250.0,13125.0,4778.0,1.498,2026-01-22 10:16:38,32812
ABB,2026-01-27,4550.0,180.85,1000.0,0.0,9.0,16375.0,7375.0,4778.0,1.498,2026-01-22 10:16:38,29772
ABB,2026-01-27,4600.0,179.0,1500.0,875.0,12.25,62125.0,37875.0,4778.0,1.498,2026-01-22 10:16:38,26839
ABB,2026-01-27,4650.0,0.0,0.0,0.0,16.0,24375.0,14125.0,4778.0,1.498,2026-01-22 10:16:38,24173
ABB,2026-01-27,4700.0,109.4,25375.0,30125.0,22.9,38375.0,28250.0,4778.0,1.498,2026-01-22 10:16:38,21638
ABB,2026-01-27,4750.0,69.4,29750.0,27250.0,32.15,25875.0,14875.0,4778.0,1.498,2026-01-22 10:16:38,19651
ABB,2026-01-27,4800.0,41.15,61750.0,95125.0,55.45,37625.0,19625.0,4778.0,1.498,2026-01-22 10:16:38,17875
ABB,2026-01-27,4850.0,21.65,28875.0,29625.0,79.95,5000.0,4250.0,4778.0,1.498,2026-01-22 10:16:38,16519
ABB,2026-01-27,4900.0,11.45,50875.0,58875.0,125.0,25000.0,12375.0,4778.0,1.498,2026-01-22 10:16:38,15309
