Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1198.8,1.619,2026-01-02 15:24,2665
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1198.8,1.619,2026-01-02 15:24,1827
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1198.8,1.619,2026-01-02 15:24,1412
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1198.8,1.619,2026-01-02 15:24,1000
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1198.8,1.619,2026-01-02 15:24,591
360ONE,2026-01-27,1080.0,124.95,2500.0,4.0,14000.0,1198.8,1.619,2026-01-02 15:24,229
360ONE,2026-01-27,1100.0,0.0,0.0,6.1,26000.0,1198.8,1.619,2026-01-02 15:24,-113
360ONE,2026-01-27,1120.0,0.0,0.0,9.9,1000.0,1198.8,1.619,2026-01-02 15:24,-444
360ONE,2026-01-27,1140.0,74.7,1500.0,12.6,11000.0,1198.8,1.619,2026-01-02 15:24,-759
360ONE,2026-01-27,1160.0,65.0,14000.0,18.85,25000.0,1198.8,1.619,2026-01-02 15:24,-1051
360ONE,2026-01-27,1180.0,53.0,32500.0,26.35,50000.0,1198.8,1.619,2026-01-02 15:24,-1218
360ONE,2026-01-27,1200.0,33.25,254500.0,37.0,74000.0,1198.8,1.619,2026-01-02 15:24,-1224
360ONE,2026-01-27,1220.0,25.55,50000.0,0.0,0.0,1198.8,1.619,2026-01-02 15:24,-40
360ONE,2026-01-27,1240.0,17.0,26000.0,64.9,1000.0,1198.8,1.619,2026-01-02 15:24,797
360ONE,2026-01-27,1260.0,13.45,39500.0,0.0,0.0,1198.8,1.619,2026-01-02 15:24,1600
360ONE,2026-01-27,1280.0,9.5,115000.0,113.9,1000.0,1198.8,1.619,2026-01-02 15:24,2497
360ONE,2026-01-27,1300.0,6.8,43000.0,126.0,500.0,1198.8,1.619,2026-01-02 15:24,3671
360ONE,2026-01-27,1320.0,6.0,1500.0,0.0,0.0,1198.8,1.619,2026-01-02 15:24,4857
360ONE,2026-01-27,1360.0,2.7,52000.0,0.0,0.0,1198.8,1.619,2026-01-02 15:24,7190
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5209.5,0.637,2026-01-02 15:24,36283
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,31972
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5209.5,0.637,2026-01-02 15:24,27695
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,25546
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5209.5,0.637,2026-01-02 15:24,23434
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5209.5,0.637,2026-01-02 15:24,21289
ABB,2026-01-27,4700.0,0.0,0.0,7.1,18125.0,5209.5,0.637,2026-01-02 15:24,19156
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,17103
ABB,2026-01-27,4800.0,0.0,0.0,10.2,23625.0,5209.5,0.637,2026-01-02 15:24,15062
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,13115
ABB,2026-01-27,4900.0,0.0,0.0,16.65,14750.0,5209.5,0.637,2026-01-02 15:24,11193
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,9320
ABB,2026-01-27,5000.0,268.55,10625.0,29.0,77375.0,5209.5,0.637,2026-01-02 15:24,7471
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,6123
ABB,2026-01-27,5100.0,192.85,23375.0,51.45,36625.0,5209.5,0.637,2026-01-02 15:24,4714
ABB,2026-01-27,5150.0,156.05,19875.0,67.0,23625.0,5209.5,0.637,2026-01-02 15:24,3868
ABB,2026-01-27,5200.0,130.4,126000.0,85.0,102750.0,5209.5,0.637,2026-01-02 15:24,3129
ABB,2026-01-27,5250.0,104.45,25750.0,108.2,14375.0,5209.5,0.637,2026-01-02 15:24,4151
ABB,2026-01-27,5300.0,81.85,62500.0,140.0,21500.0,5209.5,0.637,2026-01-02 15:24,4717
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,5801
ABB,2026-01-27,5400.0,47.7,50250.0,240.0,5625.0,5209.5,0.637,2026-01-02 15:24,6674
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,7931
ABB,2026-01-27,5500.0,27.8,42250.0,361.9,17000.0,5209.5,0.637,2026-01-02 15:24,9084
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5209.5,0.637,2026-01-02 15:24,10035
ABB,2026-01-27,5600.0,15.3,19875.0,393.75,17125.0,5209.5,0.637,2026-01-02 15:24,11480
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,12470
ABB,2026-01-27,5700.0,9.25,43250.0,498.95,5750.0,5209.5,0.637,2026-01-02 15:24,14105
ABB,2026-01-27,5750.0,0.0,0.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,15737
ABB,2026-01-27,5800.0,5.0,500.0,602.0,2125.0,5209.5,0.637,2026-01-02 15:24,17617
ABB,2026-01-27,5850.0,8.0,125.0,0.0,0.0,5209.5,0.637,2026-01-02 15:24,19382
