Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1175.0,0.376,2025-12-30 11:18,15888
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1175.0,0.376,2025-12-30 11:18,12848
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1175.0,0.376,2025-12-30 11:18,9734
360ONE,2025-12-30,980.0,179.2,2000.0,0.15,2500.0,1175.0,0.376,2025-12-30 11:18,8206
360ONE,2025-12-30,1000.0,173.2,3500.0,0.05,28000.0,1175.0,0.376,2025-12-30 11:18,6697
360ONE,2025-12-30,1020.0,152.25,0.0,0.15,58000.0,1175.0,0.376,2025-12-30 11:18,5275
360ONE,2025-12-30,1040.0,129.15,4500.0,0.1,114000.0,1175.0,0.376,2025-12-30 11:18,3908
360ONE,2025-12-30,1060.0,86.5,8500.0,0.15,53000.0,1175.0,0.376,2025-12-30 11:18,2836
360ONE,2025-12-30,1080.0,97.4,13500.0,0.2,63500.0,1175.0,0.376,2025-12-30 11:18,1903
360ONE,2025-12-30,1100.0,77.4,73000.0,0.3,46000.0,1175.0,0.376,2025-12-30 11:18,1181
360ONE,2025-12-30,1120.0,76.35,58500.0,0.3,66500.0,1175.0,0.376,2025-12-30 11:18,1131
360ONE,2025-12-30,1140.0,40.0,64000.0,0.45,141500.0,1175.0,0.376,2025-12-30 11:18,1212
360ONE,2025-12-30,1160.0,20.3,67500.0,4.0,89000.0,1175.0,0.376,2025-12-30 11:18,1508
360ONE,2025-12-30,1180.0,3.85,43000.0,10.15,56500.0,1175.0,0.376,2025-12-30 11:18,1970
360ONE,2025-12-30,1200.0,0.15,155500.0,19.5,36500.0,1175.0,0.376,2025-12-30 11:18,2488
360ONE,2025-12-30,1220.0,0.05,124500.0,36.75,16500.0,1175.0,0.376,2025-12-30 11:18,3362
360ONE,2025-12-30,1240.0,0.05,278500.0,59.85,6500.0,1175.0,0.376,2025-12-30 11:18,4527
360ONE,2025-12-30,1260.0,0.1,96500.0,73.1,1000.0,1175.0,0.376,2025-12-30 11:18,6285
360ONE,2025-12-30,1280.0,0.05,103000.0,92.15,2000.0,1175.0,0.376,2025-12-30 11:18,8268
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1175.0,0.376,2025-12-30 11:18,10450
360ONE,2025-12-30,1320.0,0.1,81000.0,0.0,0.0,1175.0,0.376,2025-12-30 11:18,12650
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1175.0,0.376,2025-12-30 11:18,17375
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5114.5,-0.978,2025-12-30 11:18,41117
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5114.5,-0.978,2025-12-30 11:18,32404
ABB,2025-12-30,4350.0,0.0,0.0,0.3,1000.0,5114.5,-0.978,2025-12-30 11:18,30226
ABB,2025-12-30,4400.0,778.0,625.0,0.6,5750.0,5114.5,-0.978,2025-12-30 11:18,28054
ABB,2025-12-30,4450.0,0.0,0.0,0.05,4250.0,5114.5,-0.978,2025-12-30 11:18,25961
ABB,2025-12-30,4500.0,668.0,500.0,0.6,1375.0,5114.5,-0.978,2025-12-30 11:18,23842
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5114.5,-0.978,2025-12-30 11:18,21765
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5114.5,-0.978,2025-12-30 11:18,19663
ABB,2025-12-30,4650.0,0.0,0.0,0.5,10625.0,5114.5,-0.978,2025-12-30 11:18,17554
ABB,2025-12-30,4700.0,481.25,125.0,0.3,48250.0,5114.5,-0.978,2025-12-30 11:18,15499
ABB,2025-12-30,4750.0,431.6,0.0,0.4,14500.0,5114.5,-0.978,2025-12-30 11:18,13690
ABB,2025-12-30,4800.0,390.0,375.0,0.4,24375.0,5114.5,-0.978,2025-12-30 11:18,11949
ABB,2025-12-30,4850.0,320.2,125.0,0.95,1000.0,5114.5,-0.978,2025-12-30 11:18,10346
ABB,2025-12-30,4900.0,238.15,4375.0,0.6,30000.0,5114.5,-0.978,2025-12-30 11:18,8739
ABB,2025-12-30,4950.0,261.55,2250.0,0.95,23750.0,5114.5,-0.978,2025-12-30 11:18,7402
