Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.6,1.214,2026-01-22 10:52:14,31911
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.2,21000.0,6500.0,1108.6,1.214,2026-01-22 10:52:14,24627
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.6,1.214,2026-01-22 10:52:14,21066
360ONE,2026-01-27,1000.0,111.0,25500.0,3500.0,0.25,47000.0,45500.0,1108.6,1.214,2026-01-22 10:52:14,17469
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.25,48500.0,11000.0,1108.6,1.214,2026-01-22 10:52:14,14298
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1108.6,1.214,2026-01-22 10:52:14,10942
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.6,622000.0,278000.0,1108.6,1.214,2026-01-22 10:52:14,7671
360ONE,2026-01-27,1080.0,33.5,5000.0,5500.0,2.6,264500.0,148000.0,1108.6,1.214,2026-01-22 10:52:14,5653
360ONE,2026-01-27,1100.0,17.25,110000.0,71500.0,7.75,206000.0,115000.0,1108.6,1.214,2026-01-22 10:52:14,4119
360ONE,2026-01-27,1120.0,8.35,185500.0,333000.0,18.25,75500.0,10000.0,1108.6,1.214,2026-01-22 10:52:14,3301
360ONE,2026-01-27,1140.0,3.65,416500.0,297500.0,34.1,109000.0,2000.0,1108.6,1.214,2026-01-22 10:52:14,2991
360ONE,2026-01-27,1160.0,1.9,236000.0,254000.0,51.1,54000.0,5000.0,1108.6,1.214,2026-01-22 10:52:14,3495
360ONE,2026-01-27,1180.0,1.1,253000.0,133000.0,65.4,120500.0,1500.0,1108.6,1.214,2026-01-22 10:52:14,4568
360ONE,2026-01-27,1200.0,0.8,525000.0,167000.0,94.15,74000.0,1000.0,1108.6,1.214,2026-01-22 10:52:14,5859
360ONE,2026-01-27,1220.0,0.6,527000.0,295500.0,112.85,30500.0,0.0,1108.6,1.214,2026-01-22 10:52:14,8453
360ONE,2026-01-27,1240.0,0.45,313500.0,64000.0,130.2,70000.0,500.0,1108.6,1.214,2026-01-22 10:52:14,12504
360ONE,2026-01-27,1260.0,0.35,192500.0,60500.0,121.1,23500.0,0.0,1108.6,1.214,2026-01-22 10:52:14,16738
360ONE,2026-01-27,1280.0,0.35,170500.0,46500.0,81.0,1000.0,0.0,1108.6,1.214,2026-01-22 10:52:14,22023
360ONE,2026-01-27,1300.0,0.3,212000.0,16000.0,120.0,6000.0,0.0,1108.6,1.214,2026-01-22 10:52:14,27927
360ONE,2026-01-27,1320.0,0.35,64000.0,5500.0,0.0,0.0,0.0,1108.6,1.214,2026-01-22 10:52:14,34203
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,230.7,1500.0,2500.0,1108.6,1.214,2026-01-22 10:52:14,40676
360ONE,2026-01-27,1360.0,0.15,145000.0,7500.0,152.1,4000.0,0.0,1108.6,1.214,2026-01-22 10:52:14,47160
360ONE,2026-01-27,1380.0,0.2,58500.0,5000.0,0.0,0.0,0.0,1108.6,1.214,2026-01-22 10:52:14,53918
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,72972
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,66020
ABB,2026-01-27,4100.0,0.0,0.0,0.0,1.45,875.0,0.0,4759.5,1.105,2026-01-22 10:52:14,59067
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,55595
ABB,2026-01-27,4200.0,615.0,0.0,0.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,52124
ABB,2026-01-27,4250.0,0.0,0.0,0.0,2.05,2750.0,125.0,4759.5,1.105,2026-01-22 10:52:14,48652
ABB,2026-01-27,4300.0,725.0,125.0,0.0,3.8,29375.0,13500.0,4759.5,1.105,2026-01-22 10:52:14,45193
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,4759.5,1.105,2026-01-22 10:52:14,41880
ABB,2026-01-27,4400.0,786.0,625.0,0.0,4.6,15375.0,13875.0,4759.5,1.105,2026-01-22 10:52:14,38581
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.65,17875.0,0.0,4759.5,1.105,2026-01-22 10:52:14,35405
ABB,2026-01-27,4500.0,232.8,625.0,0.0,7.1,44875.0,18000.0,4759.5,1.105,2026-01-22 10:52:14,32263
ABB,2026-01-27,4550.0,180.85,1000.0,0.0,9.15,16625.0,8375.0,4759.5,1.105,2026-01-22 10:52:14,29344
ABB,2026-01-27,4600.0,179.0,1500.0,875.0,12.7,61625.0,53000.0,4759.5,1.105,2026-01-22 10:52:14,26534
ABB,2026-01-27,4650.0,0.0,0.0,0.0,16.9,19625.0,28250.0,4759.5,1.105,2026-01-22 10:52:14,23985
ABB,2026-01-27,4700.0,91.3,24875.0,36750.0,26.85,37750.0,46250.0,4759.5,1.105,2026-01-22 10:52:14,21553
ABB,2026-01-27,4750.0,58.9,28750.0,32875.0,40.5,23250.0,19250.0,4759.5,1.105,2026-01-22 10:52:14,19592
ABB,2026-01-27,4800.0,32.0,59125.0,127500.0,67.6,30125.0,42125.0,4759.5,1.105,2026-01-22 10:52:14,17841
ABB,2026-01-27,4850.0,17.1,31625.0,37500.0,79.95,5000.0,4250.0,4759.5,1.105,2026-01-22 10:52:14,16447
ABB,2026-01-27,4900.0,8.1,52500.0,67125.0,144.15,17875.0,21500.0,4759.5,1.105,2026-01-22 10:52:14,15264
ABB,2026-01-27,4950.0,4.8,19250.0,22375.0,159.25,9375.0,2125.0,4759.5,1.105,2026-01-22 10:52:14,14204
ABB,2026-01-27,5000.0,3.2,138875.0,116625.0,240.65,54875.0,18750.0,4759.5,1.105,2026-01-22 10:52:14,13362
ABB,2026-01-27,5050.0,2.35,63125.0,25125.0,254.4,8625.0,1125.0,4759.5,1.105,2026-01-22 10:52:14,12352
ABB,2026-01-27,5100.0,1.3,66125.0,97125.0,335.0,41000.0,500.0,4759.5,1.105,2026-01-22 10:52:14,12773
ABB,2026-01-27,5150.0,1.0,28875.0,17625.0,380.0,25125.0,2125.0,4759.5,1.105,2026-01-22 10:52:14,12570
ABB,2026-01-27,5200.0,0.85,117875.0,51625.0,432.05,90750.0,3500.0,4759.5,1.105,2026-01-22 10:52:14,13049
ABB,2026-01-27,5250.0,0.95,46875.0,18000.0,454.3,18000.0,375.0,4759.5,1.105,2026-01-22 10:52:14,11613
ABB,2026-01-27,5300.0,1.05,155500.0,36000.0,549.05,34500.0,125.0,4759.5,1.105,2026-01-22 10:52:14,13598
ABB,2026-01-27,5350.0,1.05,44250.0,5250.0,617.45,5000.0,0.0,4759.5,1.105,2026-01-22 10:52:14,15469
ABB,2026-01-27,5400.0,1.0,134500.0,18750.0,675.5,7625.0,0.0,4759.5,1.105,2026-01-22 10:52:14,19160
ABB,2026-01-27,5450.0,1.0,21250.0,125.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,23364
ABB,2026-01-27,5500.0,1.1,83750.0,18250.0,776.35,13250.0,0.0,4759.5,1.105,2026-01-22 10:52:14,28178
ABB,2026-01-27,5550.0,1.25,20375.0,0.0,506.4,375.0,0.0,4759.5,1.105,2026-01-22 10:52:14,32455
ABB,2026-01-27,5600.0,0.5,28375.0,1875.0,861.2,16875.0,0.0,4759.5,1.105,2026-01-22 10:52:14,37840
ABB,2026-01-27,5650.0,1.0,250.0,0.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,42015
ABB,2026-01-27,5700.0,1.6,42500.0,0.0,521.85,6875.0,0.0,4759.5,1.105,2026-01-22 10:52:14,47643
ABB,2026-01-27,5750.0,0.9,9375.0,250.0,412.0,1375.0,0.0,4759.5,1.105,2026-01-22 10:52:14,53166
ABB,2026-01-27,5800.0,1.2,34125.0,0.0,586.4,2750.0,0.0,4759.5,1.105,2026-01-22 10:52:14,59039
ABB,2026-01-27,5850.0,1.2,750.0,125.0,990.9,375.0,0.0,4759.5,1.105,2026-01-22 10:52:14,64995
ABB,2026-01-27,5900.0,0.5,875.0,0.0,0.0,0.0,0.0,4759.5,1.105,2026-01-22 10:52:14,71076
ABB,2026-01-27,6000.0,1.3,22125.0,500.0,1265.0,14750.0,0.0,4759.5,1.105,2026-01-22 10:52:14,83323
ABB,2026-01-27,6100.0,0.15,3500.0,750.0,1385.55,18250.0,0.0,4759.5,1.105,2026-01-22 10:52:14,94075
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.1,27900.0,0.0,351.15,1.415,2026-01-22 10:52:14,77630
ABCAPITAL,2026-01-27,300.0,47.85,725400.0,0.0,0.05,189100.0,3100.0,351.15,1.415,2026-01-22 10:52:14,50982
ABCAPITAL,2026-01-27,310.0,41.1,89900.0,3100.0,0.1,254200.0,80600.0,351.15,1.415,2026-01-22 10:52:14,42043
