Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-02-24,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,2453
360ONE,2026-02-24,960.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,1817
360ONE,2026-02-24,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,1499
360ONE,2026-02-24,1000.0,114.0,3500.0,0.0,7.2,23000.0,16000.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,1181
360ONE,2026-02-24,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,940
360ONE,2026-02-24,1040.0,0.0,0.0,0.0,11.45,10500.0,4500.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,675
360ONE,2026-02-24,1060.0,92.1,0.0,500.0,15.65,7500.0,5500.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,419
360ONE,2026-02-24,1080.0,0.0,0.0,0.0,26.0,10000.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,178
360ONE,2026-02-24,1100.0,63.05,36500.0,3500.0,24.2,36500.0,3000.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,-56
360ONE,2026-02-24,1120.0,49.15,22500.0,28500.0,34.2,19000.0,1500.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,22
360ONE,2026-02-24,1140.0,33.55,4500.0,0.0,66.0,1000.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,87
360ONE,2026-02-24,1160.0,28.55,10000.0,6500.0,75.0,3000.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,127
360ONE,2026-02-24,1180.0,22.8,21000.0,3500.0,93.5,2000.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,190
360ONE,2026-02-24,1200.0,17.05,83000.0,30000.0,87.0,37500.0,500.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,322
360ONE,2026-02-24,1220.0,8.0,15500.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,481
360ONE,2026-02-24,1240.0,8.9,9000.0,1000.0,144.0,5500.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,869
360ONE,2026-02-24,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,1202
360ONE,2026-02-24,1280.0,4.95,26500.0,0.0,95.0,500.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,1606
360ONE,2026-02-24,1300.0,4.15,26500.0,1000.0,194.8,2500.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,2072
360ONE,2026-02-24,1320.0,8.0,1000.0,0.0,200.7,500.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,2550
360ONE,2026-02-24,1340.0,0.0,0.0,0.0,217.5,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,3060
360ONE,2026-02-24,1360.0,3.0,11000.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,3579
360ONE,2026-02-24,1380.0,2.75,3000.0,0.0,0.0,0.0,0.0,1132.1,1138.9,1104.1,1.652,2026-01-28 09:51:38,4123
ABB,2026-02-24,3900.0,0.0,0.0,0.0,13.75,2375.0,0.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,42156
ABB,2026-02-24,4000.0,0.0,0.0,0.0,12.0,12500.0,4250.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,37446
ABB,2026-02-24,4100.0,0.0,0.0,0.0,25.0,1625.0,0.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,32850
ABB,2026-02-24,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,30563
ABB,2026-02-24,4200.0,0.0,0.0,0.0,20.15,9750.0,3500.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,28281
ABB,2026-02-24,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,26027
ABB,2026-02-24,4300.0,0.0,0.0,0.0,28.0,7125.0,6375.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,23794
ABB,2026-02-24,4350.0,0.0,0.0,0.0,32.0,500.0,250.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,21576
ABB,2026-02-24,4400.0,363.3,875.0,0.0,38.2,8500.0,2750.0,4867.5,4890.0,4750.0,3.399,2026-01-28 09:51:38,19378
