Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1199.2,1.653,2026-01-02 15:28,2670
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1199.2,1.653,2026-01-02 15:28,1831
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1199.2,1.653,2026-01-02 15:28,1416
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1199.2,1.653,2026-01-02 15:28,1004
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1199.2,1.653,2026-01-02 15:28,596
360ONE,2026-01-27,1080.0,124.95,2500.0,4.0,14000.0,1199.2,1.653,2026-01-02 15:28,233
360ONE,2026-01-27,1100.0,0.0,0.0,6.25,26000.0,1199.2,1.653,2026-01-02 15:28,-108
360ONE,2026-01-27,1120.0,0.0,0.0,9.9,1000.0,1199.2,1.653,2026-01-02 15:28,-440
360ONE,2026-01-27,1140.0,74.7,1500.0,12.6,11000.0,1199.2,1.653,2026-01-02 15:28,-755
360ONE,2026-01-27,1160.0,65.0,14000.0,18.85,25000.0,1199.2,1.653,2026-01-02 15:28,-1047
360ONE,2026-01-27,1180.0,53.0,32500.0,26.35,50000.0,1199.2,1.653,2026-01-02 15:28,-1214
360ONE,2026-01-27,1200.0,33.55,251000.0,37.0,74000.0,1199.2,1.653,2026-01-02 15:28,-1220
360ONE,2026-01-27,1220.0,25.55,50000.0,0.0,0.0,1199.2,1.653,2026-01-02 15:28,-47
360ONE,2026-01-27,1240.0,17.25,26500.0,64.9,1000.0,1199.2,1.653,2026-01-02 15:28,783
360ONE,2026-01-27,1260.0,13.45,39500.0,0.0,0.0,1199.2,1.653,2026-01-02 15:28,1582
360ONE,2026-01-27,1280.0,9.5,115000.0,113.9,1000.0,1199.2,1.653,2026-01-02 15:28,2473
360ONE,2026-01-27,1300.0,6.8,41000.0,126.0,500.0,1199.2,1.653,2026-01-02 15:28,3641
360ONE,2026-01-27,1320.0,6.0,1500.0,0.0,0.0,1199.2,1.653,2026-01-02 15:28,4815
360ONE,2026-01-27,1360.0,2.6,52000.0,0.0,0.0,1199.2,1.653,2026-01-02 15:28,7128
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5215.5,0.753,2026-01-02 15:28,36152
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,31842
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5215.5,0.753,2026-01-02 15:28,27566
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,25417
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5215.5,0.753,2026-01-02 15:28,23306
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5215.5,0.753,2026-01-02 15:28,21162
ABB,2026-01-27,4700.0,0.0,0.0,7.1,18125.0,5215.5,0.753,2026-01-02 15:28,19030
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,16977
ABB,2026-01-27,4800.0,0.0,0.0,10.2,23625.0,5215.5,0.753,2026-01-02 15:28,14937
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,12991
ABB,2026-01-27,4900.0,0.0,0.0,16.0,15125.0,5215.5,0.753,2026-01-02 15:28,11069
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,9199
ABB,2026-01-27,5000.0,268.55,10625.0,28.4,77125.0,5215.5,0.753,2026-01-02 15:28,7352
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,6011
ABB,2026-01-27,5100.0,200.0,23375.0,48.35,36375.0,5215.5,0.753,2026-01-02 15:28,4604
ABB,2026-01-27,5150.0,165.5,18875.0,66.8,23500.0,5215.5,0.753,2026-01-02 15:28,3786
ABB,2026-01-27,5200.0,133.0,125500.0,82.95,102875.0,5215.5,0.753,2026-01-02 15:28,3045
ABB,2026-01-27,5250.0,105.0,25875.0,107.0,14375.0,5215.5,0.753,2026-01-02 15:28,4106
ABB,2026-01-27,5300.0,83.4,63750.0,131.55,21500.0,5215.5,0.753,2026-01-02 15:28,4670
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,5791
ABB,2026-01-27,5400.0,50.0,53000.0,240.0,5625.0,5215.5,0.753,2026-01-02 15:28,6664
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,7959
ABB,2026-01-27,5500.0,29.0,46125.0,266.0,17000.0,5215.5,0.753,2026-01-02 15:28,9125
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5215.5,0.753,2026-01-02 15:28,10288
ABB,2026-01-27,5600.0,16.55,20125.0,393.75,17125.0,5215.5,0.753,2026-01-02 15:28,11766
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,12793
ABB,2026-01-27,5700.0,10.05,44250.0,498.95,5750.0,5215.5,0.753,2026-01-02 15:28,14461
ABB,2026-01-27,5750.0,0.0,0.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,16137
ABB,2026-01-27,5800.0,5.0,500.0,602.0,2125.0,5215.5,0.753,2026-01-02 15:28,18055
ABB,2026-01-27,5850.0,8.0,125.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,19858
ABB,2026-01-27,5900.0,8.0,125.0,0.0,0.0,5215.5,0.753,2026-01-02 15:28,21790
ABB,2026-01-27,6000.0,3.5,15000.0,812.0,28250.0,5215.5,0.753,2026-01-02 15:28,25655
ABB,2026-01-27,6100.0,7.5,875.0,890.3,18875.0,5215.5,0.753,2026-01-02 15:28,27664
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.1,18600.0,361.25,-0.193,2026-01-02 15:28,42183
ABCAPITAL,2026-01-27,300.0,59.85,843200.0,0.3,210800.0,361.25,-0.193,2026-01-02 15:28,22833
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.4,406100.0,361.25,-0.193,2026-01-02 15:28,19252
