Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1196.1,-0.333,2026-01-05 14:04,5082
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1196.1,-0.333,2026-01-05 14:04,3622
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1196.1,-0.333,2026-01-05 14:04,2896
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1196.1,-0.333,2026-01-05 14:04,2173
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1196.1,-0.333,2026-01-05 14:04,1453
360ONE,2026-01-27,1080.0,124.95,2000.0,4.2,16500.0,1196.1,-0.333,2026-01-05 14:04,780
360ONE,2026-01-27,1100.0,0.0,0.0,6.6,54500.0,1196.1,-0.333,2026-01-05 14:04,123
360ONE,2026-01-27,1120.0,0.0,0.0,9.5,58500.0,1196.1,-0.333,2026-01-05 14:04,-478
360ONE,2026-01-27,1140.0,74.7,1500.0,14.3,38000.0,1196.1,-0.333,2026-01-05 14:04,-983
360ONE,2026-01-27,1160.0,68.0,14000.0,17.3,41000.0,1196.1,-0.333,2026-01-05 14:04,-1396
360ONE,2026-01-27,1180.0,37.65,30000.0,29.5,56000.0,1196.1,-0.333,2026-01-05 14:04,-1632
360ONE,2026-01-27,1200.0,28.35,307500.0,40.0,90000.0,1196.1,-0.333,2026-01-05 14:04,-1772
360ONE,2026-01-27,1220.0,21.3,139000.0,50.5,1500.0,1196.1,-0.333,2026-01-05 14:04,-553
360ONE,2026-01-27,1240.0,15.65,69500.0,64.9,500.0,1196.1,-0.333,2026-01-05 14:04,722
360ONE,2026-01-27,1260.0,11.0,83500.0,66.9,1000.0,1196.1,-0.333,2026-01-05 14:04,1956
360ONE,2026-01-27,1280.0,8.8,134500.0,113.9,1000.0,1196.1,-0.333,2026-01-05 14:04,3338
360ONE,2026-01-27,1300.0,6.0,148000.0,126.0,500.0,1196.1,-0.333,2026-01-05 14:04,5013
360ONE,2026-01-27,1320.0,4.85,9500.0,0.0,0.0,1196.1,-0.333,2026-01-05 14:04,6960
360ONE,2026-01-27,1360.0,2.5,60000.0,0.0,0.0,1196.1,-0.333,2026-01-05 14:04,10733
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5154.0,-0.989,2026-01-05 14:04,38337
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5154.0,-0.989,2026-01-05 14:04,33890
ABB,2026-01-27,4500.0,0.0,0.0,5.1,4250.0,5154.0,-0.989,2026-01-05 14:04,29477
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5154.0,-0.989,2026-01-05 14:04,27265
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5154.0,-0.989,2026-01-05 14:04,25090
ABB,2026-01-27,4650.0,0.0,0.0,6.35,2500.0,5154.0,-0.989,2026-01-05 14:04,22883
