Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1182.0,-0.672,2026-01-01 15:09,2529
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1182.0,-0.672,2026-01-01 15:09,1801
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1182.0,-0.672,2026-01-01 15:09,1441
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1182.0,-0.672,2026-01-01 15:09,1083
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1182.0,-0.672,2026-01-01 15:09,730
360ONE,2026-01-27,1080.0,114.0,2500.0,6.8,14000.0,1182.0,-0.672,2026-01-01 15:09,422
360ONE,2026-01-27,1100.0,0.0,0.0,9.25,20500.0,1182.0,-0.672,2026-01-01 15:09,128
360ONE,2026-01-27,1120.0,0.0,0.0,14.0,1000.0,1182.0,-0.672,2026-01-01 15:09,-162
360ONE,2026-01-27,1140.0,65.7,1500.0,19.65,14500.0,1182.0,-0.672,2026-01-01 15:09,-433
360ONE,2026-01-27,1160.0,53.25,15500.0,27.0,20500.0,1182.0,-0.672,2026-01-01 15:09,-690
360ONE,2026-01-27,1180.0,36.7,46500.0,35.0,42000.0,1182.0,-0.672,2026-01-01 15:09,-828
360ONE,2026-01-27,1200.0,29.15,189500.0,46.1,61000.0,1182.0,-0.672,2026-01-01 15:09,-794
360ONE,2026-01-27,1220.0,22.0,35000.0,0.0,0.0,1182.0,-0.672,2026-01-01 15:09,-11
360ONE,2026-01-27,1240.0,17.25,16000.0,72.05,1000.0,1182.0,-0.672,2026-01-01 15:09,647
360ONE,2026-01-27,1260.0,12.0,37500.0,0.0,0.0,1182.0,-0.672,2026-01-01 15:09,1284
360ONE,2026-01-27,1280.0,9.5,53500.0,113.9,1000.0,1182.0,-0.672,2026-01-01 15:09,2020
360ONE,2026-01-27,1300.0,8.65,22500.0,126.0,500.0,1182.0,-0.672,2026-01-01 15:09,2859
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1182.0,-0.672,2026-01-01 15:09,3718
360ONE,2026-01-27,1360.0,3.05,33000.0,0.0,0.0,1182.0,-0.672,2026-01-01 15:09,5415
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5172.0,0.039,2026-01-01 15:09,34689
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,30707
ABB,2026-01-27,4500.0,0.0,0.0,6.5,3125.0,5172.0,0.039,2026-01-01 15:09,26759
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,24774
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5172.0,0.039,2026-01-01 15:09,22826
ABB,2026-01-27,4650.0,0.0,0.0,6.8,2625.0,5172.0,0.039,2026-01-01 15:09,20846
ABB,2026-01-27,4700.0,0.0,0.0,8.05,15000.0,5172.0,0.039,2026-01-01 15:09,18878
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,16974
ABB,2026-01-27,4800.0,0.0,0.0,12.5,23375.0,5172.0,0.039,2026-01-01 15:09,15082
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,13278
ABB,2026-01-27,4900.0,0.0,0.0,21.1,10375.0,5172.0,0.039,2026-01-01 15:09,11503
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,9758
ABB,2026-01-27,5000.0,239.75,10875.0,35.1,78125.0,5172.0,0.039,2026-01-01 15:09,8034
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,6743
ABB,2026-01-27,5100.0,170.0,21375.0,61.05,31500.0,5172.0,0.039,2026-01-01 15:09,5465
ABB,2026-01-27,5150.0,136.55,15250.0,79.35,14250.0,5172.0,0.039,2026-01-01 15:09,4622
ABB,2026-01-27,5200.0,110.2,106875.0,101.45,98125.0,5172.0,0.039,2026-01-01 15:09,3851
ABB,2026-01-27,5250.0,84.0,22125.0,129.85,8500.0,5172.0,0.039,2026-01-01 15:09,4192
ABB,2026-01-27,5300.0,66.65,60750.0,160.0,20875.0,5172.0,0.039,2026-01-01 15:09,4579
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,5370
ABB,2026-01-27,5400.0,37.0,46250.0,240.0,5500.0,5172.0,0.039,2026-01-01 15:09,6090
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,7108
ABB,2026-01-27,5500.0,20.3,26625.0,361.9,17000.0,5172.0,0.039,2026-01-01 15:09,8087
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5172.0,0.039,2026-01-01 15:09,8723
ABB,2026-01-27,5600.0,11.05,14125.0,393.75,17125.0,5172.0,0.039,2026-01-01 15:09,9916
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,10611
ABB,2026-01-27,5700.0,6.0,41625.0,498.95,5750.0,5172.0,0.039,2026-01-01 15:09,11965
ABB,2026-01-27,5800.0,5.0,375.0,602.0,2125.0,5172.0,0.039,2026-01-01 15:09,14884
ABB,2026-01-27,5850.0,8.0,125.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,16359
ABB,2026-01-27,5900.0,8.0,125.0,0.0,0.0,5172.0,0.039,2026-01-01 15:09,17963
ABB,2026-01-27,6000.0,2.6,12250.0,812.0,28125.0,5172.0,0.039,2026-01-01 15:09,21172
ABB,2026-01-27,6100.0,7.5,875.0,920.0,18875.0,5172.0,0.039,2026-01-01 15:09,22504
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.1,18600.0,362.05,1.216,2026-01-01 15:09,41300
ABCAPITAL,2026-01-27,300.0,59.85,843200.0,0.3,195300.0,362.05,1.216,2026-01-01 15:09,21081
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.4,430900.0,362.05,1.216,2026-01-01 15:09,17051
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.55,164300.0,362.05,1.216,2026-01-01 15:09,13307
ABCAPITAL,2026-01-27,320.0,30.9,93000.0,0.7,564200.0,362.05,1.216,2026-01-01 15:09,9130
ABCAPITAL,2026-01-27,325.0,27.25,24800.0,0.9,179800.0,362.05,1.216,2026-01-01 15:09,5528
ABCAPITAL,2026-01-27,330.0,35.3,145700.0,1.2,1187300.0,362.05,1.216,2026-01-01 15:09,1831
ABCAPITAL,2026-01-27,335.0,26.05,18600.0,1.65,1078800.0,362.05,1.216,2026-01-01 15:09,-877
ABCAPITAL,2026-01-27,340.0,26.7,251100.0,2.35,1054000.0,362.05,1.216,2026-01-01 15:09,-3540
ABCAPITAL,2026-01-27,345.0,22.35,192200.0,3.3,1072600.0,362.05,1.216,2026-01-01 15:09,-4997
ABCAPITAL,2026-01-27,350.0,18.7,2433500.0,4.45,1550000.0,362.05,1.216,2026-01-01 15:09,-6169
