Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,0.703,2026-01-22 09:12:45,32355
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.35,25000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,24909
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,0.703,2026-01-22 09:12:45,21274
360ONE,2026-01-27,1000.0,157.0,25500.0,0.0,0.65,59000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,17604
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.6,47000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,14499
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,1.05,45000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,11089
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,2.15,623000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,7768
360ONE,2026-01-27,1080.0,24.2,6500.0,0.0,6.8,297000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,5608
360ONE,2026-01-27,1100.0,12.65,104500.0,0.0,14.65,195000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,3964
360ONE,2026-01-27,1120.0,5.9,221000.0,0.0,26.45,74500.0,0.0,1103.0,0.703,2026-01-22 09:12:45,2951
360ONE,2026-01-27,1140.0,2.95,403000.0,0.0,44.2,109000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,2616
360ONE,2026-01-27,1160.0,1.8,217500.0,0.0,62.4,56500.0,0.0,1103.0,0.703,2026-01-22 09:12:45,3009
360ONE,2026-01-27,1180.0,1.2,253000.0,0.0,82.4,121000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,4000
360ONE,2026-01-27,1200.0,0.85,541000.0,0.0,101.85,74500.0,0.0,1103.0,0.703,2026-01-22 09:12:45,5085
360ONE,2026-01-27,1220.0,0.75,423000.0,0.0,112.85,30500.0,0.0,1103.0,0.703,2026-01-22 09:12:45,7656
360ONE,2026-01-27,1240.0,0.6,318500.0,0.0,141.1,70000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,11533
360ONE,2026-01-27,1260.0,0.5,225000.0,0.0,121.1,23500.0,0.0,1103.0,0.703,2026-01-22 09:12:45,15532
360ONE,2026-01-27,1280.0,0.45,203500.0,0.0,81.0,1000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,20722
360ONE,2026-01-27,1300.0,0.45,214500.0,0.0,120.0,6000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,26596
360ONE,2026-01-27,1320.0,0.5,68500.0,0.0,0.0,0.0,0.0,1103.0,0.703,2026-01-22 09:12:45,32848
360ONE,2026-01-27,1340.0,0.5,22500.0,0.0,143.6,0.0,0.0,1103.0,0.703,2026-01-22 09:12:45,39302
360ONE,2026-01-27,1360.0,0.35,149000.0,0.0,152.1,4000.0,0.0,1103.0,0.703,2026-01-22 09:12:45,45799
360ONE,2026-01-27,1380.0,0.35,62500.0,0.0,0.0,0.0,0.0,1103.0,0.703,2026-01-22 09:12:45,52546
ABB,2026-01-27,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,75532
ABB,2026-01-27,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,68384
ABB,2026-01-27,4100.0,0.0,0.0,0.0,1.45,875.0,0.0,4725.0,0.372,2026-01-22 09:12:45,61235
ABB,2026-01-27,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,57665
ABB,2026-01-27,4200.0,615.0,0.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,54095
ABB,2026-01-27,4250.0,0.0,0.0,0.0,3.25,2750.0,0.0,4725.0,0.372,2026-01-22 09:12:45,50525
ABB,2026-01-27,4300.0,725.0,125.0,0.0,2.85,30375.0,0.0,4725.0,0.372,2026-01-22 09:12:45,46968
ABB,2026-01-27,4350.0,0.0,0.0,0.0,3.25,2500.0,0.0,4725.0,0.372,2026-01-22 09:12:45,43564
ABB,2026-01-27,4400.0,786.0,625.0,0.0,3.95,14125.0,0.0,4725.0,0.372,2026-01-22 09:12:45,40172
ABB,2026-01-27,4450.0,0.0,0.0,0.0,7.65,17875.0,0.0,4725.0,0.372,2026-01-22 09:12:45,36898
ABB,2026-01-27,4500.0,232.8,625.0,0.0,7.25,39500.0,0.0,4725.0,0.372,2026-01-22 09:12:45,33656
ABB,2026-01-27,4550.0,180.85,1000.0,0.0,10.05,16625.0,0.0,4725.0,0.372,2026-01-22 09:12:45,30615
ABB,2026-01-27,4600.0,139.4,1500.0,0.0,15.45,49625.0,0.0,4725.0,0.372,2026-01-22 09:12:45,27677
ABB,2026-01-27,4650.0,0.0,0.0,0.0,24.8,26125.0,0.0,4725.0,0.372,2026-01-22 09:12:45,24937
ABB,2026-01-27,4700.0,65.1,25750.0,0.0,39.95,35250.0,0.0,4725.0,0.372,2026-01-22 09:12:45,22319
ABB,2026-01-27,4750.0,40.55,36500.0,0.0,66.25,25125.0,0.0,4725.0,0.372,2026-01-22 09:12:45,20098
ABB,2026-01-27,4800.0,22.9,60500.0,0.0,98.65,36375.0,0.0,4725.0,0.372,2026-01-22 09:12:45,18140
ABB,2026-01-27,4850.0,13.95,30375.0,0.0,139.0,4125.0,0.0,4725.0,0.372,2026-01-22 09:12:45,16464
ABB,2026-01-27,4900.0,8.6,59375.0,0.0,185.65,30375.0,0.0,4725.0,0.372,2026-01-22 09:12:45,15166
ABB,2026-01-27,4950.0,5.9,19375.0,0.0,231.95,9750.0,0.0,4725.0,0.372,2026-01-22 09:12:45,13818
ABB,2026-01-27,5000.0,4.55,112625.0,0.0,280.5,65000.0,0.0,4725.0,0.372,2026-01-22 09:12:45,12915
ABB,2026-01-27,5050.0,3.9,47125.0,0.0,332.3,8875.0,0.0,4725.0,0.372,2026-01-22 09:12:45,11342
ABB,2026-01-27,5100.0,3.1,97875.0,0.0,376.1,41250.0,0.0,4725.0,0.372,2026-01-22 09:12:45,11545
ABB,2026-01-27,5150.0,2.8,30625.0,0.0,463.75,25875.0,0.0,4725.0,0.372,2026-01-22 09:12:45,11199
ABB,2026-01-27,5200.0,2.45,120625.0,0.0,475.25,92250.0,0.0,4725.0,0.372,2026-01-22 09:12:45,11465
ABB,2026-01-27,5250.0,2.1,45000.0,0.0,530.0,18250.0,0.0,4725.0,0.372,2026-01-22 09:12:45,9632
ABB,2026-01-27,5300.0,2.15,159500.0,0.0,598.9,34500.0,0.0,4725.0,0.372,2026-01-22 09:12:45,11513
ABB,2026-01-27,5350.0,1.7,45000.0,0.0,617.45,5000.0,0.0,4725.0,0.372,2026-01-22 09:12:45,13289
ABB,2026-01-27,5400.0,1.95,138250.0,0.0,675.5,7625.0,0.0,4725.0,0.372,2026-01-22 09:12:45,17046
ABB,2026-01-27,5450.0,1.0,21250.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,21345
ABB,2026-01-27,5500.0,1.65,83375.0,0.0,776.35,13250.0,0.0,4725.0,0.372,2026-01-22 09:12:45,26241
ABB,2026-01-27,5550.0,1.25,20375.0,0.0,506.4,375.0,0.0,4725.0,0.372,2026-01-22 09:12:45,30603
ABB,2026-01-27,5600.0,1.75,28375.0,0.0,861.2,16875.0,0.0,4725.0,0.372,2026-01-22 09:12:45,36067
ABB,2026-01-27,5650.0,1.0,250.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,40326
ABB,2026-01-27,5700.0,1.6,42500.0,0.0,521.85,6875.0,0.0,4725.0,0.372,2026-01-22 09:12:45,46034
ABB,2026-01-27,5750.0,0.9,9375.0,0.0,412.0,1375.0,0.0,4725.0,0.372,2026-01-22 09:12:45,51637
ABB,2026-01-27,5800.0,1.2,34125.0,0.0,586.4,2750.0,0.0,4725.0,0.372,2026-01-22 09:12:45,57590
ABB,2026-01-27,5850.0,1.15,750.0,0.0,990.9,375.0,0.0,4725.0,0.372,2026-01-22 09:12:45,63626
ABB,2026-01-27,5900.0,0.5,875.0,0.0,0.0,0.0,0.0,4725.0,0.372,2026-01-22 09:12:45,69788
