Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1168.8,-0.899,2025-12-29 12:14,19618
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1168.8,-0.899,2025-12-29 12:14,16072
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1168.8,-0.899,2025-12-29 12:14,12452
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1168.8,-0.899,2025-12-29 12:14,10671
360ONE,2025-12-30,1000.0,173.2,3500.0,0.35,29500.0,1168.8,-0.899,2025-12-29 12:14,8908
360ONE,2025-12-30,1020.0,152.25,0.0,0.4,61000.0,1168.8,-0.899,2025-12-29 12:14,7234
360ONE,2025-12-30,1040.0,129.15,4500.0,0.4,88500.0,1168.8,-0.899,2025-12-29 12:14,5621
360ONE,2025-12-30,1060.0,86.5,8500.0,0.5,54500.0,1168.8,-0.899,2025-12-29 12:14,4250
360ONE,2025-12-30,1080.0,97.4,13500.0,0.5,62500.0,1168.8,-0.899,2025-12-29 12:14,3022
360ONE,2025-12-30,1100.0,82.95,73000.0,0.6,55000.0,1168.8,-0.899,2025-12-29 12:14,2003
360ONE,2025-12-30,1120.0,76.35,58500.0,0.75,68500.0,1168.8,-0.899,2025-12-29 12:14,1715
360ONE,2025-12-30,1140.0,29.3,71000.0,1.45,166500.0,1168.8,-0.899,2025-12-29 12:14,1519
360ONE,2025-12-30,1160.0,14.7,82500.0,5.15,187000.0,1168.8,-0.899,2025-12-29 12:14,1541
360ONE,2025-12-30,1180.0,4.35,43500.0,15.95,48500.0,1168.8,-0.899,2025-12-29 12:14,1943
360ONE,2025-12-30,1200.0,1.15,152000.0,20.95,57500.0,1168.8,-0.899,2025-12-29 12:14,2446
360ONE,2025-12-30,1220.0,0.4,156500.0,36.6,17000.0,1168.8,-0.899,2025-12-29 12:14,3323
360ONE,2025-12-30,1240.0,0.3,325000.0,28.6,6500.0,1168.8,-0.899,2025-12-29 12:14,4594
360ONE,2025-12-30,1260.0,0.25,101500.0,73.1,1000.0,1168.8,-0.899,2025-12-29 12:14,6575
360ONE,2025-12-30,1280.0,0.2,112500.0,92.15,2000.0,1168.8,-0.899,2025-12-29 12:14,8765
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1168.8,-0.899,2025-12-29 12:14,11173
360ONE,2025-12-30,1320.0,0.25,97500.0,0.0,0.0,1168.8,-0.899,2025-12-29 12:14,13597
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1168.8,-0.899,2025-12-29 12:14,18837
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5182.0,-0.019,2025-12-29 12:14,48364
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5182.0,-0.019,2025-12-29 12:14,38186
ABB,2025-12-30,4350.0,0.0,0.0,0.15,1750.0,5182.0,-0.019,2025-12-29 12:14,35642
ABB,2025-12-30,4400.0,784.0,1000.0,0.6,5750.0,5182.0,-0.019,2025-12-29 12:14,33107
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5182.0,-0.019,2025-12-29 12:14,30684
ABB,2025-12-30,4500.0,668.0,500.0,0.6,1375.0,5182.0,-0.019,2025-12-29 12:14,28211
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5182.0,-0.019,2025-12-29 12:14,25781
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5182.0,-0.019,2025-12-29 12:14,23325
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10625.0,5182.0,-0.019,2025-12-29 12:14,20864
ABB,2025-12-30,4700.0,481.25,125.0,0.95,50125.0,5182.0,-0.019,2025-12-29 12:14,18455
ABB,2025-12-30,4750.0,431.6,0.0,1.2,14125.0,5182.0,-0.019,2025-12-29 12:14,16299
ABB,2025-12-30,4800.0,390.0,375.0,1.05,23500.0,5182.0,-0.019,2025-12-29 12:14,14211
ABB,2025-12-30,4850.0,320.2,125.0,1.05,875.0,5182.0,-0.019,2025-12-29 12:14,12256
ABB,2025-12-30,4900.0,290.8,5875.0,1.15,34625.0,5182.0,-0.019,2025-12-29 12:14,10298
ABB,2025-12-30,4950.0,261.55,2250.0,1.1,28000.0,5182.0,-0.019,2025-12-29 12:14,8706
ABB,2025-12-30,5000.0,186.45,38250.0,2.4,58500.0,5182.0,-0.019,2025-12-29 12:14,7154
ABB,2025-12-30,5050.0,146.1,7875.0,3.45,28500.0,5182.0,-0.019,2025-12-29 12:14,6728
ABB,2025-12-30,5100.0,92.25,35375.0,6.25,58875.0,5182.0,-0.019,2025-12-29 12:14,5891
ABB,2025-12-30,5150.0,49.0,11375.0,14.2,21125.0,5182.0,-0.019,2025-12-29 12:14,5709
ABB,2025-12-30,5200.0,17.45,52000.0,36.55,32000.0,5182.0,-0.019,2025-12-29 12:14,5426
ABB,2025-12-30,5250.0,6.5,98000.0,74.55,14375.0,5182.0,-0.019,2025-12-29 12:14,5511
ABB,2025-12-30,5300.0,2.0,86500.0,120.0,48750.0,5182.0,-0.019,2025-12-29 12:14,6141
ABB,2025-12-30,5350.0,0.9,34500.0,169.55,4875.0,5182.0,-0.019,2025-12-29 12:14,6923
ABB,2025-12-30,5400.0,0.75,58625.0,222.3,8250.0,5182.0,-0.019,2025-12-29 12:14,8389
ABB,2025-12-30,5450.0,0.6,29250.0,0.0,0.0,5182.0,-0.019,2025-12-29 12:14,10091
ABB,2025-12-30,5500.0,0.6,71125.0,315.0,17000.0,5182.0,-0.019,2025-12-29 12:14,12120
