Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1178.4,0.666,2025-12-30 12:52,16636
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1178.4,0.666,2025-12-30 12:52,13470
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1178.4,0.666,2025-12-30 12:52,10230
360ONE,2025-12-30,980.0,179.2,2000.0,0.15,2500.0,1178.4,0.666,2025-12-30 12:52,8639
360ONE,2025-12-30,1000.0,173.2,3500.0,0.05,44000.0,1178.4,0.666,2025-12-30 12:52,7067
360ONE,2025-12-30,1020.0,152.25,0.0,0.1,59500.0,1178.4,0.666,2025-12-30 12:52,5614
360ONE,2025-12-30,1040.0,129.15,4500.0,0.15,113500.0,1178.4,0.666,2025-12-30 12:52,4219
360ONE,2025-12-30,1060.0,86.5,8500.0,0.15,49000.0,1178.4,0.666,2025-12-30 12:52,3118
360ONE,2025-12-30,1080.0,97.4,13500.0,0.15,64000.0,1178.4,0.666,2025-12-30 12:52,2148
360ONE,2025-12-30,1100.0,81.3,71500.0,0.1,44000.0,1178.4,0.666,2025-12-30 12:52,1390
360ONE,2025-12-30,1120.0,56.9,58000.0,0.05,67500.0,1178.4,0.666,2025-12-30 12:52,1314
360ONE,2025-12-30,1140.0,38.9,61000.0,0.25,162000.0,1178.4,0.666,2025-12-30 12:52,1238
360ONE,2025-12-30,1160.0,20.0,64000.0,1.15,84000.0,1178.4,0.666,2025-12-30 12:52,1511
360ONE,2025-12-30,1180.0,3.9,53000.0,6.5,61500.0,1178.4,0.666,2025-12-30 12:52,1965
360ONE,2025-12-30,1200.0,0.2,144000.0,23.0,34000.0,1178.4,0.666,2025-12-30 12:52,2511
360ONE,2025-12-30,1220.0,0.05,124500.0,34.55,16500.0,1178.4,0.666,2025-12-30 12:52,3357
360ONE,2025-12-30,1240.0,0.05,274000.0,59.85,6500.0,1178.4,0.666,2025-12-30 12:52,4503
360ONE,2025-12-30,1260.0,0.05,96500.0,83.75,2000.0,1178.4,0.666,2025-12-30 12:52,6230
360ONE,2025-12-30,1280.0,0.1,97000.0,92.15,2000.0,1178.4,0.666,2025-12-30 12:52,8174
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1178.4,0.666,2025-12-30 12:52,10316
360ONE,2025-12-30,1320.0,0.05,84500.0,0.0,0.0,1178.4,0.666,2025-12-30 12:52,12475
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1178.4,0.666,2025-12-30 12:52,17131
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5132.0,-0.639,2025-12-30 12:52,38457
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5132.0,-0.639,2025-12-30 12:52,30300
ABB,2025-12-30,4350.0,0.0,0.0,0.3,1000.0,5132.0,-0.639,2025-12-30 12:52,28261
ABB,2025-12-30,4400.0,778.0,625.0,0.6,5750.0,5132.0,-0.639,2025-12-30 12:52,26227
ABB,2025-12-30,4450.0,0.0,0.0,0.1,4250.0,5132.0,-0.639,2025-12-30 12:52,24274
ABB,2025-12-30,4500.0,668.0,500.0,0.6,1375.0,5132.0,-0.639,2025-12-30 12:52,22293
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5132.0,-0.639,2025-12-30 12:52,20355
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5132.0,-0.639,2025-12-30 12:52,18391
ABB,2025-12-30,4650.0,0.0,0.0,0.05,10625.0,5132.0,-0.639,2025-12-30 12:52,16422
ABB,2025-12-30,4700.0,481.25,125.0,0.2,46250.0,5132.0,-0.639,2025-12-30 12:52,14505
ABB,2025-12-30,4750.0,431.6,0.0,0.4,14250.0,5132.0,-0.639,2025-12-30 12:52,12826
ABB,2025-12-30,4800.0,390.0,375.0,0.3,17625.0,5132.0,-0.639,2025-12-30 12:52,11212
ABB,2025-12-30,4850.0,320.2,125.0,0.95,1000.0,5132.0,-0.639,2025-12-30 12:52,9703
ABB,2025-12-30,4900.0,232.45,3750.0,0.35,30750.0,5132.0,-0.639,2025-12-30 12:52,8190
ABB,2025-12-30,4950.0,261.55,2250.0,0.35,22250.0,5132.0,-0.639,2025-12-30 12:52,6931
ABB,2025-12-30,5000.0,132.7,31375.0,2.05,46500.0,5132.0,-0.639,2025-12-30 12:52,5766
ABB,2025-12-30,5050.0,146.1,7875.0,3.4,35125.0,5132.0,-0.639,2025-12-30 12:52,5340
ABB,2025-12-30,5100.0,40.0,23625.0,11.1,34875.0,5132.0,-0.639,2025-12-30 12:52,4825
ABB,2025-12-30,5150.0,8.75,7375.0,33.0,11375.0,5132.0,-0.639,2025-12-30 12:52,4555
ABB,2025-12-30,5200.0,3.65,25250.0,72.8,26500.0,5132.0,-0.639,2025-12-30 12:52,4292
ABB,2025-12-30,5250.0,0.4,48125.0,141.05,11500.0,5132.0,-0.639,2025-12-30 12:52,4135
ABB,2025-12-30,5300.0,0.25,53500.0,165.55,33625.0,5132.0,-0.639,2025-12-30 12:52,4300
ABB,2025-12-30,5350.0,0.15,22375.0,241.1,3625.0,5132.0,-0.639,2025-12-30 12:52,4505
ABB,2025-12-30,5400.0,0.1,42000.0,276.25,6000.0,5132.0,-0.639,2025-12-30 12:52,5309
ABB,2025-12-30,5450.0,0.15,25625.0,0.0,0.0,5132.0,-0.639,2025-12-30 12:52,6274
ABB,2025-12-30,5500.0,0.1,49375.0,370.0,13000.0,5132.0,-0.639,2025-12-30 12:52,7533
ABB,2025-12-30,5550.0,0.2,18500.0,0.0,0.0,5132.0,-0.639,2025-12-30 12:52,8623
ABB,2025-12-30,5600.0,0.25,19500.0,468.65,5125.0,5132.0,-0.639,2025-12-30 12:52,10287
ABB,2025-12-30,5650.0,1.35,37125.0,0.0,0.0,5132.0,-0.639,2025-12-30 12:52,11834
ABB,2025-12-30,5700.0,0.35,2125.0,567.75,2750.0,5132.0,-0.639,2025-12-30 12:52,13810
ABB,2025-12-30,5750.0,0.25,11000.0,628.95,1875.0,5132.0,-0.639,2025-12-30 12:52,15651
ABB,2025-12-30,5800.0,1.1,2625.0,642.0,2250.0,5132.0,-0.639,2025-12-30 12:52,17594
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,5132.0,-0.639,2025-12-30 12:52,19534
ABB,2025-12-30,5900.0,0.05,14750.0,650.85,500.0,5132.0,-0.639,2025-12-30 12:52,21624
