Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,1500.0,1190.0,-0.134,2025-12-31 17:04,2413
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1190.0,-0.134,2025-12-31 17:04,1703
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1190.0,-0.134,2025-12-31 17:04,1352
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,1500.0,1190.0,-0.134,2025-12-31 17:04,1004
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1190.0,-0.134,2025-12-31 17:04,659
360ONE,2026-01-27,1080.0,113.0,2500.0,6.8,14000.0,1190.0,-0.134,2025-12-31 17:04,359
360ONE,2026-01-27,1100.0,0.0,0.0,9.9,15500.0,1190.0,-0.134,2025-12-31 17:04,73
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1190.0,-0.134,2025-12-31 17:04,-216
360ONE,2026-01-27,1140.0,65.7,1000.0,19.5,18000.0,1190.0,-0.134,2025-12-31 17:04,-490
360ONE,2026-01-27,1160.0,53.4,17000.0,26.3,21500.0,1190.0,-0.134,2025-12-31 17:04,-753
360ONE,2026-01-27,1180.0,42.75,34000.0,34.0,39500.0,1190.0,-0.134,2025-12-31 17:04,-877
360ONE,2026-01-27,1200.0,32.5,186500.0,46.1,60500.0,1190.0,-0.134,2025-12-31 17:04,-877
360ONE,2026-01-27,1220.0,25.4,38000.0,0.0,0.0,1190.0,-0.134,2025-12-31 17:04,-67
360ONE,2026-01-27,1240.0,18.8,15000.0,72.05,500.0,1190.0,-0.134,2025-12-31 17:04,588
360ONE,2026-01-27,1260.0,15.05,24000.0,0.0,0.0,1190.0,-0.134,2025-12-31 17:04,1202
360ONE,2026-01-27,1280.0,11.2,50000.0,113.9,1000.0,1190.0,-0.134,2025-12-31 17:04,1877
360ONE,2026-01-27,1300.0,8.5,23000.0,126.0,1000.0,1190.0,-0.134,2025-12-31 17:04,2661
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1190.0,-0.134,2025-12-31 17:04,3456
360ONE,2026-01-27,1360.0,4.0,32500.0,0.0,0.0,1190.0,-0.134,2025-12-31 17:04,5037
ABB,2026-01-27,4300.0,875.25,250.0,3.45,625.0,5170.0,0.613,2025-12-31 17:04,33753
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5170.0,0.613,2025-12-31 17:04,29904
ABB,2026-01-27,4500.0,0.0,0.0,6.5,2625.0,5170.0,0.613,2025-12-31 17:04,26090
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5170.0,0.613,2025-12-31 17:04,24169
ABB,2026-01-27,4600.0,0.0,0.0,8.0,0.0,5170.0,0.613,2025-12-31 17:04,22286
ABB,2026-01-27,4650.0,0.0,0.0,6.7,2625.0,5170.0,0.613,2025-12-31 17:04,20370
ABB,2026-01-27,4700.0,0.0,0.0,8.4,15125.0,5170.0,0.613,2025-12-31 17:04,18465
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5170.0,0.613,2025-12-31 17:04,16625
ABB,2026-01-27,4800.0,0.0,0.0,13.2,22375.0,5170.0,0.613,2025-12-31 17:04,14797
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5170.0,0.613,2025-12-31 17:04,13052
ABB,2026-01-27,4900.0,0.0,0.0,21.8,8375.0,5170.0,0.613,2025-12-31 17:04,11337
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5170.0,0.613,2025-12-31 17:04,9645
ABB,2026-01-27,5000.0,243.65,11250.0,37.75,76250.0,5170.0,0.613,2025-12-31 17:04,7971
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5170.0,0.613,2025-12-31 17:04,6721
