Symbol,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Spot,%Change,timestamp,Max_Pain
360ONE,2026-01-27,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.8,1.689,2026-01-22 10:09:14,31714
360ONE,2026-01-27,960.0,239.15,1500.0,0.0,0.2,23500.0,6000.0,1113.8,1.689,2026-01-22 10:09:14,24376
360ONE,2026-01-27,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.8,1.689,2026-01-22 10:09:14,20793
360ONE,2026-01-27,1000.0,111.0,25500.0,3500.0,0.25,48500.0,44000.0,1113.8,1.689,2026-01-22 10:09:14,17174
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,0.2,49500.0,8000.0,1113.8,1.689,2026-01-22 10:09:14,13985
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,0.3,42500.0,3500.0,1113.8,1.689,2026-01-22 10:09:14,10612
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,0.5,616500.0,126000.0,1113.8,1.689,2026-01-22 10:09:14,7323
360ONE,2026-01-27,1080.0,30.55,4000.0,4500.0,2.0,290500.0,80500.0,1113.8,1.689,2026-01-22 10:09:14,5283
360ONE,2026-01-27,1100.0,23.05,114000.0,54000.0,6.75,195500.0,89500.0,1113.8,1.689,2026-01-22 10:09:14,3778
360ONE,2026-01-27,1120.0,11.25,213000.0,219500.0,20.9,74000.0,6000.0,1113.8,1.689,2026-01-22 10:09:14,3069
360ONE,2026-01-27,1140.0,5.35,406500.0,180500.0,30.0,109000.0,0.0,1113.8,1.689,2026-01-22 10:09:14,2888
360ONE,2026-01-27,1160.0,3.0,234500.0,212500.0,53.6,55500.0,3000.0,1113.8,1.689,2026-01-22 10:09:14,3544
360ONE,2026-01-27,1180.0,1.85,251500.0,81500.0,67.0,120500.0,1000.0,1113.8,1.689,2026-01-22 10:09:14,4662
360ONE,2026-01-27,1200.0,1.15,517500.0,118000.0,94.15,74000.0,1000.0,1113.8,1.689,2026-01-22 10:09:14,5990
360ONE,2026-01-27,1220.0,1.0,531500.0,264500.0,112.85,30500.0,0.0,1113.8,1.689,2026-01-22 10:09:14,8625
360ONE,2026-01-27,1240.0,0.6,314500.0,48500.0,130.2,70000.0,500.0,1113.8,1.689,2026-01-22 10:09:14,12730
360ONE,2026-01-27,1260.0,0.6,213500.0,27000.0,121.1,23500.0,0.0,1113.8,1.689,2026-01-22 10:09:14,17002
