Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,1500.0,1190.2,-0.117,2025-12-31 13:54,2283
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1190.2,-0.117,2025-12-31 13:54,1566
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1190.2,-0.117,2025-12-31 13:54,1212
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,1500.0,1190.2,-0.117,2025-12-31 13:54,861
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1190.2,-0.117,2025-12-31 13:54,513
360ONE,2026-01-27,1080.0,113.0,2000.0,7.35,13500.0,1190.2,-0.117,2025-12-31 13:54,210
360ONE,2026-01-27,1100.0,0.0,0.0,10.6,15500.0,1190.2,-0.117,2025-12-31 13:54,-86
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1190.2,-0.117,2025-12-31 13:54,-381
360ONE,2026-01-27,1140.0,65.7,1000.0,20.5,21500.0,1190.2,-0.117,2025-12-31 13:54,-660
360ONE,2026-01-27,1160.0,52.9,17000.0,27.45,22000.0,1190.2,-0.117,2025-12-31 13:54,-931
360ONE,2026-01-27,1180.0,43.0,47500.0,36.2,37500.0,1190.2,-0.117,2025-12-31 13:54,-1056
360ONE,2026-01-27,1200.0,32.65,223500.0,46.25,60500.0,1190.2,-0.117,2025-12-31 13:54,-973
360ONE,2026-01-27,1220.0,24.95,40000.0,0.0,0.0,1190.2,-0.117,2025-12-31 13:54,59
360ONE,2026-01-27,1240.0,19.8,15000.0,110.0,500.0,1190.2,-0.117,2025-12-31 13:54,822
360ONE,2026-01-27,1260.0,10.6,23000.0,0.0,0.0,1190.2,-0.117,2025-12-31 13:54,1540
360ONE,2026-01-27,1280.0,11.3,50000.0,113.9,1000.0,1190.2,-0.117,2025-12-31 13:54,2304
360ONE,2026-01-27,1300.0,8.5,5000.0,126.0,1000.0,1190.2,-0.117,2025-12-31 13:54,3192
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1190.2,-0.117,2025-12-31 13:54,4037
360ONE,2026-01-27,1360.0,3.8,32500.0,0.0,0.0,1190.2,-0.117,2025-12-31 13:54,5750
ABB,2026-01-27,4300.0,875.25,250.0,5.05,500.0,5174.0,0.691,2025-12-31 13:54,32615
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5174.0,0.691,2025-12-31 13:54,28913
