Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1178.5,0.675,2025-12-30 12:27,17026
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1178.5,0.675,2025-12-30 12:27,13818
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1178.5,0.675,2025-12-30 12:27,10536
360ONE,2025-12-30,980.0,179.2,2000.0,0.15,2500.0,1178.5,0.675,2025-12-30 12:27,8924
360ONE,2025-12-30,1000.0,173.2,3500.0,0.05,44000.0,1178.5,0.675,2025-12-30 12:27,7331
360ONE,2025-12-30,1020.0,152.25,0.0,0.1,59500.0,1178.5,0.675,2025-12-30 12:27,5857
360ONE,2025-12-30,1040.0,129.15,4500.0,0.15,114500.0,1178.5,0.675,2025-12-30 12:27,4442
360ONE,2025-12-30,1060.0,86.5,8500.0,0.15,50500.0,1178.5,0.675,2025-12-30 12:27,3321
360ONE,2025-12-30,1080.0,97.4,13500.0,0.15,64000.0,1178.5,0.675,2025-12-30 12:27,2335
360ONE,2025-12-30,1100.0,76.7,72000.0,0.1,47500.0,1178.5,0.675,2025-12-30 12:27,1561
360ONE,2025-12-30,1120.0,53.7,58000.0,0.2,68000.0,1178.5,0.675,2025-12-30 12:27,1448
360ONE,2025-12-30,1140.0,33.9,61000.0,0.65,162500.0,1178.5,0.675,2025-12-30 12:27,1345
360ONE,2025-12-30,1160.0,10.95,65000.0,2.05,83500.0,1178.5,0.675,2025-12-30 12:27,1575
360ONE,2025-12-30,1180.0,4.9,45000.0,7.45,63000.0,1178.5,0.675,2025-12-30 12:27,1960
360ONE,2025-12-30,1200.0,0.2,140000.0,23.75,36500.0,1178.5,0.675,2025-12-30 12:27,2483
360ONE,2025-12-30,1220.0,0.05,124500.0,36.75,16500.0,1178.5,0.675,2025-12-30 12:27,3299
360ONE,2025-12-30,1240.0,0.05,274000.0,59.85,6500.0,1178.5,0.675,2025-12-30 12:27,4421
360ONE,2025-12-30,1260.0,0.05,96500.0,83.75,2000.0,1178.5,0.675,2025-12-30 12:27,6126
360ONE,2025-12-30,1280.0,0.05,99000.0,92.15,2000.0,1178.5,0.675,2025-12-30 12:27,8050
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1178.5,0.675,2025-12-30 12:27,10174
360ONE,2025-12-30,1320.0,0.05,84500.0,0.0,0.0,1178.5,0.675,2025-12-30 12:27,12316
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1178.5,0.675,2025-12-30 12:27,16938
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5107.5,-1.113,2025-12-30 12:27,39631
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5107.5,-1.113,2025-12-30 12:27,31283
ABB,2025-12-30,4350.0,0.0,0.0,0.3,1000.0,5107.5,-1.113,2025-12-30 12:27,29197
ABB,2025-12-30,4400.0,778.0,625.0,0.6,5750.0,5107.5,-1.113,2025-12-30 12:27,27116
ABB,2025-12-30,4450.0,0.0,0.0,0.1,4250.0,5107.5,-1.113,2025-12-30 12:27,25114
ABB,2025-12-30,4500.0,668.0,500.0,0.6,1375.0,5107.5,-1.113,2025-12-30 12:27,23086
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5107.5,-1.113,2025-12-30 12:27,21101
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5107.5,-1.113,2025-12-30 12:27,19089
ABB,2025-12-30,4650.0,0.0,0.0,0.05,10625.0,5107.5,-1.113,2025-12-30 12:27,17072
ABB,2025-12-30,4700.0,481.25,125.0,0.2,46750.0,5107.5,-1.113,2025-12-30 12:27,15109
ABB,2025-12-30,4750.0,431.6,0.0,0.4,14250.0,5107.5,-1.113,2025-12-30 12:27,13384
ABB,2025-12-30,4800.0,390.0,375.0,0.35,18875.0,5107.5,-1.113,2025-12-30 12:27,11726
ABB,2025-12-30,4850.0,320.2,125.0,0.95,1000.0,5107.5,-1.113,2025-12-30 12:27,10178
ABB,2025-12-30,4900.0,210.3,4125.0,0.55,30250.0,5107.5,-1.113,2025-12-30 12:27,8625
ABB,2025-12-30,4950.0,261.55,2250.0,0.55,22500.0,5107.5,-1.113,2025-12-30 12:27,7326
ABB,2025-12-30,5000.0,110.55,31500.0,2.3,48000.0,5107.5,-1.113,2025-12-30 12:27,6123
ABB,2025-12-30,5050.0,146.1,7875.0,5.9,32000.0,5107.5,-1.113,2025-12-30 12:27,5597
ABB,2025-12-30,5100.0,27.0,23875.0,19.75,38375.0,5107.5,-1.113,2025-12-30 12:27,5030
ABB,2025-12-30,5150.0,8.55,7500.0,49.4,12250.0,5107.5,-1.113,2025-12-30 12:27,4666
ABB,2025-12-30,5200.0,2.3,27500.0,100.25,27000.0,5107.5,-1.113,2025-12-30 12:27,4358
ABB,2025-12-30,5250.0,0.95,69375.0,131.55,11625.0,5107.5,-1.113,2025-12-30 12:27,4112
ABB,2025-12-30,5300.0,0.15,49625.0,197.25,36625.0,5107.5,-1.113,2025-12-30 12:27,4390
ABB,2025-12-30,5350.0,0.25,22375.0,241.1,3625.0,5107.5,-1.113,2025-12-30 12:27,4523
ABB,2025-12-30,5400.0,0.1,42125.0,291.15,5875.0,5107.5,-1.113,2025-12-30 12:27,5421
ABB,2025-12-30,5450.0,0.15,25625.0,0.0,0.0,5107.5,-1.113,2025-12-30 12:27,6476
ABB,2025-12-30,5500.0,0.05,49875.0,378.65,13625.0,5107.5,-1.113,2025-12-30 12:27,7829
ABB,2025-12-30,5550.0,0.2,18500.0,0.0,0.0,5107.5,-1.113,2025-12-30 12:27,8984
ABB,2025-12-30,5600.0,0.15,20250.0,486.0,5625.0,5107.5,-1.113,2025-12-30 12:27,10747
ABB,2025-12-30,5650.0,1.35,37125.0,0.0,0.0,5107.5,-1.113,2025-12-30 12:27,12367
ABB,2025-12-30,5700.0,0.5,1625.0,585.0,2750.0,5107.5,-1.113,2025-12-30 12:27,14450
ABB,2025-12-30,5750.0,0.4,10625.0,550.0,1875.0,5107.5,-1.113,2025-12-30 12:27,16389
ABB,2025-12-30,5800.0,1.1,2625.0,642.0,2250.0,5107.5,-1.113,2025-12-30 12:27,18449
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,5107.5,-1.113,2025-12-30 12:27,20492
ABB,2025-12-30,5900.0,0.05,14750.0,650.85,500.0,5107.5,-1.113,2025-12-30 12:27,22683
ABB,2025-12-30,6000.0,0.7,34625.0,869.15,6250.0,5107.5,-1.113,2025-12-30 12:27,27186
ABB,2025-12-30,6100.0,0.05,11625.0,978.0,12125.0,5107.5,-1.113,2025-12-30 12:27,31589
ABCAPITAL,2025-12-30,260.0,88.4,238700.0,0.05,204600.0,347.65,0.26,2025-12-30 12:27,63928
ABCAPITAL,2025-12-30,270.0,79.0,24800.0,0.0,0.0,347.65,0.26,2025-12-30 12:27,56285
ABCAPITAL,2025-12-30,280.0,68.5,24800.0,0.05,124000.0,347.65,0.26,2025-12-30 12:27,46753
ABCAPITAL,2025-12-30,285.0,63.0,12400.0,0.1,86800.0,347.65,0.26,2025-12-30 12:27,42133
ABCAPITAL,2025-12-30,290.0,58.05,269700.0,0.05,334800.0,347.65,0.26,2025-12-30 12:27,37470
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,347.65,0.26,2025-12-30 12:27,34596
ABCAPITAL,2025-12-30,300.0,48.5,179800.0,0.05,548700.0,347.65,0.26,2025-12-30 12:27,30879
ABCAPITAL,2025-12-30,305.0,45.5,3100.0,0.05,74400.0,347.65,0.26,2025-12-30 12:27,27792
ABCAPITAL,2025-12-30,310.0,37.15,46500.0,0.05,443300.0,347.65,0.26,2025-12-30 12:27,23889
ABCAPITAL,2025-12-30,315.0,31.6,27900.0,0.05,799800.0,347.65,0.26,2025-12-30 12:27,20388
ABCAPITAL,2025-12-30,320.0,27.95,120900.0,0.05,1072600.0,347.65,0.26,2025-12-30 12:27,17214
ABCAPITAL,2025-12-30,325.0,22.6,77500.0,0.05,551800.0,347.65,0.26,2025-12-30 12:27,14885
ABCAPITAL,2025-12-30,330.0,18.8,158100.0,0.05,951700.0,347.65,0.26,2025-12-30 12:27,12711
ABCAPITAL,2025-12-30,335.0,13.0,198400.0,0.05,1103600.0,347.65,0.26,2025-12-30 12:27,11212
ABCAPITAL,2025-12-30,340.0,7.8,325500.0,0.05,722300.0,347.65,0.26,2025-12-30 12:27,10323
ABCAPITAL,2025-12-30,345.0,2.75,660300.0,0.55,678900.0,347.65,0.26,2025-12-30 12:27,9956
ABCAPITAL,2025-12-30,350.0,0.65,1376400.0,3.45,744000.0,347.65,0.26,2025-12-30 12:27,10153
ABCAPITAL,2025-12-30,355.0,0.2,731600.0,7.7,310000.0,347.65,0.26,2025-12-30 12:27,11099
ABCAPITAL,2025-12-30,360.0,0.1,1187300.0,13.0,319300.0,347.65,0.26,2025-12-30 12:27,12509
ABCAPITAL,2025-12-30,365.0,0.05,1441500.0,16.2,492900.0,347.65,0.26,2025-12-30 12:27,14493
ABCAPITAL,2025-12-30,370.0,0.05,1689500.0,22.25,260400.0,347.65,0.26,2025-12-30 12:27,17055
ABCAPITAL,2025-12-30,375.0,0.05,2098700.0,30.0,89900.0,347.65,0.26,2025-12-30 12:27,20814
ABCAPITAL,2025-12-30,380.0,0.05,1370200.0,32.0,96100.0,347.65,0.26,2025-12-30 12:27,25978
ABCAPITAL,2025-12-30,385.0,0.05,548700.0,0.0,0.0,347.65,0.26,2025-12-30 12:27,31834
ABCAPITAL,2025-12-30,390.0,0.05,1004400.0,42.5,55800.0,347.65,0.26,2025-12-30 12:27,38268
ABCAPITAL,2025-12-30,395.0,0.05,71300.0,0.0,0.0,347.65,0.26,2025-12-30 12:27,44996
ABCAPITAL,2025-12-30,400.0,0.05,1029200.0,43.8,9300.0,347.65,0.26,2025-12-30 12:27,51994
ADANIENT,2025-12-30,1840.0,0.0,0.0,0.25,1236.0,2200.5,-0.123,2025-12-30 12:27,189942
ADANIENT,2025-12-30,1880.0,0.0,0.0,0.05,8343.0,2200.5,-0.123,2025-12-30 12:27,172447
ADANIENT,2025-12-30,1900.2,335.5,2781.0,0.1,83739.0,2200.5,-0.123,2025-12-30 12:27,163629
