Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
NIFTY,2026-01-13,24000.0,1900.0,64610,16055,1.55,4833335,20770945,0,0,0,0,2026-01-09 03:53:05,16251290
NIFTY,2026-01-13,24050.0,2201.85,195,0,1.6,206375,3082755,0,0,0,0,2026-01-09 03:53:05,15724230
NIFTY,2026-01-13,24100.0,1846.0,260,65,1.65,740025,4456205,0,0,0,0,2026-01-09 03:53:05,15186686
NIFTY,2026-01-13,24150.0,2055.1,325,0,1.75,77415,1319630,0,0,0,0,2026-01-09 03:53:05,14652759
NIFTY,2026-01-13,24200.0,2052.5,195,0,1.8,573430,4238000,0,0,0,0,2026-01-09 03:53:05,14119349
NIFTY,2026-01-13,24250.0,1955.25,325,0,1.9,101140,1052350,0,0,0,0,2026-01-09 03:53:05,13588690
NIFTY,2026-01-13,24300.0,1968.1,520,0,1.9,405470,4369560,0,0,0,0,2026-01-09 03:53:05,13058646
NIFTY,2026-01-13,24350.0,1555.85,260,130,1.95,140855,1574950,0,0,0,0,2026-01-09 03:53:05,12530613
NIFTY,2026-01-13,24400.0,1805.0,390,0,2.05,461500,4399135,0,0,0,0,2026-01-09 03:53:05,12003273
NIFTY,2026-01-13,24450.0,1703.2,325,0,2.15,105170,2389465,0,0,0,0,2026-01-09 03:53:05,11478205
NIFTY,2026-01-13,24500.0,1471.6,9230,2275,2.2,2700555,15925130,0,0,0,0,2026-01-09 03:53:05,10953722
NIFTY,2026-01-13,24550.0,1375.45,195,65,2.45,89830,1731405,0,0,0,0,2026-01-09 03:53:05,10443519
NIFTY,2026-01-13,24600.0,1292.0,2470,3640,2.5,722995,10258105,0,0,0,0,2026-01-09 03:53:05,9933007
NIFTY,2026-01-13,24650.0,1309.0,585,780,2.65,147485,3651050,0,0,0,0,2026-01-09 03:53:05,9426256
NIFTY,2026-01-13,24700.0,1279.15,2080,325,2.85,882310,10299055,0,0,0,0,2026-01-09 03:53:05,8920145
NIFTY,2026-01-13,24750.0,1180.0,325,650,3.05,262860,5002855,0,0,0,0,2026-01-09 03:53:05,8418432
NIFTY,2026-01-13,24800.0,1123.7,5265,520,3.25,3226730,22368320,0,0,0,0,2026-01-09 03:53:05,7917979
NIFTY,2026-01-13,24850.0,1230.0,455,65,3.45,322010,9264515,0,0,0,0,2026-01-09 03:53:05,7433271
NIFTY,2026-01-13,24900.0,1010.0,2600,3315,3.6,1680445,22141990,0,0,0,0,2026-01-09 03:53:05,6950577
NIFTY,2026-01-13,24950.0,963.8,650,520,3.7,356980,10155405,0,0,0,0,2026-01-09 03:53:05,6476010
NIFTY,2026-01-13,25000.0,900.0,93665,218400,4.0,6556030,55739450,0,0,0,0,2026-01-09 03:53:05,6003505
NIFTY,2026-01-13,25050.0,870.0,845,2665,4.15,339560,12724660,0,0,0,0,2026-01-09 03:53:05,5570126
NIFTY,2026-01-13,25100.0,815.55,18720,21125,4.6,1815775,25358970,0,0,0,0,2026-01-09 03:53:05,5132573
NIFTY,2026-01-13,25150.0,1004.0,650,0,5.0,1255085,16872375,0,0,0,0,2026-01-09 03:53:05,4704952
NIFTY,2026-01-13,25200.0,701.05,18395,23855,5.4,3381690,37486345,0,0,0,0,2026-01-09 03:53:05,4282356
NIFTY,2026-01-13,25250.0,671.35,3835,2925,5.8,1109615,20371195,0,0,0,0,2026-01-09 03:53:05,3876786
NIFTY,2026-01-13,25300.0,606.05,43160,22555,6.5,2608190,49830690,0,0,0,0,2026-01-09 03:53:05,3476933
NIFTY,2026-01-13,25350.0,551.0,6500,11570,7.5,1371955,28397980,0,0,0,0,2026-01-09 03:53:05,3091644
NIFTY,2026-01-13,25400.0,505.05,99515,89700,8.6,3239470,48972755,0,0,0,0,2026-01-09 03:53:05,2711656
NIFTY,2026-01-13,25450.0,456.05,11050,33020,10.2,1669200,32607770,0,0,0,0,2026-01-09 03:53:05,2351274
NIFTY,2026-01-13,25500.0,410.85,328315,1147835,12.2,9215310,79557335,0,0,0,0,2026-01-09 03:53:05,1995854
NIFTY,2026-01-13,25550.0,364.1,32565,143260,14.45,2241265,36671635,0,0,0,0,2026-01-09 03:53:05,1691597
NIFTY,2026-01-13,25600.0,316.8,166595,1224210,18.5,5965505,71092320,0,0,0,0,2026-01-09 03:53:05,1394411
NIFTY,2026-01-13,25650.0,272.85,81575,646425,24.2,3167580,53042275,0,0,0,0,2026-01-09 03:53:05,1124179
NIFTY,2026-01-13,25700.0,230.65,593905,4802395,32.05,8304855,97468020,0,0,0,0,2026-01-09 03:53:05,870512
NIFTY,2026-01-13,25750.0,190.25,309920,3393455,42.75,2939755,78789555,0,0,0,0,2026-01-09 03:53:05,653859
NIFTY,2026-01-13,25800.0,154.75,1595230,22382685,57.0,7130435,138686080,0,0,0,0,2026-01-09 03:53:05,459703
NIFTY,2026-01-13,25850.0,123.0,1323140,20300215,75.0,3442660,116809225,0,0,0,0,2026-01-09 03:53:05,299888
NIFTY,2026-01-13,25900.0,94.45,6169215,107491345,96.05,6254235,252694520,0,0,0,0,2026-01-09 03:53:05,170315
NIFTY,2026-01-13,25950.0,71.3,4082000,93081365,123.2,2903550,173409015,0,0,0,0,2026-01-09 03:53:05,110600
NIFTY,2026-01-13,26000.0,52.55,14076205,207658815,154.5,4911595,259602525,0,0,0,0,2026-01-09 03:53:05,80950
NIFTY,2026-01-13,26050.0,38.0,7169825,132722005,189.45,1506180,145013180,0,0,0,0,2026-01-09 03:53:05,150993
NIFTY,2026-01-13,26100.0,27.15,15577315,245973000,227.6,3882060,211255135,0,0,0,0,2026-01-09 03:53:05,265039
