Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1195.1,-0.417,2026-01-05 14:23,5329
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1195.1,-0.417,2026-01-05 14:23,3846
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1195.1,-0.417,2026-01-05 14:23,3109
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1195.1,-0.417,2026-01-05 14:23,2375
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1195.1,-0.417,2026-01-05 14:23,1645
360ONE,2026-01-27,1080.0,124.95,2000.0,4.3,19000.0,1195.1,-0.417,2026-01-05 14:23,960
360ONE,2026-01-27,1100.0,0.0,0.0,6.6,54500.0,1195.1,-0.417,2026-01-05 14:23,296
360ONE,2026-01-27,1120.0,0.0,0.0,9.6,59000.0,1195.1,-0.417,2026-01-05 14:23,-311
360ONE,2026-01-27,1140.0,74.7,1500.0,14.65,39500.0,1195.1,-0.417,2026-01-05 14:23,-822
360ONE,2026-01-27,1160.0,68.0,14000.0,17.3,41000.0,1195.1,-0.417,2026-01-05 14:23,-1240
360ONE,2026-01-27,1180.0,37.7,29500.0,29.0,56000.0,1195.1,-0.417,2026-01-05 14:23,-1478
360ONE,2026-01-27,1200.0,27.65,281000.0,40.4,91000.0,1195.1,-0.417,2026-01-05 14:23,-1620
360ONE,2026-01-27,1220.0,20.1,130500.0,50.5,1500.0,1195.1,-0.417,2026-01-05 14:23,-558
360ONE,2026-01-27,1240.0,14.65,69500.0,66.9,500.0,1195.1,-0.417,2026-01-05 14:23,613
360ONE,2026-01-27,1260.0,10.5,84000.0,66.9,1000.0,1195.1,-0.417,2026-01-05 14:23,1768
360ONE,2026-01-27,1280.0,7.95,134500.0,113.9,1000.0,1195.1,-0.417,2026-01-05 14:23,3077
360ONE,2026-01-27,1300.0,5.75,147000.0,126.0,500.0,1195.1,-0.417,2026-01-05 14:23,4670
360ONE,2026-01-27,1320.0,4.85,9500.0,0.0,0.0,1195.1,-0.417,2026-01-05 14:23,6542
360ONE,2026-01-27,1360.0,2.3,61000.0,0.0,0.0,1195.1,-0.417,2026-01-05 14:23,10170
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5141.0,-1.239,2026-01-05 14:23,38759
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,34280
ABB,2026-01-27,4500.0,0.0,0.0,5.1,4250.0,5141.0,-1.239,2026-01-05 14:23,29836
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,27608
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5141.0,-1.239,2026-01-05 14:23,25418
ABB,2026-01-27,4650.0,0.0,0.0,6.35,2500.0,5141.0,-1.239,2026-01-05 14:23,23195
ABB,2026-01-27,4700.0,0.0,0.0,10.1,18375.0,5141.0,-1.239,2026-01-05 14:23,20984
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,18847
ABB,2026-01-27,4800.0,0.0,0.0,16.0,25500.0,5141.0,-1.239,2026-01-05 14:23,16729
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,14697
ABB,2026-01-27,4900.0,0.0,0.0,27.35,12000.0,5141.0,-1.239,2026-01-05 14:23,12707
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,10743
ABB,2026-01-27,5000.0,204.55,10250.0,50.0,75625.0,5141.0,-1.239,2026-01-05 14:23,8813
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,7143
ABB,2026-01-27,5100.0,138.15,24625.0,83.1,45875.0,5141.0,-1.239,2026-01-05 14:23,5642
ABB,2026-01-27,5150.0,110.7,19375.0,102.75,23375.0,5141.0,-1.239,2026-01-05 14:23,4452
ABB,2026-01-27,5200.0,87.0,128750.0,129.85,107750.0,5141.0,-1.239,2026-01-05 14:23,3491
ABB,2026-01-27,5250.0,67.6,34500.0,159.2,16750.0,5141.0,-1.239,2026-01-05 14:23,3460
ABB,2026-01-27,5300.0,50.0,74125.0,195.05,23375.0,5141.0,-1.239,2026-01-05 14:23,3930
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,4836
ABB,2026-01-27,5400.0,29.4,60000.0,240.0,5625.0,5141.0,-1.239,2026-01-05 14:23,5827
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,7188
ABB,2026-01-27,5500.0,16.5,53500.0,266.0,17125.0,5141.0,-1.239,2026-01-05 14:23,8507
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5141.0,-1.239,2026-01-05 14:23,9813
ABB,2026-01-27,5600.0,9.6,19500.0,450.0,17125.0,5141.0,-1.239,2026-01-05 14:23,11482
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,12586
ABB,2026-01-27,5700.0,6.3,49125.0,498.95,5750.0,5141.0,-1.239,2026-01-05 14:23,14442
ABB,2026-01-27,5750.0,0.0,0.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,16317
ABB,2026-01-27,5800.0,4.85,5875.0,542.15,2250.0,5141.0,-1.239,2026-01-05 14:23,18448
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,20500
ABB,2026-01-27,5900.0,8.0,125.0,0.0,0.0,5141.0,-1.239,2026-01-05 14:23,22673
ABB,2026-01-27,6000.0,2.6,15875.0,812.0,28250.0,5141.0,-1.239,2026-01-05 14:23,27021
ABB,2026-01-27,6100.0,7.5,875.0,855.0,18500.0,5141.0,-1.239,2026-01-05 14:23,29519
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.1,21700.0,361.7,0.125,2026-01-05 14:23,44667
ABCAPITAL,2026-01-27,300.0,66.9,843200.0,0.2,186000.0,361.7,0.125,2026-01-05 14:23,24375
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.35,372000.0,361.7,0.125,2026-01-05 14:23,20895
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.45,167400.0,361.7,0.125,2026-01-05 14:23,17102
ABCAPITAL,2026-01-27,320.0,44.4,93000.0,0.6,651000.0,361.7,0.125,2026-01-05 14:23,12875
