Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,1.8,5500.0,7000.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,14125
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,3.55,4000.0,2500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,10702
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,4.7,39500.0,73500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,8997
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.65,10500.0,34500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,7355
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.0,4000.0,8500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,5745
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,13.6,56500.0,164000.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,4191
360ONE,2026-01-27,1100.0,64.15,76000.0,9500.0,18.8,156000.0,459000.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,2668
360ONE,2026-01-27,1120.0,49.0,0.0,500.0,26.0,45500.0,155500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,1854
360ONE,2026-01-27,1140.0,39.05,29500.0,47500.0,34.5,56000.0,391000.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,819
360ONE,2026-01-27,1160.0,29.8,54000.0,111500.0,45.45,102500.0,266500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,-4
360ONE,2026-01-27,1180.0,22.05,112500.0,181500.0,57.6,122500.0,80500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,-742
360ONE,2026-01-27,1200.0,16.8,270500.0,310500.0,73.1,179000.0,38500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,-1162
360ONE,2026-01-27,1220.0,11.95,189500.0,437500.0,89.6,28000.0,11000.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,-1081
360ONE,2026-01-27,1240.0,8.65,184000.0,164500.0,98.9,42000.0,7000.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,265
360ONE,2026-01-27,1260.0,6.15,100000.0,93500.0,76.0,5000.0,0.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,1832
360ONE,2026-01-27,1280.0,4.9,131000.0,133500.0,128.0,1000.0,500.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,3888
360ONE,2026-01-27,1300.0,3.7,110500.0,95500.0,126.0,500.0,0.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,6237
360ONE,2026-01-27,1320.0,3.0,69000.0,38500.0,0.0,0.0,0.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,8790
360ONE,2026-01-27,1360.0,1.7,56500.0,56000.0,168.3,3000.0,0.0,1141.1,1184.4,1130.0,-3.534,2026-01-09 15:16:39,14125
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,65882
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,61724
ABB,2026-01-27,4300.0,935.0,250.0,0.0,6.8,23375.0,33000.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,57566
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,53533
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,49493
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,45505
ABB,2026-01-27,4500.0,556.25,375.0,0.0,11.5,29750.0,101875.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,41468
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,37569
ABB,2026-01-27,4600.0,0.0,0.0,0.0,16.25,17500.0,18125.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,33718
ABB,2026-01-27,4650.0,0.0,0.0,0.0,19.05,18625.0,21250.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,29894
ABB,2026-01-27,4700.0,0.0,0.0,0.0,24.25,42750.0,127875.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,26155
ABB,2026-01-27,4750.0,0.0,0.0,0.0,29.35,875.0,2750.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,22562
ABB,2026-01-27,4800.0,0.0,0.0,0.0,36.75,111125.0,673375.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,19074
ABB,2026-01-27,4850.0,0.0,0.0,0.0,53.45,500.0,1250.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,15737
ABB,2026-01-27,4900.0,267.2,6875.0,4625.0,54.45,45250.0,150500.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,12807
ABB,2026-01-27,4950.0,219.9,3000.0,3875.0,69.15,14875.0,55000.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,10078
ABB,2026-01-27,5000.0,185.0,21250.0,111250.0,84.55,107500.0,305000.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,7464
ABB,2026-01-27,5050.0,155.2,14125.0,77500.0,103.5,17375.0,81125.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,5015
ABB,2026-01-27,5100.0,127.4,56750.0,618750.0,128.15,78125.0,191000.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,3279
ABB,2026-01-27,5150.0,105.15,25250.0,96750.0,152.5,32750.0,33375.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,1900
ABB,2026-01-27,5200.0,83.4,149750.0,370875.0,182.6,112750.0,33625.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,855
ABB,2026-01-27,5250.0,68.2,59750.0,104750.0,234.1,21250.0,2250.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,546
ABB,2026-01-27,5300.0,52.8,169375.0,399375.0,251.0,44375.0,9500.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,1362
ABB,2026-01-27,5350.0,41.3,65875.0,116500.0,277.25,9875.0,14125.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,3118
ABB,2026-01-27,5400.0,32.3,143875.0,318375.0,327.1,11250.0,2500.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,5470
ABB,2026-01-27,5450.0,26.35,28750.0,48625.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,8696
ABB,2026-01-27,5500.0,20.4,127875.0,286500.0,419.0,16500.0,875.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,12045
ABB,2026-01-27,5550.0,16.5,16875.0,9000.0,506.4,375.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,15609
ABB,2026-01-27,5600.0,13.1,65750.0,75875.0,304.9,17250.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,19699
ABB,2026-01-27,5650.0,8.5,0.0,500.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,23756
ABB,2026-01-27,5700.0,9.5,89375.0,68000.0,521.85,6875.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,28252
ABB,2026-01-27,5750.0,7.7,9875.0,6625.0,412.0,1375.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,32956
ABB,2026-01-27,5800.0,7.2,102250.0,147750.0,586.4,2750.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,37940
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,43411
ABB,2026-01-27,5900.0,5.8,3125.0,125.0,0.0,0.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,48972
ABB,2026-01-27,6000.0,4.05,78250.0,28750.0,751.4,28000.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,60127
ABB,2026-01-27,6100.0,2.8,7750.0,2000.0,855.0,18625.0,0.0,5097.5,5138.0,4983.5,1.524,2026-01-09 15:16:39,70269
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.0,0.15,21700.0,18600.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,61612
ABCAPITAL,2026-01-27,300.0,55.0,840100.0,6200.0,0.3,210800.0,83700.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,38653
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.0,0.45,344100.0,164300.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,32839
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.0,0.6,170500.0,105400.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,28374
ABCAPITAL,2026-01-27,320.0,33.95,86800.0,21700.0,1.05,678900.0,353400.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,23476
ABCAPITAL,2026-01-27,325.0,27.25,24800.0,0.0,1.3,378200.0,167400.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,19185
ABCAPITAL,2026-01-27,330.0,33.55,142600.0,0.0,1.95,812200.0,722300.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,14889
ABCAPITAL,2026-01-27,335.0,25.1,34100.0,0.0,2.7,458800.0,468100.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,11373
ABCAPITAL,2026-01-27,340.0,19.45,248000.0,86800.0,3.95,1007500.0,1128400.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,7745
ABCAPITAL,2026-01-27,345.0,14.8,155000.0,68200.0,5.4,1060200.0,1683300.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,4868
ABCAPITAL,2026-01-27,350.0,11.45,1097400.0,1184200.0,7.45,3000800.0,5948900.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,2170
ABCAPITAL,2026-01-27,355.0,8.65,530100.0,1264800.0,9.55,620000.0,1956100.0,353.25,363.3,351.45,-1.478,2026-01-09 15:16:39,886
