Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,2.4,1500.0,1182.5,-0.764,2025-12-31 10:21,2375
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1182.5,-0.764,2025-12-31 10:21,1667
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1182.5,-0.764,2025-12-31 10:21,1317
360ONE,2026-01-27,1040.0,0.0,0.0,5.1,500.0,1182.5,-0.764,2025-12-31 10:21,969
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1182.5,-0.764,2025-12-31 10:21,623
360ONE,2026-01-27,1080.0,113.0,2000.0,11.2,10500.0,1182.5,-0.764,2025-12-31 10:21,323
360ONE,2026-01-27,1100.0,0.0,0.0,14.0,16000.0,1182.5,-0.764,2025-12-31 10:21,19
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1182.5,-0.764,2025-12-31 10:21,-284
360ONE,2026-01-27,1140.0,66.0,1000.0,24.5,25000.0,1182.5,-0.764,2025-12-31 10:21,-566
360ONE,2026-01-27,1160.0,42.3,17000.0,34.2,22000.0,1182.5,-0.764,2025-12-31 10:21,-850
360ONE,2026-01-27,1180.0,38.0,42000.0,42.8,35500.0,1182.5,-0.764,2025-12-31 10:21,-1004
360ONE,2026-01-27,1200.0,29.2,249500.0,54.5,60500.0,1182.5,-0.764,2025-12-31 10:21,-992
360ONE,2026-01-27,1220.0,21.45,38500.0,0.0,0.0,1182.5,-0.764,2025-12-31 10:21,30
360ONE,2026-01-27,1240.0,13.5,13000.0,110.0,500.0,1182.5,-0.764,2025-12-31 10:21,813
360ONE,2026-01-27,1260.0,10.6,23000.0,0.0,0.0,1182.5,-0.764,2025-12-31 10:21,1553
360ONE,2026-01-27,1280.0,9.2,48000.0,113.9,1000.0,1182.5,-0.764,2025-12-31 10:21,2352
360ONE,2026-01-27,1300.0,7.45,4000.0,130.0,1000.0,1182.5,-0.764,2025-12-31 10:21,3256
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1182.5,-0.764,2025-12-31 10:21,4128
360ONE,2026-01-27,1360.0,3.05,28500.0,0.0,0.0,1182.5,-0.764,2025-12-31 10:21,5897
ABB,2026-01-27,4300.0,875.25,250.0,5.05,500.0,5169.0,0.594,2025-12-31 10:21,29419
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5169.0,0.594,2025-12-31 10:21,26087
ABB,2026-01-27,4500.0,0.0,0.0,6.5,2625.0,5169.0,0.594,2025-12-31 10:21,22789
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5169.0,0.594,2025-12-31 10:21,21126
ABB,2026-01-27,4600.0,0.0,0.0,0.0,0.0,5169.0,0.594,2025-12-31 10:21,19501
ABB,2026-01-27,4650.0,0.0,0.0,5.7,2375.0,5169.0,0.594,2025-12-31 10:21,17843
