Stock,Expiry,Strike,CE_LTP,CE_OI,CE_Volume,PE_LTP,PE_OI,PE_Volume,Stock_LTP,Stock_High,Stock_Low,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.0,2.0,5000.0,6500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,14576
360ONE,2026-01-27,1000.0,0.0,0.0,0.0,2.9,4000.0,0.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,11021
360ONE,2026-01-27,1020.0,0.0,0.0,0.0,3.95,39000.0,61500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,9251
360ONE,2026-01-27,1040.0,0.0,0.0,0.0,6.4,11000.0,24000.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,7544
360ONE,2026-01-27,1060.0,129.8,3000.0,0.0,10.05,1500.0,3500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,5868
360ONE,2026-01-27,1080.0,130.0,2000.0,0.0,11.25,58000.0,132500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,4246
360ONE,2026-01-27,1100.0,65.2,76000.0,4500.0,15.95,163500.0,419000.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,2666
360ONE,2026-01-27,1120.0,0.0,0.0,0.0,22.9,48500.0,120500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,1840
360ONE,2026-01-27,1140.0,42.0,25000.0,32500.0,30.65,70000.0,293000.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,765
360ONE,2026-01-27,1160.0,34.15,45000.0,81000.0,41.8,103000.0,221000.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,-118
360ONE,2026-01-27,1180.0,24.8,112000.0,146000.0,55.0,126500.0,72000.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,-872
360ONE,2026-01-27,1200.0,18.85,265500.0,272500.0,68.65,183500.0,28500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,-1291
360ONE,2026-01-27,1220.0,14.0,206500.0,327500.0,88.65,29000.0,9000.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,-1154
360ONE,2026-01-27,1240.0,8.55,186500.0,138500.0,99.8,41500.0,6500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,245
360ONE,2026-01-27,1260.0,6.7,115000.0,61500.0,76.0,5000.0,0.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,1815
360ONE,2026-01-27,1280.0,5.45,146000.0,121500.0,128.0,1000.0,500.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,3918
360ONE,2026-01-27,1300.0,4.1,113000.0,84000.0,126.0,500.0,0.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,6342
360ONE,2026-01-27,1320.0,3.1,70000.0,20000.0,0.0,0.0,0.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,8968
360ONE,2026-01-27,1360.0,1.95,47000.0,33000.0,168.3,3000.0,0.0,1145.7,1184.4,1135.8,-3.145,2026-01-09 13:41:40,14439
ABB,2026-01-27,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,66559
ABB,2026-01-27,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,62388
ABB,2026-01-27,4300.0,935.0,250.0,0.0,5.8,23625.0,31500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,58218
ABB,2026-01-27,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,54176
ABB,2026-01-27,4400.0,786.0,625.0,0.0,7.05,0.0,500.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,50125
ABB,2026-01-27,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,46126
ABB,2026-01-27,4500.0,556.25,375.0,0.0,11.0,27250.0,82250.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,42078
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,0.0,0.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,38159
ABB,2026-01-27,4600.0,0.0,0.0,0.0,14.75,16875.0,14125.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,34284
ABB,2026-01-27,4650.0,0.0,0.0,0.0,17.2,4250.0,4000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,30436
ABB,2026-01-27,4700.0,0.0,0.0,0.0,23.0,43500.0,112000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,26627
ABB,2026-01-27,4750.0,0.0,0.0,0.0,28.6,625.0,2000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,22943
ABB,2026-01-27,4800.0,0.0,0.0,0.0,35.0,117625.0,615750.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,19360
ABB,2026-01-27,4850.0,0.0,0.0,0.0,44.05,500.0,1000.0,5090.0,5138.0,4983.5,1.374,2026-01-09 13:41:40,15955
