Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,2.4,1500.0,1178.0,-1.141,2025-12-31 11:51,2517
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1178.0,-1.141,2025-12-31 11:51,1781
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1178.0,-1.141,2025-12-31 11:51,1417
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,1500.0,1178.0,-1.141,2025-12-31 11:51,1056
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1178.0,-1.141,2025-12-31 11:51,697
360ONE,2026-01-27,1080.0,113.0,2000.0,8.7,13500.0,1178.0,-1.141,2025-12-31 11:51,385
360ONE,2026-01-27,1100.0,0.0,0.0,13.0,15500.0,1178.0,-1.141,2025-12-31 11:51,76
360ONE,2026-01-27,1120.0,0.0,0.0,19.4,500.0,1178.0,-1.141,2025-12-31 11:51,-233
360ONE,2026-01-27,1140.0,65.7,1000.0,24.0,26500.0,1178.0,-1.141,2025-12-31 11:51,-522
360ONE,2026-01-27,1160.0,51.0,17000.0,30.0,22000.0,1178.0,-1.141,2025-12-31 11:51,-812
360ONE,2026-01-27,1180.0,37.0,40500.0,41.95,37500.0,1178.0,-1.141,2025-12-31 11:51,-946
360ONE,2026-01-27,1200.0,27.95,240500.0,54.5,60500.0,1178.0,-1.141,2025-12-31 11:51,-952
360ONE,2026-01-27,1220.0,22.1,40000.0,0.0,0.0,1178.0,-1.141,2025-12-31 11:51,-7
360ONE,2026-01-27,1240.0,16.05,14500.0,110.0,500.0,1178.0,-1.141,2025-12-31 11:51,763
360ONE,2026-01-27,1260.0,10.6,23000.0,0.0,0.0,1178.0,-1.141,2025-12-31 11:51,1494
360ONE,2026-01-27,1280.0,10.25,48000.0,113.9,1000.0,1178.0,-1.141,2025-12-31 11:51,2278
360ONE,2026-01-27,1300.0,7.45,4000.0,126.0,1000.0,1178.0,-1.141,2025-12-31 11:51,3172
360ONE,2026-01-27,1320.0,9.15,1000.0,0.0,0.0,1178.0,-1.141,2025-12-31 11:51,4030
360ONE,2026-01-27,1360.0,2.95,31500.0,0.0,0.0,1178.0,-1.141,2025-12-31 11:51,5769
ABB,2026-01-27,4300.0,875.25,250.0,5.05,500.0,5172.0,0.652,2025-12-31 11:51,31778
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5172.0,0.652,2025-12-31 11:51,28180
ABB,2026-01-27,4500.0,0.0,0.0,6.5,2625.0,5172.0,0.652,2025-12-31 11:51,24615
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5172.0,0.652,2025-12-31 11:51,22820
ABB,2026-01-27,4600.0,0.0,0.0,0.0,0.0,5172.0,0.652,2025-12-31 11:51,21062
ABB,2026-01-27,4650.0,0.0,0.0,7.25,2250.0,5172.0,0.652,2025-12-31 11:51,19271
ABB,2026-01-27,4700.0,0.0,0.0,8.65,14375.0,5172.0,0.652,2025-12-31 11:51,17489
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5172.0,0.652,2025-12-31 11:51,15768
ABB,2026-01-27,4800.0,0.0,0.0,14.1,18500.0,5172.0,0.652,2025-12-31 11:51,14060
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5172.0,0.652,2025-12-31 11:51,12419
ABB,2026-01-27,4900.0,0.0,0.0,24.0,6875.0,5172.0,0.652,2025-12-31 11:51,10803
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5172.0,0.652,2025-12-31 11:51,9205
ABB,2026-01-27,5000.0,244.9,11125.0,39.9,75625.0,5172.0,0.652,2025-12-31 11:51,7624
