Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2026-01-27,960.0,0.0,0.0,0.65,2000.0,1195.0,-0.425,2026-01-05 14:30,5375
360ONE,2026-01-27,1000.0,0.0,0.0,7.0,3000.0,1195.0,-0.425,2026-01-05 14:30,3881
360ONE,2026-01-27,1020.0,0.0,0.0,3.6,500.0,1195.0,-0.425,2026-01-05 14:30,3138
360ONE,2026-01-27,1040.0,0.0,0.0,1.95,2000.0,1195.0,-0.425,2026-01-05 14:30,2397
360ONE,2026-01-27,1060.0,129.8,3000.0,10.8,500.0,1195.0,-0.425,2026-01-05 14:30,1661
360ONE,2026-01-27,1080.0,124.95,2000.0,4.3,19000.0,1195.0,-0.425,2026-01-05 14:30,970
360ONE,2026-01-27,1100.0,0.0,0.0,6.6,54500.0,1195.0,-0.425,2026-01-05 14:30,300
360ONE,2026-01-27,1120.0,0.0,0.0,9.6,59000.0,1195.0,-0.425,2026-01-05 14:30,-313
360ONE,2026-01-27,1140.0,74.7,1500.0,14.7,42500.0,1195.0,-0.425,2026-01-05 14:30,-829
360ONE,2026-01-27,1160.0,68.0,14000.0,21.25,40500.0,1195.0,-0.425,2026-01-05 14:30,-1253
360ONE,2026-01-27,1180.0,37.7,29500.0,29.0,56500.0,1195.0,-0.425,2026-01-05 14:30,-1506
360ONE,2026-01-27,1200.0,28.0,279000.0,40.4,91000.0,1195.0,-0.425,2026-01-05 14:30,-1650
360ONE,2026-01-27,1220.0,20.7,129500.0,50.5,1500.0,1195.0,-0.425,2026-01-05 14:30,-588
360ONE,2026-01-27,1240.0,14.65,69500.0,66.9,500.0,1195.0,-0.425,2026-01-05 14:30,583
360ONE,2026-01-27,1260.0,10.5,83500.0,66.9,1000.0,1195.0,-0.425,2026-01-05 14:30,1732
360ONE,2026-01-27,1280.0,7.95,134000.0,113.9,1000.0,1195.0,-0.425,2026-01-05 14:30,3033
360ONE,2026-01-27,1300.0,5.65,149000.0,126.0,500.0,1195.0,-0.425,2026-01-05 14:30,4619
360ONE,2026-01-27,1320.0,4.85,9500.0,0.0,0.0,1195.0,-0.425,2026-01-05 14:30,6485
360ONE,2026-01-27,1360.0,2.3,61000.0,0.0,0.0,1195.0,-0.425,2026-01-05 14:30,10106
ABB,2026-01-27,4300.0,875.25,250.0,3.45,750.0,5146.0,-1.143,2026-01-05 14:30,38614
ABB,2026-01-27,4400.0,786.0,625.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,34133
ABB,2026-01-27,4500.0,0.0,0.0,5.1,4250.0,5146.0,-1.143,2026-01-05 14:30,29686
ABB,2026-01-27,4550.0,663.35,500.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,27457
ABB,2026-01-27,4600.0,0.0,0.0,8.0,125.0,5146.0,-1.143,2026-01-05 14:30,25266
ABB,2026-01-27,4650.0,0.0,0.0,6.35,2500.0,5146.0,-1.143,2026-01-05 14:30,23042
ABB,2026-01-27,4700.0,0.0,0.0,8.9,18375.0,5146.0,-1.143,2026-01-05 14:30,20829
ABB,2026-01-27,4750.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,18693
ABB,2026-01-27,4800.0,0.0,0.0,16.0,25500.0,5146.0,-1.143,2026-01-05 14:30,16574
ABB,2026-01-27,4850.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,14541
ABB,2026-01-27,4900.0,0.0,0.0,27.35,11875.0,5146.0,-1.143,2026-01-05 14:30,12549
ABB,2026-01-27,4950.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,10584
ABB,2026-01-27,5000.0,204.55,10250.0,44.8,75750.0,5146.0,-1.143,2026-01-05 14:30,8652
ABB,2026-01-27,5050.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,7020
ABB,2026-01-27,5100.0,147.5,25125.0,76.0,45625.0,5146.0,-1.143,2026-01-05 14:30,5517
ABB,2026-01-27,5150.0,115.6,19500.0,97.0,23625.0,5146.0,-1.143,2026-01-05 14:30,4392
ABB,2026-01-27,5200.0,91.0,128125.0,126.3,108000.0,5146.0,-1.143,2026-01-05 14:30,3455
ABB,2026-01-27,5250.0,73.0,34250.0,159.2,16750.0,5146.0,-1.143,2026-01-05 14:30,3505
ABB,2026-01-27,5300.0,55.0,74750.0,195.05,23375.0,5146.0,-1.143,2026-01-05 14:30,3991
ABB,2026-01-27,5350.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,4939
ABB,2026-01-27,5400.0,32.0,60125.0,240.0,5625.0,5146.0,-1.143,2026-01-05 14:30,5932
ABB,2026-01-27,5450.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,7311
ABB,2026-01-27,5500.0,17.6,53125.0,266.0,17125.0,5146.0,-1.143,2026-01-05 14:30,8633
ABB,2026-01-27,5550.0,0.0,0.0,330.0,125.0,5146.0,-1.143,2026-01-05 14:30,9944
ABB,2026-01-27,5600.0,10.8,19500.0,450.0,17125.0,5146.0,-1.143,2026-01-05 14:30,11614
ABB,2026-01-27,5650.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,12721
ABB,2026-01-27,5700.0,6.65,49125.0,498.95,5750.0,5146.0,-1.143,2026-01-05 14:30,14578
ABB,2026-01-27,5750.0,0.0,0.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,16455
ABB,2026-01-27,5800.0,4.6,6000.0,542.15,2250.0,5146.0,-1.143,2026-01-05 14:30,18586
ABB,2026-01-27,5850.0,4.25,375.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,20640
ABB,2026-01-27,5900.0,8.0,125.0,0.0,0.0,5146.0,-1.143,2026-01-05 14:30,22814
ABB,2026-01-27,6000.0,2.6,15875.0,812.0,28250.0,5146.0,-1.143,2026-01-05 14:30,27164
ABB,2026-01-27,6100.0,7.5,875.0,855.0,18500.0,5146.0,-1.143,2026-01-05 14:30,29666
ABCAPITAL,2026-01-27,280.0,0.0,0.0,0.1,21700.0,362.1,0.235,2026-01-05 14:30,44633
ABCAPITAL,2026-01-27,300.0,66.9,843200.0,0.2,186000.0,362.1,0.235,2026-01-05 14:30,24198
ABCAPITAL,2026-01-27,310.0,46.65,114700.0,0.35,372000.0,362.1,0.235,2026-01-05 14:30,20646
ABCAPITAL,2026-01-27,315.0,35.5,3100.0,0.45,167400.0,362.1,0.235,2026-01-05 14:30,16818
