Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,Stock_LTP,Stock_%_Change,timestamp,Max_Pain
360ONE,2025-12-30,880.0,295.05,2500.0,0.0,0.0,1174.1,-0.449,2025-12-29 13:11,16921
360ONE,2025-12-30,920.0,0.0,0.0,0.2,0.0,1174.1,-0.449,2025-12-29 13:11,13782
360ONE,2025-12-30,960.0,171.7,1500.0,0.0,0.0,1174.1,-0.449,2025-12-29 13:11,10570
360ONE,2025-12-30,980.0,179.2,2000.0,0.05,2000.0,1174.1,-0.449,2025-12-29 13:11,8993
360ONE,2025-12-30,1000.0,173.2,3500.0,0.25,29500.0,1174.1,-0.449,2025-12-29 13:11,7434
360ONE,2025-12-30,1020.0,152.25,0.0,0.4,58000.0,1174.1,-0.449,2025-12-29 13:11,5965
360ONE,2025-12-30,1040.0,129.15,4500.0,0.4,88000.0,1174.1,-0.449,2025-12-29 13:11,4550
360ONE,2025-12-30,1060.0,86.5,8500.0,0.4,48500.0,1174.1,-0.449,2025-12-29 13:11,3376
360ONE,2025-12-30,1080.0,97.4,13500.0,0.4,63000.0,1174.1,-0.449,2025-12-29 13:11,2334
360ONE,2025-12-30,1100.0,82.95,73000.0,0.45,51000.0,1174.1,-0.449,2025-12-29 13:11,1502
360ONE,2025-12-30,1120.0,76.35,58500.0,0.35,68500.0,1174.1,-0.449,2025-12-29 13:11,1392
360ONE,2025-12-30,1140.0,28.85,70000.0,0.75,145000.0,1174.1,-0.449,2025-12-29 13:11,1377
360ONE,2025-12-30,1160.0,17.0,77500.0,3.4,121000.0,1174.1,-0.449,2025-12-29 13:11,1539
360ONE,2025-12-30,1180.0,5.3,50000.0,12.75,47000.0,1174.1,-0.449,2025-12-29 13:11,1998
360ONE,2025-12-30,1200.0,1.25,147500.0,30.0,57500.0,1174.1,-0.449,2025-12-29 13:11,2526
360ONE,2025-12-30,1220.0,0.5,155000.0,36.6,17000.0,1174.1,-0.449,2025-12-29 13:11,3344
360ONE,2025-12-30,1240.0,0.2,322000.0,28.6,6500.0,1174.1,-0.449,2025-12-29 13:11,4606
360ONE,2025-12-30,1260.0,0.25,101500.0,73.1,1000.0,1174.1,-0.449,2025-12-29 13:11,6567
360ONE,2025-12-30,1280.0,0.15,112500.0,92.15,2000.0,1174.1,-0.449,2025-12-29 13:11,8740
360ONE,2025-12-30,1300.0,0.0,0.0,0.0,0.0,1174.1,-0.449,2025-12-29 13:11,11130
360ONE,2025-12-30,1320.0,0.15,95000.0,0.0,0.0,1174.1,-0.449,2025-12-29 13:11,13537
360ONE,2025-12-30,1360.0,1.0,500.0,0.0,0.0,1174.1,-0.449,2025-12-29 13:11,18733
ABB,2025-12-30,4100.0,0.0,0.0,1.0,1875.0,5179.5,-0.068,2025-12-29 13:11,46924
ABB,2025-12-30,4300.0,948.65,0.0,5.5,125.0,5179.5,-0.068,2025-12-29 13:11,36971
ABB,2025-12-30,4350.0,0.0,0.0,0.15,1750.0,5179.5,-0.068,2025-12-29 13:11,34484
ABB,2025-12-30,4400.0,779.65,875.0,0.6,5750.0,5179.5,-0.068,2025-12-29 13:11,32005
ABB,2025-12-30,4450.0,0.0,0.0,1.0,5750.0,5179.5,-0.068,2025-12-29 13:11,29627
ABB,2025-12-30,4500.0,668.0,500.0,0.6,1375.0,5179.5,-0.068,2025-12-29 13:11,27210
ABB,2025-12-30,4550.0,528.8,125.0,0.0,0.0,5179.5,-0.068,2025-12-29 13:11,24836
ABB,2025-12-30,4600.0,685.75,0.0,0.55,250.0,5179.5,-0.068,2025-12-29 13:11,22435
ABB,2025-12-30,4650.0,0.0,0.0,1.2,10625.0,5179.5,-0.068,2025-12-29 13:11,20030
ABB,2025-12-30,4700.0,481.25,125.0,0.8,49750.0,5179.5,-0.068,2025-12-29 13:11,17676
ABB,2025-12-30,4750.0,431.6,0.0,1.0,16250.0,5179.5,-0.068,2025-12-29 13:11,15575
ABB,2025-12-30,4800.0,390.0,375.0,1.2,25250.0,5179.5,-0.068,2025-12-29 13:11,13551
ABB,2025-12-30,4850.0,320.2,125.0,1.15,1625.0,5179.5,-0.068,2025-12-29 13:11,11669
ABB,2025-12-30,4900.0,290.8,5875.0,1.25,34750.0,5179.5,-0.068,2025-12-29 13:11,9788
ABB,2025-12-30,4950.0,261.55,2250.0,1.4,25875.0,5179.5,-0.068,2025-12-29 13:11,8273
ABB,2025-12-30,5000.0,191.0,36750.0,2.6,58250.0,5179.5,-0.068,2025-12-29 13:11,6787
ABB,2025-12-30,5050.0,146.1,7875.0,4.0,27625.0,5179.5,-0.068,2025-12-29 13:11,6407
ABB,2025-12-30,5100.0,86.85,32625.0,7.35,56000.0,5179.5,-0.068,2025-12-29 13:11,5623
ABB,2025-12-30,5150.0,49.15,11000.0,14.25,19625.0,5179.5,-0.068,2025-12-29 13:11,5419
ABB,2025-12-30,5200.0,22.9,48750.0,39.0,30500.0,5179.5,-0.068,2025-12-29 13:11,5153
ABB,2025-12-30,5250.0,7.1,95250.0,70.75,13500.0,5179.5,-0.068,2025-12-29 13:11,5249
ABB,2025-12-30,5300.0,2.25,77875.0,126.0,48125.0,5179.5,-0.068,2025-12-29 13:11,5869
ABB,2025-12-30,5350.0,1.05,31000.0,169.55,4875.0,5179.5,-0.068,2025-12-29 13:11,6557
ABB,2025-12-30,5400.0,0.75,57750.0,225.0,6250.0,5179.5,-0.068,2025-12-29 13:11,7935
ABB,2025-12-30,5450.0,0.65,28375.0,0.0,0.0,5179.5,-0.068,2025-12-29 13:11,9575
ABB,2025-12-30,5500.0,0.7,70500.0,315.0,16750.0,5179.5,-0.068,2025-12-29 13:11,11496
ABB,2025-12-30,5550.0,0.7,21625.0,0.0,0.0,5179.5,-0.068,2025-12-29 13:11,13328
ABB,2025-12-30,5600.0,0.65,21875.0,426.85,6125.0,5179.5,-0.068,2025-12-29 13:11,15793
ABB,2025-12-30,5650.0,1.35,37125.0,0.0,0.0,5179.5,-0.068,2025-12-29 13:11,18136
ABB,2025-12-30,5700.0,0.5,250.0,531.7,4000.0,5179.5,-0.068,2025-12-29 13:11,20930
ABB,2025-12-30,5750.0,0.4,10625.0,550.0,1875.0,5179.5,-0.068,2025-12-29 13:11,23527
ABB,2025-12-30,5800.0,1.1,2625.0,555.0,2375.0,5179.5,-0.068,2025-12-29 13:11,26297
ABB,2025-12-30,5850.0,1.25,875.0,0.0,0.0,5179.5,-0.068,2025-12-29 13:11,29063
ABB,2025-12-30,5900.0,0.05,15375.0,650.85,500.0,5179.5,-0.068,2025-12-29 13:11,31965
ABB,2025-12-30,6000.0,0.05,35125.0,815.6,8375.0,5179.5,-0.068,2025-12-29 13:11,37895
ABB,2025-12-30,6100.0,0.05,13125.0,919.0,13750.0,5179.5,-0.068,2025-12-29 13:11,43610
ABCAPITAL,2025-12-30,260.0,86.9,241800.0,0.05,179800.0,346.55,-0.46,2025-12-29 13:11,85138
ABCAPITAL,2025-12-30,270.0,76.0,24800.0,0.0,0.0,346.55,-0.46,2025-12-29 13:11,74621
ABCAPITAL,2025-12-30,280.0,66.0,27900.0,0.05,127100.0,346.55,-0.46,2025-12-29 13:11,62217
ABCAPITAL,2025-12-30,285.0,56.9,15500.0,0.1,86800.0,346.55,-0.46,2025-12-29 13:11,56182
ABCAPITAL,2025-12-30,290.0,58.85,554900.0,0.05,468100.0,346.55,-0.46,2025-12-29 13:11,50102
ABCAPITAL,2025-12-30,295.0,52.55,114700.0,0.05,120900.0,346.55,-0.46,2025-12-29 13:11,47709
ABCAPITAL,2025-12-30,300.0,46.3,186000.0,0.05,567300.0,346.55,-0.46,2025-12-29 13:11,42773
ABCAPITAL,2025-12-30,305.0,45.5,3100.0,0.05,74400.0,346.55,-0.46,2025-12-29 13:11,38470
ABCAPITAL,2025-12-30,310.0,37.75,49600.0,0.05,468100.0,346.55,-0.46,2025-12-29 13:11,33361
ABCAPITAL,2025-12-30,315.0,31.6,27900.0,0.05,809100.0,346.55,-0.46,2025-12-29 13:11,28682
ABCAPITAL,2025-12-30,320.0,26.3,130200.0,0.05,1230700.0,346.55,-0.46,2025-12-29 13:11,24321
ABCAPITAL,2025-12-30,325.0,23.65,96100.0,0.1,573500.0,346.55,-0.46,2025-12-29 13:11,20892
ABCAPITAL,2025-12-30,330.0,15.5,182900.0,0.1,1032300.0,346.55,-0.46,2025-12-29 13:11,17684
